Gene	SRR1822445	SRR1822446	SRR1822447	SRR1822448	SRR1822449	SRR1822450	SRR1822451	SRR1822452	SRR1822453	SRR1822454	SRR1822455	SRR1822456	SRR1822457	SRR1822458	SRR1822459	SRR1822460	SRR1822461	SRR1822462	SRR1822463	SRR1822464	SRR1822465	SRR1822466	SRR1822467	SRR1822468	SRR1822469	SRR1822470	SRR1822471	SRR1822472	SRR1822473	SRR1822474	SRR1822475	SRR1822476
YBR027C	0.28018817801421986	0.6891570261348727	0.29865439759317475	0.7532707380137978	0.7989847055320773	0.7813446558824603	0.7965395780524327	0.7162666741660011	0.7142992389998066	0.751440780449049	0.7683673250961773	0.7662448835381191	0.6727359236224265	0.7029925588240689	0.601677450111175	0.6116409757153656	0.8613093160049995	0.7370718137938708	0.7504586126648863	0.8104837775900818	0.7983323225574993	0.8167127524983759	0.7398670240422394	0.7159478669780688	0.6988512991120661	0.5830511900126061	0.755846557108774	0.7766687956308969	0.7930245540584189	0.7289944260234733	0.7053752326280365	0.7126958523477619
YBR028C	1.5023382484931724	1.5521130444213624	1.116624336719814	1.2783016915862093	1.6137712897320107	1.6788564079670278	1.6469683392166008	1.4826318643086758	1.5232521340436098	1.4585604137045687	1.0356085589149702	0.9902882212053408	1.3629490831616464	1.405284293356987	1.0868748387934117	1.129073223532977	1.5769568580615845	1.7792736050532816	1.6568399647872383	1.447431027201868	1.6214477335726754	1.5643153613651632	1.5379571527716687	1.4823782617192653	1.5183164980346782	1.3719837884726414	1.322389847411335	1.3594990322096256	1.5102442256555215	1.4721392037093954	1.3197065193776434	1.2377759971748759
YBR029C	2.9747064115709483	2.753755113227875	2.718226567533397	2.5258911909684456	3.28538011547977	3.093344163591614	2.9009289654431822	3.0686797939007864	3.1558740557920615	3.090984962855438	2.7859890834411933	2.7654271959884937	2.587067901457917	2.2756724423682018	2.363026628901173	2.2026308923789886	3.3984498065211977	2.9646889591965384	2.9167924078835936	2.7903532051739903	2.800214886656216	2.8027796021100904	2.451004067831933	2.2880514994176746	2.922357551865955	2.8038320758532422	1.9430454527920054	1.8427177345672296	2.460064039255635	2.4410954650034817	1.8845358461402189	1.8575356499429674
YBR030W	1.4738141703609728	1.383045981286433	1.755076928498748	1.794499993236399	2.445921075816677	2.613375743194579	2.9206158074055635	3.0655629933118083	0.9897063769477794	1.0714517132720627	0.9858699957457125	1.0153900371427005	2.5375660240202613	2.496173728336613	2.2773530770566883	2.4004364393987725	0.919700102856168	1.2437018388732293	1.3066865282000109	1.2048874779216883	2.173457694145495	2.2307641931138216	2.4120944315231325	2.0187437520904106	1.097751571271283	0.9337385014185671	0.9307799761728526	1.1567894152982907	2.1913147887683646	2.2740183445586104	2.2158941329378496	2.324486147471204
YBR031W	8.914949918731832	8.99530320116057	8.858621163143056	8.46664072431871	10.117553934834259	9.959292194791908	10.142519078392704	10.142519078392704	5.962048339243134	6.00107885420385	8.251432549138935	6.621104219430337	10.199541120598747	10.522352049194033	10.142519078392704	10.199541120598747	9.425309129682937	6.975077408278061	6.197412307563516	6.8393800992888965	10.171459498227641	10.280278690157264	10.464779104646581	10.280278690157264	9.52481585548779	8.858621163143056	8.588382721241128	7.20548345771346	10.280278690157264	10.199541120598747	10.199541120598747	10.199541120598747
YBR032W	0.28018817801421986	0.26580658298499094	0.29865439759317475	0.6381422854777505	0.6884716899080732	0.7070077423458438	0.601677450111175	0.5266227988947083	0.18882836782400303	0.4798664129086254	0.33123604247506555	0.15153979915869764	0.3257970709724204	0.35100810550857825	0.05905261665440087	0.3289218734151451	0.416936432281173	0.2859437068125136	0.2549474735910296	0.301858937033238	0.40252220887303714	0.5957231184850167	0.08903479605704027	0.5766481620575882	0.23330297553128873	0.608878087870256	0.28803943992831266	0.6403437086359733	0.43257021506244064	0.6564524112985067	0.5446800703115714	0.42828812503704794
YBR033W	0.7494885937549158	0.7816791308210321	0.9078173045836031	0.8427531045342592	0.7740611893575342	0.7724329019330936	0.7955241314384575	0.8182327439692989	0.7578489448693062	0.7704130611401838	0.8779527933016485	0.897260499424777	0.7218137655439621	0.6877504396333629	0.8665607935252733	0.8353785587149113	0.416936432281173	0.7552022275937245	0.7813446558824603	0.7903932658762556	0.7156234166724875	0.6938952080055778	0.6489281862788827	0.7110681275338336	0.8343121206638889	0.730618234007794	0.8044481977040198	0.8538844164533876	0.7352621973660436	0.7040317467159792	0.6759014424347112	0.6979715300139742
YBR034C	4.472001333836484	4.522096443335365	4.080559692772242	4.711933296700684	4.963673930256058	4.726828309055095	4.418534781828873	4.702515079093773	2.5599601729824366	2.4764099488038376	1.8790499524375575	2.0588394178647915	2.081209522490438	2.415120052856451	2.3384277536164007	2.173457694145495	2.734203401659468	2.5002915115044266	2.845688340901432	2.378574054054619	2.0078771259360013	2.002555334869873	2.663878680608063	2.6815188831972714	2.128945632362977	2.0647030139659783	1.8427177345672296	2.221812778578871	2.251811182564644	2.355950985416918	2.8093030163528803	3.2560085602928286
YBR035C	3.38719812323345	2.8726040397390435	4.249468953385909	3.6311670536220646	3.6815961810683846	3.638650125779378	3.0418755318758293	2.8180219265622943	3.2027544569151765	3.2502874400670088	4.008220395273493	3.5336544873327034	3.5132934548328913	3.117080792609899	3.1468027583825147	3.071909838092634	1.6542361521993072	2.6505604269282848	2.6358875707094205	2.8017166138586562	3.5236066880574004	3.4056426378175786	2.673573459219286	3.057758765290459	2.888297092296779	1.828783470987291	1.3501417714551156	4.0384887464019	3.9321915321157324	3.6913941412687885	3.2502874400670088	3.419790577535222
YBR036C	2.957006979066355	3.1205563188172145	3.714685543522001	3.4960976330688256	2.91586285633726	3.1539527010869586	2.8708909729043635	3.0982799749480945	3.7780996869047865	3.9617201190620275	3.6642445631757017	3.7909740974776027	3.1404649890042178	3.047378989516024	3.3561973723571072	3.5111335520942513	3.3715707598044173	2.7859890834411933	3.900991516930662	3.717699229371058	2.955379501918412	3.110633143028582	3.469166910929027	3.654455590707135	3.3083328294864054	3.8914082791385933	3.4260137520783447	2.9747064115709483	3.1729299681988166	3.4216873839397746	3.0172071134011933	2.996007390635075
YBR037C	1.3886019002101018	1.1932719698755994	1.4259777946174221	1.3276576782285763	1.4161841791384542	1.3891526911429875	1.307655596193156	1.3424956282701195	1.3472533609465314	1.355656294821308	1.3594990322096256	1.2197297337737099	1.9545018258897104	1.9335120568810134	1.360165323324709	1.4788150211665312	1.1088046280267125	1.5521130444213624	1.3366125143691017	1.2799158377067092	1.842072787613654	1.8549431738928732	1.7745173356002524	1.6080922606842576	1.1748449935577623	1.0342677242883744	1.0216393944993665	1.162699820380412	2.1149246418089027	2.18698488230473	1.454733187621604	1.424049005486249
YBR038W	3.2262136631739065	3.166095650319499	2.187841788597569	1.8684242876072652	2.232726304237484	2.269737870879191	2.6761626917860566	2.7010327540567083	2.1149246418089027	2.5835177982643693	1.8932783456611735	1.5356795378097785	2.369475318493415	2.3111140052927435	1.6926526191834652	1.5972571628883525	3.4260137520783447	2.510724974729691	2.278874212359299	2.8246163002615052	2.8826939482571508	2.860527174399083	3.3829717723194284	3.360504157521326	3.6235567109959472	3.630112853845728	2.153750463768967	2.2924337963660157	3.1643631841672897	2.944447566445395	1.8140548349445929	2.114108607582178
YBR039W	3.6815961810683846	3.6655195243977166	2.9687318315403095	2.4305939179975584	3.8683851451790807	3.550919974806831	3.2730059497751274	2.8708909729043635	3.9660349882280763	4.2051015407296415	4.301388241013671	4.216165684498227	2.3111140052927435	2.1054142476313746	2.0566636146801676	2.0582889993931075	4.098547845405717	3.1939859260868686	5.108253646737072	3.7695372992401306	2.7876681572600175	2.506201128131014	3.3190596182673806	3.4456635392168127	3.919619351946533	4.220325522149896	3.957461746675649	4.301388241013671	2.4764099488038376	2.0562005977376865	2.4525972203970183	2.619872287351999
YBR040W	0.6873612420209857	0.6624601146568991	0.29865439759317475	0.643592919918347	0.6727359236224265	0.6679328224002313	0.44051266438538467	0.5601014636166457	0.7683673250961773	0.7717836856633524	0.6199512487744979	0.6266626674521516	0.7704130611401838	0.8634356106544081	0.43106630907011145	0.5514640123641901	0.8398666167005169	0.6602654185201088	0.5903219836185399	0.6412649545725979	0.6996539401835988	0.6493002134860963	0.487248138603386	0.487248138603386	0.7588446364791922	0.7733622669504312	0.6330048461543683	0.23048617174591496	0.7783676832734342	0.7910167738632395	0.5288813184652335	0.5100252448678096
YBR041W	2.720867145915995	2.5892301030501113	1.7621381746901124	2.0594808210581808	2.2200963578949175	2.2914709386694647	1.9991368991033522	1.8974446631289204	2.264038506372966	2.112971256024786	2.3734541460347787	2.24468649184619	2.3103178877651684	2.156645666224092	1.8974446631289204	2.074300218689725	2.576887165696586	1.9976876306745353	2.2880514994176746	2.4192254198375087	2.5630727662126978	2.5563300197530907	2.345933785178845	2.305204023479712	2.7288681341174073	2.139319502841997	2.2868599378007954	1.6520974455472406	2.436339347979625	2.3765416709816014	1.8060499168162474	1.8032005268678981
YBR042C	1.5409209216504254	1.9328995678360057	1.4931385919427036	1.7146632643422655	1.9507385036289615	2.0778919512310603	1.7649464359977207	1.9461198473943289	1.3642065446550553	1.429137284528783	1.5095248877848138	1.454733187621604	1.6864694267260973	1.7736714293171072	1.405284293356987	1.4500277519214193	1.3902770519655587	1.8209678696161116	1.565608695864933	1.7649464359977207	1.8149540265150619	1.682168858179187	1.6097985927279486	1.5720817649448273	1.5537340163051656	1.339208334197422	1.087484261347431	1.1011851792284086	1.743370541958786	1.7859792454706982	1.4174075111686923	1.3607287465616351
YBR043C	0.938424117639909	0.7420183425754286	0.9661065719466586	0.8234718657291354	2.554144860755758	2.5392255125053955	2.614398623541221	2.6815188831972714	1.2434404156409642	1.1031365907080777	2.190921452500358	2.1522949864640464	3.2596578754308156	3.2262136631739065	4.963673930256058	4.900242658971436	1.1092504131319556	0.9942574844284441	1.109564579676147	1.075520357254512	2.640437525170099	2.875774181640162	3.108644470709719	2.8301342585153444	0.9698067976880645	0.9658362741711506	0.9961766819683354	1.063041994547287	2.7903532051739903	3.1841302490292134	3.2596578754308156	3.3083328294864054
YBR044C	1.081813795382907	1.2167064023767211	1.082034146589884	1.0373185389997397	1.3239527733037053	1.3334799849687697	1.2880472585145395	1.2956374364029168	1.0356085589149702	1.0546348727167467	1.1244419378965993	1.1045372274060823	1.4623320650927012	1.473199045825904	1.339208334197422	1.3309889362146703	1.6996353658386003	1.2320230930159135	1.2728624809512972	1.2587242527177336	1.4011889371807715	1.5703530468883902	1.3060938962730817	1.4208189530593223	1.0723271046182334	1.0984668463794307	1.1545595648822389	1.313816756651169	1.4343883041874457	1.4964494325767415	1.3857417910068945	1.2151097584607113
YBR045C	0.8107858346614554	0.7491674002750874	0.8753024548802321	0.7766687956308969	0.774786013645646	0.7617928841902897	0.7700679604454129	0.7318749138518573	0.8734789096698959	0.8641608440698615	0.6877504396333629	0.7689786243077263	0.8732065158449756	0.8234718657291354	0.814030727198921	0.8071320792096344	0.7744499811378334	0.8398666167005169	0.7254713569612254	0.6493002134860963	0.8202338887991591	0.7903932658762556	0.7289944260234733	0.7460564656973228	0.8068280585460303	0.6869215193599756	0.6873612420209857	0.7118721898738949	0.7916112239034648	0.8130101515409734	0.7700679604454129	0.7447037781382359
YBR046C	1.767002368371947	1.6547319452615996	1.8628178994998508	1.7382770617722323	1.3586284567534708	1.4169745791144417	1.075008257028819	1.1129147446039647	1.4504982363738046	1.5135478951082615	1.8183220320019653	1.672760623950449	1.1712798235697006	1.0896167580882012	1.1054040463890171	1.1409858583644557	1.8787349477803277	1.5513605404469424	1.4377558297060928	1.4596887570581965	1.2246831866599823	1.2884003363433914	1.0574312003932411	1.1045372274060823	2.28919909597964	2.0015163049427462	2.18698488230473	2.1522949864640464	1.4121472361675433	1.2645076695463915	1.4620306211173244	1.3754521018687647
YBR047W	0.8903732244501044	0.8850775946086079	0.824132558352556	0.7277450765966849	0.7780567991991438	0.7473548703201256	0.720512898564522	0.7110681275338336	0.8634356106544081	0.8464496693006938	1.0643038285062005	0.9818580422591981	0.8464496693006938	0.7822860056713643	0.8708525845185034	0.8683377952381734	0.8517275640081621	0.8610075509343648	0.7405835483578995	0.7178374935828138	0.8049924842910394	0.7900275276623189	0.65299961809661	0.7363840960855123	0.9156492135934993	0.8590976917728772	0.9706642338682004	0.7816791308210321	0.8316753871885318	0.8504834830773427	0.8525228727234386	0.7504586126648863
YBR048W	6.568288964585807	6.467132649298106	4.613381672059232	5.188912633503921	7.600756038901974	7.260831774972612	7.754775952878543	7.812264749543306	5.8564405476230075	5.732118441591849	6.205250049563953	6.045619567726437	7.452319673384478	7.637268905552336	7.234728763217431	7.440454892985944	7.754775952878543	5.728325745546568	6.8146302161237005	5.70507603795002	7.759289161437836	7.831837126769764	7.695114771057331	7.568787426485868	7.440454892985944	7.389481151001053	7.224156693639491	5.588652968381956	7.520099548812197	7.695114771057331	7.15460653538007	6.998942911766678
YBR049C	1.9234247177998691	2.434834620579387	1.4307648632921324	1.7398679941900224	1.6052255363981216	1.6388196547026532	1.962763251898787	1.6177907847028077	3.1610931044790367	3.158008760806217	2.7515201120366237	2.787002279476151	1.7608233986546276	1.7821200339088752	1.7159422779199134	1.6430366156415344	2.2799860981777	1.6279872936145123	2.2080640827250657	1.3179745288889648	2.1951488652381794	2.0149162478841167	1.8582246046504713	2.0951617996227196	2.684711379553165	2.7585193478316645	3.1841302490292134	2.9776496280113123	1.7351734574415627	1.6370965307301923	1.8143602777293923	1.8299362092797058
YBR050C	1.1571934542594546	0.9488282058133599	1.0896167580882012	1.2853111934132393	1.6279872936145123	1.2328644558088235	1.2392968370927473	1.3700577324848782	0.6266626674521516	0.6584399533770591	0.8726340909352271	0.6643866703191339	1.793387141377927	1.2144833821382985	1.8143602777293923	1.6196780091393737	0.416936432281173	0.5721455431645113	0.5249623660451517	0.301858937033238	1.1144224690010438	1.1439756231383313	1.1391405974619113	1.2742776357599215	1.0540799445245768	1.002437939567922	0.6877504396333629	0.500999257209331	1.6027406225063694	1.696452216209529	1.0390550047341551	1.0851798882999828
YBR051W	0.7063037374207151	0.650158489181276	0.29865439759317475	0.48784743456352364	0.10452607310270096	0.34076539758214686	0.35639283773772495	0.4884890393080643	0.6602654185201088	0.5638553956092044	0.5898435543745926	0.5594353649956719	0.46477009632643895	0.05739812177397464	0.4124612053080188	0.4454682707819951	0.416936432281173	0.2859437068125136	0.5372332819196667	0.301858937033238	0.094500771256062	0.08061421875457914	0.08903479605704027	0.12752380112971362	0.5372332819196667	0.2910593819793166	0.28803943992831266	0.23048617174591496	0.2667924360954355	0.31370283054179265	0.10666002717647864	0.3446549936388368
YBR052C	2.3840102142096153	2.11762087052354	2.099874882678849	1.6499342764787843	2.8928216569365635	2.6358875707094205	2.0149162478841167	2.156645666224092	3.321459275422391	3.231698142581575	2.9710294126625185	2.927892428439871	3.089646291723896	2.3396416521446395	2.382865413066173	2.018065057255032	2.0805897911967213	2.8901765989780808	2.0767096836580383	2.5743835058993785	2.9687318315403095	2.684711379553165	2.106872384301483	2.2286038509502686	2.875774181640162	2.5653168499083314	2.8069020872209167	2.509091674408026	3.5276099935724625	3.104228067703967	2.1063922163975026	2.1211567554817066
YBR053C	1.978222771080993	1.876659081543017	2.3481389080244863	2.319888881060028	1.823898833565643	1.7667022290392969	1.6097985927279486	1.437487276190149	2.521101674606978	2.537040873038848	2.6815188831972714	2.737748396383861	2.262988887877396	1.8845358461402189	2.0520611072252235	1.9507385036289615	2.5119252826658354	2.422126955258588	1.7314046399779088	2.493468214345194	2.3326072858074673	2.286084129750881	1.5805531563812447	1.828783470987291	2.8891407130527487	2.420687078884888	2.8826939482571508	2.04815525762746	2.8462727682207314	2.571648233800241	1.8924826789847597	2.0282678318057323
YBR054W	4.145607202114707	3.6365345359614185	3.507226244285866	3.1137288486803	3.7780996869047865	3.977265146748268	3.7498196134981345	3.5359051707531277	5.845854340991659	5.543752420883603	8.656766651976838	7.697852681028998	6.6024098147851795	5.8163593077011475	6.663710832433891	6.360587822833921	4.013992657332986	3.671598316634884	4.501352653971649	5.47704237147056	5.260201127514564	5.260201127514564	5.690900092936525	6.539160305479201	6.045619567726437	4.78150582593166	5.683399443969515	7.044155852900953	6.300379556567287	6.682125554853802	6.420164204358091	7.044155852900953
YBR055C	1.4404568212028275	1.5769568580615845	1.77746079140501	1.811686807952165	1.3935444154373597	1.5441173908596342	1.6819154922699322	1.61747844358296	1.5698866762562516	1.5218792536830668	1.473199045825904	1.823524216796047	1.7579964491070088	1.6788564079670278	1.833313603011381	1.8273800522253558	1.4015011597253733	1.7621381746901124	1.9340229171287218	1.869830691987898	1.7532179987764873	1.797095755306075	1.9964780838996983	1.8044847439848257	1.6542361521993072	1.4988977276947475	1.6636393784412458	1.3847956588318653	1.7308980298931798	1.677845048265224	2.1991034579489344	1.9834816823815609
YBR056C-B	0.28018817801421986	0.26580658298499094	0.29865439759317475	0.22584400631272386	0.312289926242998	0.08732820189071992	0.4121288325189958	0.11853364587382181	0.4923931415807441	0.21248314192294807	0.4804859784643469	0.5641168980150094	0.35100810550857825	0.237337298501485	0.5543029728825882	0.47667280714279003	0.416936432281173	0.5948373823517955	0.5594353649956719	0.301858937033238	0.094500771256062	0.08061421875457914	0.08903479605704027	0.3559488278354385	0.6247671997739049	0.7491674002750874	0.28803943992831266	0.23048617174591496	0.3285252209077618	0.36289849228081145	0.33678970631092847	0.32460906507788684
YBR056W	4.622827840259459	4.006626424858978	4.4314345936299535	4.015255946251896	4.885386457456268	4.706768260507264	4.946930681461252	4.2535189859670375	1.269772766381672	1.215345484340581	3.2781861611644514	2.417312664283963	5.485543463768243	4.924543313757944	6.00107885420385	5.933651173972283	3.6235567109959472	1.2813366953433494	1.0522498384391397	1.0520333392448187	5.829255191392853	5.297798123745092	4.90291775622522	6.0046331196723015	4.2429226017053105	2.7092394285051142	3.5479629430748867	1.5270746562547681	5.728325745546568	5.614877194709471	5.921336477433437	5.719306698027738
YBR056W-A	0.9833193558867247	1.048005586328106	1.4700500380107688	1.7694185648742757	0.8138683846844653	0.8455697997748001	0.9802492827846206	1.0099195635049858	1.1744267380368787	1.2224016442784857	1.5502167555492732	1.6858271449771545	0.8701828256696419	0.997873050563714	1.0522498384391397	1.18981056668318	0.8174211462015789	0.8965296497524815	0.9274334436980227	0.9419869558099904	0.6611245480453573	0.7480207626498231	0.9161474063001989	1.0250980772409333	0.8347213802753457	0.7965395780524327	1.0919721622893062	0.9935484855958642	0.7104864591751713	0.7993577334739231	0.8457057700773368	0.8407234419671257
YBR057C	1.5658074584893515	1.66106313507831	1.0830074364225044	1.1554737198012242	1.4234490116027017	1.3030378045735396	1.4709175308882536	1.4676311916627467	1.6533844952693202	1.6785926594530638	1.3772427962180804	1.4050367089870894	1.2351898182951724	1.2717795696074181	1.1805357289511318	1.1295162184386431	2.459253000752537	1.419052799067789	1.672760623950449	1.4920575064877233	1.3956353535158996	1.262818333557807	1.3234131193425862	1.3322400498776052	1.7618191695568337	1.8431268008292212	1.958952140974369	1.5191262638811427	1.2775774770724952	1.1513781362044173	1.2384346921671971	1.2775774770724952
YBR058C	2.355950985416918	2.398263089939156	2.2963087612676896	2.725723552137694	2.928983999000207	2.902344477268487	3.1404649890042178	3.047378989516024	1.7767957062101294	1.4982126559964353	2.434834620579387	2.131787826302509	3.2815366261162606	2.955379501918412	3.456986556838361	3.5882387985089723	2.5892301030501113	2.066865827195314	2.1044994661715775	2.422126955258588	3.007148481453344	2.6859508493618796	3.1404649890042178	3.1792263944932007	2.645560222238343	1.182424179937643	1.8947336138873219	2.0977214037901573	3.1926200966919556	2.9324992337740827	3.481475867398071	3.303047795723412
YBR058C-A	1.6027406225063694	1.4855531858077256	1.8137643349975803	1.741684075375925	1.3461140305826023	1.2712799362965919	1.3366125143691017	1.4068935744211553	1.780101219896931	2.0660560234618797	2.1192827329189408	2.4105469244951463	1.0810497103780723	1.15294018235242	1.1347591021323722	1.1732901681432166	1.3819605446998509	1.8350156640789967	1.8299362092797058	1.5958751215438975	1.548731520113193	1.3551357583147587	1.3159452170147028	1.090563015008374	2.0119341956062615	1.4250927742907336	1.8444971059318376	2.131787826302509	1.373291239907331	1.2772847725695573	1.2302900830271237	1.3997000795834285
YBR059C	2.2165167044196474	2.0307248801270004	1.4851880044694528	1.426428814665335	2.0767096836580383	1.8721138125102303	2.1456998364989293	1.915322289954259	2.471907521266604	2.188533373518475	2.7173612131299247	2.6649890618193126	2.1522949864640464	1.6471991657630418	2.8591924437535656	2.8826939482571508	2.367053223146858	2.926157953331201	2.5696893950896307	3.4503196609897824	2.2751573507132083	2.312557771902391	2.447897821183705	2.60636383507786	2.4182782119611415	2.378574054054619	2.417312664283963	3.431911767890056	2.2200963578949175	1.986910646198095	2.550739630484458	2.4140027858752147
YBR060C	1.2678288426291413	1.3760710305810273	1.5151191164041753	1.3664201089825074	1.3363444264053528	1.365390131388766	1.4551917580757212	1.5349268826877531	1.7471599888907012	1.5491130132935504	1.4556007521145642	1.4626464171542948	1.5095248877848138	1.508040933567879	1.3334799849687697	1.382158505510069	1.6177907847028077	1.5838127337337453	1.669035369785525	1.4181790240910255	1.324832271809128	1.3409817541032827	1.3825312501664153	1.23905627276068	1.527905180576128	1.6463941691622477	1.9788338646688346	1.6654495566360337	1.5763462508257011	1.445898198783499	1.443233947025976	1.2913352662345878
YBR061C	1.7319089732047384	2.0708529817998205	1.9176925829077895	2.224654754674008	1.87081210205011	1.8018637254883376	1.5632385245107407	1.8174616507277719	1.7631550362831687	1.5583747790357037	1.2361129540328963	1.253661216712858	1.5168507687864985	1.7012643811288246	1.475051558470214	1.378111884133542	1.9345209346144598	1.7407856438486111	2.2690073618127125	1.7060553710373547	1.4300975397636204	1.4925855117465145	1.5640266466032913	1.4632159532220197	1.8522239115971626	1.9503098182662952	1.7367388359947982	1.9598669716202395	1.6181759242051386	1.6346268051965578	1.4775882762098884	1.4326650351474521
YBR062C	0.9552307699434832	1.2158912996647506	1.1212050641471758	1.185040038256657	1.1460568471639518	1.1115395336575615	1.0029088769594923	0.9618558634359636	1.3461140305826023	1.355423248731376	1.3171250760795405	1.3251833451447748	1.0473255882158952	1.0223672566736723	1.18981056668318	1.077806543037003	1.2160951727147788	1.3402512106332494	1.1467842335909328	1.2830014324171186	1.1105362733609714	1.1209427665228457	0.894601065855437	0.9363513661003555	1.5063815636766287	1.5313347836832316	1.645929686060901	1.2987604570715638	1.2544562546770555	1.150900414192161	1.0685719334906656	1.0499492366344518
YBR063C	0.6709522371016416	0.6919903791183233	0.7175071804263355	0.733989397563895	1.4724543612218643	1.3956353535158996	1.3620853535174264	1.381206901452859	0.6348483614022801	0.6992547547300882	0.7795967607280236	0.832491997379693	1.3754521018687647	1.3457718543346828	1.5612360387035995	1.6698232080229096	0.416936432281173	0.6589989657328161	0.7753720462014426	0.6330048461543683	1.2095497764982577	1.1768865383578424	1.4765885146086457	1.3607287465616351	0.6906777922172267	0.5998147956284894	0.6755341155140033	0.7310553430017928	1.1883165756602998	1.2308168283464727	1.7612536311448315	1.6063096097383278
YBR064W	0.28018817801421986	0.26580658298499094	0.29865439759317475	0.22584400631272386	0.10452607310270096	0.08732820189071992	0.09534603529946473	0.11853364587382181	0.18882836782400303	0.21248314192294807	0.1296456372453514	0.15153979915869764	0.17273114192088365	0.05739812177397464	0.31899004249676943	0.2978374008712847	0.416936432281173	0.2859437068125136	0.2549474735910296	0.301858937033238	0.094500771256062	0.08061421875457914	0.08903479605704027	0.12752380112971362	0.23330297553128873	0.2910593819793166	0.28803943992831266	0.23048617174591496	0.3232919052029098	0.2675841852279284	0.10666002717647864	0.0685121217353406
YBR065C	1.1750484144007816	1.1138937179075852	1.3370281997818876	1.6328774071812966	1.1144224690010438	1.2455301599760489	1.1695440796691359	1.2739685314162494	1.3272981779973383	1.4152291176767235	1.5893080463976754	1.808070931155855	1.0124662741495263	1.0935254292969168	1.0747837928505608	1.1011851792284086	1.3394191986860293	1.234461571288738	1.420606758630387	1.3186134035489845	0.9778991303959013	1.0364280603895621	1.160486770655572	1.0938815564260522	1.0801891653884743	1.1730220260492843	1.150900414192161	1.1983910834877463	0.8882622023203187	0.9643850168841015	1.097751571271283	1.1088046280267125
YBR066C	1.1764042891008426	1.3272981779973383	1.6757011009512879	1.7357601044198845	1.1415033339809175	1.0913655708667032	1.1248053992249758	1.089346706011919	1.6959077527971895	1.7908633997486663	1.0247625142408519	1.0397278913691903	1.1085103146361441	1.2856645706783272	0.9034148287159447	0.9148508810212981	1.3461140305826023	1.2500233475859863	1.4330460486156325	1.4775882762098884	1.3944033210862463	1.3030378045735396	1.2033234508590933	1.1171332777542426	1.2715222036786429	1.5564224069784476	1.6475177024890688	2.110219558406981	1.077169537786969	1.313816756651169	1.1932719698755994	1.1968535960958713
YBR067C	6.539160305479201	6.404611490362076	6.68970274401712	6.987479518228259	6.754730605411078	6.093306801816242	6.029857453339096	7.044155852900953	5.300869040247081	5.485543463768243	7.695114771057331	7.169528221370911	4.594149847896719	5.933651173972283	6.310389900947978	6.323736214613266	6.360587822833921	5.406356506049445	6.6946860322910435	7.141063876425247	4.973675280173218	5.7350097112637926	5.939567988901661	5.337772627779393	7.141063876425247	7.394035940132895	8.656766651976838	7.265310682047243	5.464189704562201	5.6964330712942255	5.732118441591849	4.8791673437465395
YBR068C	2.7010327540567083	3.633290599620527	3.08678411185957	2.5892301030501113	2.184502857633524	3.4473028895817546	4.145607202114707	3.888548058979756	3.882236909035906	4.0384887464019	3.9077579934248936	4.325663944018414	4.458304789460736	4.416445844649774	5.732118441591849	5.870813338503894	3.9903989475338824	4.552733779345404	4.912793086107758	4.918502659545447	4.091152378277114	4.292977271303842	5.176222985074224	5.058873045778254	4.159522727530136	4.428983347802596	4.568864649693825	4.10060619534679	4.044020079094437	4.266541637199937	4.616070553772031	4.65640673168101
YBR069C	3.4960976330688256	4.080559692772242	3.2945497154551835	3.463163532530407	4.145607202114707	4.501352653971649	4.594149847896719	4.815903509084704	3.4119857314041155	3.4183685692986354	3.4782530836450087	3.4791294225058746	4.4543684861964135	4.268580058995462	4.939903495757593	4.991099547910796	4.024619149291772	3.229078376280533	3.2781861611644514	2.187841788597569	3.7695372992401306	4.0384887464019	3.9077579934248936	3.738069651083431	3.4164818884181445	4.434500900084604	3.094259558201628	1.6471991657630418	3.900991516930662	4.278916416200948	2.8901765989780808	3.5418982207119694
YBR070C	1.0810497103780723	1.0019933544279147	0.9935484855958642	0.9970132114235448	0.9923348453691572	1.1248053992249758	1.0799530459760436	1.244238157049767	1.4487117239379521	1.597845717952303	1.0193604770748497	1.1196400627799217	1.2515657840516226	1.292629221556809	0.8800649443483295	0.9669516944078411	1.1160724011384704	1.3054672365768512	1.6608545380922002	1.5924579144822761	1.252326379107249	1.3262303338390464	1.3291584298592605	1.2469044754481327	1.3730928328952365	1.2278850899156022	1.0448771166703292	1.1381402983854527	1.3316026088253663	1.3525937997549913	1.085710986645849	1.214853598526475
YBR071W	1.2322123811753587	1.258472281617596	1.4783550709342514	1.3987662411436639	1.4129375666017845	1.2532432870454693	1.2052828384228216	1.0651378086734795	1.9507385036289615	1.8021741925661856	1.189526923217274	1.355656294821308	2.0004403289447437	1.655268714420521	1.2151097584607113	1.2448697540430942	1.8563991097203076	1.9033360649394064	1.3284336259639096	1.4503058607134562	1.7338701492977489	1.4946990184656177	1.2722006031558124	1.4238187751725748	2.0566636146801676	2.029351227570105	1.7532179987764873	1.2246831866599823	1.996123316979252	1.799318363207108	1.2224016442784857	1.073715443372318
