	14251X1	14251X2	14251X3	14251X4	14251X5	14251X6	14251X7	14251X8	14251X9	14251X10	14251X11	14251X12	14251X13	14251X14	14251X15	14251X16	14251X17	14251X18	14251X19	14251X20	14251X21	14251X22	14251X23	14251X24
YHR034C	126.64521627215456	103.91900401681839	90.12883108821748	145.39639929981197	83.25001786729035	115.91842936548778	118.65574840059065	96.13553710078278	112.33292750380618	142.36922338253973	86.02426430863827	101.32465059832055	112.77803065220236	89.94998417689368	91.45518916053732	91.78261897521303	78.70510120894784	141.70183776543524	103.56456083201053	83.16873196457878	101.30077495236608	98.94685729362475	71.09129639442266	149.92207838867918
YHR035W	61.81860877965429	80.96955649537684	94.19192891283598	68.83025116806054	102.35562213223626	60.99260950834952	62.60475182571025	82.05302750317644	107.01692689476731	61.41671898132401	110.63952635274921	50.36066678032073	74.97004486355848	74.46003109335452	96.4957146632534	65.3684064013466	83.31544186553892	54.89484006840888	59.59406383197364	69.90966205790168	98.37683737064305	60.815699332108125	88.57443666802763	40.80383678340946
YHR036W	144.59036276390358	120.71309520044211	103.48531117291861	130.4139166232762	127.13001787503944	118.73300376395605	127.99095238268615	105.07156849178222	110.96817702130203	136.54507754917617	114.63468720701873	110.67769526893474	122.41339346926623	106.13487027676537	134.34451924961687	104.14070804176228	127.02637264885999	141.6483989831227	92.0986876441267	95.8154783632095	146.03766541356327	120.40026800664047	114.93051790581846	116.5095600412008
YHR037W	220.25628722104122	188.25626952468033	194.4458330965463	225.77992060458286	181.18005711371674	205.19086489307577	223.5067571404195	186.60949150396905	194.28421010647205	221.75698349803255	173.52670977600928	200.05797096070413	224.67767993513206	201.87478848931454	168.47261058504284	183.3845827263552	134.22322239368282	222.83436358257435	197.95932521697466	183.48650508726314	201.18051832905812	173.17874215857395	138.4798752395972	222.95540432324432
YHR038W	240.95154762560009	211.6931903829449	172.96839667068915	226.85942221396064	213.53870189948032	247.74903719701842	231.07901580813225	220.87993644792795	176.1859654976184	220.31793940255923	194.60881361978704	224.09351060311656	235.86901134099185	213.7786023754685	192.80926373787608	254.11822336994072	209.88026989052753	211.72496578845895	215.30929489902977	233.45919860416916	193.95627437738872	242.24920233956405	222.08293197343508	196.52959078196614
YHR039C	189.12861017401036	185.26224318787777	198.6047341116172	203.02142624379547	195.0902281740382	146.49574046993072	183.31343220057087	190.62748360255605	213.423202379924	185.52872061049771	190.72442837796225	138.34711908616842	192.75153084532965	182.19558843365377	178.127181656865	144.10859782286806	162.67671476644978	164.76593674865686	175.847246441543	173.8666373238894	185.66870472653767	143.57414222567894	148.43064325151886	162.310181475712
YHR039C-A	429.8232007760606	464.91035268146925	670.7549984254658	418.4351704220226	499.4346016363133	473.2607239548639	422.3433701586044	470.1946783886905	493.8876662755356	430.36720777279606	507.12721210047124	546.1451716804763	416.47820331659585	485.3986674813113	650.2305992767959	544.1406926007996	560.413286095126	454.13965240545383	623.2403154558918	687.181153040983	484.7532977602048	718.956495799095	768.3437541392364	612.6984497110907
YHR040W	140.9346343243629	159.17986840983016	130.8210926640828	172.80241632563528	134.356242708646	111.21903358040043	135.8232528519544	147.0191839844184	163.52659157590423	178.52346287679453	124.77621230840401	142.08623041282164	155.65691747250415	134.3035483455032	133.63850450881557	121.36708928071957	126.03452017919349	167.19057227948815	132.22719359686042	133.29730582222186	128.76969821939193	126.73655180313101	115.03942536757826	164.0856992430879
YHR041C	199.2253247751306	183.74513238325352	167.82119241682784	180.94166057285724	181.7914438920511	142.28168186851522	169.40161999151874	147.22275527212872	188.08789782050644	191.30313984162433	187.11154557633108	148.26389260468343	171.52532365110824	163.92158090325424	206.98071904236573	143.72612231099976	180.53155999984276	177.0159140809105	161.65259170884505	146.3471160047582	209.36069542249962	132.08417142838744	161.47126731086013	159.38576651342737
YHR042W	143.2577326923469	195.7430276773789	188.43552698954974	170.09924263819522	168.8071800939167	121.99742099582814	132.60238413136918	181.56913270079042	221.11960044776313	152.96984574661033	180.01445659732218	107.73721643121479	170.37167793877433	169.76857797376454	151.6121849061685	120.80652497563888	180.72007559824607	165.80142520345916	155.13516027509516	151.73946785697757	157.48661130835484	97.43024165772412	159.33338190807808	152.574625332567
