Gene	SRR1583841	SRR1583842	SRR1583843	SRR1583844	SRR1583845	SRR1583846	SRR1583847	SRR1583848	SRR1583849	SRR1583850	SRR1583851	SRR1583852	SRR1583853	SRR1583854	SRR1583855	SRR1583856	SRR1583857	SRR1583858	SRR1583859
YBR262C	2.987128681226056	2.9327960607250794	2.9726922463286805	2.8462727682207314	2.8785643155178238	3.5236066880574004	4.075819611422132	3.2781861611644514	3.210560844050283	3.139129109190299	3.1715688680428773	2.954141962577963	3.7397912400885174	3.3471558156193506	4.035835023452738	3.843505593874686	4.032566056248245	3.64988840644582	3.268011840802969
YBR263W	5.156172484209443	5.401034484576383	5.319800963852429	4.96835028938277	5.304555642061663	4.433013227355119	4.261271983175296	4.647829710668763	4.4871462127519415	4.4543684861964135	4.673248434078586	4.806781339613718	5.114207994503531	4.320616846459631	3.8881708345821737	3.589016615602098	3.662937372497454	4.21771900681724	4.815903509084704
YBR264C	2.0917433470788156	2.022945143078334	2.393857133121755	2.4473203624914657	2.501972240558632	2.7482855073762873	2.6147820593005977	2.7010327540567083	2.349323457035796	2.4855398621437756	2.4561276110398107	2.6217033221235044	2.3420430098654794	2.7771608454506738	3.1654416001166763	2.5967544549879547	2.58142772102963	2.8462727682207314	2.108811120487125
YBR265W	1.628121543935382	1.5755202035114864	1.3510326649963473	1.4982126559964353	1.6708731331891502	1.5654912907502643	1.3433833189379936	1.6324642731018124	2.0993578244812383	1.8282767466252423	1.7228451004078127	1.4928438455445923	1.8177202638745507	1.5026856424272619	1.3859175179625285	1.5038867652488757	1.263023188249063	1.4765885146086457	1.8362682806703898
YBR266C	0.18926521484097947	0.25662980673829683	0.17698262878082258	0.2050614297996415	0.30757530693119306	0.16767766916029994	0.23276862914159824	0.21206771556255422	0.16979250352048755	0.19106204657243314	0.21858354089147194	0.17356206079677466	0.6042245827787812	0.17935699089130527	0.6534673012745752	0.2347589265485031	0.2397770126575933	0.18796837595705185	0.22129708048661884
YBR267W	3.452717726022023	3.8341656261438577	2.7285341437531927	1.9623709258264563	1.6024555224821861	1.4292643776197278	1.3433833189379936	1.8869641188742148	2.6101145829495556	2.3855204453720633	1.6049824934633983	1.6515247608773982	1.641053980818369	1.2866045501072783	1.3859175179625285	1.1348650071335755	1.3239527733037053	1.265769505566802	1.3173722791824767
YBR268W	3.2929327541440774	3.441015686791967	3.2571410807758756	3.941704394864007	3.717699229371058	4.15594317209879	5.190299350446085	4.418534781828873	4.251504084424325	4.5885752681948535	4.7870905663303285	4.097040105239257	3.385260486506022	3.964897253778124	4.418534781828873	5.192449285483917	4.412980926090814	3.7118727646061194	3.779595298341837
YBR269C	1.4157891025017757	1.3982116664248392	1.3296535390463058	1.5239315688389903	2.1617366919486116	2.0042964095774085	1.694892196780336	1.8413895165765721	1.7119017313428786	1.449788908909441	1.6049824934633983	1.9143349803915792	1.8177202638745507	1.9618423114551045	1.5284536267154847	1.6572391639895652	1.862306070162319	2.4084517667576986	2.481732536876252
YBR270C	0.9076705540646681	0.9457376065895434	1.0625301810691234	1.0635698273437926	1.2962898154570461	1.00507137768588	1.1167430112846901	0.9584017539462489	0.9339263118280501	1.1449132173585894	1.1125140657370398	0.9989853647480902	1.0746776719020992	1.0597472195211104	1.1451846328294015	1.2814593142104447	1.1891792241439052	1.190142579496673	1.3402512106332494
YBR271W	2.684711379553165	2.623333862674002	1.8668780336240773	1.754289928127942	1.4922179046413626	1.239880958238028	1.39008834586081	1.7579964491070088	2.221168285827889	1.703317480230945	1.6511505225310124	1.750588545308103	1.0746776719020992	1.0597472195211104	1.1451846328294015	1.08076379751461	1.4624892411234982	1.3615962221606353	1.535074756971209
YBR272C	0.963785374111424	1.1326319315963667	0.7118721898738949	1.0026816487025139	0.9388583130607424	0.9780572063671527	0.9015093501610044	0.9991083593317969	0.997254831454268	0.9640581836396956	1.195174452544273	1.109419409671515	1.2640496601868476	0.9381566620838622	1.1451846328294015	0.962559612363243	1.0225079601504523	1.3911395946063014	1.1064456833312701
YBR273C	1.2262224816705867	1.159339842103896	1.0804825165446275	1.3035970424433656	1.341813146941756	1.364614392469057	1.2138135805529509	1.2139641174996012	1.1545595648822389	1.1295162184386431	1.1321835702035412	1.109419409671515	1.8177202638745507	1.0849470554988228	1.1451846328294015	1.1657152726735376	0.9907485452407792	1.0804825165446275	1.3598166140911387
YBR274W	1.3585061789913537	1.3772427962180804	1.5730360334703113	1.4670826920026236	1.4169745791144417	1.4646207606708335	1.694892196780336	1.4324872901564834	1.3591225244124157	1.5589393718562143	1.6790112417965202	1.3356708762297067	1.0746776719020992	1.4686364863785941	1.1451846328294015	1.9541792047867648	2.021123991343101	1.5890476039817054	1.618311513894707
YBR275C	1.8954945042775855	1.8004370876656635	1.557741381426907	1.5321340083592647	1.341813146941756	1.6712546923485827	1.5247122131054243	1.6324642731018124	1.9456807725214516	1.8179672858923068	1.807600065399899	1.896722479368395	1.4753965910790492	1.6112183172765333	1.1451846328294015	1.6130450263421654	1.4078940252337928	1.8187834347323106	1.6780839997576844
YBR276C	3.3414380640931647	3.088219838248694	3.589016615602098	3.5470281290616077	3.7753460665728644	3.698042987336524	3.552934049045523	4.451413864625257	4.020534855223488	3.7006397068553465	3.8828392570048185	3.895247967194921	3.7397912400885174	4.0475653363904405	3.1654416001166763	3.4131097192915476	3.180101160288758	3.688422728620983	3.4239551556087937
YBR277C	0.18926521484097947	0.6589989657328161	0.17698262878082258	0.4987171004623148	0.30757530693119306	0.16767766916029994	0.23276862914159824	0.7889168543702989	0.47454343150280187	0.19106204657243314	0.5675406656767246	0.17356206079677466	0.6042245827787812	0.17935699089130527	0.6534673012745752	0.2347589265485031	0.2397770126575933	0.18796837595705185	0.6570747776836745
YBR278W	1.1736463328345215	1.1326319315963667	1.2089785303135703	1.344013453812479	1.1693011054808786	1.5454735409560358	1.5247122131054243	1.5227333715406983	1.3967223207139863	1.4449375585938742	1.7986837875939365	1.5416242923622248	1.8177202638745507	1.5759925070748801	1.6227345851776904	1.5484473938102592	1.9721277628382365	1.5389050840130518	1.3951670440208694
YBR279W	3.7343700683198184	3.750281372568977	3.9192840389616648	3.5470281290616077	3.6371454806603873	3.9321915321157324	3.712774371604184	3.339568428474442	3.444366275737389	3.508009486742802	4.017059422787958	3.534591271551803	3.385260486506022	3.711523869901664	3.4485085329709486	3.799778215984312	3.9192840389616648	4.248005449226365	3.177450523360167
YBR280C	0.8916444787426311	1.0554221517263487	1.1351582270425664	0.962559612363243	0.9388583130607424	1.2031400479660648	1.1167430112846901	0.9991083593317969	0.920437583989988	0.9409293951576254	0.7414404482919393	0.8739416437661425	0.6042245827787812	1.171629642308065	1.3859175179625285	1.232456817556392	1.0530858437603978	1.21730726339955	1.405284293356987
YBR281C	1.3702952800476016	1.3982116664248392	1.557741381426907	1.3035970424433656	1.341813146941756	1.122237704690186	1.1407338294394513	1.2530737257157167	1.2243873724633458	1.0190711450070604	1.0906895790154527	1.073715443372318	0.6042245827787812	1.1837462825716816	1.6227345851776904	1.0566129203822507	1.0530858437603978	0.9567295663208201	0.9497883643634266
YBR282W	2.2453645402282767	1.9234247177998691	2.429383373613278	2.107123320385073	2.0031792404932505	2.639223274189369	2.858170413083949	2.7968484498670056	2.434834620579387	2.4561276110398107	2.3752224618862163	2.4338004342323565	2.6358875707094205	2.520711315304888	1.816538240328771	2.624095214492865	2.9468648303756613	2.2451746577130107	2.108811120487125
YBR283C	6.572830171357219	6.6024098147851795	6.631402866987722	6.323736214613266	6.06996892617588	6.360587822833921	6.112204236437471	7.224156693639491	6.028143506047837	6.00107885420385	6.447279231992917	6.269069423560913	5.921336477433437	6.031629198620254	6.207495337995489	6.5536857065805165	5.945834080146652	6.407907929051336	5.105440806954331
YBR284W	0.6229094159955093	0.7034982027664993	1.0436125314865472	0.6447420160585566	0.9895912244444786	0.8670688953632785	1.050800009344571	0.9381566620838622	0.8153761038549789	0.6785540680827926	0.7414404482919393	0.7410682484339367	0.6042245827787812	0.7628425901221484	1.1451846328294015	0.9255306287178859	0.8315326807906175	1.0029088769594923	0.9797056246773461
YBR285W	1.018835033714013	0.8860333952511935	1.116182676307266	1.1796733720037607	1.5845096500433977	2.3178566481099607	2.275453725731628	1.9010986274531247	1.503777730266055	1.3093164836182904	1.4559848292682211	1.5416242923622248	2.15939343583726	3.464717198108976	2.7729437031965336	4.482385484539243	5.11004959040387	4.4314345936299535	5.461835833034178
YBR286W	6.822758654857034	6.818983181604782	6.987479518228259	7.093352780634183	7.538814871725129	8.290547952733746	8.558169508699493	8.71101546898817	7.995929521708511	7.216708079113241	7.594049194375483	7.914892581102297	7.867481683391784	8.76194299762172	8.73033905751573	8.63309550036581	8.455275079419549	8.858621163143056	8.956104025611879
YBR287W	1.8745867479141753	2.468263187476274	3.0050902915888464	3.435214639482956	3.391999362612405	3.8691882660683206	3.6124782778310065	3.7021639595886477	3.1549505417221724	3.38033845755016	3.4724254644837593	3.832761361495395	3.629823265995207	4.406500575208769	4.552733779345404	5.153694329883986	4.662216311577415	5.080027986591928	4.991099547910796
YBR288C	1.9353313034801518	2.0065264190459566	1.929132567432576	1.65558478503648	1.7622910196456234	1.830180240972824	2.184502857633524	2.0273628150412732	1.9721277628382365	2.0772376879191614	1.6790112417965202	1.9444512945110146	1.8177202638745507	1.851931436925385	1.1451846328294015	1.9335120568810134	1.6595115606404403	1.4618872351335812	1.4691407026795005
YBR289W	1.5484473938102592	1.5962223413367853	1.557741381426907	1.5748687418722729	1.450826731941856	1.535074756971209	1.5850835939936037	1.6324642731018124	1.489797785612193	1.7395620646237298	1.6049824934633983	1.711163555927634	1.8177202638745507	1.552982182299473	1.1451846328294015	1.3303127086679023	1.6831361449530136	1.654607525687477	1.6780839997576844
YBR290W	1.3941567035704758	1.5962223413367853	1.6046875897304824	1.5443866338645682	1.525972680249664	1.5780020949052518	1.771740471211672	1.1580025999424866	1.2587242527177336	1.5026856424272619	1.3330837077946154	1.5248857281835033	1.0746776719020992	1.8227117814327682	1.6227345851776904	1.741325538846796	1.707333278080788	1.628946152392166	1.535074756971209
YBR291C	1.578802885419371	1.8673981150175132	2.171638773334146	2.069263086587821	1.7936449412294273	2.0499535227253722	2.4033195529046147	1.8789308038922448	1.7119017313428786	1.921468271431758	2.2635136971251817	2.2278135131258057	2.6358875707094205	2.2486781702158036	1.6227345851776904	3.049469671547883	2.9102008712412104	2.04815525762746	1.9877350342247884
YBR292C	1.077169537786969	0.962785136912176	1.1743045305190674	1.090225544729482	1.0099195635049858	0.9399596409042434	1.082469618559662	1.0145221833964948	1.0687331589136526	0.9935484855958642	1.1125140657370398	0.8419900420316895	0.6042245827787812	0.9133907831800575	0.9995669385657704	1.1657152726735376	0.8021980784616896	0.9436685549174398	0.9653762186839342
YBR293W	0.733989397563895	0.9835706714561551	1.3192058760311487	1.209662132839126	0.9388583130607424	1.1636938475584753	0.8697249442257973	1.0232705655149277	1.0469781554291442	0.9166554156084242	0.9699376317913315	1.0153900371427005	0.6042245827787812	1.1016798923067783	1.1451846328294015	1.3523970685278526	1.0530858437603978	1.0519067636592774	0.8905270230185226
YBR294W	0.733989397563895	0.7034982027664993	0.7937827848979546	1.1513781362044173	0.6637089958921949	0.9172485395278134	0.9920055887767258	0.715786273322285	0.7827084290339386	0.8774869867891988	0.693194842168367	0.8584802379271707	0.6042245827787812	0.8578670297621598	1.1451846328294015	0.8948929347515546	0.8315326807906175	0.8854780728393037	0.9797056246773461
YBR295W	1.2356509480688	1.231197471938823	0.9161474063001989	1.0429768306364622	1.1693011054808786	1.2648243467325255	1.4561477021519287	1.5019717066846305	1.4272460233170932	1.6527747309165848	1.531737251986168	1.4738141703609728	1.0746776719020992	1.3857417910068945	1.816538240328771	1.5038867652488757	1.4902436621946649	1.7859792454706982	1.4691407026795005
YBR296C	0.8916444787426311	1.020743573489691	1.0036546443374113	1.4326650351474521	2.6640675373453897	2.6761626917860566	1.942474402067169	2.591237555894897	3.271336601637784	3.0101646087218783	3.4119857314041155	4.145607202114707	3.5088985349832336	2.957006979066355	2.2118449953026444	2.273601901393792	2.496651810900755	3.5103994774816165	3.5407756464242315
YBR296C-A	0.18926521484097947	0.25662980673829683	0.17698262878082258	0.2050614297996415	0.30757530693119306	0.16767766916029994	0.23276862914159824	0.21206771556255422	0.16979250352048755	0.19106204657243314	0.21858354089147194	0.17356206079677466	0.6042245827787812	0.667300455534886	0.6534673012745752	0.2347589265485031	0.2397770126575933	0.4773364695648305	0.22129708048661884
YBR297W	0.770577585256323	0.7034982027664993	0.9161474063001989	1.0635698273437926	0.894328237976615	0.9590495739409155	0.9302827804398033	0.9584017539462489	1.0141042112522962	1.1511535698658892	1.3330837077946154	1.3120094869788466	1.4753965910790492	1.0951679460904327	1.1451846328294015	1.4316467118186167	1.0530858437603978	1.190142579496673	1.0848354390496058
YBR298C	1.0573190168015048	1.2814593142104447	1.1533626033577729	1.3035970424433656	0.7360732398811609	1.4894036406723237	1.1662193307549023	1.1580025999424866	1.1545595648822389	1.240630476460768	1.2361129540328963	1.4928438455445923	1.0746776719020992	1.70241628970578	1.816538240328771	1.414173149330356	1.2419030128304858	1.4392876527397185	1.405284293356987
YBR298C-A	0.18926521484097947	0.25662980673829683	0.5193269284881292	0.2050614297996415	0.30757530693119306	0.16767766916029994	0.23276862914159824	0.21206771556255422	0.16979250352048755	0.552373289980524	0.21858354089147194	0.17356206079677466	0.6042245827787812	0.17935699089130527	0.6534673012745752	0.2347589265485031	0.2397770126575933	0.18796837595705185	0.22129708048661884
YBR299W	0.733989397563895	0.25662980673829683	0.6981989987204297	0.2050614297996415	0.9388583130607424	0.7491674002750874	0.9920055887767258	0.8402746124530636	0.8395098279321043	0.7219942630807221	0.7580338051936238	0.6608989890776403	0.6042245827787812	0.7490050488668639	0.6534673012745752	0.8948929347515546	0.6957209927707728	0.7980291658959144	0.9797056246773461
YBR300C	0.18926521484097947	0.25662980673829683	0.17698262878082258	0.2050614297996415	0.30757530693119306	0.16767766916029994	0.23276862914159824	0.21206771556255422	0.16979250352048755	0.5111485015953311	0.21858354089147194	0.17356206079677466	0.6042245827787812	0.17935699089130527	0.6534673012745752	0.2347589265485031	0.2397770126575933	0.18796837595705185	0.22129708048661884
YBR301W	0.5088676159956668	0.25662980673829683	0.17698262878082258	0.2050614297996415	0.30757530693119306	0.16767766916029994	0.23276862914159824	0.21206771556255422	0.16979250352048755	0.5133529196511	0.7110681275338336	0.17356206079677466	0.932340308423013	0.17935699089130527	0.6534673012745752	0.2347589265485031	0.2397770126575933	0.6679328224002313	0.22129708048661884
YBR302C	2.546082799072246	2.6545309038349445	3.21181381973382	2.307940031772718	2.700254126244701	2.734203401659468	2.6684417972888683	2.506715741929141	2.6275616931416166	2.614398623541221	2.52527947939823	2.2332038304564072	2.074300218689725	3.170207767886935	3.7230152890670514	3.07021666893571	3.1539527010869586	3.4296909618416516	3.4296909618416516
YCL001W	2.9234803191501135	3.0537095931783265	3.7493184504403883	3.912207746195648	3.430637157283711	3.3756663570976855	3.593321715164599	2.641029350348956	2.888297092296779	3.7141189500902714	3.4873747741456103	2.5920772808887707	3.1173619618917154	2.7567159959489205	3.1654416001166763	4.416445844649774	4.073882342470501	2.8048617492274794	2.3387938737247054
YCL001W-A	0.7531237266657868	0.6568431831528745	0.6340445096882371	0.6915810041048438	0.894328237976615	0.6190946646355254	0.718210048496937	0.7952968651949099	0.539167832095529	1.0890995863675421	0.7711101213283064	0.7000733406631053	0.9412441816451389	0.7376252227701484	0.6534673012745752	0.9826760911998685	0.8613093160049995	0.8729006504744858	0.7152907950499329
YCL001W-B	0.5672844810792792	0.5427114527170335	0.7294391461039643	0.5610862367616671	0.30757530693119306	0.7379825033199777	0.810317334249165	0.8915156335780474	0.8074672866759629	0.9736298792125062	1.1125140657370398	0.9139989733434684	0.9641646613228146	0.9315045665473265	0.6534673012745752	1.443359865216336	1.0394179450003074	0.8081941304396619	0.9205685309892893
YCL002C	1.2017689415413255	1.1846415483484085	1.2089785303135703	1.1513781362044173	1.2163938062409994	1.1636938475584753	1.0719002534146855	0.9584017539462489	1.1447933815768718	1.0994433291290209	1.195174452544273	1.060792271739104	0.6042245827787812	0.9836764051463208	1.3859175179625285	1.1348650071335755	0.9907485452407792	1.0373185389997397	1.0345490900794179
YCL004W	1.9647422736535147	2.1542650243835677	2.06746050456616	1.8911518816183621	1.4922179046413626	1.7469969608028424	1.9619779592463042	1.8413895165765721	1.8509406184903714	1.9793437511916765	2.157646774561502	2.0054880776007833	1.989125188474285	1.7870178347010601	2.4159076509941064	2.1915101377432906	1.563409261730675	1.640084797989524	1.5107078626632695
YCL005W	1.3178373180965974	1.1086526509872974	1.2242845468357233	0.9823362023355773	1.377055352742933	1.392706940728302	1.050800009344571	1.284408671500776	1.0799530459760436	1.240630476460768	1.0675762558293587	0.9392624711748039	0.6042245827787812	1.158100070554216	0.6534673012745752	1.232456817556392	1.1054040463890171	0.9694533190550529	1.1347591021323722
YCL005W-A	3.4473028895817546	3.5336544873327034	3.4183685692986354	3.229078376280533	2.9324992337740827	3.3893163405463445	2.9646889591965384	2.996007390635075	3.38719812323345	3.1205563188172145	3.3829717723194284	3.2596578754308156	3.566878766244354	3.360504157521326	2.5125186848727035	2.624095214492865	2.6924275233043367	3.560444243735793	2.725723552137694
YCL007C	1.2762228372527202	1.1476553213012504	0.73873358547638	0.9483270984429537	0.9684388756950172	0.9376233609444846	0.8427531045342592	1.0096868765814175	1.228247696840867	0.9310395638132021	1.1642160047536565	1.0661812234372912	1.1681920774295482	1.076546546484356	1.2556917931326856	0.2347589265485031	0.8053645952095057	0.9933166956435404	0.9345590653476046
YCL008C	1.3058164081743728	1.253976482333118	1.190142579496673	1.0429768306364622	0.9388583130607424	0.9780572063671527	1.2138135805529509	1.111007564986213	1.2159954950417993	0.9409293951576254	1.026978728009734	0.9869605528356796	1.0746776719020992	1.1016798923067783	1.3859175179625285	0.998222149648854	1.0530858437603978	1.345049906567049	1.294598580774264
YCL009C	4.84921459427559	4.737168719992216	4.258145318008179	4.266914152107098	4.96835028938277	4.404128834007619	3.9831910157703607	4.256953464564005	4.256953464564005	3.871726878721533	3.684769062470269	4.447843680683482	4.557306804975387	4.09799333971997	3.575855586305434	3.1738460126963823	2.823012627417798	5.304555642061663	4.79449133639527
YCL010C	0.9997871990775073	1.0554221517263487	1.2420934706169506	1.228247696840867	0.9388583130607424	1.0653490511795412	1.1167430112846901	0.9795539021771211	1.0469781554291442	1.0190711450070604	0.8532665577857322	0.9989853647480902	0.6042245827787812	1.0849470554988228	1.1451846328294015	1.0566129203822507	0.8824871143464539	1.0210012435338243	1.1848012156700898
YCL011C	3.4082582580384635	3.384370034803073	2.914823948128824	3.662937372497454	3.5100899371778644	3.4075904075952046	2.602096971153429	2.613375743194579	2.7541181524694194	3.089646291723896	2.7203105077828407	2.9450041209862086	2.3420430098654794	2.927371652059101	2.955956442588608	3.0104792956533157	3.0091223909464593	3.3053041920082746	3.1614320219750596
YCL012C	1.4758825904724606	1.6582836507471725	1.398369851335461	1.344013453812479	1.2756189361379673	1.6112183172765333	1.5426188032841734	1.5658074584893515	1.6004976838498	1.6785926594530638	1.6919344382373827	1.424141918543686	1.8177202638745507	1.6112183172765333	1.816538240328771	1.9164264899494676	1.9721277628382365	2.039011671993828	2.2756724423682018
YCL014W	1.9511753991292553	2.0414391117571187	1.259266132594661	1.6716504589852046	2.0031792404932505	1.8389746927900372	2.1059008752024946	1.9010986274531247	1.6676576850067732	1.921468271431758	1.8348493259485101	1.970090191453967	2.480650982287126	1.6681274087058044	2.0107881485425443	1.8695680274547852	1.5402380168127685	1.640084797989524	1.8565868127269993
YCL016C	0.8350451430724461	0.6000249538589908	0.7650715444681058	0.8833355724010503	0.7360732398811609	0.805518710378022	0.9302827804398033	0.49271005942725327	1.0727670090179207	0.8301896578717162	0.9699376317913315	0.832491997379693	1.0746776719020992	0.8390645118662079	0.6534673012745752	0.8150704188558425	0.7186198868202848	0.7980291658959144	0.7372617816797752
YCL017C	2.3453319502526253	2.133251089851536	2.251356168235578	2.352475292325197	2.294126618383972	2.7751155051637637	2.293007599848817	2.3296983040799604	2.2281517907783117	1.901543361333641	2.140768800926062	2.0671810930776195	2.7761587750330166	2.3799368420057405	2.2118449953026444	2.5185575418660995	2.461065760948224	2.3713287960970333	2.4033195529046147
YCL018W	0.18926521484097947	0.25662980673829683	0.17698262878082258	0.2050614297996415	0.30757530693119306	0.16767766916029994	0.23276862914159824	0.21206771556255422	0.16979250352048755	0.19106204657243314	0.21858354089147194	0.17356206079677466	0.6042245827787812	0.17935699089130527	0.6534673012745752	0.2347589265485031	0.2397770126575933	0.18796837595705185	0.22129708048661884
YCL021W-A	0.989191980346849	1.035709017655471	0.818436105798347	0.991694396502164	1.0099195635049858	0.8956556887395885	0.8056836027057732	0.9031577171989357	1.1601480548594634	0.742537705926202	0.47667280714279003	0.8460665654452435	1.4753965910790492	1.0849470554988228	0.6534673012745752	0.7249728265286343	0.8601273197312179	0.8537228620412317	1.1848012156700898
YCL022C	0.18926521484097947	0.25662980673829683	0.17698262878082258	0.2050614297996415	0.30757530693119306	0.16767766916029994	0.23276862914159824	0.21206771556255422	0.16979250352048755	0.19106204657243314	0.21858354089147194	0.17356206079677466	0.6042245827787812	0.17935699089130527	0.6534673012745752	0.2347589265485031	0.2397770126575933	0.18796837595705185	0.22129708048661884
YCL023C	0.18926521484097947	0.25662980673829683	0.17698262878082258	0.2050614297996415	0.6282870540334032	0.16767766916029994	0.23276862914159824	0.21206771556255422	0.16979250352048755	0.19106204657243314	0.21858354089147194	0.5503741894535122	0.6042245827787812	0.17935699089130527	0.6534673012745752	0.2347589265485031	0.5910963499690248	0.18796837595705185	0.5424414399809163
YCL024W	1.041774813965397	1.1326319315963667	0.8308419684130421	1.0026816487025139	1.042458732545211	1.0933828390104312	1.0951679460904327	1.4324872901564834	1.3496929316897757	1.2668144641120485	1.2689983176949862	1.073715443372318	1.0746776719020992	1.171629642308065	1.1451846328294015	0.855606221445281	1.0530858437603978	1.0914885907482628	1.0848354390496058
YCL025C	2.2178756665490518	2.4340507595655065	4.231163909568876	4.416445844649774	2.326947233834868	2.8017166138586562	2.8388353166666342	3.3725378043680156	2.8051167342077497	2.76572215800356	3.4239551556087937	3.7230152890670514	4.3237662534235906	4.55447343049229	4.775476119370002	5.539818966041282	5.719306698027738	5.8754813720011185	4.695832762386717
YCL026C-A	0.963785374111424	0.8655226363767711	0.8308419684130421	1.0635698273437926	0.6637089958921949	0.5703973514723355	0.23276862914159824	0.8915156335780474	0.7126958523477619	0.9640581836396956	0.693194842168367	0.7902096213260082	0.6042245827787812	0.8128609269930751	1.3859175179625285	0.2347589265485031	0.2397770126575933	0.5564424377709531	0.22129708048661884
YCL026C-B	1.0573190168015048	1.1326319315963667	1.2420934706169506	1.3618560085937998	1.450826731941856	1.364614392469057	1.1167430112846901	1.0609471090975113	1.0552828069732747	0.8774869867891988	1.1321835702035412	1.109419409671515	0.6042245827787812	0.8578670297621598	2.0107881485425443	0.855606221445281	0.6421947082582729	0.9567295663208201	0.8480629116693856
YCL027W	1.771740471211672	1.9856693763127198	1.7167727351631143	1.9623709258264563	1.6354479392387269	2.18984128281531	2.200116393892349	2.1240616986806673	2.3934719300908966	1.7642069196848795	1.8789308038922448	1.9143349803915792	1.641053980818369	1.6112183172765333	1.1451846328294015	1.634726708372375	1.4078940252337928	2.039011671993828	1.618311513894707
YCL028W	2.272676224447478	2.3441191596722715	1.9024727055840405	1.6716504589852046	2.1617366919486116	1.8501959566713015	1.4326650351474521	2.0772376879191614	2.1426672424469846	1.8179672858923068	1.7880936139638366	1.7600913978765467	2.15939343583726	1.7973996025344536	2.0107881485425443	1.2551179572182987	1.5149233698512463	1.6829661607608455	1.7767957062101294
YCL029C	0.6646273649322009	0.7752215768472193	0.6771896005535019	0.7146356463387671	0.8199479288392396	0.7716344082391389	0.6449409242202132	0.7749260871742649	0.7400574615778436	0.8301896578717162	0.7414404482919393	0.7410682484339367	0.6042245827787812	0.6470318950702809	0.6534673012745752	0.855606221445281	0.8315326807906175	0.7445331932876266	0.9497883643634266
YCL030C	4.574083508001213	4.472001333836484	6.080196785203378	5.629882057012521	5.061314443323939	5.728325745546568	6.23310790265256	6.747987441607274	6.283697918144227	5.862869883434463	5.608168300747229	6.18335616835546	6.359263055639071	7.224156693639491	6.983408304432022	6.6132117964292405	7.216708079113241	7.600756038901974	6.818983181604782
YCL031C	2.4269593277422867	2.133251089851536	2.343181176737525	1.9012800970099937	1.4169745791144417	1.5533336761829202	1.6230057909606788	1.284408671500776	1.8884953637831412	1.8619255227182885	1.822494167064678	1.6956208257729408	1.989125188474285	1.5857392543765376	1.3859175179625285	1.5698866762562516	1.4902436621946649	1.579044819029582	1.3402512106332494
YCL032W	1.2356509480688	1.020743573489691	1.5730360334703113	1.4827932057789996	1.2163938062409994	1.3795692030042097	1.4116830359998407	1.4041196434249055	1.3928449544467103	1.4220022418626932	1.3330837077946154	1.377642708602242	0.6042245827787812	1.5759925070748801	2.2118449953026444	1.5698866762562516	1.5149233698512463	1.5890476039817054	1.535074756971209
YCL033C	1.7880936139638366	1.8846639373570249	1.8668780336240773	2.22556986100495	2.561938755384837	3.3330876791208124	3.508009486742802	3.004155578948557	2.549908690330857	2.3715943606145515	2.5515472126643335	2.4877396738620416	2.3420430098654794	3.061952215618842	4.207637798104974	3.5479629430748867	2.8780198347116652	3.4089261084817206	3.3313708728168576
YCL034W	1.5691063617203238	1.8846639373570249	1.8896210201137063	2.244945618008603	2.4127596234822297	2.442707975252879	2.3062958056677294	2.050636043907905	1.9721277628382365	1.921468271431758	2.1114308225655427	2.27005867873157	2.7761587750330166	2.5555996828235648	1.6227345851776904	2.7627136372922845	2.131265273578322	2.3302910388563323	2.518895858915111
YCL035C	4.374180222914072	4.044020079094437	5.2311441328757216	5.460632508406998	6.359263055639071	7.504124333254944	8.551859251389569	8.1846594402742	7.265310682047243	6.663710832433891	7.044155852900953	7.404226707043752	6.998942911766678	8.71101546898817	8.565315738785966	9.117671523485999	9.088924950001225	8.850313243209811	8.83219217241757
YCL036W	2.3681039251099754	2.3441191596722715	1.4654150017492882	1.4487117239379521	1.7038878007843168	1.792567886429619	1.6057725856758216	2.178440622672116	2.6101145829495556	2.509091674408026	2.04815525762746	2.658212472017074	1.8177202638745507	2.307551037651166	2.2118449953026444	1.6572391639895652	1.630951014985468	2.4415819754747634	2.311662300841798
YCL037C	1.2167064023767211	1.231197471938823	1.0987846940346602	0.8599710047169438	1.042458732545211	1.0585615009397906	1.2805672944530586	1.0609471090975113	1.0909981135939026	1.0347381883941082	1.2175473482240338	1.2899433258097752	1.2640496601868476	1.398369851335461	1.6227345851776904	1.2814593142104447	1.3808728448729584	1.4515013215929642	1.8362682806703898
YCL038C	1.3462691773944813	1.3501417714551156	1.7818089690737273	1.9012800970099937	2.4559397740283364	2.717093558274903	3.2027544569151765	3.837638059745028	2.8174428682961974	3.139129109190299	2.927892428439871	3.633290599620527	3.629823265995207	3.2634629198755953	3.7230152890670514	3.43439340724483	3.725706830248491	3.4669601219102315	3.765603411979134
YCL039W	1.8745867479141753	1.5755202035114864	2.171638773334146	2.092276104135931	1.9127570805544707	2.4786132119578244	2.3855204453720633	2.52527947939823	1.881095096969997	1.725916680511846	2.3178566481099607	2.557089781743509	2.935255353220712	2.7263856481849125	3.325504976946931	2.9622534296256777	2.5199007743467674	2.987897428410845	2.7122118415857916
