Gene	ERR1607958	ERR1607959	ERR1607960	ERR1607961	ERR1607962	ERR1607963	ERR1607964	ERR1607965	ERR1607966	ERR1607967	ERR1607968	ERR1607969	ERR1607970	ERR1607971	ERR1607972	ERR1607973
YBR165W	1.2952204478835547	1.2769736815577146	1.257411375755254	1.26251763504236	1.2210812379734044	1.2678288426291413	1.2336007598066814	1.2185615997187318	1.390962134274277	1.433572050132687	1.4140221432552684	1.4272460233170932	1.3197065193776434	1.2722006031558124	1.3819605446998509	1.3058164081743728
YBR166C	1.5443866338645682	1.6166161101325447	1.5089370723758873	1.4995324972953474	1.3819605446998509	1.3817753925185328	1.3702952800476016	1.350780960831291	2.5875034952487814	2.524472679783865	2.4648304221105475	2.571648233800241	2.3915423768985846	2.3495893235498073	2.4621422991302735	2.3411046397732918
YBR167C	0.9207033761235819	0.953744132319601	0.9867699966187559	0.8814026611787837	0.9641646613228146	0.9462535137832195	0.938988654642959	0.9782114738024509	1.0358223151342072	1.018835033714013	1.0484698036266493	0.9897063769477794	1.0406208039883702	1.0499492366344518	1.004205369564123	1.0110887800510513
YBR168W	1.135380659113355	1.0659727792217333	1.1393770306294333	1.0643038285062005	1.0613439110139637	1.0647419673458214	1.0938815564260522	1.1418896722107872	1.157456937195074	1.1511535698658892	1.1193532782876827	1.131410891463045	1.1960528943257536	1.168438139907473	1.202405414252406	1.1652080313828268
YBR169C	4.558664695048312	3.4239551556087937	4.328475630067351	4.706768260507264	5.291886226132929	5.520114001898591	5.340770923421143	5.542242756506751	1.7265320676952425	1.9638233932120288	1.799318363207108	1.896722479368395	1.578257940289192	1.6114417030897252	1.4975496678286222	1.525057166372086
YBR170C	1.9711445028401333	1.823898833565643	1.9858976216961512	1.9439204936630166	2.1133040755762065	1.9458118615206956	2.043994238664355	2.03534585680023	2.1628272136075752	2.240774278347034	2.154474082622977	2.2278135131258057	2.1093788647808096	2.304690420375678	2.278874212359299	2.3103178877651684
YBR171W	1.1577096083893255	1.1924549393043786	1.1244419378965993	1.162699820380412	1.003553901204516	1.0712493976763346	1.0289670333660514	1.021397997480431	2.3448853637769105	2.28919909597964	2.2281517907783117	2.2205257277849424	2.180115608339032	2.133251089851536	2.281097155919608	2.1519480148839234
YBR172C	2.156645666224092	2.5077083713576807	2.2286038509502686	2.0630666974781064	1.77746079140501	1.704032615821369	1.6358646956249305	1.6145224675147185	2.755210842361506	2.6040404443680325	2.850565843610098	2.6824630766988307	2.136708330607279	2.252233620061945	2.224654754674008	2.214798585085746
YBR173C	2.5103763722396844	2.4342583653717633	2.576887165696586	2.5930588018649825	3.1738460126963823	2.97308028633989	3.1205563188172145	3.182553065673919	2.6859508493618796	2.8416441861687503	2.8149648440373807	2.596046498378841	2.9710294126625185	2.9710294126625185	3.002015092263358	2.833783733184437
YBR174C	0.2360496860708812	0.0748102753847645	0.3359352747643932	0.3798775213740352	0.2868786355773035	0.29272595490377895	0.2177823064502422	0.07184775402032201	0.2935499457549783	0.45532081884020703	0.4448137974184464	0.4131394444472054	0.47130795351814453	0.3110533168224849	0.24198232101774375	0.2601411639905095
YBR175W	0.8525228727234386	0.9001965288365456	0.8959103052597331	0.8538844164533876	0.8650746418795932	0.8991250833575694	0.8697249442257973	0.8525228727234386	1.1970630687513992	1.2072575485331183	1.2270190340271596	1.1662193307549023	1.2387497879179086	1.2108339613926051	1.1903273489545199	1.2081516883525711
YBR176W	1.2880472585145395	1.2351898182951724	1.2591635697989982	1.2884003363433914	1.161876185142916	1.1652080313828268	1.1727605352718977	1.1587365860091836	1.4978743166394795	1.4928438455445923	1.485980253088073	1.5403969845903125	1.2313965931659834	1.1700500484054266	1.1873449210134464	1.2048874779216883
YBR177C	4.334875072048613	4.953051394119006	4.912793086107758	4.259337171452351	5.310883878328428	5.444885532704093	5.321835094248071	5.331573717812409	6.822758654857034	6.97354987588769	6.868935614953566	7.15460653538007	6.663710832433891	6.227864180886803	6.4842405688005735	6.550488326260689
YBR178W	0.2351965095385567	0.26935795609903773	0.06933507313945372	0.4686967466751732	0.08020175629819058	0.39132788449254075	0.38070512255464795	0.43257021506244064	0.45790906003266685	0.386768183432551	0.07440137341916227	0.410186117658609	0.3966468050986687	0.4686967466751732	0.5033556828577597	0.3159814403986993
YBR179C	3.3984498065211977	3.3237117231224746	3.625632284492845	3.3471558156193506	3.180975926084317	3.0101646087218783	2.902971489172358	3.1205563188172145	2.683849243699992	2.7410506620389903	2.7598915088004676	2.7161613002677707	2.1913147887683646	2.2307641931138216	2.233977569662803	2.18984128281531
YBR180W	0.6735613781581412	0.6522046386630407	0.5843525078306908	0.574088308375805	0.6226817314806106	0.6615137566674822	0.549602195003667	0.608878087870256	0.6403437086359733	0.6816973740221604	0.7070077423458438	0.6739944865519218	0.7522334079491032	0.7142992389998066	0.7447037781382359	0.73873358547638
YBR181C	5.209693316440736	5.876905206211132	4.424589716397296	5.186682940928689	3.441576199446796	3.8691882660683206	3.7343700683198184	3.6406285928384454	7.481240557951079	7.394035940132895	7.432910941786997	7.260831774972612	6.231904269880305	6.868935614953566	6.550488326260689	6.460765726030308
YBR182C	0.9005088695045532	0.9246737224747658	0.8656713306479007	0.9108418762142458	0.9221003275996449	0.9065148480676977	0.8986172710009974	0.9111999269855091	0.9907485452407792	0.9808209396268672	0.9515734969525573	1.0312999689813853	1.3148486997734488	1.24032210556528	1.2491985023400975	1.253661216712858
YBR182C-A	0.5328253433366934	0.5479612307343303	0.6078507154558266	0.4425014606982791	0.5862402987461439	0.5993340729502326	0.5436766210011217	0.5424414399809163	0.4911845100322486	0.6121137823197269	0.6126384216509586	0.6160635677483824	0.48350891445234506	0.4088527339341559	0.5106091855987754	0.4748834477856161
YBR183W	1.300809554846066	1.2874361532876812	1.5203257361574327	1.313816756651169	1.5993863673001045	1.430962042613745	1.508730050146932	1.6996353658386003	1.3316026088253663	1.383045981286433	1.28926302712394	1.3072522166998293	1.0133313568201237	1.076546546484356	1.0197947116856545	1.0385017599233142
YBR184W	0.852915601607067	0.8521196635896048	0.831389974392703	0.8147114265620764	0.8015314364428036	0.8015314364428036	0.8001223242196024	0.8238503089051317	0.8238503089051317	0.8049924842910394	0.8049924842910394	0.8167127524983759	0.8044481977040198	0.8160109522277822	0.8101424438522529	0.8189982538909084
YBR185C	2.720867145915995	3.3190596182673806	2.8038320758532422	2.4701683234170377	1.8476085412142558	1.8456977135857133	1.727025727967995	1.798316216405507	1.8634848043574737	1.9275716885108798	1.8320915183856255	1.8143602777293923	1.4695401618434043	1.5203257361574327	1.4472173685012912	1.4018056218815345
YBR186W	0.8535660412014979	0.9579061420340189	0.9241271285312774	0.8671945633127656	0.8398666167005169	0.8322123364780121	0.8225821636181094	0.836671663642754	0.7412483470140416	0.7405835483578995	0.7432099448077477	0.7736688957490465	0.6643866703191339	0.7092327069975901	0.650158489181276	0.6927767822574752
YBR187W	1.5982872322671264	1.8292073487321752	1.6533844952693202	1.6161404640229575	1.4119146907122726	1.5004388826512411	1.4946990184656177	1.5025573203314866	1.7319089732047384	1.705591203277634	1.7050077294926447	1.7210091678337465	1.43189434175721	1.3805399877120168	1.3498329689275261	1.316498158563824
YBR188C	1.073715443372318	1.0369500858553249	1.0312999689813853	1.0841553687857353	1.1381402983854527	1.1526074229988923	1.1960528943257536	1.122237704690186	1.0830074364225044	1.0913655708667032	1.073715443372318	1.084521568926953	1.089346706011919	0.997873050563714	1.0883838121737388	1.0448771166703292
YBR189W	3.8278867480540346	5.211973955853135	3.108644470709719	3.711523869901664	2.4584249128714344	2.913788471685361	2.4833097636967887	2.355950985416918	7.668998893646417	7.452319673384478	7.606017171227773	7.481240557951079	6.4842405688005735	6.930892276498298	6.390453889385295	6.467132649298106
YBR190W	0.6418064258177824	0.4139128686575617	0.33344452374381367	0.44311273052088745	0.3059828599676143	0.0676646443126364	0.48597931357153734	0.34310138635996845	0.6293735066404549	0.5605994589393468	0.6557617739994056	0.6257027539932151	0.606463475652012	0.4884890393080643	0.4231107351231239	0.22788627666264868
YBR191W	2.8691090569799953	3.7780996869047865	2.3556194626147144	2.7315121192629155	1.9375207843240907	2.1840678493415164	1.8974446631289204	1.8320915183856255	5.989244031558689	5.79706714161067	5.962048339243134	5.8163593077011475	4.829396729634247	5.250141620448647	5.0627934665762355	4.939903495757593
YBR191W-A	0.2918540556418754	0.44847479500976695	0.36997774198886724	0.39523216798960126	0.27688854493044196	0.0676646443126364	0.36381034393528616	0.3102562433778181	0.5834878577075165	0.5138819898629525	0.5898435543745926	0.6278800205743847	0.3662907631138216	0.5562005816423163	0.5240515001488368	0.4355832268470949
YBR192W	1.2370742613626269	1.4559848292682211	1.2348042121285232	1.203700473217854	1.0160625928003053	1.0649437178192172	1.047532670011791	1.0620092410591986	1.8396312173713107	1.7126121832288004	1.779622368055025	1.6766235412551502	1.2640496601868476	1.3586284567534708	1.3155825084831037	1.2673286941200257
YBR193C	1.0680549051916126	1.0620092410591986	1.1521760248375894	1.1232417412160656	1.1470064381198426	1.102230989897887	1.145539523214598	1.1347591021323722	1.1953274087914725	1.1943972534751977	1.2144833821382985	1.2920697737077649	1.0822405960504522	1.1112839005039543	1.1024437860179093	1.1144224690010438
YBR194W	0.9143713437948127	0.9387277860972091	0.9334135398292793	0.8965296497524815	0.9805470388355368	0.9724310915193812	0.9552307699434832	0.9350473926344718	0.8993934380016684	0.9507457761261745	0.9436685549174398	0.9477217462889823	0.964905161425151	1.0385017599233142	1.037829335490729	1.0121893301562266
YBR195C	1.3787145482228738	1.2167064023767211	1.2384346921671971	1.372294235541082	1.2387497879179086	1.2465174617581214	1.2048874779216883	1.1676618167899142	1.1658909292759656	1.1105362733609714	1.1015373725244124	1.147213743152999	1.2007186097942824	1.2572030604644824	1.26251763504236	1.1906532162212238
YBR196C	7.246886228989471	6.741414169621715	7.228759868190391	7.526913510169944	6.508913411146379	6.588215039164706	6.472664988841519	6.508913411146379	8.768000765249877	8.850313243209811	8.753257547097324	8.850313243209811	7.059582840233913	6.754730605411078	7.137476132044002	6.998942911766678
YBR196C-A	0.6408197130769728	0.629800363206072	0.5380946750346072	0.6418064258177824	0.615517346053631	0.5701673821096738	0.6274808535682953	0.6250017472885552	0.7432099448077477	0.7336313664069796	0.7286476218553902	0.7331685827509131	0.43106630907011145	0.5971051858668761	0.606913554109999	0.58727756212579
YBR196C-B	0.6472316178025689	0.6781648483033897	0.635252571212058	0.6042245827787812	0.6302573071871842	0.4448137974184464	0.5094303634869016	0.5780263232231971	0.7096324408067757	0.73873358547638	0.7015817725170177	0.6992547547300882	0.6022355860112623	0.59322577026074	0.5998147956284894	0.5588598557716499
YBR197C	1.1015373725244124	1.1255905771529688	1.120456103563166	1.1273076555004564	1.1648391710238224	1.1273076555004564	1.163148117772915	1.1595336145641264	0.9830928534222654	0.9658362741711506	0.962785136912176	0.9991083593317969	0.9395466073822123	0.9532722836168845	0.9500749346079107	0.9441383209186205
YBR198C	1.703317480230945	1.812017010046039	1.688398345183664	1.6127777314801457	1.6681274087058044	1.6533844952693202	1.705591203277634	1.6731167126326012	1.9995788231282872	2.0708529817998205	2.1426672424469846	2.086432281585506	2.2476412412431905	2.1220310761730024	2.15595635975691	2.1840678493415164
YBR199W	3.210560844050283	3.244179619730326	3.1926200966919556	3.3561973723571072	2.9662651880583235	3.114797551699236	3.082111231691557	3.0050902915888464	3.4973057440817628	3.4131097192915476	3.3984498065211977	3.3893163405463445	3.1061382457768847	3.1748756757950787	3.235662259558635	3.3154259110045925
YBR200W	2.416124685029732	2.2026308923789886	2.6016413840374875	2.447897821183705	2.5892301030501113	2.404175983711334	2.530361638823466	2.501643485763367	2.0107881485425443	2.0149162478841167	1.9464297857833288	2.036863350353649	1.9385927398365532	1.8982106964633922	1.8787349477803277	1.8947336138873219
YBR200W-A	0.06933507313945372	0.0748102753847645	0.21523110138214394	0.07604167921554317	0.08020175629819058	0.0676646443126364	0.0685121217353406	0.21429884884847547	0.0869174456169025	0.2377674912671586	0.07440137341916227	0.3232919052029098	0.28018817801421986	0.2760779512525135	0.07143798363665636	0.06933507313945372
YBR201C-A	1.172210515363369	1.242427328731147	1.4008956653499656	1.2039584960010583	1.5763462508257011	1.5407022159188786	1.4727695080565784	1.704762294378599	0.6915810041048438	0.7191628301935666	0.7088185628369598	0.7327155618587636	0.7592908429845212	0.7770219990565302	0.759721417146741	0.7807478987442038
YBR201W	1.1069309435609456	1.0599348210796617	1.129073223532977	1.0830074364225044	1.0797602750252724	1.0701663811204902	1.0712493976763346	1.0774342233558614	1.2817887660317409	1.2948141173675012	1.1873449210134464	1.2899433258097752	1.2392968370927473	1.2972508107415972	1.2542728659255407	1.260884657025905
YBR202W	2.5009807010328653	2.4833097636967887	2.537040873038848	2.700254126244701	2.267552868047066	2.451004067831933	2.251811182564644	2.307940031772718	1.8714322513308377	1.929132567432576	1.9275716885108798	1.8456977135857133	2.007260751245928	2.0015163049427462	1.9714959294480812	1.9638233932120288
YBR203W	1.69708260954184	1.7236782441104195	1.7597916931960103	1.7230922401486786	2.0756522994255264	1.9412167677259387	2.031829121924452	2.1247542466860336	1.3004079809855482	1.289611131726206	1.3074560261431245	1.3298936498412166	1.6255153288309232	1.5785978646517456	1.5218792536830668	1.566917054372126
YBR204C	1.9412167677259387	1.6717565285645843	1.9064037701106034	1.9272602962208538	2.074300218689725	2.095610926617149	2.0729245141686885	2.1519480148839234	1.3521271681535545	1.4186520388248665	1.3898996397560617	1.3842354329280906	1.3857417910068945	1.3765686081236927	1.4504982363738046	1.420606758630387
YBR205W	2.0004403289447437	2.0499535227253722	1.9131079185615192	1.956266527986193	1.793387141377927	1.7631550362831687	1.780101219896931	1.6819154922699322	2.069263086587821	1.9964780838996983	1.97258917876922	2.128945632362977	2.011298450521435	1.9412167677259387	1.9167715490965702	1.9768073447144228
YBR206W	0.8641608440698615	0.893319988336775	0.8436404599047569	0.8871891531149626	0.8104837775900818	0.8407234419671257	0.8374646796133275	0.8280128102209814	0.886334230521274	0.8747525941770091	0.8779527933016485	0.9141275818607243	0.92876701345025	0.8732065158449756	0.9078173045836031	0.8868706740841312
YBR207W	5.89275941867192	4.353189861298398	4.481135034766768	5.989244031558689	3.6655195243977166	3.409887892972467	4.006626424858978	3.591189987858825	2.8053909685874814	2.390017728403618	2.426656796437305	2.704507840502777	2.323175124576384	2.2006846691496027	2.411538125783965	2.378574054054619
YBR208C	1.8481195117050657	1.6499342764787843	1.8179672858923068	1.82319058787925	2.344562183944351	2.4824170912183003	2.4668070818100665	2.481093845262535	1.9056555129007529	2.0183575026384	2.002555334869873	2.0198894134539884	2.019274073030743	2.0490149523735233	2.011298450521435	2.0573385697742492
YBR209W	0.6073936240779274	0.5616107137806461	0.6146198416968459	0.5293844683206794	0.5341550385466125	0.5731576639557814	0.5532040952951327	0.5843525078306908	0.539167832095529	0.5407250289877419	0.2177823064502422	0.4267726361660512	0.5804470141591905	0.5547901194855038	0.5771001440446915	0.633498935428027
YBR210W	1.1160724011384704	1.1138937179075852	1.087484261347431	1.0610885679771462	1.0783707760563	1.0896167580882012	1.1147454960375733	1.0919721622893062	1.2428922172868966	1.2341083746935615	1.1737836940925075	1.2206702512481717	1.2183336379778082	1.1506864550511078	1.2348042121285232	1.166492305775139
YBR211C	1.0645447734131879	1.0160625928003053	1.0229224682892946	1.074174522689204	1.0433899551101846	1.0393168630139318	1.016598117003265	1.0193604770748497	1.0506206904170519	1.0438751793849514	1.069885010543426	1.0317984720450615	1.093232777079947	1.1292779373158441	1.1409858583644557	1.1329696347084919
YBR212W	5.520114001898591	4.775476119370002	5.501020347462963	5.614877194709471	5.588652968381956	5.192449285483917	5.496421863839884	5.434941324580414	3.4131097192915476	3.437968484610089	3.5336544873327034	3.5236066880574004	3.5526253504435306	3.595453442470373	3.5376754592141277	3.5882387985089723
YBR213W	0.8868706740841312	1.1202144132869196	1.001397139224308	0.9281979309690096	0.8891103393145205	0.8699824610482473	0.871479188618478	0.8560850564661207	1.2206702512481717	1.1524171730146837	1.1853532370632491	1.1820094019866612	0.9961766819683354	0.9938704294754679	1.0153900371427005	1.0183487970811413
YBR214W	4.412980926090814	3.3756663570976855	4.534167275170589	4.737168719992216	4.407476367276523	4.240273134165573	4.603291316450904	4.561149509162873	2.112971256024786	2.319030918203482	2.2586659938460896	2.4483363559526516	2.210166492557877	2.128945632362977	2.104829009437323	2.190477366617656
YBR215W	1.6110187277819923	1.6080922606842576	1.4862326358018048	1.5769568580615845	1.5877648589418376	1.5395708679311133	1.589901469915897	1.484904305673417	1.581574674400232	1.6016840232677039	1.5801638835742873	1.5763462508257011	1.6385255569838333	1.591433817121501	1.5962223413367853	1.554490940355091
YBR216C	1.6844265846685735	1.6617231998737605	1.8163402575123375	1.7094249531906982	1.61747844358296	1.6895283550083815	1.6440870987795093	1.682764651509517	1.4606082197345183	1.4333558367340302	1.4688788362233987	1.4842788989693254	1.5130703577945352	1.4404568212028275	1.5132646962916394	1.5609402698438317
YBR217W	0.9935484855958642	0.9641646613228146	0.9805470388355368	0.9945909051204871	1.0406208039883702	1.0297661020960756	0.9874141180459743	0.9920055887767258	0.9584017539462489	0.9535069825310538	0.952156300092845	0.9603276572926333	0.9378885218059236	0.9462535137832195	0.9740586938739562	0.9669516944078411
YBR218C	4.598872442713249	5.025657299031922	4.944984583263994	4.7431600173775035	4.027398722258828	4.275661937741961	4.044020079094437	4.044020079094437	4.6887496394674875	4.726828309055095	4.84921459427559	4.594149847896719	3.553242747647515	3.704554343669588	3.4656405944674535	3.5123050761645196
YBR219C	0.3897512728072322	0.5111485015953311	0.5167122529695116	0.4075865518146345	0.37459771056712254	0.0676646443126364	0.6150586521513195	0.3042977321525522	0.33850493725407177	0.4155809435399752	0.32812055365981685	0.08061421875457914	0.0676646443126364	0.29439924570638293	0.31523383908977554	0.4546950173921709
YBR220C	1.3490404829858025	1.4741673230553414	1.381206901452859	1.36226880138261	1.153746371633276	1.153746371633276	1.0896167580882012	1.1004544921777089	1.6862443192545191	1.681155314578522	1.6654495566360337	1.707224823916334	1.6606265437962753	1.6590304735489436	1.669035369785525	1.6623309280583525
YBR221C	7.228759868190391	7.265310682047243	7.520099548812197	7.183092421429269	6.621104219430337	6.460765726030308	6.568288964585807	6.624391117118731	5.209693316440736	5.206151421249244	5.2945696770792825	5.188912633503921	5.025657299031922	4.9624374880211874	4.815903509084704	4.900242658971436
YBR221W-A	0.06933507313945372	0.37497184797249117	0.2544609464683076	0.07604167921554317	0.08020175629819058	0.0676646443126364	0.0685121217353406	0.24242898829353465	0.0869174456169025	0.07728901071736932	0.07440137341916227	0.08061421875457914	0.0676646443126364	0.23816801226832843	0.2601411639905095	0.24937839023521208
YBR222C	6.955602574207282	6.467132649298106	7.224156693639491	6.754730605411078	6.404611490362076	6.231904269880305	6.8146302161237005	6.357938288444218	2.401077604510894	2.6545309038349445	2.509091674408026	2.5743835058993785	2.864293979361793	2.7567159959489205	2.8901765989780808	2.823645356160293
YBR223C	1.0342677242883744	1.0491320227678795	1.1225664248261178	1.1356735830608384	1.1163392851501983	1.0849470554988228	1.1202144132869196	1.1667069066080227	0.9874141180459743	1.0369500858553249	0.9948776616926288	0.997254831454268	1.0236266344324487	1.0141042112522962	1.001690533988641	1.0177403570649581
YBR223W-A	0.06933507313945372	0.0748102753847645	0.06933507313945372	0.07604167921554317	0.08020175629819058	0.0676646443126364	0.0685121217353406	0.07184775402032201	0.0869174456169025	0.07728901071736932	0.07440137341916227	0.08061421875457914	0.0676646443126364	0.06380000882471296	0.07143798363665636	0.06933507313945372
YBR224W	0.65791213700214	0.5685180611458917	0.615517346053631	0.5506129682350573	0.5453153045399664	0.6293735066404549	0.6217723579214387	0.61935942895501	0.6131824478733482	0.5341550385466125	0.5998147956284894	0.5514640123641901	0.5288813184652335	0.39132788449254075	0.575671055229555	0.5484836546225147
YBR225W	1.483963739418936	1.51249742490076	1.7137997630704314	1.5323609757401264	1.710981628995936	1.6407435993404742	1.7838783298072522	1.7338701492977489	1.2217037886609887	1.3116570587308418	1.2820676740114256	1.3383906773859424	1.4238187751725748	1.4186520388248665	1.409320312489768	1.413750882644073
YBR226C	0.36536256325255323	0.26841398788083826	0.26471067451022995	0.07604167921554317	0.08020175629819058	0.0676646443126364	0.3662907631138216	0.07184775402032201	0.0869174456169025	0.26276487995542747	0.3461487862982448	0.35242417982591795	0.34076539758214686	0.06380000882471296	0.2969938070507238	0.06933507313945372
YBR227C	1.0723271046182334	1.0647419673458214	1.079348256686469	1.109564579676147	1.053741875424431	1.0984668463794307	1.1341751650139495	1.0610885679771462	1.686867265862	1.707952429643529	1.6895283550083815	1.6708731331891502	1.4769803192567799	1.4542909008792435	1.4743893108957125	1.4626464171542948
YBR228W	0.9019122172582668	0.9127122965571399	0.9808209396268672	0.929686486637006	0.9636167520889617	0.9845733112028527	0.9485732904792217	0.9778991303959013	0.9894833482330918	0.9995669385657704	0.9556970596810676	0.9782114738024509	0.9689464826177696	0.9530174907651174	0.9748116623065421	0.9988623701643833
YBR229C	1.782476184775479	1.7319089732047384	1.9308375276575502	1.8986893293054876	1.9480173808870103	1.8693053629216727	1.7667022290392969	1.8589321893521698	1.9250143186406574	1.9316396129047	1.8687261501547185	1.9042613485932103	1.8643132594125924	1.9316396129047	1.8612380207084178	1.8159855831004752
YBR230C	7.6777054292823514	7.616367451285127	7.779144866243497	7.594049194375483	7.556046341241599	7.044155852900953	7.556046341241599	7.520099548812197	2.615639315579277	2.6118325913614355	2.5450784140664586	2.549373727879057	2.1355697968068825	2.331762874390094	2.0537655111697384	2.007260751245928
YBR230W-A	1.2613391383842671	1.450826731941856	1.3615962221606353	1.2434404156409642	1.4019910966277505	1.4145850068005283	1.5441173908596342	1.3929997223102353	0.9576529535756314	0.9755775256592157	0.934086191028427	0.9581545846567737	0.9353088191999785	0.9798672845498866	0.9115523589588224	0.9524166416972448
YBR231C	1.2108339613926051	1.253661216712858	1.3254663034299372	1.2998166893900138	1.4121472361675433	1.4758825904724606	1.4648520664989015	1.3987662411436639	1.1415033339809175	1.1443040696608044	1.1009587257684257	1.1123526696007098	1.2112873315449775	1.2341083746935615	1.2275746438777642	1.180777186530387
YBR232C	0.2428725182314416	0.2462947061348716	0.35712000437583225	0.07604167921554317	0.08020175629819058	0.0676646443126364	0.252291788408143	0.07184775402032201	0.2910593819793166	0.27279799624981266	0.07440137341916227	0.3538663323309392	0.3860537584320394	0.3874825560150803	0.07143798363665636	0.2462947061348716
YBR233W	1.1947516914497007	1.1658909292759656	1.1748449935577623	1.132730180124974	1.0878250298584473	1.0436125314865472	1.1150783273746037	1.115666018097218	1.1873449210134464	1.2017689415413255	1.2103353834462247	1.2108339613926051	1.1929835695397633	1.143020331715743	1.1513781362044173	1.1351582270425664
YBR233W-A	1.060792271739104	1.0719002534146855	1.0580618255299008	1.052622909168432	0.9948776616926288	1.0141042112522962	1.0206022002370172	0.9409293951576254	0.8948929347515546	0.8939642033200644	0.9127122965571399	0.9158907000741368	1.0103234001552348	0.9858699957457125	0.953744132319601	0.9549691177362007
YBR234C	3.093344163591614	2.6349816439683265	2.8780198347116652	3.016132248958484	2.640437525170099	2.5119252826658354	2.674026526101552	2.5696893950896307	3.463163532530407	3.3786125433699237	3.3715707598044173	3.3507209539313467	2.972304206317472	3.114797551699236	3.123353560859032	3.0195240328418564
YBR235W	1.685042734324294	1.6267291619960988	1.7572104754343312	1.7851556986607893	1.6516621663200288	1.6247537810894277	1.7007398320863545	1.6862443192545191	1.5084672218913728	1.4793870634657194	1.4644004431882471	1.4430082859274151	1.3074560261431245	1.3457718543346828	1.2909053161902504	1.3394191986860293
YBR236C	1.5785978646517456	1.6752598400550192	1.5724050148468607	1.5191262638811427	1.492378302795002	1.4635584383856446	1.424453244363791	1.4880607147368214	2.0119341956062615	1.9283941595456158	1.9964780838996983	1.9075697980611455	1.7083314206895504	1.722235806163853	1.743370541958786	1.8047770759490485
YBR237W	1.9164264899494676	1.800933728854956	1.9850591408250922	1.8938992734688167	2.190921452500358	2.0977214037901573	2.125539456816619	2.1044994661715775	1.7453262792418363	1.6839479329782143	1.6919344382373827	1.6978624422895172	1.6023022850847597	1.611817667921866	1.6992948129534768	1.6416775829896846
YBR238C	0.8044481977040198	0.8363704990888308	0.8193392526321208	0.8436404599047569	0.7947300139669613	0.8049924842910394	0.8248501112006414	0.8071320792096344	1.0580618255299008	1.0317984720450615	1.0908391509811406	1.0282964025478067	0.9611980820595923	0.9755775256592157	0.9480567405730473	0.9469385026199401
YBR239C	0.8912353540904218	0.9164160080024946	0.9260330357185932	0.9305462478281223	0.8669039840428991	0.9133907831800575	0.8896081902722895	0.9010634428551558	0.9392624711748039	0.9185921147013502	0.9579061420340189	0.9266650172928423	0.9404365167065556	0.956941045007058	0.9347962210809692	0.934086191028427
YBR240C	2.72812706698633	2.415120052856451	2.523595527789924	2.7213354968237686	3.321459275422391	3.339568428474442	3.3893163405463445	3.329659069908829	0.8433485194088615	0.8504834830773427	0.8343121206638889	0.8638605069371421	0.9392624711748039	0.9371291489686768	0.9046620305559447	0.9127122965571399
YBR241C	4.251504084424325	3.3672862098940812	4.145607202114707	4.301388241013671	5.862869883434463	5.732118441591849	5.887129146400355	5.8564405476230075	1.301956297413646	1.2817887660317409	1.2648243467325255	1.3146633856901757	1.2591635697989982	1.2477748883913908	1.226599088810843	1.2521033471645941
YBR242W	1.4612825034216699	1.42866650138009	1.4883610245068999	1.5890476039817054	1.6200233437372802	1.6260871805379453	1.600597257338201	1.6276082755564516	1.5097709620020225	1.550505112020556	1.4788150211665312	1.5379571527716687	1.28926302712394	1.3324852230640767	1.2640496601868476	1.3342080694258494
YBR243C	1.5237415975504986	1.8282767466252423	1.62861762961099	1.4596887570581965	1.2505964750371605	1.2645076695463915	1.2756189361379673	1.1876317160872933	1.7159422779199134	1.6766235412551502	1.6454707415603604	1.7218184782372348	1.7814041887597742	1.642397921205263	1.6895283550083815	1.7818089690737273
YBR244W	0.8472362565758081	0.8298861439003666	0.8446552580624819	0.8334706518014015	0.8370227942808791	0.8485107309490493	0.8464496693006938	0.879034523548089	0.8712093038080659	0.8699824610482473	0.8674471753260676	0.8779527933016485	0.8753024548802321	0.8327683486128787	0.8699824610482473	0.8638605069371421
YBR245C	1.2732898267835768	1.507138455558773	1.3514342363286047	1.4018056218815345	1.251898668625003	1.2969113416585698	1.2502684911467061	1.2675874228146211	1.7230922401486786	1.8924826789847597	1.8963455204740067	1.8096230721319877	1.7927140589133224	1.795599216670122	1.881264171837932	1.8818958074638588
YBR246W	1.0303182833244637	1.149990589132796	1.041506451277662	1.0496273878921056	0.9509979868876717	0.9849088553355517	0.9290768754781793	0.9737398981179158	1.6279872936145123	1.5724050148468607	1.5890476039817054	1.5349268826877531	1.3444698879882682	1.382158505510069	1.3300999158145737	1.3902770519655587
YBR247C	1.0282964025478067	1.0723271046182334	1.004514712070876	1.0244678371578733	1.0244678371578733	1.0520333392448187	1.0752563764873915	1.0649437178192172	1.6402957118688681	1.6157980559640246	1.6959077527971895	1.69708260954184	1.6114417030897252	1.6110187277819923	1.5745575880332998	1.6016840232677039
YBR248C	1.7379309142590058	1.5693801619355856	1.5682416983876168	1.8163402575123375	1.5521130444213624	1.6027406225063694	1.62861762961099	1.5176859033986132	4.357783861344105	4.165329899376081	4.4543684861964135	4.320616846459631	2.753755113227875	2.7776233002036874	2.6090886518392895	2.5191250822081424
YBR249C	2.693014607001072	2.793145461469655	2.2732248906132044	2.739786650788983	2.054097113609882	2.1528004417926376	2.081209522490438	2.0502692270069325	7.1931550356475356	7.130206970739139	7.169528221370911	7.20548345771346	3.3507209539313467	3.4737630084243505	3.4278401444799966	3.137551346847112
