Gene	ERR2653627	ERR2653628	ERR2653629	ERR2653630	ERR2653631	ERR2653632	ERR2653633	ERR2653634
YEL061C	1.379922466206536	1.2638063051166601	1.209783146613728	1.294598580774264	1.2846465110949226	1.3155825084831037	1.1676618167899142	1.2880472585145395
YEL062W	1.0999972903767248	1.2502684911467061	1.3857417910068945	1.3366125143691017	1.1777984407927173	1.2589623189732584	1.361105360138553	1.3399981673988017
YEL063C	4.381101013310862	4.447843680683482	4.097040105239257	3.900991516930662	4.492107475901829	4.159522727530136	4.188931708430072	3.4082582580384635
YEL064C	1.2783016915862093	1.233063497359142	1.3272981779973383	1.1927554597312895	1.3276576782285763	1.1178347732484415	1.2943492727297654	1.1196400627799217
YEL065W	1.8660737995281478	2.4781219050178205	1.4355129387183527	1.6597099098723391	2.642778583062344	2.0242648682197557	2.084998280115087	1.6438024035740906
YEL066W	1.8222861851886545	1.827774732626713	1.620755069134278	1.743370541958786	1.7179833192874607	1.7325945527988835	1.4975496678286222	1.672519477853495
YEL067C	0.6655667542557178	0.7382097427919292	0.7795967607280236	0.786211478208053	0.7402377005814837	0.7918997888802307	0.7655219986765288	0.7993577334739231
YEL068C	0.9730493947980918	1.0854487696548614	0.982826323329024	1.0236266344324487	1.0680549051916126	1.0078788664458986	0.9837819509074248	1.015853243646786
YEL069C	0.1549442179228085	0.15838297987249383	0.4752234640684301	0.17356206079677466	0.5917738348274523	0.5419077702183329	0.15793632431344284	0.4546950173921709
YEL070W	0.7961641269669655	0.7786976884204939	0.710317831058772	0.7363840960855123	0.7889168543702989	0.8147114265620764	0.7480207626498231	0.7807478987442038
YEL071W	3.888548058979756	4.600894287024632	5.342706711427809	5.713891636987398	4.324548298506275	4.702515079093773	5.24032715569555	5.872943687130077
YEL072W	1.0517768659777744	1.0366732927932352	1.2294028409435231	1.2338098967694795	1.048005586328106	1.0671486602705436	1.1017858640462195	1.341699874926771
YEL073C	1.896722479368395	2.002555334869873	1.672760623950449	1.7902696279896202	1.8456977135857133	1.9986759102224443	1.7099024345984202	1.7351734574415627
YEL074W	0.9260330357185932	0.8983528539256944	0.876125319931597	0.8732065158449756	0.9462535137832195	0.8414650412364264	0.8948929347515546	0.8404191427597943
YEL075C	0.48234657897494654	0.5261006204665526	0.16058354857499502	0.17356206079677466	0.1558277056455074	0.1641123221332098	0.49060321102081594	0.18057771223274396
YEL075W-A	0.1549442179228085	0.5310319399981	0.16058354857499502	0.7588446364791922	0.1558277056455074	0.6755341155140033	0.6046520906261859	0.18057771223274396
YEL076C	0.4838253978694283	0.15838297987249383	0.517308718452646	0.7077164784066974	0.5658624365010498	0.5183650748209939	0.15793632431344284	0.6451396986603857
YEL076C-A	0.1549442179228085	0.15838297987249383	0.16058354857499502	0.17356206079677466	0.1558277056455074	0.1641123221332098	0.15793632431344284	0.18057771223274396
YEL077C	1.7624545232046658	1.9510512804773668	1.728991307094583	1.8924826789847597	1.3650744561054353	1.7786848525344268	1.686867265862	1.7176861595533015
YEL077W-A	0.1549442179228085	0.15838297987249383	0.16058354857499502	0.17356206079677466	0.1558277056455074	0.1641123221332098	0.15793632431344284	0.18057771223274396
YER001W	3.2232064078617793	3.848864756704672	3.3756663570976855	3.887797026795785	3.2375765963763996	3.589016615602098	3.3119586178462335	3.4791294225058746
YER002W	2.7598915088004676	2.295159919141179	1.605634556035689	1.8790499524375575	2.481093845262535	2.429383373613278	1.6537269710467815	1.848990432645267
YER003C	6.18335616835546	3.5526253504435306	7.556046341241599	3.871726878721533	6.6024098147851795	3.5132934548328913	7.520099548812197	3.8341656261438577
YER004W	4.080559692772242	3.888548058979756	3.4782530836450087	3.1318081806803155	4.022210565855373	3.704554343669588	3.4131097192915476	3.0530026620124864
YER005W	1.7065358020084878	1.8787349477803277	1.6355911414524873	1.7121695195706765	1.6720220792536784	1.8637476049147788	1.6766235412551502	1.71732015599715
YER006C-A	0.1549442179228085	0.15838297987249383	0.16058354857499502	0.17356206079677466	0.1558277056455074	0.4392560274974995	0.15793632431344284	0.18057771223274396
