Gene	SRR3655584	SRR3655585	SRR3655586	SRR3655587	SRR3655588	SRR3655589	SRR3655590	SRR3655591	SRR3655592	SRR3655593	SRR3655594	SRR3655595	SRR3655596	SRR3655597	SRR3655598	SRR3655599	SRR3655600	SRR3655601	SRR3655602	SRR3655603
YER120W	5.12846245029528	3.2688150162152056	2.9308355838401385	2.955379501918412	4.216165684498227	4.711933296700684	5.12846245029528	4.850972358072251	5.371514009486871	6.045619567726437	4.417556895078075	2.8928216569365635	4.737168719992216	3.606215932451775	4.953051394119006	4.613381672059232	4.84921459427559	4.36855957616727	5.260201127514564	3.9447440408606713
YER121W	0.8850775946086079	0.5971051858668761	1.1073779148074274	1.2712799362965919	1.131186467983868	1.1960528943257536	0.814030727198921	0.7352621973660436	0.9422506509328914	1.079550625831193	1.1989559634997125	1.2224016442784857	1.2496427772250065	1.5583747790357037	0.9099262209299798	1.3211844341219372	0.908876374270428	0.8215637443899415	1.0604980879447903	1.2136630436063003
YER122C	2.345933785178845	2.185979958495815	3.0101646087218783	2.224654754674008	2.357081492395993	2.576887165696586	2.7410506620389903	2.4639452042185823	2.355950985416918	2.7288681341174073	2.874376036366658	2.6900643227152035	2.7567159959489205	3.158008760806217	3.0982799749480945	3.630112853845728	2.7213354968237686	3.049469671547883	3.688422728620983	3.630112853845728
YER123W	0.7066668631962603	0.5971051858668761	0.44446616714740195	0.46191811066646876	0.36241043974018516	0.8665607935252733	0.7033342161334646	0.822218783684916	0.4943255732318295	0.444045522890658	0.3493524440840029	0.784823585003687	0.314860972930152	1.0247625142408519	0.9805470388355368	0.37534598537785985	0.7947300139669613	0.3860537584320394	0.33308388384289533	0.8301896578717162
YER124C	0.9373763553659082	0.5971051858668761	0.9239046053222219	1.0647419673458214	0.36241043974018516	0.8903732244501044	0.8814026611787837	0.8948929347515546	0.4943255732318295	0.444045522890658	1.0701663811204902	1.2384346921671971	0.894601065855437	1.1741370874467731	0.9164160080024946	1.076546546484356	0.7402377005814837	0.9995669385657704	0.819677187883741	0.9935484855958642
YER125W	2.5360561628098353	2.4739120569869946	1.6027406225063694	2.2963087612676896	2.537040873038848	2.7439930909875723	2.2756724423682018	1.8540752626075272	1.6819154922699322	2.4833097636967887	2.591237555894897	3.176117411808952	2.127757296421675	2.3302910388563323	2.4855398621437756	2.4706870115975548	2.0880279784018616	2.2420725868204663	2.327824055729507	1.9619779592463042
YER126C	2.1054142476313746	1.833313603011381	0.9334135398292793	1.341699874926771	1.9275716885108798	2.0566636146801676	2.0205315969304243	1.8427177345672296	1.9439204936630166	2.395326007040669	2.4120944315231325	2.399267942882565	2.0630666974781064	1.5429828369967022	2.1386588086443687	1.8751682862575443	2.1247542466860336	2.1341307785371875	2.1991034579489344	2.235898509923305
YER127W	2.442707975252879	2.2455545352241177	2.269737870879191	2.083515971401155	2.7010327540567083	2.1519480148839234	1.915322289954259	1.917379997616579	2.686570025938644	2.307940031772718	2.6249599608305347	2.1840678493415164	3.118251167178124	2.944447566445395	2.0818201526626883	1.97258917876922	2.170715643884718	2.180115608339032	2.2200963578949175	1.901697990366568
YER128W	0.9164160080024946	1.2794264788022223	1.0625301810691234	1.1559373884042379	1.355872994239336	1.1126565464575608	1.3967223207139863	1.2061886802145718	1.5308812202192281	1.5624934028355937	0.9821685895712582	1.0841553687857353	1.3096556935380943	1.4315064601750018	1.4396230739025615	1.485980253088073	1.3501417714551156	1.4826318643086758	1.382158505510069	0.829194490249531
YER129W	1.2234023879045575	1.5678256608869892	0.8525228727234386	1.1848012156700898	1.5687856121738433	1.2886660291230347	1.1199336474161388	0.9099262209299798	1.3461140305826023	1.2640496601868476	1.2572030604644824	1.6630038024561424	1.075520357254512	0.6257027539932151	1.4487117239379521	1.4451588363280812	1.2361129540328963	1.1681920774295482	1.2294028409435231	1.3586284567534708
YER130C	0.7427275818119887	0.5971051858668761	0.9353088191999785	1.420606758630387	0.36241043974018516	0.332001932152033	0.7655219986765288	1.047532670011791	0.4943255732318295	0.444045522890658	0.3493524440840029	0.43602159242321964	0.314860972930152	0.6257027539932151	1.1202144132869196	0.9894833482330918	0.6996539401835988	0.710668261738584	0.6816973740221604	0.3844484752166766
YER131W	4.078116863742302	2.5380847724604436	3.5657198561235677	2.163946810209142	3.243303271567622	3.799778215984312	4.565052939037622	5.297798123745092	3.584153114000686	4.266541637199937	3.9732534480810746	4.01273977200594	2.9646889591965384	2.468641063608035	2.955379501918412	2.76728142454407	4.458304789460736	4.468786538519117	4.647829710668763	5.151553351268149
YER132C	1.6090521516279161	0.9913098686142686	1.8273800522253558	1.1202144132869196	1.2260827950718258	1.3615962221606353	1.725201849196222	1.7411013528805324	1.759238094070108	1.3970139194596853	1.6049824934633983	1.4071472963330418	1.38626236452865	1.6788564079670278	1.6639585492869733	1.562066584656351	1.4931385919427036	1.3941567035704758	1.6310775102669401	1.6375834051364861
YER133W	1.334024333944375	1.5583747790357037	1.429801764449501	1.0712493976763346	1.3144254883349158	1.588186734159945	2.101554725653784	1.6463941691622477	1.2411295327381593	1.4152291176767235	1.4570465581937915	1.6582836507471725	1.1811266891213583	1.566917054372126	1.7162964240745113	1.650686436913227	1.5703530468883902	1.3886019002101018	1.6978624422895172	1.4074153161978629
YER133W-A	0.8535660412014979	1.3501417714551156	1.326882406631268	0.7802549391495825	0.929686486637006	0.9509979868876717	1.1939008328992853	0.7578489448693062	1.21888598085886	1.172210515363369	1.0520333392448187	0.43602159242321964	1.1502255271610968	0.6257027539932151	1.3127313032005414	0.9811009972619213	0.886334230521274	1.225273978265223	0.9123594586163369	0.9127122965571399
YER134C	0.893319988336775	0.5971051858668761	0.861848670251153	0.46191811066646876	0.9839977611555729	0.332001932152033	0.28966253016949245	0.38294661843166744	0.4943255732318295	0.444045522890658	0.3493524440840029	0.9241271285312774	0.314860972930152	1.0797602750252724	0.34653277293700024	0.8179079740307716	0.36536256325255323	0.3860537584320394	0.33308388384289533	0.3844484752166766
YER135C	1.22041258615294	1.1332703850200438	1.5171753506943437	1.7441429349122837	1.5028139645230372	0.332001932152033	0.6213352922730313	0.9074751725004302	1.1372680952108318	0.444045522890658	1.2560349814961005	0.9353088191999785	1.3795692030042097	0.6257027539932151	0.34653277293700024	0.6781648483033897	0.6689929021886818	1.0190711450070604	0.9477217462889823	0.7548397893831248
YER136W	0.32242536387829723	0.9730493947980918	1.0617853234244363	0.8446552580624819	0.8803123530628553	0.332001932152033	0.6282870540334032	0.7783676832734342	1.135380659113355	0.444045522890658	0.8167127524983759	0.43602159242321964	0.9161474063001989	0.6257027539932151	0.34653277293700024	0.8501871885351712	0.36536256325255323	0.3860537584320394	0.33308388384289533	0.3844484752166766
YER137C	1.1943972534751977	1.1798981981312535	1.030636491252467	1.0127812853789737	1.4124994222844922	1.4623320650927012	1.6844265846685735	1.8310080596321159	1.8431268008292212	1.8472358254154846	1.191154726242502	1.4756546747980708	1.9115958618973057	1.887442807241368	1.3046986430992615	1.5412233389357999	1.7239640891547883	1.557741381426907	1.1609903965734965	1.149230595467444
YER137W-A	0.32242536387829723	0.5971051858668761	0.44446616714740195	0.46191811066646876	0.36241043974018516	0.332001932152033	0.28966253016949245	0.38294661843166744	0.4943255732318295	0.444045522890658	0.3493524440840029	0.43602159242321964	0.314860972930152	0.6257027539932151	0.34653277293700024	0.37534598537785985	0.36536256325255323	0.3860537584320394	0.33308388384289533	0.3844484752166766
YER138W-A	6.663710832433891	8.352582107985391	8.689519764487105	8.753257547097324	8.056476510665892	7.637268905552336	6.6946860322910435	5.992552359091455	5.898421083574158	5.460632508406998	7.366089494619184	8.71953309481113	8.737328884604654	9.677795271612801	8.504373212476374	8.723349230426791	7.797260870173277	7.867481683391784	7.20548345771346	7.404226707043752
YER139C	1.0412287005935252	0.5971051858668761	1.1727605352718977	0.927122541981237	0.7628425901221484	0.8871891531149626	0.9371291489686768	0.38294661843166744	0.4943255732318295	0.444045522890658	1.2217037886609887	0.43602159242321964	0.6649555724756122	0.6257027539932151	0.8308419684130421	0.9007880486570734	0.36536256325255323	0.3860537584320394	0.7669483916627768	0.3844484752166766
YER140W	1.1069309435609456	1.2268126518517628	0.44446616714740195	1.429801764449501	1.0001448051201791	0.8060042488683634	1.058325596762703	0.8401416707405627	0.9371291489686768	1.1158701719530817	1.0783707760563	0.8912353540904218	1.117615484329586	0.9917992088826406	1.0366732927932352	0.9730493947980918	0.8818699905567292	1.028629585526096	1.0590570659798348	0.8708525845185034
YER141W	1.240630476460768	0.9681424581139809	1.5861351947685094	1.42866650138009	1.373547042539183	1.384510628791974	1.2546437886463495	0.7955241314384575	1.1916926894351016	1.5975116473931004	1.3363444264053528	1.3300999158145737	1.2712799362965919	0.6257027539932151	1.3108973634494978	1.5785978646517456	1.2420934706169506	1.1868362278974962	0.8959103052597331	1.3424956282701195
YER142C	1.0872165347292864	1.4400051599690813	1.3146633856901757	1.3620853535174264	1.3054672365768512	1.4529921252409184	1.2014263790212436	1.0981467611512512	0.9673427926724056	0.9483270984429537	1.0431403711123535	0.43602159242321964	1.3561145998670914	1.1496282291962512	1.0387790240030372	1.1771149012160218	1.3320156428788021	1.548117734971378	0.9833193558867247	1.3366125143691017
YER143W	1.490902710378268	1.9226242594492495	1.9624945428717768	1.771423574255364	1.400149948576276	1.4227511788012202	1.7471599888907012	1.529013740967798	1.5112165737240446	2.1553411505047646	1.3498329689275261	1.669035369785525	1.9791999533801663	1.1401134944497313	1.6542361521993072	1.525972680249664	1.8982106964633922	1.833313603011381	1.7621381746901124	2.022945143078334
YER144C	1.0996957199841142	1.5247122131054243	1.5848448713352263	1.2120913438609757	1.5401180528219713	1.3514342363286047	1.5412233389357999	1.11356030099092	0.9790636447141382	0.8891103393145205	1.474621516759142	1.209783146613728	1.6269547996942264	1.5441173908596342	1.162699820380412	1.2409288391264588	1.6072216339180239	1.4031625860714483	1.4559848292682211	1.4008956653499656
YER145C	5.728325745546568	3.638650125779378	3.8449667483592247	3.711523869901664	5.114207994503531	6.472664988841519	6.993166635916397	6.508913411146379	5.852973332697623	5.8754813720011185	5.751803460265659	4.2051015407296415	4.036302961834079	3.3083328294864054	4.278916416200948	5.121122411103784	5.671190090072709	5.614877194709471	5.158695533469638	5.214611347083714
YER145C-A	0.9115523589588224	0.5971051858668761	0.8377558530770033	1.021119577244372	0.36241043974018516	1.1889239919465981	0.7700679604454129	0.7360732398811609	1.0757680802323955	0.8330679527165431	0.8569121719360124	0.43602159242321964	0.9774652862568836	0.6257027539932151	0.34653277293700024	0.37534598537785985	0.9845733112028527	0.8414650412364264	0.774786013645646	0.8747525941770091
YER146W	6.073954455418308	5.153694329883986	5.297798123745092	5.921336477433437	5.807278918415465	5.994391235518298	5.683399443969515	5.8163593077011475	5.542242756506751	5.6964330712942255	5.7837605181983704	6.077760145565703	5.505269729727541	7.6777054292823514	6.609745464117811	7.169528221370911	5.764282690530599	6.06996892617588	5.637427308317436	5.501020347462963
YER147C	4.900242658971436	5.8163593077011475	7.831837126769764	8.39218632106191	5.444885532704093	4.7431600173775035	4.274395212925541	3.8341656261438577	3.3725378043680156	4.647829710668763	5.542242756506751	6.112204236437471	5.206151421249244	5.248186072983275	4.428983347802596	4.067226140994536	3.884587446503864	4.21006392106391	3.1926200966919556	5.206151421249244
YER147C-A	0.32242536387829723	0.5971051858668761	0.44446616714740195	0.7918997888802307	0.36241043974018516	0.332001932152033	0.6046520906261859	0.38294661843166744	0.4943255732318295	0.444045522890658	0.3493524440840029	0.43602159242321964	0.314860972930152	0.6257027539932151	0.34653277293700024	0.37534598537785985	0.36536256325255323	0.3860537584320394	0.33308388384289533	0.3844484752166766
YER148W	1.1870679363360745	0.5971051858668761	0.897260499424777	0.46191811066646876	0.36241043974018516	0.7813446558824603	0.8948929347515546	1.122237704690186	0.4943255732318295	1.1292779373158441	0.792738820596042	1.0509919723455052	0.9058465046974675	1.4047671703370392	0.8136879706838587	0.9474689797920726	1.0356085589149702	1.2934792202037544	1.030636491252467	0.9765922535213916
YER148W-A	4.159522727530136	3.170207767886935	4.268580058995462	5.962048339243134	3.8449667483592247	4.196067044029609	4.428983347802596	4.252675067465697	3.938209859249115	3.4260137520783447	4.231933106758978	4.320616846459631	3.9903989475338824	3.078091556941865	3.8914082791385933	4.156634209021049	3.9903989475338824	4.5666376645655	4.5205703005216975	4.90291775622522
YER149C	0.32242536387829723	0.5971051858668761	0.44446616714740195	0.46191811066646876	0.36241043974018516	0.332001932152033	0.28966253016949245	0.38294661843166744	0.8818699905567292	0.444045522890658	0.3493524440840029	0.9433758537121245	0.314860972930152	1.1513781362044173	0.34653277293700024	0.37534598537785985	0.36536256325255323	0.3860537584320394	0.33308388384289533	0.9948776616926288
YER150W	1.4705862680244302	1.6352985516677347	3.814975259068276	1.3469154857932417	1.4727695080565784	1.3173722791824767	1.341263856247239	0.9552307699434832	0.8671945633127656	1.0617853234244363	0.9923348453691572	0.43602159242321964	3.253377932457782	1.5513605404469424	0.9599188841366383	0.9081025717262254	0.8404191427597943	0.8578670297621598	1.0552828069732747	1.1569876338982334
YER151C	2.2290109047642828	2.330662646802964	1.9655160356751997	2.129475357883412	1.8516309167396898	2.214798585085746	2.067895795600365	2.3402893336254875	2.2605398645357937	2.591237555894897	2.7449097721481674	2.7515201120366237	2.6824630766988307	2.586081597282046	2.4260628678593834	2.5380847724604436	2.4711498545450308	3.066407259185139	2.955379501918412	2.4545760353577633
YER152C	3.7721338439157757	3.3083328294864054	2.8149648440373807	2.101554725653784	3.216072978563993	3.4360358717210846	3.5236066880574004	3.637563437356669	4.013992657332986	3.5898230736125627	3.2560085602928286	2.7315121192629155	3.182553065673919	3.090984962855438	3.109744558465345	2.9489655387640434	3.917849106492046	4.240273134165573	3.534591271551803	2.8149648440373807
YER152W-A	0.32242536387829723	0.5971051858668761	0.44446616714740195	0.46191811066646876	0.896880253932235	0.332001932152033	0.28966253016949245	0.38294661843166744	0.4943255732318295	0.444045522890658	0.3493524440840029	0.43602159242321964	0.6731399533981315	0.6257027539932151	0.34653277293700024	0.37534598537785985	0.36536256325255323	0.3860537584320394	0.33308388384289533	0.3844484752166766
YER153C	0.32242536387829723	0.5971051858668761	1.6110187277819923	0.46191811066646876	0.9920055887767258	0.7634694021266656	0.7696555712745202	0.755529745016853	0.8430688137475396	0.824132558352556	0.3493524440840029	0.938424117639909	1.093232777079947	1.2351898182951724	0.34653277293700024	0.6877504396333629	0.36536256325255323	0.7232846327512157	0.671380232196181	0.3844484752166766
YER154W	4.65640673168101	5.127107023622281	5.751803460265659	6.818983181604782	4.622827840259459	4.840408476610124	4.013992657332986	4.313045056291725	3.1595480662398874	3.75271321791057	4.755186301292243	5.594197852459805	3.726726521073169	3.7780996869047865	3.5418982207119694	3.2262136631739065	3.625632284492845	4.348223465124344	3.9472911763865235	4.4314345936299535
YER155C	1.5004388826512411	0.5971051858668761	1.066870149221347	1.24897960000213	1.4181790240910255	1.3085085626183557	1.6260871805379453	1.8628178994998508	1.4831703654821942	1.3211844341219372	1.788309376270104	1.986910646198095	1.2387497879179086	0.6257027539932151	1.2434404156409642	1.5375691373146998	1.7941839563343005	1.771070712338181	1.8258831100761495	1.5412233389357999
YER156C	7.305415323846928	5.248186072983275	5.206151421249244	5.8564405476230075	7.432910941786997	6.818983181604782	6.778931587152802	6.357938288444218	5.594197852459805	5.898421083574158	7.606017171227773	6.080196785203378	6.00107885420385	5.601184676840919	7.15460653538007	6.420164204358091	6.663710832433891	6.082735841766783	6.082735841766783	5.601184676840919
YER157W	2.0119341956062615	1.8718570360116171	2.2531659301002813	2.8272954081085837	2.032098235796086	1.8938992734688167	1.8306846403244625	2.03534585680023	2.757655729268619	2.459253000752537	2.4260628678593834	2.294674582234574	2.173457694145495	1.842072787613654	1.929803620629418	1.779858076902495	1.6049824934633983	1.6016840232677039	1.6731167126326012	2.0557131279040917
YER158C	0.8504834830773427	1.082034146589884	1.0647419673458214	1.2387497879179086	1.235823328863909	0.9620965842295862	0.9948776616926288	0.8887849000597298	0.9967558638356686	0.9915892103486077	0.8747525941770091	0.8581792411452318	1.2163938062409994	1.4559848292682211	0.34653277293700024	0.9016636196484248	0.7277450765966849	0.929686486637006	1.0801891653884743	0.7640187107291017
YER158W-A	1.9381653350148391	2.501643485763367	2.658675881433688	1.9545018258897104	2.0031792404932505	1.9256319316918773	1.8416264777745845	1.6074617685943902	2.0187437520904106	2.5673887512275444	1.9993393553967784	2.314148629464103	2.57826218236287	3.637563437356669	2.624095214492865	3.331693921676377	2.52527947939823	2.0851840996804833	2.3468038450251854	2.22837782086429
YER159C	2.377981094135796	3.3648071905930736	2.499442821805013	2.9710294126625185	2.5599601729824366	3.4119857314041155	2.5951525094155894	2.434834620579387	4.412980926090814	2.8301342585153444	2.3087557690411185	2.521101674606978	2.8204149754033576	2.739786650788983	2.597568272970333	3.3190596182673806	2.6893174363045516	2.7300769496080624	1.9834816823815609	1.9995788231282872
YER161C	2.7729437031965336	3.3953082884464205	2.284812505529804	2.2819070401893207	3.21181381973382	2.9404392772297747	2.3686047915647688	2.167409844250874	2.7972860643962707	2.5125186848727035	3.0101646087218783	3.016132248958484	2.504981922626615	2.9420858728418713	3.016132248958484	2.4743495040811987	2.395326007040669	2.1165212370222917	2.2286038509502686	2.042157003639992
YER162C	1.162699820380412	1.0540799445245768	1.1513781362044173	1.3464243242063607	1.3074560261431245	1.2874361532876812	1.0163570163553444	1.3246026646853357	1.0868748387934117	1.6154047402048541	0.9661065719466586	1.238019582997833	1.0951679460904327	1.6846975231928694	1.4765885146086457	1.1549902607414517	1.366136991828407	1.6562316606835017	1.5328039372666358	1.158100070554216
YER163C	2.320844821663656	3.25096603019828	2.986456787005598	2.2455545352241177	2.89588992947028	2.624095214492865	2.3797236472893077	2.15595635975691	2.5119252826658354	3.082111231691557	2.262988887877396	1.9056555129007529	2.734203401659468	3.49899322232656	2.9058021551826476	2.7567159959489205	2.390017728403618	2.3686047915647688	2.467391494216029	2.984623930565696
YER164W	2.9009289654431822	2.3873081439448116	2.5875034952487814	2.928983999000207	3.108644470709719	2.8069020872209167	3.3154259110045925	3.4724254644837593	4.028292218176172	4.374180222914072	2.7972860643962707	2.586081597282046	2.3448853637769105	2.436339347979625	2.6262749615562733	2.7122118415857916	3.090984962855438	3.306845669101401	3.8914082791385933	3.2087333729225973
YER165C-A	0.32242536387829723	0.5971051858668761	0.44446616714740195	0.46191811066646876	0.6915810041048438	0.332001932152033	0.28966253016949245	0.38294661843166744	0.4943255732318295	0.444045522890658	0.3493524440840029	0.43602159242321964	0.314860972930152	0.6257027539932151	0.34653277293700024	0.37534598537785985	0.36536256325255323	0.3860537584320394	0.33308388384289533	0.3844484752166766
YER165W	4.6342467952914115	5.340770923421143	3.7852312075176817	2.9806295482895804	4.662216311577415	5.342706711427809	4.594149847896719	4.405524783141014	3.781567825713533	3.58683793637452	5.300869040247081	5.025657299031922	5.331573717812409	5.751803460265659	5.129892741834828	4.946930681461252	5.269257439463912	4.799761425749858	4.451413864625257	4.281327129267812
YER166W	2.9520215130947154	2.4572884303622824	3.0195240328418564	1.929803620629418	2.601045467599933	2.8038320758532422	3.0982799749480945	2.833783733184437	3.6311670536220646	4.30480075709098	3.007148481453344	2.3491085051038016	2.739786650788983	3.440683301806651	3.0530026620124864	2.6924275233043367	3.351737516858998	3.1897253443172686	4.098547845405717	3.64429800782332
YER167W	1.1975476405536083	1.166492305775139	1.4826318643086758	0.8147114265620764	1.0146489423269445	0.8407234419671257	0.8244145855901484	1.3383906773859424	0.4943255732318295	0.9328013256076677	1.0677653408088337	1.1595336145641264	1.0329997610471742	1.2732898267835768	1.1048146401221217	1.438460091849619	1.3179745288889648	1.06830198861666	0.8765036458839977	1.4107915705520715
YER168C	1.5247122131054243	1.5443866338645682	0.8868706740841312	1.6463941691622477	1.3148486997734488	1.3898996397560617	1.3415110593736435	1.7761611641592552	1.2613391383842671	1.4019910966277505	1.105116114374776	1.2886660291230347	1.4906276215362468	1.5176859033986132	1.6046875897304824	1.6487756858184761	1.642397921205263	1.6542361521993072	1.638156056323434	1.437487276190149
YER169W	1.2156409483286381	0.964905161425151	0.44446616714740195	0.9454738879342182	1.0610885679771462	1.1449132173585894	1.4149951236365717	1.43044466668241	1.8310080596321159	2.0468895230208073	1.085710986645849	0.7955241314384575	1.3332888640237497	0.9920055887767258	1.1401134944497313	1.0714517132720627	1.2081516883525711	1.3316026088253663	1.4404568212028275	1.6613117107127326
YER170W	0.32242536387829723	1.0743710516928378	0.44446616714740195	1.3690324522803363	0.671380232196181	0.8193392526321208	0.8871891531149626	1.1100513181197826	0.9488282058133599	0.7955241314384575	0.9483270984429537	0.43602159242321964	0.9118464374425128	0.6257027539932151	0.34653277293700024	0.8779527933016485	0.7662448835381191	0.3860537584320394	0.8560850564661207	0.9845733112028527
YER171W	1.9768073447144228	1.066400509237513	1.5843981020246845	1.5564224069784476	1.9619779592463042	1.8282767466252423	2.4975925429269137	1.8509406184903714	1.577736698775483	1.5295043430663409	1.7002683125472409	1.996123316979252	1.3072522166998293	1.4676311916627467	1.7902696279896202	2.1227317660179015	2.5343547974483953	2.6853289484529004	2.0911539790145577	1.9328995678360057
YER172C	2.459253000752537	1.8684242876072652	1.8634848043574737	2.2618988363875445	1.929132567432576	1.686867265862	1.7382770617722323	1.6008783584815605	1.3664201089825074	1.7870178347010601	1.9075697980611455	2.03977835476478	1.7116360487052718	1.4171974077462768	1.6097985927279486	1.5624934028355937	1.6698232080229096	1.447431027201868	1.8847819517784292	1.348744307195407
YER172C-A	0.32242536387829723	0.5971051858668761	0.44446616714740195	0.46191811066646876	0.36241043974018516	0.332001932152033	0.28966253016949245	0.38294661843166744	0.4943255732318295	0.444045522890658	0.3493524440840029	0.43602159242321964	0.314860972930152	0.6257027539932151	0.34653277293700024	0.37534598537785985	0.36536256325255323	0.3860537584320394	0.33308388384289533	0.3844484752166766
YER173W	3.094259558201628	2.8708909729043635	2.9747064115709483	2.770042601521292	3.3995551738713305	2.9687318315403095	2.693014607001072	2.34871368652978	2.9740413879399963	2.6661784070842094	3.4456635392168127	3.3530682969559615	2.6790316559669365	2.447897821183705	3.4164818884181445	3.2375765963763996	2.271833913024753	2.6076775820299236	2.436339347979625	2.4239240593628524
YER174C	1.262818333557807	1.1543261824436952	1.8472358254154846	1.7980902914139287	1.2830014324171186	1.3532797231311315	1.1595336145641264	1.0677653408088337	0.4943255732318295	0.444045522890658	1.0739410400398066	1.3091106121229599	0.8912353540904218	1.5171753506943437	1.1876317160872933	0.9058465046974675	0.8986172710009974	0.693194842168367	0.7649186064997073	1.0938815564260522
YER175C	0.32242536387829723	0.5971051858668761	0.44446616714740195	0.46191811066646876	0.9054340360603996	0.6959187167058312	0.8018840340461219	1.0397278913691903	0.4943255732318295	0.444045522890658	0.671380232196181	0.7634694021266656	0.920437583989988	0.6257027539932151	0.34653277293700024	0.7892862996768931	0.7592908429845212	0.3860537584320394	0.7423687155108252	0.7526077496393166
YER175W-A	1.053911183003762	1.0076604191111178	1.0948871690288964	1.214853598526475	1.0331128293676106	0.6365455581693313	1.020743573489691	0.38294661843166744	0.8347213802753457	0.444045522890658	1.0623679819037388	1.0120682654670754	0.7349286673838508	1.6712546923485827	1.1326319315963667	1.251898668625003	0.807821258704055	1.200238658599762	0.8519186514666489	0.3844484752166766
YER176W	4.953051394119006	5.442335982337281	4.924543313757944	3.9472911763865235	5.331573717812409	5.588652968381956	5.206151421249244	4.78150582593166	6.029857453339096	5.20100137066398	4.790289491312537	5.321835094248071	5.137761177973639	4.325663944018414	5.108253646737072	4.870682414508507	4.583646507864212	4.325663944018414	4.5709509787027205	4.268580058995462
YER177W	9.172262829644419	9.718308625307394	9.677795271612801	9.76669227681463	9.172262829644419	9.101443759654353	9.125946274349847	9.101443759654353	9.677795271612801	9.52481585548779	9.172262829644419	8.850313243209811	8.911328416205382	9.088924950001225	8.956104025611879	8.956104025611879	9.101443759654353	9.051584127962045	8.99530320116057	9.074166953787508
YER178W	5.898421083574158	5.438551825559822	3.9617201190620275	3.43439340724483	5.8163593077011475	6.13617220976214	6.323736214613266	6.227864180886803	4.953051394119006	6.447279231992917	5.845854340991659	4.552733779345404	6.112204236437471	5.8754813720011185	6.045619567726437	6.539160305479201	7.044155852900953	6.937100375403031	6.300379556567287	6.420164204358091
YER179W	0.9656027772078855	0.934086191028427	0.9573291110700695	0.46191811066646876	1.042312138036281	1.115666018097218	1.173508971576535	1.3705138363826972	1.474621516759142	1.2880472585145395	1.083803735493245	1.1038925218754234	1.0266135223538781	0.6257027539932151	0.9830928534222654	1.053741875424431	1.0019933544279147	1.107701308789565	0.7603796001810538	1.0864968230561762
YER180C	1.221975305499595	0.5971051858668761	0.9373763553659082	0.9074751725004302	0.6624601146568991	0.8156727610999357	1.1252655021617393	1.180777186530387	0.4943255732318295	1.1476553213012504	0.92876701345025	1.03997765046336	1.0397278913691903	0.6257027539932151	0.8189982538909084	1.444529389629412	1.244238157049767	1.3808728448729584	1.7002683125472409	1.4216540592199545
YER180C-A	0.32242536387829723	0.5971051858668761	0.44446616714740195	1.0444323074297763	0.36241043974018516	0.9007880486570734	0.7744499811378334	0.762194488857729	0.4943255732318295	0.444045522890658	0.3493524440840029	0.43602159242321964	1.096419128802456	1.1914553965456458	1.0327998057660936	1.017306233903963	0.36536256325255323	0.3860537584320394	0.7714851308149253	0.9867699966187559
YER181C	0.32242536387829723	0.5971051858668761	1.4709175308882536	1.0250980772409333	0.36241043974018516	0.332001932152033	0.617894412906065	0.6843268114687806	0.4943255732318295	0.7498178338046669	0.3493524440840029	0.43602159242321964	0.8018840340461219	0.6257027539932151	0.8280128102209814	0.37534598537785985	0.36536256325255323	0.3860537584320394	0.33308388384289533	0.3844484752166766
YER182W	1.0928929582693245	1.0390550047341551	0.7770219990565302	0.46191811066646876	0.7363840960855123	1.1667069066080227	1.1147454960375733	0.38294661843166744	1.045288278434293	0.8750300310984873	0.7402377005814837	0.43602159242321964	0.7191628301935666	1.06830198861666	0.9221003275996449	1.1216818276527338	0.7976711490847345	1.0919721622893062	0.9858699957457125	1.1060443319297926
YER183C	1.6613117107127326	1.377642708602242	1.1853532370632491	1.003553901204516	1.3580534440040999	1.5360086610197257	1.6672961018269323	1.392706940728302	1.382158505510069	1.4312958156696933	1.5789424786047124	1.261884325789623	1.2686697728616936	1.6996353658386003	1.3941567035704758	1.5809322123701661	1.4521151862333515	1.2689983176949862	1.485980253088073	1.5627580352839003
YER184C	0.9016636196484248	1.1920444448721947	1.3696003137913615	0.9049074688711436	0.9040819372540617	1.0781367625559426	1.021397997480431	1.030636491252467	0.4943255732318295	0.444045522890658	0.6919903791183233	0.7950695989513628	0.6455695385178963	0.6257027539932151	0.34653277293700024	0.7336313664069796	0.7518197063446945	0.7704130611401838	1.114194355840741	1.3108973634494978
YER185W	0.32242536387829723	1.6255153288309232	1.788309376270104	1.601995706614554	1.1144224690010438	1.1396220270305355	1.0925708299915189	1.1295162184386431	0.9894833482330918	0.7892862996768931	1.129073223532977	1.0999972903767248	1.0981467611512512	1.1737836940925075	1.058325596762703	0.824132558352556	0.7666219002056411	0.3860537584320394	1.1338262821511904	0.3844484752166766
YER186C	0.8449857905079575	0.5971051858668761	0.44446616714740195	0.46191811066646876	0.8068280585460303	0.9115523589588224	0.9460013252448686	0.8388193113498263	0.4943255732318295	0.444045522890658	0.7254713569612254	0.8044481977040198	0.9554768400933411	1.0349841082911815	0.8877291673952821	0.9584017539462489	0.36536256325255323	0.8163978300767737	1.0592666930330992	0.8060042488683634
