Gene	SRR539261	SRR539262	SRR539263	SRR539264	SRR539266	SRR539267	SRR539268	SRR539269	SRR539270	SRR539271	SRR539273	SRR539274	SRR539275	SRR539276	SRR539277	SRR539278	SRR539279	SRR539280	SRR539281	SRR539282	SRR539283	SRR539284	SRR539285	SRR539286	SRR539287	SRR539288	SRR539289	SRR539290
YBR230C	2.093462969424129	2.0327088475307744	2.016173527475776	4.334875072048613	4.24632166933575	2.718226567533397	2.398263089939156	2.522190240718587	3.7070775890072465	3.566878766244354	1.5097709620020225	1.4363850329640067	1.1876317160872933	1.4250927742907336	1.601995706614554	1.4912881162628386	1.3974756267853128	1.3530052040600309	1.3042978284466646	2.3889166486635425	2.484099806280983	2.3915423768985846	2.1991034579489344	2.196439666780048	2.3062958056677294	4.265590031351395	4.404128834007619	4.266541637199937
YBR230W-A	1.4626464171542948	1.6076677334877427	1.685042734324294	2.0095303664941184	2.0275955349242816	1.5422187127331843	1.3394191986860293	1.324832271809128	3.0484609464179986	3.6093498140072957	0.8264516754861073	0.5221136021476476	0.9156492135934993	0.9559270426684101	1.0303182833244637	1.0928929582693245	1.2923223034287472	1.2477748883913908	1.242427328731147	2.054097113609882	1.9014183717896889	2.0338417389656067	1.7190112690213155	1.6544831061133538	1.5205629116716517	2.5835177982643693	2.60636383507786	2.344562183944351
YBR231C	1.265769505566802	1.1756686200496684	1.0467830490089642	1.0279679621525177	1.0799530459760436	1.578257940289192	1.6788564079670278	1.9115958618973057	1.241374721956786	1.4991579422505776	1.2308168283464727	1.1258806257292258	1.1947516914497007	1.0183487970811413	1.180317734651915	1.1703553691207162	1.1183139455633473	1.084521568926953	1.1214769590037348	1.0026816487025139	1.0279679621525177	1.0218508712514476	1.077806543037003	1.0743710516928378	1.0564924386958003	1.1054040463890171	0.9920055887767258	0.893319988336775
YBR232C	0.26841398788083826	0.24501143898526317	0.34310138635996845	0.24370094837661438	0.24937839023521208	0.39597379959843887	0.37081052947897053	0.3996255273107284	0.47763700724391217	0.39445885160376093	0.45251140107990856	0.5221136021476476	0.4701069672988748	0.4499277743875222	0.5136227744509562	0.7628425901221484	0.2177823064502422	0.44770224615182713	0.48314195760900575	0.4804859784643469	0.2181837281279414	0.5255575411942585	0.4596251200645816	0.33925359184484793	0.41771115303958456	0.5106091855987754	0.12320022029629073	0.11935523608892995
YBR233W	1.6016840232677039	1.5286315187215744	1.4873374845814136	1.3091106121229599	0.9874141180459743	0.8295213613276788	0.9305462478281223	0.8482129930445861	0.9483270984429537	1.2392968370927473	1.205954569630584	0.9695684403067402	1.1295162184386431	0.8603163343069447	0.9263967115040264	0.45532081884020703	1.1160724011384704	1.1388549876996956	1.1034140553464582	1.1906532162212238	1.1206940516546104	1.1199336474161388	1.0578319801547438	1.0160625928003053	1.0218508712514476	0.999908545429432	1.0473255882158952	1.0026816487025139
YBR233W-A	0.9623333631246525	0.9913098686142686	0.9724310915193812	1.052622909168432	1.0247625142408519	0.7652244824365043	0.7225417736223748	0.8699824610482473	0.8015314364428036	1.0317984720450615	0.45251140107990856	0.987646160474418	0.9469385026199401	0.4499277743875222	1.0916135969865763	0.8915156335780474	1.1506864550511078	1.163439867660815	1.2437018388732293	1.3902770519655587	1.413750882644073	1.3929997223102353	1.1129147446039647	1.0911434727217342	1.0673871708498839	1.0969400228071384	1.1427169071468442	1.1341751650139495
YBR234C	4.020534855223488	3.606215932451775	4.281327129267812	3.584153114000686	2.719341678209239	4.796336142331963	4.96835028938277	4.918502659545447	4.240273134165573	4.348223465124344	2.642778583062344	2.2225125325132287	2.891391216741422	3.5088985349832336	3.8545781800597165	2.4192254198375087	4.013992657332986	3.917849106492046	4.263424692492427	4.188931708430072	3.888548058979756	4.019141763404134	4.946930681461252	5.12846245029528	4.946930681461252	4.973675280173218	4.944984583263994	5.317442405254187
YBR235W	2.1951488652381794	3.229078376280533	2.637887637373637	2.4781219050178205	2.778769165666725	2.0594808210581808	1.7501596261208425	1.8435076843745892	1.6864694267260973	1.7065358020084878	2.2562701359516435	2.3840102142096153	2.4140027858752147	1.8070324634335824	1.758771521423658	2.493468214345194	1.8563991097203076	1.9075697980611455	1.9072062666830354	1.6657402654275473	1.7702169389404543	1.7456837999378207	2.209239445250577	2.287513612628996	2.1635733194087736	2.0657320597958115	1.9303438812689757	2.3111140052927435
YBR236C	2.451004067831933	2.642778583062344	2.5360561628098353	3.300276755384388	2.8908517674092424	1.4084543011877448	1.237572164952622	1.2007186097942824	1.4272460233170932	1.3573307212163384	1.2803857833294803	0.5221136021476476	1.3120094869788466	1.100233641088124	1.589611933849501	1.1766285236560434	1.3696003137913615	1.3444698879882682	1.3917914297836647	1.320775341501867	1.3730928328952365	1.360165323324709	1.4483535838987784	1.4119146907122726	1.4585604137045687	1.4005840534373648	1.3902770519655587	1.382158505510069
YBR237W	1.6448702755279525	1.6516621663200288	1.8179672858923068	2.018065057255032	1.740389341240197	1.9167715490965702	1.743370541958786	2.6236616636212746	1.51249742490076	1.9028351080470447	1.7608233986546276	1.4481328028154001	1.4538780860818183	1.2663602678477779	2.029679433003224	1.805531779280642	1.3108973634494978	1.269772766381672	1.3066865282000109	1.3495715360828158	1.3452738746907114	1.3919775348553085	1.1465424662557593	1.0941912022304998	1.1856261007852948	1.2027373372865173	1.122237704690186	1.1820094019866612
YBR238C	1.0673871708498839	1.0815814869965255	1.0540799445245768	1.0029088769594923	0.9878761455248936	1.2199206992410063	1.357660466822635	1.2769736815577146	1.160486770655572	0.9021750899575208	1.166492305775139	1.2987604570715638	1.75157879016528	1.2103353834462247	0.5136227744509562	1.1489961397227013	2.1054142476313746	2.1093788647808096	2.120491829920323	1.4515013215929642	1.5073720140127906	1.5203257361574327	0.9274334436980227	1.0470982094889185	0.9730493947980918	0.8175788663398836	0.8928242489572066	0.8280128102209814
YBR239C	1.0470982094889185	1.2983715081028941	1.2931292287384748	1.027125254309261	1.0633814365732435	1.4121472361675433	1.251898668625003	1.4869631732553807	0.8153761038549789	1.235823328863909	2.0566636146801676	2.6924275233043367	1.316859235599719	1.6023022850847597	1.582120831428555	1.2660622250629714	1.2886660291230347	1.2856645706783272	1.2361129540328963	1.0847242726558572	1.0847242726558572	1.090225544729482	1.2302900830271237	1.1939008328992853	1.3102876377357662	1.0898288520682453	1.0666160659285238	1.052622909168432
YBR240C	0.7662448835381191	0.6855671958831425	0.34310138635996845	0.5441543021045406	0.6888152884433402	0.39597379959843887	0.37081052947897053	0.3996255273107284	0.47763700724391217	0.39445885160376093	0.45251140107990856	0.5221136021476476	0.4701069672988748	0.4499277743875222	0.5136227744509562	0.45532081884020703	0.7544116706694174	0.759721417146741	0.7655219986765288	0.838263260781645	0.8298861439003666	0.7839097186786672	0.5039818197129757	0.6100587337237078	0.5857991284964661	0.6992547547300882	0.6942986406283591	0.6899184023271838
YBR241C	1.0615459316650984	1.2853111934132393	1.3399981673988017	1.2052828384228216	1.2563396650688226	1.261884325789623	1.7854881054893446	1.3787145482228738	1.0673871708498839	1.1295162184386431	0.7669483916627768	0.5221136021476476	0.4701069672988748	0.4499277743875222	0.5136227744509562	0.45532081884020703	1.1577096083893255	1.262269595943913	1.1960528943257536	1.173508971576535	1.14376341605448	1.1970630687513992	1.2660622250629714	1.2962898154570461	1.1939008328992853	1.2756189361379673	1.4018056218815345	1.1861996809601945
YBR242W	4.534167275170589	4.7168874482053935	4.434500900084604	3.6675768122148122	3.848864756704672	5.103148485932367	4.356020865238346	4.991099547910796	3.9882410229088983	3.9802489112650754	2.2963087612676896	2.532137687269686	2.2690073618127125	1.525549913554145	2.1835159134275344	1.9283941595456158	1.4982126559964353	1.577736698775483	1.555282055982441	1.3397025403681515	1.4230001805754744	1.367055198302526	2.4483363559526516	2.4130304279624744	2.4483363559526516	2.212225610523605	2.1133040755762065	2.112241813731617
YBR243C	2.369475318493415	2.562354935180051	2.60636383507786	2.106872384301483	2.6095724627231514	2.1548942131972852	1.9010986274531247	2.2756724423682018	2.0947772640240947	1.6540170857820653	2.0763784418469586	2.902971489172358	2.1645572425256825	1.3192058760311487	3.280344810496498	1.9028351080470447	1.8800579135862698	1.8469134045987854	1.9038756055256754	1.8440852163586052	1.9167715490965702	1.8032005268678981	2.4312000098541207	2.377981094135796	2.3495893235498073	2.481093845262535	2.4354547844085914	2.4156867558868917
YBR244W	4.4314345936299535	4.7431600173775035	4.565052939037622	3.5418982207119694	3.3330876791208124	1.8506256046287892	1.8628178994998508	1.6712546923485827	1.377642708602242	1.1451846328294015	1.9617155511131474	2.9246030864342725	1.9935861494681335	1.8679495871853635	2.445921075816677	1.8835558073451333	2.251356168235578	2.2885821928719285	2.5535227822138262	1.7050077294926447	1.8346848556000528	1.7407856438486111	3.3995551738713305	3.5898230736125627	3.441576199446796	2.380150036722172	2.399710651957608	2.532137687269686
YBR245C	2.7806199396813334	2.633905462446144	2.8826939482571508	2.295694660985591	2.7755286011714513	1.8215726877103573	1.908471646060729	2.0805897911967213	2.8301342585153444	2.499442821805013	2.4192254198375087	3.3725378043680156	3.6642445631757017	2.811016816859993	2.399710651957608	2.9009289654431822	2.5103763722396844	2.5835177982643693	2.5673887512275444	2.543384066391572	2.602666593916251	2.496651810900755	1.7074601572429107	1.7814041887597742	1.7908633997486663	1.6440870987795093	1.7388905553084066	1.6224288663871793
YBR246W	3.584153114000686	3.5376754592141277	3.2560085602928286	3.5023293633822385	4.035065367578067	1.496920612356231	1.5893080463976754	1.3808728448729584	1.8549431738928732	1.4416452080085147	1.6416775829896846	1.8982106964633922	1.5340821572913481	1.4741673230553414	0.9381566620838622	1.7874053920736175	2.6893174363045516	2.6395420796856266	2.537040873038848	2.0717152545346056	2.2430111390716405	2.15595635975691	2.41658291362499	2.3883077229736207	2.4037790190175263	2.15595635975691	2.1835159134275344	1.9669141648565456
YBR247C	3.3330876791208124	3.2646395883405956	2.913788471685361	3.3893163405463445	2.975712546206915	2.4050513221413086	2.561049435546979	2.3749171814102237	2.1645572425256825	3.7070775890072465	2.34871368652978	1.391364252460065	2.3616574388782685	2.315259630905318	2.131787826302509	1.4810343596054225	2.9450041209862086	3.075698055216135	3.1748756757950787	2.6343291323459104	2.6016413840374875	2.6150488821599733	2.658212472017074	2.5535227822138262	2.5696893950896307	2.2026308923789886	2.1382576406131837	2.1522949864640464
YBR248C	3.1061382457768847	4.091152378277114	3.6601835005432726	3.6595384076441637	3.1677473115911057	3.3330876791208124	3.117080792609899	3.107048859507644	2.1528004417926376	2.2436261931767105	2.054997283566614	1.704032615821369	2.7755286011714513	2.200116393892349	2.6937389984483806	1.6358646956249305	2.523595527789924	2.61708741874268	2.6270003011324707	2.0327088475307744	2.11762087052354	2.0235714114517824	2.5274925095798535	2.404175983711334	2.2756724423682018	1.8299362092797058	1.7090541945267095	1.6846975231928694
YBR249C	7.688236127974032	7.779144866243497	7.7327225049248325	7.594049194375483	7.688236127974032	5.930064350653287	6.045619567726437	6.077760145565703	6.588215039164706	7.169528221370911	3.6093498140072957	3.297356230902426	3.8600152897354585	3.021998183373067	2.99841665368951	2.925581343431262	5.732118441591849	5.690900092936525	5.807278918415465	4.616070553772031	4.606360086603037	4.647829710668763	6.174424764100635	6.073954455418308	6.00107885420385	5.539818966041282	5.317442405254187	5.403304302839852
YBR250W	1.0651378086734795	1.2668144641120485	1.093232777079947	0.9788131991478303	1.149990589132796	0.39597379959843887	0.9684388756950172	0.9556970596810676	1.1351582270425664	1.001397139224308	0.8319350059758738	1.0448771166703292	0.4701069672988748	0.9319720977372463	0.8610075509343648	0.938424117639909	0.8130101515409734	0.8204998337036701	0.8127067333295377	0.776303957520152	0.8186479027339597	0.7666219002056411	0.65299961809661	0.7122835846192512	0.7374435022249619	0.7603796001810538	0.7436679675413722	0.720512898564522
YBR251W	2.5392255125053955	2.488408907548781	2.1156705841348367	3.2815366261162606	3.9831910157703607	2.29357865453337	2.5191250822081424	2.495366269504292	2.5563300197530907	3.061952215618842	1.7814041887597742	1.7973996025344536	1.3837061961050086	1.3155825084831037	2.036506935782838	1.6785926594530638	1.4842788989693254	1.4717313078148495	1.4873374845814136	1.8364481886579536	1.8701981601212319	1.8004370876656635	1.7835421255927746	1.6613117107127326	1.7116360487052718	2.1617366919486116	2.090307993916507	2.0347101993604544
YBR252W	4.357783861344105	4.424589716397296	4.374180222914072	3.4669601219102315	3.3813314606934197	3.133776829970021	2.783611800044904	3.1643631841672897	2.608465398508481	2.8301342585153444	1.8516309167396898	1.591821957709821	2.233977569662803	2.415120052856451	1.7998549281295704	2.054097113609882	1.507138455558773	1.4949791725122104	1.5203257361574327	1.3987662411436639	1.368060880376341	1.307655596193156	2.732793315168044	2.462838351591188	2.4050513221413086	2.286084129750881	2.033303335865872	1.9069017903743752
YBR253W	2.487043875477618	2.378574054054619	2.496173728336613	2.2707860252902994	2.60636383507786	2.1720775886731305	2.171638773334146	2.550739630484458	2.305204023479712	2.490869560802568	2.4764099488038376	2.2586659938460896	1.3475180051346685	1.6511505225310124	1.9319062910719702	1.8506256046287892	1.1929835695397633	1.1284531071396853	1.1748449935577623	1.2081516883525711	1.3032615397932403	1.1960528943257536	1.8004370876656635	1.7831131398007458	1.759238094070108	1.7930234677410848	1.808070931155855	1.6617231998737605
YBR254C	1.0827811573196253	0.8541618893202259	0.9108418762142458	1.001397139224308	1.0919721622893062	0.39597379959843887	0.9207033761235819	0.9948776616926288	0.7924598507959895	0.7897394191461826	0.45251140107990856	0.5221136021476476	0.4701069672988748	0.4499277743875222	0.5136227744509562	0.8208706817288296	1.0841553687857353	1.0714517132720627	1.0763288059359892	1.0093514752062132	1.0218508712514476	0.9748116623065421	1.111007564986213	1.1098101859061158	1.1506864550511078	1.114194355840741	1.0567924684915244	1.0550743529107847
YBR255C-A	2.989195682852516	2.818824672061893	3.21181381973382	4.292977271303842	4.097040105239257	1.7322762965793785	1.5857392543765376	1.9510512804773668	3.0418755318758293	3.6365345359614185	2.874376036366658	2.399267942882565	3.5088985349832336	1.9164264899494676	1.3956353535158996	2.720867145915995	1.0987846940346602	1.1235448971309427	1.090225544729482	1.6224288663871793	1.5473352893229666	1.429137284528783	2.3164116047381964	2.4584249128714344	2.4004364393987725	3.170207767886935	3.3725378043680156	3.831357096846936
YBR255W	1.1393770306294333	1.1801065948288652	1.1073779148074274	1.307655596193156	1.3452738746907114	1.8608893618476436	1.5635680653582427	1.6572391639895652	2.0557131279040917	1.8818958074638588	1.58185099008963	2.309650069673859	2.396913668031665	1.5813354651094937	2.4833097636967887	2.089557538335789	1.456563948743707	1.3330837077946154	1.3933173164411154	1.4031625860714483	1.3817753925185328	1.3293664042265547	1.035360283919332	1.0898288520682453	1.0506206904170519	1.083803735493245	1.132730180124974	1.203700473217854
YBR256C	4.134666531207064	4.645772235024899	4.964737367963922	2.641499114033113	2.856804300131727	6.205250049563953	5.89275941867192	5.738547062903917	5.192449285483917	4.973675280173218	3.1748756757950787	3.7695372992401306	2.9184413393013573	2.488408907548781	3.8703160763739266	2.7213354968237686	1.9042613485932103	1.8668780336240773	1.8540752626075272	1.6211864358889572	1.5841301461511486	1.4478535694059655	3.630112853845728	3.4791294225058746	3.6913941412687885	2.7161613002677707	2.640437525170099	2.9821555061422926
YBR257W	1.1344909342188643	1.2640496601868476	1.1900234526613185	1.3288917774696047	1.08076379751461	1.4161841791384542	1.6565084156699605	1.769729796986067	1.6516621663200288	1.4174075111686923	2.367053223146858	2.0800001621631097	2.166427839619093	1.7471599888907012	3.229078376280533	3.021998183373067	0.9653762186839342	0.9524166416972448	1.0364280603895621	0.9821685895712582	0.9584017539462489	0.977052512936208	1.2126808719564361	1.1986494621509758	1.1107469706280324	1.1308322825318577	1.1700500484054266	1.0548674886789788
YBR258C	1.1351582270425664	1.083803735493245	1.1870679363360745	1.236581280824461	1.1451846328294015	0.8800649443483295	0.8414650412364264	0.8374646796133275	1.074174522689204	0.8338722473156563	1.808070931155855	1.9877350342247884	2.9102008712412104	1.34834991061192	1.7537875725605443	2.24468649184619	1.0412287005935252	0.9902882212053408	1.0543695465277225	0.977052512936208	1.0084543772329384	1.0941912022304998	0.9307799761728526	0.9515734969525573	0.9070979497234906	0.9871511090526034	0.9706642338682004	0.8560850564661207
YBR259W	1.6269547996942264	1.8018637254883376	2.0947772640240947	1.686867265862	1.5666039142742374	1.7030023944018917	1.4988977276947475	1.7899582960067364	1.6679088978370669	1.688398345183664	1.4063600036864998	1.0592666930330992	1.2310082587749187	1.3825312501664153	1.6952565112766385	1.316859235599719	1.1487523866940879	1.1547646614635427	1.1652080313828268	1.0625301810691234	1.148306710033608	1.116624336719814	1.1844796356705618	1.220876438184225	1.2100395802619837	1.4015011597253733	1.1703553691207162	1.1941738056438247
YBR260C	1.9917298221884745	1.9033360649394064	2.140768800926062	2.0911539790145577	1.852970999537132	1.2306236378182989	1.345049906567049	1.2502684911467061	1.1316530901558473	1.3551357583147587	1.2043043796051958	1.6706460461163535	0.9416335392573751	1.0129869973601566	1.3702952800476016	1.4783550709342514	1.686867265862	1.6889484225794362	1.749176896148429	1.6533844952693202	1.6606265437962753	1.6475177024890688	1.3113293182729224	1.3237002748696645	1.378111884133542	1.3435200615341056	1.4363850329640067	1.3644767947734457
YBR261C	2.684711379553165	3.1404649890042178	2.7903532051739903	2.3504485299121685	2.953782116015567	1.6166161101325447	1.3944033210862463	1.7572104754343312	1.4656866817820804	1.7228451004078127	1.3964530044171546	0.5221136021476476	1.225273978265223	1.1015373725244124	1.1939008328992853	1.1796733720037607	2.054097113609882	2.097019709045305	2.0124201253632834	1.9164264899494676	1.8168572078861807	1.8140548349445929	2.5467319873877137	2.468641063608035	2.5191250822081424	2.136708330607279	2.2332038304564072	2.08231437513507
YBR262C	4.256953464564005	3.9971490894082358	4.616070553772031	4.840408476610124	4.8791673437465395	1.2221955327338558	1.172512432878456	1.0236266344324487	1.5941107068372804	1.7507611656789304	1.3514342363286047	1.8123120392810428	2.1133040755762065	1.2054904348196813	1.360165323324709	1.8222861851886545	2.5274925095798535	2.5077083713576807	2.395326007040669	3.5336544873327034	3.539653072136492	3.509709136952973	2.8591924437535656	2.858170413083949	2.674026526101552	3.963759519328169	3.6406285928384454	3.633290599620527
YBR263W	2.606809085146299	2.5140627151757506	3.039652037992175	2.112971256024786	2.683849243699992	3.5479629430748867	3.057758765290459	4.019141763404134	3.3725378043680156	3.431911767890056	1.782476184775479	1.9788338646688346	1.7382770617722323	1.6301081710399905	1.4121472361675433	1.6632534167783088	4.622827840259459	4.720626624516148	4.850972358072251	4.540048371986402	4.451413864625257	4.464138720368462	4.36855957616727	4.104972248049149	4.165329899376081	4.057586140984817	3.928368727331276	3.8740733043045776
YBR264C	1.691279418889615	2.0490149523735233	1.8567523784198223	1.4623320650927012	1.7579964491070088	1.6600520850001765	1.9823963902062802	1.87239365864311	1.7642069196848795	1.5454735409560358	3.589016615602098	4.104972248049149	4.256953464564005	3.127975534653901	3.5479629430748867	3.7852312075176817	1.2580182814788776	1.2170510280699494	1.1532047021487692	1.2568625220429148	1.1914553965456458	1.1359476891001865	1.2316610432389798	1.109564579676147	1.1753813011617842	1.211874525936522	1.1230248259996807	1.1381402983854527
YBR265W	1.7702169389404543	2.0004403289447437	1.6623309280583525	1.986910646198095	1.9358832976895581	1.4388744426681483	1.38626236452865	1.4803657663732914	2.6000404009872016	2.8489745166393887	0.9641646613228146	1.2596059983287742	0.8094661471014455	1.4949791725122104	1.3231720179643003	1.1950346847029882	2.4517698810372477	2.5513406207728107	2.532137687269686	2.501643485763367	2.5599601729824366	2.6230060617267315	3.2815366261162606	3.3083328294864054	3.3304551213520375	3.532489237537762	3.3561973723571072	3.2688150162152056
YBR266C	0.26841398788083826	0.24501143898526317	0.34310138635996845	0.24370094837661438	0.24937839023521208	0.7357455839932083	0.37081052947897053	0.3996255273107284	0.47763700724391217	0.39445885160376093	0.45251140107990856	2.3855204453720633	0.4701069672988748	2.874376036366658	1.405284293356987	0.45532081884020703	0.2177823064502422	0.17795800863226827	0.1906244124335485	0.1849719561948744	0.2181837281279414	0.2194816599902179	0.08774073986922236	0.10666002717647864	0.07854303402719548	0.16543679127458694	0.12320022029629073	0.11935523608892995
YBR267W	3.181823476589524	3.057758765290459	2.688043216268953	2.61708741874268	3.1874653756843365	2.2290109047642828	2.3040494780829137	2.11762087052354	1.9953613875088607	2.3873081439448116	1.5615385236699444	1.5795501471616988	2.0537655111697384	1.628946152392166	1.8440852163586052	2.2205257277849424	1.9503098182662952	1.9854411309292885	1.9184237744573978	1.8456977135857133	1.8364481886579536	1.7953091737292515	2.3428505835531386	2.3718891893662852	2.1645572425256825	2.0751080289734807	2.0144356144853104	1.8889412895444084
YBR268W	3.3905925903544865	2.8691090569799953	2.902344477268487	3.852164257036058	4.078116863742302	4.5383522446920495	4.417556895078075	4.669328783620941	3.75271321791057	4.145607202114707	1.8024364462894966	1.3944033210862463	1.8959579257455381	1.6791619529560347	1.6590304735489436	1.9422377546308383	2.6649890618193126	2.625483020441674	2.642778583062344	2.8951249004244923	3.481475867398071	3.4782530836450087	3.0050902915888464	2.6262749615562733	2.693014607001072	3.5111335520942513	3.1677473115911057	3.0195240328418564
YBR269C	1.5240821983093682	1.6613117107127326	1.5726712057360892	1.9503098182662952	2.165210795019489	1.5056564582581666	1.316859235599719	1.3902770519655587	2.1501810249480657	2.221168285827889	1.0745744833237936	0.8708525845185034	1.241374721956786	1.3712498391396108	0.8634356106544081	1.2841295244836919	1.3745987815388425	1.3363444264053528	1.400149948576276	1.7070084410825748	1.7618191695568337	1.8714322513308377	1.4592999937587359	1.4727695080565784	1.5798089995288773	2.0307248801270004	1.9565840585072023	2.0272295752051317
YBR270C	1.0695714567178851	1.1238470649192767	1.0412287005935252	0.8634356106544081	1.017306233903963	1.4873374845814136	1.3719837884726414	1.5841301461511486	1.2969113416585698	1.1391405974619113	1.1624735444027914	0.5221136021476476	0.4701069672988748	1.5044280080069425	1.001690533988641	1.5789424786047124	1.1470064381198426	1.1667069066080227	1.149990589132796	1.0789248223624046	1.211874525936522	1.0973958487762088	1.1277848395602084	1.1966371958227753	1.136987539758486	1.1038925218754234	1.1686382800510902	1.1866425932800497
YBR271W	1.8108023883418536	1.6123478660576587	1.7998549281295704	1.6200233437372802	1.5038867652488757	2.2586659938460896	2.7903532051739903	2.625483020441674	1.7980902914139287	2.1442808276618885	1.384510628791974	1.7074601572429107	1.638156056323434	1.2000564116657195	1.4851880044694528	1.1927554597312895	1.7050077294926447	1.655268714420521	1.6137712897320107	1.4145850068005283	1.340722142523461	1.2874361532876812	1.7908633997486663	1.6072216339180239	1.62861762961099	1.34834991061192	1.3211844341219372	1.352777357018076
YBR272C	1.037829335490729	1.045930600172146	0.34310138635996845	0.8893648902514795	0.8120187433496416	0.39597379959843887	0.7677272722686732	0.9395466073822123	0.47763700724391217	0.39445885160376093	0.9677754883147569	0.5221136021476476	0.9666333603794421	0.9387277860972091	1.0201459941452866	0.7889168543702989	1.189526923217274	1.211874525936522	1.1517772918662472	1.2105999253516488	1.2448697540430942	1.2638063051166601	1.145539523214598	1.3349899647203936	1.2769736815577146	1.3883336529980856	1.3356708762297067	1.2577251349533207
YBR273C	1.5531628087380553	1.238019582997833	1.6072216339180239	1.6255153288309232	1.894266030094218	1.696452216209529	1.837403779843751	1.504117636953409	1.852628280896719	1.8995001827470563	0.9587247590326333	1.7870178347010601	1.0946528483688078	1.578257940289192	1.2987604570715638	1.6127777314801457	1.4603946226700861	1.4300975397636204	1.4949791725122104	1.5038867652488757	1.591821957709821	1.5191262638811427	1.3714745981413565	1.3186134035489845	1.551009826041825	1.617181751665188	1.5890476039817054	1.5805531563812447
YBR274W	1.3842354329280906	1.0827811573196253	1.066870149221347	1.2969113416585698	1.0506206904170519	1.710981628995936	1.1163392851501983	1.31822267386797	1.1015373725244124	1.5168507687864985	1.4688788362233987	1.527905180576128	1.235489662167538	1.5205629116716517	1.1744267380368787	1.4626464171542948	1.5151191164041753	1.5151191164041753	1.5237415975504986	1.3215536840911875	1.3991080054421057	1.3454943073706578	1.3530052040600309	1.2990993598397345	1.3211844341219372	1.231197471938823	1.1193532782876827	1.1953274087914725
YBR275C	1.3457718543346828	1.2483079694594428	1.4266317764183583	1.2775774770724952	1.1693011054808786	1.745035648983397	1.6076677334877427	1.3514342363286047	1.1347591021323722	1.244238157049767	1.9042613485932103	2.4037790190175263	2.0872394083155883	2.295159919141179	3.0801091715662436	2.2178756665490518	2.2868599378007954	2.167409844250874	2.2624682105353346	2.074732157837718	2.021123991343101	2.1133040755762065	1.0701663811204902	1.1105362733609714	1.065624164600367	1.0438751793849514	1.0482426265734839	1.1082018966530407
YBR276C	3.1864854243851646	3.400935700519169	3.5290247730211393	3.662937372497454	2.8174428682961974	4.900242658971436	2.6090886518392895	4.583646507864212	5.188912633503921	2.314148629464103	2.3873081439448116	2.9324992337740827	2.576887165696586	2.473064790075078	2.9468648303756613	3.563030937970518	3.9732534480810746	3.977265146748268	4.265590031351395	4.0475653363904405	4.027398722258828	4.107115240901203	4.178225009887985	3.887797026795785	3.9855015355641283	4.325663944018414	4.024619149291772	4.1227741795041375
YBR277C	0.6421947082582729	0.5721455431645113	0.34310138635996845	0.24370094837661438	0.24937839023521208	0.39597379959843887	0.37081052947897053	0.3996255273107284	0.47763700724391217	0.39445885160376093	0.45251140107990856	0.5221136021476476	0.4701069672988748	1.3620853535174264	0.5136227744509562	0.9818580422591981	0.5446800703115714	0.5490332218983595	0.575671055229555	0.1849719561948744	0.2181837281279414	0.5207135315645959	0.4392560274974995	0.4032037460775635	0.45251140107990856	0.43478578545936736	0.34390534238909165	0.35466387542729527
YBR278W	2.41658291362499	2.4399486430817334	2.506715741929141	2.3883077229736207	2.3653533690950135	1.0799530459760436	0.8547398606221515	1.238019582997833	1.1158701719530817	1.0996957199841142	1.21888598085886	1.297743925524316	1.0622461213374534	0.9917992088826406	1.4988977276947475	0.45532081884020703	1.3397025403681515	1.0996957199841142	1.372294235541082	1.3714745981413565	1.2105999253516488	1.341263856247239	1.9719388738045716	1.8472358254154846	1.8465831562389226	1.9119236944087343	2.098879637281681	2.0717152545346056
YBR279W	2.270375079664376	2.2178756665490518	2.6090886518392895	2.2618988363875445	2.6853289484529004	1.1547646614635427	1.1858938940895598	1.1673978544482004	1.6835046411755354	1.4949791725122104	4.437046817364717	4.216165684498227	4.647829710668763	4.918502659545447	3.306845669101401	5.608168300747229	2.6859508493618796	2.613375743194579	2.8125902252653985	2.8472904485065085	2.7131621188167343	2.836399671565577	1.4404568212028275	1.4937428567637814	1.5196867446268243	1.5000799199799935	1.4880607147368214	1.5687856121738433
YBR280C	0.7892862996768931	0.6798872843417263	0.8228944682595114	0.9446777128684332	0.942600262617663	1.3583839012292367	1.1190941703408843	0.8286326204786922	1.2668144641120485	1.0620092410591986	1.3332888640237497	0.5221136021476476	0.9221003275996449	0.8912353540904218	0.5136227744509562	1.1015373725244124	1.052622909168432	1.066870149221347	1.0555614964794227	1.060792271739104	1.0827811573196253	1.1011851792284086	0.894601065855437	0.8398666167005169	0.7825694994201431	0.9605843630498654	0.8951537752034987	0.8922610650053697
YBR281C	1.4257692826677177	1.6224288663871793	1.5151191164041753	1.4307648632921324	1.0578319801547438	1.707952429643529	1.7230922401486786	1.4783550709342514	2.190477366617656	2.007603000657466	1.0477793969576745	1.3568361688148305	1.0849470554988228	1.8089162188162673	1.066400509237513	1.0925708299915189	1.9669141648565456	1.9131079185615192	1.9850591408250922	1.8084038444615746	1.755495567465228	1.7218184782372348	1.5720817649448273	1.5780020949052518	1.4268929063066733	1.4463131744757414	1.4656866817820804	1.3929997223102353
