Gene	ERR391753	ERR391754	ERR391755	ERR391756	ERR391757	ERR391758	ERR391759	ERR391760	ERR391761	ERR391762	ERR391763	ERR391764	ERR391765	ERR391766	ERR391767	ERR391768	ERR391769	ERR391770	ERR391771	ERR391772
YFR027W	1.0941912022304998	1.3173722791824767	0.7088185628369598	1.1359476891001865	0.8120187433496416	1.2880472585145395	1.2308168283464727	1.1338262821511904	1.1966371958227753	1.0781367625559426	0.9070979497234906	0.962559612363243	0.7432099448077477	0.8424002964304235	0.3760889185779608	1.1966371958227753	0.8621328557902594	1.0887523054004926	1.0689553786075479	1.371723326688851
YFR028C	1.0719002534146855	0.6523946361960001	1.0804825165446275	1.8179672858923068	1.147999840864716	1.48867357331999	1.2853111934132393	1.685042734324294	1.3929997223102353	1.24741431804133	1.3387953116859947	1.3356708762297067	1.238019582997833	0.9549691177362007	0.9636167520889617	1.3705138363826972	1.303972785922936	0.9643850168841015	1.2884003363433914	0.8606975734295788
YFR029W	1.131980600702576	2.303510144227121	1.5232521340436098	1.7351734574415627	1.355872994239336	1.697594924636399	1.3874883398225903	1.2931292287384748	1.7129636409312081	1.9774503377124475	1.6267291619960988	1.9577821213390747	1.875567732715394	1.82319058787925	1.25659360507185	1.6996353658386003	1.504117636953409	1.7322762965793785	1.8282767466252423	1.0721243823942577
YFR030W	1.8494191015881989	1.8416264777745845	1.4041196434249055	1.3956353535158996	1.9216411488803926	1.4931385919427036	1.1960528943257536	1.5627580352839003	1.382158505510069	1.4959105416217777	1.6817012663617692	1.3745987815388425	1.919417113499788	1.7382770617722323	1.852628280896719	1.4972814865525366	2.187841788597569	1.7382770617722323	1.4902436621946649	1.682764651509517
YFR031C	1.3583839012292367	1.4140221432552684	1.5019717066846305	1.9303438812689757	1.4644004431882471	1.9010986274531247	2.0515173155608935	2.382865413066173	1.5798089995288773	1.669035369785525	1.2027373372865173	1.350780960831291	1.5769568580615845	1.2103353834462247	1.5893080463976754	1.6260871805379453	1.7119017313428786	1.671544639283223	2.073523435376795	1.4268929063066733
YFR031C-A	7.216708079113241	6.420164204358091	9.117671523485999	7.198128032138685	9.172262829644419	7.404226707043752	9.319358897355142	7.234728763217431	9.172262829644419	9.13693039172888	5.8812847249855835	6.073954455418308	7.440454892985944	9.677795271612801	9.172262829644419	6.6946860322910435	6.621104219430337	9.13693039172888	9.375927700976172	9.812777547282774
YFR032C	0.5641168980150094	0.6523946361960001	1.0057639351399013	0.7447037781382359	1.7146632643422655	0.5853074188332538	0.23223428275190774	1.0441769478999707	0.8615809978748104	1.0039876098422933	0.9883835186432552	0.2518792436918613	0.6884716899080732	1.1746496573155416	1.0136330532834452	0.3359352747643932	0.44920533555021547	1.315046434477445	0.2797860024308806	0.46507559048819913
YFR032C-A	10.574262456909707	10.199541120598747	9.088924950001225	10.380967930368602	9.644976805209001	10.574262456909707	8.956104025611879	10.280278690157264	8.850313243209811	8.99530320116057	9.644976805209001	9.805057292625115	10.117553934834259	9.396358655913309	9.471995685274207	9.819641498961985	10.522352049194033	9.112524713799722	8.768000765249877	9.959292194791908
YFR032C-B	1.0206022002370172	0.6523946361960001	1.136987539758486	0.3110533168224849	1.1753813011617842	0.7420183425754286	0.23223428275190774	1.2717795696074181	0.25745313646075263	0.33044580365872017	0.30853219322205705	0.6935486212995635	0.3874825560150803	0.9750340639957991	0.9229124758316769	0.3359352747643932	0.44920533555021547	0.9040819372540617	0.7178374935828138	1.2272924054486942
YFR033C	3.3119586178462335	2.319030918203482	3.1677473115911057	2.89447048314281	3.3893163405463445	3.123353560859032	3.5717854819093073	3.4131097192915476	2.8489745166393887	3.2596578754308156	3.9831910157703607	3.9732534480810746	3.0542635706171155	2.3718891893662852	3.2882701276883326	3.507226244285866	2.4192254198375087	3.216072978563993	2.608465398508481	2.136708330607279
YFR034C	0.5641168980150094	0.6523946361960001	0.28762989241247483	0.784823585003687	0.39333242006532065	0.6596452808897406	0.5304464705017393	0.49543834302570966	0.5658624365010498	0.774786013645646	0.7066668631962603	0.6759014424347112	0.3874825560150803	0.42788142721462175	0.3760889185779608	0.3359352747643932	0.44920533555021547	0.3616092711581004	0.567044210286691	0.46507559048819913
YFR034W-A	0.5641168980150094	0.6523946361960001	0.28762989241247483	0.3110533168224849	0.39333242006532065	0.252291788408143	0.23223428275190774	0.49543834302570966	0.25745313646075263	0.33044580365872017	0.30853219322205705	0.2518792436918613	0.3874825560150803	0.42788142721462175	0.3760889185779608	0.3359352747643932	0.44920533555021547	0.3616092711581004	0.6204199858522109	0.46507559048819913
YFR035C	1.793387141377927	1.2732898267835768	1.6479573749011989	1.2853111934132393	1.8494191015881989	1.361105360138553	1.5966652004100594	1.390962134274277	1.4800596387206262	1.4050367089870894	1.43044466668241	1.2336007598066814	1.782476184775479	1.7347940284086718	1.8431268008292212	1.0561980101348227	1.727025727967995	1.53833957699778	1.5962223413367853	1.664264674670462
YFR036W	1.424049005486249	0.6523946361960001	1.6008783584815605	1.832534075851374	1.0677653408088337	1.8021741925661856	1.5627580352839003	1.5308812202192281	1.4988977276947475	1.4350123561332704	1.5401180528219713	1.4434879152047444	1.2846465110949226	0.7880878893530922	1.087484261347431	1.3093164836182904	1.2197297337737099	1.4756546747980708	1.6385255569838333	1.4071472963330418
YFR036W-A	3.243303271567622	3.261733052687518	4.440443264339933	4.6887496394674875	3.630112853845728	5.469853302128613	4.188931708430072	4.407476367276523	5.192449285483917	3.3119586178462335	4.417556895078075	5.209693316440736	3.8740733043045776	3.662937372497454	4.5709509787027205	4.561149509162873	3.419790577535222	3.3984498065211977	4.577753257127014	4.850972358072251
YFR037C	0.5641168980150094	0.6523946361960001	0.28762989241247483	0.3110533168224849	0.39333242006532065	0.252291788408143	0.5987823369696342	0.49543834302570966	0.25745313646075263	0.33044580365872017	0.30853219322205705	0.5293844683206794	0.8172787464492939	0.42788142721462175	0.8150704188558425	0.3359352747643932	0.44920533555021547	0.3616092711581004	0.2797860024308806	0.46507559048819913
YFR038W	1.3215536840911875	1.2227123072711532	1.7835421255927746	1.5473352893229666	1.4583057365287595	1.426428814665335	1.5130703577945352	1.395418895310919	1.51249742490076	1.2706977794886458	1.4161841791384542	1.6219252875454515	1.48373483109924	0.7822860056713643	1.1196400627799217	1.554490940355091	1.1891792241439052	1.4367794960346794	1.4525114031266302	1.118847622987004
YFR039C	1.337463169770264	2.549373727879057	2.61708741874268	2.860527174399083	1.986910646198095	3.36298006335337	2.3472892153333653	1.677845048265224	3.329659069908829	3.361781387192775	2.7755286011714513	2.49390462363224	1.9069017903743752	3.007148481453344	2.2115368076556727	2.4354547844085914	2.4706870115975548	3.0837327288861753	3.5111335520942513	2.3666510791631925
YFR040W	1.797095755306075	1.7527118757319173	1.6043454175827705	2.038647588558262	1.1212050641471758	1.8516309167396898	1.148306710033608	1.9945338418678538	1.4047671703370392	1.6090521516279161	1.4949791725122104	1.3284336259639096	1.559732581353068	1.132730180124974	1.3987662411436639	1.5030890614784405	1.6370965307301923	1.5941107068372804	1.3074560261431245	1.5841301461511486
YFR041C	2.6512919258366305	1.2886660291230347	2.025018937839265	2.9598179000548117	2.4084517667576986	2.52527947939823	1.9033360649394064	2.99841665368951	2.3481389080244863	1.3801924629098998	2.6980361742265098	2.1240616986806673	2.3491085051038016	1.0868748387934117	2.1935922532045895	1.788309376270104	1.788803456497021	1.3349899647203936	2.0818201526626883	2.6713800948005644
YFR042W	1.0868748387934117	0.6523946361960001	0.7831893122957334	0.946601630140386	0.722895382901105	0.874127632036666	0.8407234419671257	0.9452014833889766	0.7969217545671694	0.7440606215502414	0.8433485194088615	1.0276566606172621	0.8818699905567292	0.42788142721462175	0.8179079740307716	1.106619754619814	0.44920533555021547	0.726216408077552	0.838263260781645	0.8433485194088615
YFR043C	1.9335120568810134	3.400935700519169	2.163946810209142	2.2924337963660157	3.6124782778310065	2.074732157837718	3.7122216593105737	1.6846975231928694	2.3491085051038016	3.385260486506022	4.0936080920495534	2.7526555444187655	2.641499114033113	2.739786650788983	4.095236536566812	4.437046817364717	3.7230152890670514	3.13293986167627	2.0327088475307744	3.43439340724483
YFR044C	7.260831774972612	6.987479518228259	6.283697918144227	7.538814871725129	4.561149509162873	6.724966066683784	3.9660349882280763	7.504124333254944	5.8564405476230075	6.822758654857034	6.621104219430337	7.80663474266371	7.224156693639491	6.900381552617359	4.726828309055095	7.20548345771346	6.460765726030308	7.198128032138685	6.572830171357219	4.991099547910796
YFR045W	1.566917054372126	2.180115608339032	1.233063497359142	1.7628229140973475	1.4152291176767235	1.9664742396307613	1.677845048265224	1.5887847389256267	1.5571162387605022	1.8469134045987854	1.596884389174878	1.9930954001587584	1.485980253088073	1.1545595648822389	1.3490404829858025	1.9367428672329408	0.9409293951576254	1.707709794248704	1.4295702270361488	1.1367529923567519
YFR046C	1.5861351947685094	1.0878250298584473	1.3251833451447748	1.3730928328952365	1.2582587974975872	1.4577804570810056	1.4227511788012202	1.5615385236699444	1.3650744561054353	1.4197259931693198	1.1193532782876827	1.2268126518517628	2.0911539790145577	1.1202144132869196	1.5336209539807824	1.191154726242502	1.0944028803141372	1.1858938940895598	1.4413914923617923	1.3085085626183557
YFR047C	4.750955268123949	4.387872653029509	3.5088985349832336	4.01273977200594	4.677605205462388	4.008220395273493	3.893980285643069	3.745670581591874	2.331008152073939	3.938209859249115	3.289995631613292	2.8204149754033576	4.036302961834079	4.020534855223488	4.79449133639527	3.1677473115911057	5.2945696770792825	4.1544991998433485	3.724395688963964	4.84921459427559
YFR048W	0.9737398981179158	1.0768166460394113	1.1206940516546104	1.2899433258097752	1.3211844341219372	1.2938622069087886	1.4998174986827606	1.045930600172146	1.3551357583147587	1.3237002748696645	0.9758400181882549	1.297743925524316	1.105116114374776	1.0433899551101846	1.212414223824298	1.1206940516546104	0.44920533555021547	1.1088046280267125	1.3638944344008517	1.4883610245068999
YFR049W	1.9823963902062802	1.793902741080927	1.7597916931960103	2.2430111390716405	1.5591753623646392	2.1426672424469846	1.4946990184656177	2.1684283873600028	1.456563948743707	1.7245035195887883	2.167409844250874	1.9617155511131474	2.1149246418089027	0.8621328557902594	1.6080922606842576	2.013578618756989	1.725201849196222	1.6101195368011698	1.7667022290392969	1.1163392851501983
YFR050C	1.4500277519214193	1.795599216670122	2.3402893336254875	2.011298450521435	2.278874212359299	1.9353313034801518	2.984623930565696	1.7749713682438706	3.881007457996392	1.8465831562389226	1.5841301461511486	1.5247122131054243	1.4202205763178386	1.4639300209034913	2.194556624628719	1.688398345183664	1.5412233389357999	1.638156056323434	3.133776829970021	1.588186734159945
YFR051C	4.259337171452351	3.231698142581575	3.917849106492046	5.9061188668878	2.6325133510976406	5.738547062903917	2.129475357883412	5.434941324580414	3.64429800782332	3.19798167391716	4.797675999036535	5.137761177973639	4.577753257127014	3.094259558201628	2.4584249128714344	4.404128834007619	3.6913941412687885	3.271336601637784	4.606360086603037	3.0091223909464593
YFR052C-A	2.619872287351999	2.931827635859211	3.595453442470373	2.1456998364989293	4.050803246753242	2.131265273578322	2.688043216268953	2.7300769496080624	2.624095214492865	3.3984498065211977	2.401077604510894	2.098879637281681	2.5467319873877137	3.5479629430748867	4.019141763404134	2.641029350348956	2.6924275233043367	3.7721338439157757	3.181823476589524	3.75271321791057
YFR052W	3.5574641952228894	1.541493259744106	2.416124685029732	4.568864649693825	1.8827935651396448	4.677605205462388	2.0450504701612413	5.47704237147056	4.006626424858978	3.7134573590578706	2.9430904350924294	2.8472904485065085	2.7469345999377897	2.696774672147043	2.1573168801756766	3.400935700519169	2.5900522213497887	2.989195682852516	3.9882410229088983	2.4312000098541207
YFR053C	0.9745556094863334	0.6523946361960001	0.6050820790119467	0.3110533168224849	0.39333242006532065	0.8427531045342592	0.23223428275190774	1.2794264788022223	0.6596452808897406	0.7993577334739231	0.942600262617663	0.2518792436918613	0.9469385026199401	0.42788142721462175	0.683887782260165	1.0849470554988228	0.44920533555021547	0.7213131806368798	0.9472163901792807	0.7795967607280236
YFR054C	0.5641168980150094	0.6523946361960001	0.28762989241247483	0.3110533168224849	0.39333242006532065	0.5652730428570533	0.23223428275190774	0.49543834302570966	0.5824664208958594	0.33044580365872017	0.30853219322205705	0.6596452808897406	0.3874825560150803	0.42788142721462175	0.733989397563895	0.3359352747643932	0.44920533555021547	0.3616092711581004	0.2797860024308806	0.46507559048819913
YFR055W	0.5641168980150094	0.6523946361960001	0.28762989241247483	0.6755341155140033	0.39333242006532065	0.8004788721094613	0.5033556828577597	0.49543834302570966	0.25745313646075263	0.33044580365872017	0.682195041444372	0.2518792436918613	0.3874825560150803	0.42788142721462175	0.6902832998462789	0.3359352747643932	0.9016636196484248	0.3616092711581004	0.2797860024308806	0.46507559048819913
YFR056C	0.9535069825310538	0.6523946361960001	0.6344462778162208	0.3110533168224849	0.39333242006532065	0.8552015296503253	0.5366827304640422	1.0006964156986682	0.8443401581218037	0.33044580365872017	0.30853219322205705	0.6674804572951651	0.7529588563240752	1.0342677242883744	0.9935484855958642	0.3359352747643932	0.44920533555021547	0.3616092711581004	0.7004180034537568	0.46507559048819913
YFR057W	0.5641168980150094	0.6523946361960001	0.28762989241247483	0.3110533168224849	0.39333242006532065	0.252291788408143	0.23223428275190774	0.49543834302570966	0.25745313646075263	0.33044580365872017	0.30853219322205705	0.2518792436918613	0.3874825560150803	0.42788142721462175	0.3760889185779608	0.3359352747643932	0.44920533555021547	0.3616092711581004	0.2797860024308806	0.46507559048819913
YGL001C	4.097040105239257	3.4119857314041155	2.2918644482081616	3.1119382929844677	3.5780595642157134	2.89588992947028	1.7507611656789304	3.893980285643069	2.188533373518475	2.0689228923835548	3.532489237537762	3.2872898484339066	4.263424692492427	1.9513083304528833	3.5132934548328913	3.5717854819093073	3.3829717723194284	2.3616574388782685	1.7767957062101294	3.64988840644582
YGL002W	0.5641168980150094	0.6523946361960001	0.9755775256592157	0.987646160474418	1.0358223151342072	0.8419900420316895	0.9658362741711506	0.8693170771215795	0.871479188618478	1.1552177628207045	0.934316679094194	0.8708525845185034	1.0677653408088337	0.9494635059307085	0.8991250833575694	1.115666018097218	0.987646160474418	1.0617853234244363	1.2241679697583268	0.8744615318332807
YGL003C	0.5641168980150094	1.6121131168194096	1.073337707568333	1.0704430638823321	1.0438751793849514	1.4964494325767415	1.11356030099092	1.301521522414338	1.953106770249105	1.1814485607104064	0.8833355724010503	1.5203257361574327	0.9226560606644831	1.7537875725605443	0.7036732217106971	1.203700473217854	1.0124662741495263	1.1168663613564604	1.226352706965762	1.2899433258097752
YGL004C	2.9528456395100893	1.4705862680244302	3.07021666893571	5.306429409024515	1.3638944344008517	4.918502659545447	1.6059044826988853	3.475665753130394	2.7627136372922845	3.07021666893571	2.8069020872209167	2.5375660240202613	4.345100504035207	2.2158941329378496	1.4810343596054225	2.2486781702158036	1.6597099098723391	2.8048617492274794	3.481475867398071	1.3874883398225903
YGL005C	0.8925862188309831	0.6523946361960001	0.7610115548992736	1.1180472554890541	0.39333242006532065	1.0395190269866832	0.8868706740841312	0.8295213613276788	0.6525846337289598	0.7398670240422394	0.6877504396333629	1.0827811573196253	0.7649186064997073	0.8737762219989929	0.7753720462014426	1.2229582997783266	0.44920533555021547	0.7607115270035906	0.629800363206072	0.9695684403067402
YGL006W	3.2872898484339066	2.6937389984483806	2.753755113227875	3.229078376280533	2.4668070818100665	3.1851040351897106	2.7679753740864808	3.4056426378175786	3.094259558201628	2.552184686978242	1.8803184366441186	3.0091223909464593	2.6492113934734416	1.7407856438486111	2.505646053543516	2.860527174399083	2.9375517238357225	2.6270003011324707	2.9460629072546602	2.6492113934734416
YGL006W-A	0.9161474063001989	1.1275507943249616	0.28762989241247483	0.6199512487744979	0.7870337952727623	0.252291788408143	0.23223428275190774	0.8841503478638127	0.25745313646075263	0.33044580365872017	0.30853219322205705	0.2518792436918613	0.8697249442257973	0.8238503089051317	0.3760889185779608	0.3359352747643932	0.9957936201130188	0.3616092711581004	0.2797860024308806	0.46507559048819913
YGL007C-A	0.5641168980150094	1.498541165109912	0.7518197063446945	1.018835033714013	0.9698067976880645	0.6915810041048438	0.7019378982743012	0.8334706518014015	0.8395098279321043	0.8225821636181094	0.8098199733079007	0.8565160279958075	0.73873358547638	0.8726340909352271	0.3760889185779608	0.9782114738024509	1.0916135969865763	0.6988512991120661	0.6947610091722789	0.46507559048819913
YGL007W	0.5641168980150094	0.6523946361960001	0.28762989241247483	0.3110533168224849	0.39333242006532065	0.252291788408143	0.23223428275190774	0.49543834302570966	0.25745313646075263	0.33044580365872017	0.30853219322205705	0.2518792436918613	0.3874825560150803	0.42788142721462175	0.3760889185779608	0.3359352747643932	0.44920533555021547	0.3616092711581004	0.2797860024308806	0.46507559048819913
YGL008C	5.158695533469638	4.946930681461252	2.749757338329535	4.784804380362973	3.275488389083631	4.2535189859670375	2.445921075816677	5.025657299031922	2.125539456816619	2.177875547508144	3.409887892972467	3.8683851451790807	5.539818966041282	2.459253000752537	3.0982799749480945	4.726828309055095	4.070857311081234	2.378574054054619	2.353934357128349	3.481475867398071
YGL009C	2.897354329846885	2.6545309038349445	4.140994159752146	2.2332038304564072	2.8246163002615052	2.069263086587821	2.97308028633989	3.5123050761645196	3.657929403969568	2.9669995980247013	3.1748756757950787	2.415120052856451	2.944447566445395	3.176117411808952	2.776781638389289	1.779858076902495	3.9077579934248936	3.5276099935724625	4.84921459427559	2.9821555061422926
YGL010W	0.9086249945996636	1.0757680802323955	1.1071664762359916	0.9256615853977057	0.9579061420340189	0.8053645952095057	0.8587677141755604	0.8322123364780121	0.87212406144714	0.9507457761261745	1.0956499984409183	0.9915892103486077	1.1255905771529688	0.7707499487139976	1.1591032195683235	0.704404631296383	0.44920533555021547	1.0747837928505608	1.0723271046182334	0.9737398981179158
YGL011C	3.1693811283639923	2.4577084770524626	4.412980926090814	2.8708909729043635	4.263424692492427	2.684711379553165	3.637563437356669	2.7627136372922845	3.8600152897354585	3.730083047869277	2.749757338329535	2.0708529817998205	3.360504157521326	3.5123050761645196	4.407476367276523	2.093462969424129	3.216072978563993	4.10060619534679	3.68630202725684	4.091152378277114
YGL012W	5.994391235518298	5.458075625872152	6.609745464117811	5.438551825559822	6.210038370703174	5.829255191392853	5.751803460265659	5.9061188668878	5.690900092936525	5.417044221937409	5.505269729727541	6.13617220976214	4.912793086107758	5.7350097112637926	6.310389900947978	5.809809709096388	3.884587446503864	5.206151421249244	5.989244031558689	5.5345897631471
YGL013C	1.9450616677313404	2.2895468382911606	1.7090541945267095	2.8204149754033576	1.9136837376474125	2.89447048314281	1.70241628970578	2.3040494780829137	1.5724050148468607	1.9375207843240907	3.4473028895817546	2.4648304221105475	2.5375660240202613	1.383045981286433	1.8143602777293923	2.5140627151757506	2.4607339846874177	1.6712546923485827	1.562066584656351	1.4478535694059655
YGL014C-A	0.5641168980150094	0.6523946361960001	0.28762989241247483	0.3110533168224849	0.39333242006532065	0.252291788408143	0.23223428275190774	0.49543834302570966	0.25745313646075263	0.33044580365872017	0.30853219322205705	0.2518792436918613	0.3874825560150803	0.42788142721462175	0.3760889185779608	0.3359352747643932	0.44920533555021547	0.3616092711581004	0.2797860024308806	0.46507559048819913
YGL014W	2.1835159134275344	1.5972571628883525	1.6346268051965578	1.7190112690213155	1.8313115587341562	1.8570278580513524	1.9510512804773668	1.6657402654275473	1.7908633997486663	1.313816756651169	2.036863350353649	1.8128915910766292	2.031829121924452	2.0767096836580383	2.093462969424129	1.7134252312162492	1.5843981020246845	1.5931306881880185	1.5107078626632695	1.221389273347254
YGL015C	2.3290883439127854	2.159626994788114	1.6448702755279525	2.0502692270069325	1.8616516294905228	1.8599664858386786	1.6471991657630418	2.561553758251386	1.6654495566360337	1.7558072474126658	2.597568272970333	2.287513612628996	2.344562183944351	1.3842354329280906	1.992782100681078	2.57826218236287	1.7878778516575693	1.9945338418678538	1.6324642731018124	1.8616516294905228
YGL016W	1.611817667921866	1.7908633997486663	1.3131770295960594	0.9007880486570734	1.3091106121229599	1.0647419673458214	1.3627398871813172	1.1132139977770008	1.1073779148074274	1.3171250760795405	0.794357545989913	1.4553860196441322	1.3108973634494978	0.9933166956435404	1.3215536840911875	1.3246026646853357	1.7239640891547883	1.2969113416585698	1.1103122698930903	1.473199045825904
YGL017W	0.8891103393145205	0.6523946361960001	1.0026816487025139	1.3586284567534708	0.8903732244501044	1.322648403271539	1.4654150017492882	0.49543834302570966	1.341263856247239	1.2767524280226594	1.2167064023767211	1.1027414440811247	0.8228944682595114	1.1404752706727965	0.3760889185779608	0.953744132319601	0.9081025717262254	1.408029603048572	1.3239527733037053	0.46507559048819913
YGL018C	1.4300975397636204	1.8246770516244308	1.9164264899494676	1.2286686726499745	2.047583717956731	1.2886660291230347	1.9234247177998691	2.0805897911967213	1.7372149256233413	1.819935900079061	1.3332888640237497	1.6766235412551502	1.671544639283223	2.029351227570105	2.0562005977376865	1.546767540625021	0.9821685895712582	1.902123068983286	1.6941902606745451	1.109564579676147
YGL019W	3.9855015355641283	2.936359075921383	4.011192371455821	3.545479846767088	4.2138155348937305	3.75271321791057	4.991099547910796	5.192449285483917	3.6284393286354883	3.2584190042146477	4.775476119370002	5.438551825559822	2.6761626917860566	2.4711498545450308	4.0475653363904405	5.151553351268149	2.520527037770732	2.850565843610098	4.230520175704577	3.738069651083431
YGL020C	2.5563300197530907	1.8295717790059405	2.7449097721481674	2.7876681572600175	2.1684283873600028	2.6761626917860566	2.4497355968322463	2.9184413393013573	2.257106656764998	2.4577084770524626	2.720867145915995	2.8377840764664053	2.3676439252296757	1.4707448927981193	2.191119186504611	3.3732356862959616	1.6787081552218972	2.4824170912183003	2.429383373613278	2.2377953980581324
YGL021W	3.3648071905930736	2.524472679783865	1.5955722853176582	2.4659200820482274	2.249294905800922	2.2413845519293103	2.084998280115087	3.5023293633822385	1.5640266466032913	1.9823963902062802	1.9503098182662952	3.1595480662398874	1.4931385919427036	1.4937428567637814	2.0708529817998205	3.1748756757950787	2.6573692397069117	2.0004403289447437	2.2297099192634238	2.1835159134275344
YGL022W	6.930892276498298	7.137476132044002	3.711523869901664	6.447279231992917	3.8691882660683206	5.939567988901661	2.9102008712412104	6.868935614953566	3.942850321874581	5.5345897631471	7.169528221370911	7.452319673384478	6.244440612975547	5.342706711427809	4.240273134165573	6.97354987588769	7.366089494619184	5.260201127514564	3.1568637378218414	5.321835094248071
YGL023C	0.5641168980150094	0.6523946361960001	0.9290768754781793	0.7440606215502414	0.7118721898738949	0.7213131806368798	0.6136627446315588	0.49543834302570966	0.5795662975774694	0.33044580365872017	0.30853219322205705	0.7842169212265224	0.3874825560150803	0.8208706817288296	0.3760889185779608	0.3359352747643932	0.44920533555021547	0.3616092711581004	0.9365926866449468	0.46507559048819913
YGL024W	1.6200233437372802	1.5000799199799935	1.492378302795002	1.6731167126326012	1.1801065948288652	1.6003847885463172	1.2163938062409994	2.345933785178845	1.6636393784412458	1.5300949421571457	1.4826318643086758	1.5352227310833466	1.1642160047536565	1.1241188187581006	1.2580182814788776	1.9534907705893034	1.1569876338982334	1.3324852230640767	1.3710100815391915	1.3817753925185328
YGL025C	1.0320456972820116	0.6523946361960001	0.8669039840428991	1.2600294301319235	1.0096868765814175	1.3146633856901757	1.2160951727147788	0.49543834302570966	1.262269595943913	0.989191980346849	0.8615809978748104	1.3108973634494978	1.1031365907080777	1.0444323074297763	0.9433758537121245	1.3113293182729224	0.44920533555021547	0.8755715131463493	0.9576529535756314	0.8729006504744858
YGL026C	7.707046698450163	7.216708079113241	7.6777054292823514	6.8146302161237005	7.85550014756928	6.937100375403031	6.588215039164706	7.228759868190391	7.481240557951079	7.228759868190391	6.822758654857034	6.975077408278061	5.429915968420845	7.520099548812197	8.298366898623406	6.13617220976214	7.260831774972612	7.394035940132895	7.20548345771346	7.9710783806098835
YGL027C	5.025657299031922	4.7168874482053935	2.7122118415857916	4.78150582593166	3.662937372497454	4.616070553772031	2.8951249004244923	4.249468953385909	2.22556986100495	1.8770020074821776	4.292977271303842	4.366283360458291	4.953051394119006	2.1991034579489344	3.888548058979756	4.4314345936299535	4.6887496394674875	2.2880514994176746	2.6790316559669365	3.5526253504435306
YGL028C	0.5641168980150094	1.3886019002101018	0.6539059050343109	0.3110533168224849	0.39333242006532065	0.8504834830773427	0.962785136912176	0.49543834302570966	0.7391126700983338	0.6274808535682953	0.30853219322205705	0.636866429345941	0.7939611966703408	0.42788142721462175	0.3760889185779608	1.0723271046182334	0.44920533555021547	0.6694817273596404	0.7649186064997073	0.46507559048819913
YGL029W	1.5132646962916394	1.1372680952108318	1.8465831562389226	3.2945497154551835	1.0791447002806396	3.549547154078933	2.5392255125053955	2.148029426408676	2.03977835476478	1.8992549367119431	2.558152269715337	3.745670581591874	1.704762294378599	0.9365926866449468	0.9078173045836031	3.848864756704672	1.4959105416217777	1.589901469915897	2.08231437513507	1.0090302689969575
YGL030W	6.563745911731264	6.97354987588769	6.97354987588769	6.467132649298106	6.900381552617359	6.300379556567287	6.980209459751965	6.420164204358091	6.754730605411078	6.937100375403031	6.028143506047837	5.608168300747229	6.410795975452556	6.975077408278061	6.588215039164706	6.220510705316173	7.141063876425247	6.822758654857034	6.955602574207282	6.621104219430337
YGL031C	6.8393800992888965	6.227864180886803	7.995929521708511	6.97354987588769	8.160510367419567	7.130206970739139	8.056476510665892	6.975077408278061	8.118473135183752	8.196583799265213	6.568288964585807	6.197412307563516	6.97354987588769	7.1931550356475356	8.1846594402742	6.563745911731264	6.310389900947978	8.160510367419567	7.914892581102297	7.481240557951079
YGL032C	0.5641168980150094	0.6523946361960001	0.28762989241247483	0.8081941304396619	0.39333242006532065	0.252291788408143	0.23223428275190774	0.49543834302570966	0.7548397893831248	0.9105388252073572	0.7033342161334646	0.6489281862788827	0.3874825560150803	0.42788142721462175	0.3760889185779608	0.3359352747643932	0.44920533555021547	0.871479188618478	0.635252571212058	0.9556970596810676
YGL033W	0.5641168980150094	0.6523946361960001	0.636866429345941	0.3110533168224849	0.8439905237239026	0.8956556887395885	0.23223428275190774	0.49543834302570966	0.25745313646075263	0.6777665098433647	0.30853219322205705	0.2518792436918613	0.8532665577857322	0.42788142721462175	0.9363513661003555	0.3359352747643932	0.44920533555021547	1.0572068332097684	0.6106531505887312	0.46507559048819913
YGL034C	0.5641168980150094	0.6523946361960001	0.28762989241247483	0.3110533168224849	0.39333242006532065	0.252291788408143	0.23223428275190774	0.49543834302570966	0.25745313646075263	0.33044580365872017	0.30853219322205705	0.2518792436918613	0.3874825560150803	0.42788142721462175	0.3760889185779608	0.3359352747643932	0.44920533555021547	0.3616092711581004	0.2797860024308806	0.46507559048819913
YGL035C	0.5641168980150094	0.6523946361960001	0.7232846327512157	0.3110533168224849	0.39333242006532065	0.8868706740841312	0.9907485452407792	0.49543834302570966	0.7658649420351906	0.9524166416972448	0.30853219322205705	0.7969217545671694	0.7026340828922892	0.8063237854509726	0.8959103052597331	0.3359352747643932	0.44920533555021547	1.0604980879447903	0.8360505632798325	0.46507559048819913
YGL036W	1.8563991097203076	1.3286702526473753	1.5464483404973757	1.5877648589418376	1.2054904348196813	1.3805399877120168	1.4248178774706128	1.6107091857030602	1.527905180576128	1.1868362278974962	1.2715222036786429	1.1381402983854527	1.936438169227938	1.6000408785773044	1.0190711450070604	1.894266030094218	0.938988654642959	1.1504429614431084	1.4724543612218643	1.0987846940346602
YGL037C	3.3424078000505606	3.8278867480540346	6.557382184727108	2.822342545434691	7.24882279610034	2.4824170912183003	4.334875072048613	2.5835177982643693	4.594149847896719	5.444885532704093	2.6343291323459104	1.3424956282701195	3.440683301806651	7.668998893646417	6.980209459751965	1.5168507687864985	4.829396729634247	5.137761177973639	5.992552359091455	7.059582840233913
