	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
YHR040W	271.3211615	-0.154411564	0.108744515	-1.419948068	0.1556228	0.34394584
YMR205C	1489.913003	-0.118937569	0.083770947	-1.419794962	0.155667382	0.34394584
YCR011C	884.3825368	-0.114955502	0.081023788	-1.418787063	0.155961105	0.344467097
YNL240C	327.4123194	-0.189483783	0.133574347	-1.418564175	0.156026117	0.344483004
YPR182W	208.8043997	0.15639633	0.110280134	1.41817319	0.156140207	0.34460722
YKL176C	761.5156382	-0.095211713	0.067149243	-1.417911934	0.156216478	0.344647905
YOL029C	230.0761072	-0.139851897	0.098655739	-1.417574871	0.156314921	0.344737459
YDR461C-A	93.25580582	0.229732851	0.162191489	1.416429755	0.156649717	0.345348008
YHR095W	18.36038728	0.464168292	0.327942237	1.41539649	0.156952278	0.345759196
YMR041C	324.0322444	0.124335635	0.08784148	1.41545468	0.156935227	0.345759196
YML114C	330.7300268	-0.258168932	0.18251176	-1.414533133	0.157205426	0.346188889
YNL211C	125.8736878	0.184109526	0.130202503	1.414024482	0.157354714	0.346389635
YDR107C	429.2849986	-0.146453255	0.103593439	-1.413730993	0.157440902	0.346451379
YBR074W	692.1775314	-0.123391104	0.087332577	-1.412887477	0.157688812	0.346612921
YDL123W	140.3127782	-0.205089879	0.145136792	-1.413079868	0.157632242	0.346612921
YLL056C	169.59004	0.18069645	0.127886281	1.412946325	0.157671507	0.346612921
YPR117W	1290.706639	-0.180326701	0.127731375	-1.411765132	0.158019128	0.347210909
YGR271C-A	396.5099439	0.132353134	0.093812528	1.410825795	0.158295986	0.347691037
YCL040W	970.1586358	-0.106343023	0.075419914	-1.410012512	0.158535988	0.348089888
YER183C	300.9391665	0.124106041	0.088030771	1.409802957	0.158597873	0.348097505
YNR010W	207.7885704	0.150790378	0.107005895	1.409178232	0.158782473	0.348374358
YKL059C	390.2703201	-0.127200489	0.090318921	-1.408348187	0.159027994	0.34878462
YCR073W-A	248.7403729	-0.188761648	0.134108765	-1.407526562	0.159271307	0.349054176
YGL050W	418.6592718	0.121281657	0.086180038	1.407305685	0.159336764	0.349054176
YGL052W	123.5105622	0.196625533	0.13975272	1.406953172	0.159441275	0.349054176
YPL047W	175.4606139	0.183699171	0.130566018	1.406944735	0.159443777	0.349054176
YPL221W	846.0900206	-0.093859278	0.066686927	-1.407461429	0.159290607	0.349054176
YBR253W	267.6965401	0.138879053	0.098766359	1.406137211	0.159683385	0.349322059
YCR038C	192.357792	-0.157287114	0.111842008	-1.406333067	0.159625245	0.349322059
YER126C	549.9868615	0.131535304	0.093585814	1.405504728	0.159871244	0.349476429
YMR183C	492.4073999	-0.115504729	0.082176219	-1.40557366	0.159850762	0.349476429
YDR106W	100.6781915	0.218648015	0.155616243	1.405046226	0.160007533	0.349608904
YGR240C-A	101.9802548	0.201788353	0.143631197	1.40490616	0.160049185	0.349608904
YCR025C	25.02132041	0.430588517	0.30666995	1.404077955	0.160295637	0.349890734
YIL026C	552.6148811	-0.188043908	0.133924737	-1.40410138	0.160288663	0.349890734
YER175W-A	32.73257349	-0.35888006	0.255693846	-1.403553763	0.160451772	0.349975149
YOR097C	321.1080682	0.131149347	0.093428574	1.403739152	0.160396539	0.349975149
YAR015W	726.6627003	0.156822112	0.111788367	1.402848232	0.160662101	0.350177564
YNL018C	23.01887924	-0.455017326	0.32435158	-1.402852197	0.160660918	0.350177564
YAL044C	420.0154855	0.155503251	0.110874208	1.402519603	0.160760141	0.350263137
YPR183W	479.1010699	-0.121594532	0.086784451	-1.401109647	0.161181287	0.351052372
YPR036W-A	249.6392483	0.22127821	0.157962456	1.400827868	0.161265553	0.351107574
YER043C	1033.408504	-0.141581479	0.101154552	-1.39965505	0.16161664	0.351743448
YLR413W	868.1141598	0.147999657	0.105765987	1.399312395	0.161719324	0.351838427
YMR021C	454.3403811	0.109133544	0.078002761	1.399098477	0.161783454	0.35184949
YBL005W-B	71.02943527	0.238761387	0.170810049	1.397818151	0.162167682	0.352370682
YMR270C	506.3663398	0.109231866	0.078150655	1.397708901	0.1622005	0.352370682
YOR223W	232.4401526	-0.140457411	0.100483989	-1.397808858	0.162170473	0.352370682
YNR038W	518.9423358	-0.107013336	0.076590776	-1.397209192	0.162350673	0.35256839
YPR133W-A	115.6521423	0.233088495	0.166873533	1.396797261	0.162474546	0.35270886
YBR294W	341.2516678	-0.126609663	0.090674462	-1.396310053	0.162621148	0.35289855
YGL188C-A	29.23408367	0.39761934	0.284914107	1.395576176	0.162842161	0.353249522
YBR213W	106.7793277	-0.303913587	0.2179577	-1.394369579	0.163206029	0.353781277
YGL246C	520.9547274	0.104942981	0.075252299	1.394548511	0.163152031	0.353781277
YMR175W-A	21.88538741	0.430903966	0.309114774	1.393993434	0.163319587	0.353898699
YGL211W	583.2605368	0.098327882	0.070569374	1.393350625	0.163513789	0.354190719
YBL039W-B	113.819777	0.187612355	0.134740409	1.392398585	0.163801733	0.354568761
YJR135C	246.817751	0.153133019	0.109979319	1.392380136	0.163807316	0.354568761
YPL067C	130.5468251	-0.205826743	0.147867482	-1.391967594	0.163932211	0.354710257
YDR104C	393.0297529	-0.181887453	0.130753483	-1.391071568	0.164203726	0.355168784
YGR261C	712.5206828	-0.089887209	0.064626711	-1.390867777	0.164265526	0.355173537
YGR263C	444.5057528	0.114636839	0.082457334	1.390256433	0.164451022	0.355445645
YOR373W	253.6682665	-0.381897169	0.274798912	-1.389733192	0.164609912	0.355660066
YBR241C	257.4504859	-0.312365178	0.224857115	-1.389171864	0.164780495	0.355899591
YDL194W	361.200355	-0.211275137	0.15212176	-1.388855462	0.164876706	0.355978367
YNL229C	655.6260232	0.096041982	0.069183635	1.388218205	0.16507061	0.356267934
YKR007W	349.4711478	0.127434583	0.091834505	1.387654706	0.165242214	0.35638015
YPR180W	481.8425661	0.098239133	0.07079255	1.387704399	0.165227076	0.35638015
YMR024W	420.0172641	-0.130834915	0.094329379	-1.387000695	0.165441551	0.35668097
YOR020W-A	221.4161909	0.140248318	0.101142399	1.386642194	0.165550895	0.356787626
YKL081W	907.6557675	-0.117596777	0.084844989	-1.386019119	0.165741066	0.357068333
YLR364W	153.0024555	0.171652326	0.123891487	1.385505412	0.165897979	0.357197376
YMR254C	41.10689589	0.319653194	0.230724802	1.385430571	0.165920848	0.357197376
YPL011C	465.2151731	0.102351172	0.073913271	1.384746895	0.166129874	0.357518209
YDL020C	573.2787869	-0.096528078	0.069742766	-1.384058651	0.166340497	0.357842245
YOL020W	496.9332056	-0.141098044	0.102105421	-1.381885928	0.167006729	0.359145832
YDR307W	631.8077238	0.094081993	0.068101142	1.381503899	0.16712408	0.35926854
YDR472W	450.5651056	0.106531127	0.077161616	1.380623328	0.167394807	0.359282218
YER044C-A	124.9815041	0.210239547	0.152273701	1.380668795	0.16738082	0.359282218
YGL008C	2342.055562	-0.085574616	0.061988009	-1.380502746	0.167431905	0.359282218
YML068W	518.9993537	0.104618713	0.075768921	1.380760227	0.167352696	0.359282218
YMR241W	515.5853398	-0.097370429	0.070496003	-1.381219143	0.167211591	0.359282218
YGR106C	676.00275	0.106474931	0.077155371	1.380006721	0.167584575	0.359480376
YMR093W	441.5710192	-0.148393388	0.10756926	-1.379514808	0.167736084	0.359675899
YER168C	614.7664025	0.093666727	0.067911296	1.379251057	0.167817361	0.359720739
YDR211W	969.3090207	0.080760975	0.058618611	1.377736073	0.16828479	0.360592975
YML003W	144.1409468	-0.192494551	0.139738141	-1.377537657	0.168346081	0.360594642
YHR129C	225.393191	-0.179280708	0.130279205	-1.376126819	0.168782374	0.361171752
YKL001C	357.7416789	0.115197468	0.083699828	1.376316662	0.168723617	0.361171752
YPL111W	270.6599855	-0.155119516	0.112725777	-1.376078481	0.168797337	0.361171752
YJR056C	333.1536829	0.127943373	0.092997317	1.375774886	0.168891339	0.361243176
YOR285W	355.0359888	0.118576723	0.086210257	1.375436376	0.168996198	0.361337763
YDL169C	141.0040156	0.216208221	0.157265611	1.374796557	0.169194526	0.361603589
YLR425W	417.5417936	-0.208895006	0.151963002	-1.374643848	0.169241888	0.361603589
YER158C	355.7308959	-0.315404117	0.229680479	-1.373229969	0.169680866	0.362411569
YAL011W	241.4420595	-0.202999385	0.147864246	-1.372876751	0.169790665	0.36251615
YBR120C	300.7400374	0.128149781	0.09339949	1.372060826	0.170044503	0.362909548
YFR014C	614.8370741	-0.134770807	0.098237106	-1.371893089	0.170096722	0.362909548
YDR090C	342.1111166	0.144086396	0.105053592	1.371551352	0.170203147	0.362920784
YJR024C	402.6121895	0.106378536	0.077564487	1.371485071	0.170223794	0.362920784
YDR121W	369.0894462	0.134839725	0.098373448	1.37069227	0.170470905	0.363257815
YNL190W	349.0086246	-0.127833281	0.093269014	-1.37058682	0.170503794	0.363257815
YHR132W-A	265.5675478	0.128832537	0.09403953	1.369982793	0.170692273	0.363529397
YCR073C	689.8049148	-0.11709195	0.085524286	-1.36910761	0.17096564	0.36398151
YGR126W	104.8885742	-0.234191497	0.171149628	-1.368343592	0.171204552	0.364359973
YDR267C	504.1270728	0.097531303	0.071294659	1.368002946	0.171311154	0.364456682
YIL008W	255.9078761	0.159830922	0.116906352	1.367170554	0.171571853	0.364881038
YKL210W	1415.839146	-0.078654957	0.057546609	-1.366804379	0.17168663	0.364895303
YLR059C	366.5227714	-0.167188985	0.122325188	-1.366758455	0.171701029	0.364895303
YDR514C	363.6703209	-0.119105176	0.087161363	-1.366490518	0.171785055	0.364943723
YCR088W	594.3900124	-0.279521612	0.204724767	-1.365353184	0.172142071	0.365051459
YDR056C	474.0580991	0.122988058	0.090053569	1.365721083	0.172026524	0.365051459
YDR163W	313.9470125	0.129392423	0.094734089	1.365848604	0.171986487	0.365051459
YGR179C	384.886381	0.10821366	0.07921336	1.366103656	0.171906431	0.365051459
YIL150C	213.9295651	-0.379887131	0.278227254	-1.365384325	0.172132288	0.365051459
YGL198W	172.2562354	-0.148107726	0.108517909	-1.364822893	0.172308722	0.365188682
YKL047W	453.9900691	0.123646084	0.090599321	1.364757292	0.172329346	0.365188682
YDR469W	348.865983	0.154655859	0.113394286	1.363877004	0.172606279	0.365390225
YLR412W	431.2009951	0.165713652	0.121506291	1.363827759	0.172621781	0.365390225
YMR055C	247.2209791	0.15953716	0.116990561	1.363675488	0.172669722	0.365390225
YOR323C	590.2500651	-0.115140333	0.084429676	-1.363742456	0.172648637	0.365390225
YKL013C	388.2711534	0.122953814	0.090214658	1.362902852	0.17291313	0.365645614
YPR154W	198.5234979	-0.257686042	0.189070616	-1.362908992	0.172911194	0.365645614
YOR344C	604.7005971	0.128587597	0.094410287	1.362008329	0.173195256	0.366112286
YJL184W	290.3481707	0.151338879	0.111225217	1.360652579	0.173623507	0.366887404
YLR287C	515.4899904	0.103067147	0.075772489	1.360218578	0.173760765	0.367047288
YEL017W	307.6613036	-0.144864201	0.106625032	-1.358632192	0.174263169	0.367197392
YGL020C	447.9141103	0.106619221	0.078428941	1.359437219	0.174008084	0.367197392
YGL116W	535.8616999	-0.135946039	0.100051444	-1.358761384	0.174222214	0.367197392
YJR065C	598.9888994	-0.133026931	0.09787188	-1.359194593	0.174084934	0.367197392
YNL047C	294.9946713	-0.192806739	0.141901178	-1.358739524	0.174229143	0.367197392
YOR019W	529.959796	0.166651941	0.122557887	1.359781452	0.173899094	0.367197392
YPR063C	240.5969363	-0.132924183	0.09780845	-1.359025559	0.17413849	0.367197392
YBL014C	465.0078581	-0.118383891	0.087193607	-1.357712969	0.17455478	0.367632002
YBR167C	252.5903776	0.128992095	0.09501528	1.357593169	0.174592812	0.367632002
YPL063W	609.6162842	-0.109696083	0.080850017	-1.356784904	0.174849565	0.368042586
YOR278W	355.8360465	0.107316652	0.079144303	1.355961803	0.175111322	0.368463406
YDR057W	578.0459993	0.086721799	0.064000831	1.35501052	0.175414205	0.368970437
YDR467C	59.90458343	0.249592612	0.184366492	1.353785116	0.175804944	0.369661842
YBR087W	518.5959274	0.096037634	0.070968371	1.353245582	0.175977188	0.369763068
YML119W	452.996759	0.106641534	0.078804163	1.353247456	0.175976589	0.369763068
YLR332W	406.6653327	-0.122863001	0.090811509	-1.352945262	0.176073118	0.369788981
YMR008C	634.9683484	-0.137950724	0.101972828	-1.352818468	0.176113631	0.369788981
YER004W	331.1762921	-0.117328562	0.086772099	-1.352146173	0.176328559	0.370109857
YMR152W	491.789129	-0.096534588	0.071438761	-1.351291461	0.176602086	0.370514077
YOR100C	47.12713694	0.342938889	0.253811485	1.351155915	0.176645493	0.370514077
YBR073W	681.4415277	-0.13442238	0.099502718	-1.350941789	0.17671408	0.370527517
YER119C	252.4099773	-0.263744419	0.195316817	-1.350341579	0.176906441	0.370800381
YGL247W	226.6031766	0.147224503	0.109098293	1.349466606	0.177187139	0.371227021
YJL042W	678.683234	-0.229884156	0.170370525	-1.349318823	0.177234582	0.371227021
YHR169W	340.6008134	-0.17007645	0.126170048	-1.347993853	0.17766036	0.371857423
YOL032W	385.4818315	0.116056315	0.086094161	1.348016106	0.177653202	0.371857423
YDR425W	310.9446477	0.169768047	0.125974933	1.347633562	0.17777627	0.37196938
YDR003W	256.186571	-0.139909421	0.103902128	-1.346550095	0.178125176	0.372568594
YNL295W	316.9895026	-0.18296141	0.135967114	-1.34562987	0.178421913	0.373058309
YCL039W	379.5049824	-0.25396196	0.188841615	-1.344841074	0.178676563	0.373459712
YDL158C	103.2344961	0.187623628	0.139693334	1.343110822	0.179236092	0.374391391
YHR014W	120.4426776	0.214425201	0.159652542	1.343074143	0.179247967	0.374391391
YKL197C	432.7753129	-0.196018439	0.145971709	-1.342852253	0.17931982	0.374410233
YLR234W	79.7529841	-0.34548607	0.257328584	-1.342587225	0.179405669	0.374458278
YDR424C	234.2916402	0.153847041	0.114670878	1.341640035	0.179712739	0.374836615
YJR075W	621.8031877	-0.102050621	0.076053229	-1.341831527	0.179650628	0.374836615
YCL049C	504.7229204	0.115670052	0.08624509	1.341178414	0.179862533	0.374895186
YKL106W	480.6227064	0.169483626	0.126388643	1.340971958	0.179929557	0.374895186
YMR272C	564.6412241	0.10800245	0.080531265	1.341124463	0.179880046	0.374895186
YEL069C	39.9204224	-0.598277589	0.4462986	-1.340532075	0.180072424	0.375061717
YIL164C	171.8389514	0.150107832	0.112099749	1.339055915	0.180552471	0.375798873
YOL051W	594.0343053	-0.276134531	0.206214724	-1.339063115	0.180550127	0.375798873
YAL062W	195.2566425	0.239104513	0.178724827	1.337836026	0.180949895	0.376100602
YLR312C	245.7778936	0.251912925	0.188232396	1.338308022	0.180796048	0.376100602
YOR035C	495.0278043	-0.175000817	0.130807818	-1.337846768	0.180946393	0.376100602
YPR170C	50.27797041	0.266198159	0.19892273	1.338198805	0.180831639	0.376100602
YBL052C	525.5404375	-0.108857428	0.081400636	-1.337304389	0.181123299	0.376329756
YLL018C	867.8631198	-0.15046279	0.112536431	-1.337014052	0.18121805	0.376395385
YDR198C	375.9336934	0.115160838	0.086189332	1.33613796	0.181504185	0.37685834
YGR220C	238.7210844	0.12741483	0.095393602	1.335674798	0.18165559	0.377041331
YDR334W	1064.936846	-0.199461228	0.149432296	-1.334793307	0.181944005	0.377185184
YJR116W	201.4265952	-0.24534091	0.183794409	-1.334866012	0.181920204	0.377185184
YLR370C	371.4459188	0.132942664	0.09958362	1.334985256	0.181881172	0.377185184
YOL052C	533.1218489	-0.104504621	0.078298843	-1.334689217	0.181978084	0.377185184
YIL071W-A	60.8773314	0.254146817	0.190490944	1.334167452	0.182148984	0.377337994
YNR032C-A	152.4823196	0.1712597	0.128373126	1.334077513	0.182178454	0.377337994
YDR396W	120.1168001	0.172966611	0.129747725	1.333099375	0.182499194	0.377870987
YKR011C	636.8064632	0.088786567	0.066620374	1.332723944	0.182622413	0.377994775
YBL093C	441.5765983	0.12881196	0.09668157	1.332332112	0.182751079	0.378043125
YFL048C	676.2833728	0.082729429	0.062123766	1.331687265	0.182962976	0.378043125
YIL084C	312.5086614	-0.179181842	0.134513729	-1.332071037	0.182836847	0.378043125
YLR083C	820.4075718	-0.114890638	0.086269417	-1.331765556	0.18293724	0.378043125
YPL138C	377.9070187	0.110835759	0.08322009	1.33183896	0.182913112	0.378043125
YDR244W	530.6712458	-0.10326794	0.07756428	-1.331385281	0.18306227	0.378117181
YFL053W	73.56847548	-0.339633129	0.255161094	-1.331053743	0.183171328	0.378211345
YDL205C	502.2515921	0.103903886	0.078165353	1.32928315	0.183754571	0.379284202
YHR164C	485.3829299	-0.188765785	0.142148078	-1.327951718	0.184194058	0.380001934
YJL173C	239.9186554	0.130593005	0.098349701	1.327843433	0.184229835	0.380001934
YBL081W	272.9129604	-0.226633494	0.170773037	-1.327103494	0.18447445	0.380039199
YER005W	638.7277211	-0.089938727	0.067764406	-1.327226668	0.184433713	0.380039199
YKL140W	748.4957503	0.111816869	0.084261811	1.327017166	0.184503004	0.380039199
snR68	38.32379314	0.381755929	0.287570796	1.327519812	0.184336791	0.380039199
YDL131W	504.5409218	0.156259035	0.117808674	1.326379713	0.184713955	0.380295481
YDR231C	143.3950942	0.168852651	0.127370829	1.325677575	0.184946518	0.380295481
YDR516C	805.4380671	-0.118957561	0.089726178	-1.32578433	0.184911145	0.380295481
YGR136W	243.6582666	-0.131969538	0.099539106	-1.32580594	0.184903985	0.380295481
YGR276C	706.8071697	0.082756787	0.062404791	1.326128729	0.184797061	0.380295481
YMR121C	365.0206646	0.140909336	0.106332347	1.325178464	0.185111967	0.380504384
YDR009W	150.8927873	0.186501695	0.1408973	1.323671177	0.185612275	0.381401223
YCR079W	343.7297494	-0.145153185	0.109720746	-1.322932905	0.185857691	0.381592114
YGL001C	547.5299091	0.097293032	0.073536131	1.32306433	0.185813985	0.381592114
YIL042C	205.7757241	-0.259486204	0.196181322	-1.322685569	0.185939965	0.381592114
YPL234C	401.5144693	0.117909401	0.089148265	1.322621385	0.185961319	0.381592114
YHR171W	302.5470861	-0.125548363	0.094940507	-1.322389851	0.186038367	0.381618805
YDR151C	493.4992393	0.114928602	0.086968817	1.321492069	0.186337345	0.381643813
YHR157W	92.77309564	0.228506067	0.172896462	1.321635295	0.186289624	0.381643813
YKL084W	168.1465498	0.169026683	0.127905066	1.321501083	0.186334342	0.381643813
YML077W	315.6298181	0.116371052	0.088067036	1.321391727	0.186370783	0.381643813
YOR042W	435.4280607	-0.138148288	0.104538575	-1.321505362	0.186332916	0.381643813
YKL014C	1069.57511	-0.129711516	0.098186597	-1.321071518	0.186477519	0.381731204
YEL055C	993.2871256	-0.087855995	0.066527849	-1.320589755	0.186638191	0.381806534
YIL097W	551.7089087	0.124906041	0.094598203	1.320384923	0.186706535	0.381806534
YNL049C	691.1767579	-0.095782328	0.0725394	-1.32041797	0.186695507	0.381806534
YGL068W	164.7522576	0.152567881	0.115615344	1.319616202	0.186963191	0.382069154
YLR101C	52.52475536	0.257827838	0.195365229	1.319722244	0.18692777	0.382069154
YBL067C	693.2429345	-0.086279537	0.065533803	-1.316565396	0.187984344	0.38376112
YLR143W	447.9023761	-0.140630835	0.106792611	-1.316859219	0.187885818	0.38376112
YML122C	68.28400679	0.288982381	0.21946621	1.316751136	0.187922057	0.38376112
YDR103W	480.6666628	-0.13909604	0.105694645	-1.316017857	0.188168049	0.383873127
YPL243W	1069.485115	0.073356364	0.055734507	1.316174971	0.188115322	0.383873127
YJL104W	326.9599172	0.15163084	0.115263703	1.315512488	0.188337723	0.38408778
YGR232W	359.815559	0.102704135	0.078121647	1.314669361	0.188621048	0.384402471
YKR061W	508.7754222	0.109695737	0.083433871	1.31476265	0.188589684	0.384402471
YCL031C	578.2552985	0.09547998	0.072649164	1.314261227	0.18875831	0.384419266
YJR001W	562.4248773	-0.10513776	0.079988478	-1.314411299	0.18870783	0.384419266
YJR012C	213.5389789	0.132582666	0.100898448	1.314020865	0.188839183	0.384452576
YJR156C	35.04357929	0.307024068	0.233709008	1.313702328	0.188946397	0.384539474
YFR010W-A	34.37129888	0.315052136	0.239969399	1.312884629	0.189221827	0.384837156
YJR099W	377.5644255	0.105867385	0.080630394	1.312996	0.189184296	0.384837156
YMR036C	327.1724761	-0.114058491	0.086921214	-1.312205455	0.189450822	0.385040057
YOR013W	125.5071203	0.173410361	0.132143247	1.312290757	0.18942205	0.385040057
YGR124W	1105.328215	-0.100040571	0.076253782	-1.311942419	0.189539563	0.385089076
YMR163C	207.11375	-0.156486505	0.119301829	-1.311685722	0.189626196	0.385133777
YKL045W	594.8960362	0.097362923	0.074291424	1.310554006	0.190008487	0.38577873
YOR191W	886.009317	-0.1897474	0.144864639	-1.309825511	0.190254871	0.386147403
YNR072W	45.94012597	-0.396392782	0.30272902	-1.309398028	0.190399559	0.386309491
YPR114W	451.9097488	-0.096428259	0.073689139	-1.308581689	0.190676087	0.386607282
YPR189W	728.9143596	-0.15324563	0.117092707	-1.30875469	0.190617459	0.386607282
YOL033W	389.8033406	0.113576328	0.086853951	1.307670261	0.190985175	0.387102264
YDL138W	454.7810576	-0.140105531	0.107282799	-1.305945901	0.191570956	0.38815754
YLR341W	165.7219497	-0.149200616	0.114285704	-1.305505506	0.191720773	0.388329058
YBR128C	352.7067735	0.11753177	0.090078785	1.304766369	0.191972414	0.388706631
YPL154C	778.5425104	-0.080223932	0.06150108	-1.304431284	0.192086575	0.388805672
YJL015C	43.73151614	0.293781213	0.22544614	1.303110415	0.192537068	0.389489129
YOR241W	679.1552908	0.085939515	0.065952178	1.30305802	0.192554954	0.389489129
YPR100W	104.0359562	0.185474553	0.142420147	1.302305589	0.192811942	0.389876607
YCL025C	656.5356876	0.120815157	0.092837261	1.301364948	0.193133566	0.389999649
YCR068W	197.8795124	-0.311899374	0.239671497	-1.301361982	0.19313458	0.389999649
YFL010C	279.6871198	-0.11727304	0.090112729	-1.30140371	0.193120305	0.389999649
YOL049W	719.4307594	-0.077752816	0.059728782	-1.301764649	0.192996852	0.389999649
YML036W	302.5863436	0.113587391	0.087299779	1.301118888	0.193217764	0.390035452
YLR276C	1020.805601	0.085474248	0.065726882	1.300445796	0.193448222	0.390236275
YLR320W	533.9918083	-0.142165584	0.109317314	-1.300485514	0.193434618	0.390236275
YGL025C	235.0124283	-0.195519255	0.15037856	-1.300180395	0.193539148	0.390287575
YDR144C	688.4099526	-0.102375122	0.078758976	-1.299853382	0.193651225	0.390381393
YLL039C	773.7055465	0.10319505	0.079401426	1.299662425	0.193716694	0.390381393
YIR009W	158.8030923	0.161000692	0.123963283	1.298777256	0.194020382	0.39086121
YDL198C	458.3711078	0.163718889	0.126094616	1.298381279	0.194156349	0.391002935
YHR032W-A	33.1657309	-0.313789691	0.241790173	-1.297776857	0.194364024	0.391288926
YJR053W	214.0388077	-0.216567304	0.166967886	-1.297059626	0.194610672	0.391547734
YMR290W-A	24.01491706	-0.456078824	0.351635678	-1.297020901	0.194623995	0.391547734
YAL027W	298.5089245	0.120956351	0.093338927	1.295883246	0.195015712	0.391632636
YDR308C	263.6458884	0.116876984	0.090200034	1.295753207	0.195060524	0.391632636
YDR515W	508.5800871	0.112544727	0.086854888	1.295778844	0.195051689	0.391632636
YJR073C	434.1265633	-0.109363253	0.084377585	-1.296117359	0.194935055	0.391632636
YOR004W	266.4144288	-0.149481334	0.1152808	-1.296671554	0.194744221	0.391632636
YPR026W	394.7029081	-0.303174518	0.233953688	-1.295874073	0.195018873	0.391632636
YDL073W	799.4271516	0.09295767	0.071829431	1.294144596	0.19561548	0.392288936
YDR182W-A	50.18981252	0.277012392	0.214021232	1.294322011	0.195554217	0.392288936
YJR032W	482.9109462	0.099876508	0.077193151	1.29385195	0.195716564	0.392288936
YOR023C	385.3819722	-0.276021474	0.213212353	-1.294584813	0.195463494	0.392288936
snR50	40.08476424	0.310256486	0.239786762	1.293884963	0.195705159	0.392288936
YOL136C	449.5562752	0.122112489	0.094427425	1.293188812	0.195945764	0.392352422
YPL189C-A	180.0721915	0.138168133	0.106838003	1.293248932	0.195924977	0.392352422
YPR107C	322.169438	0.11203825	0.086612367	1.293559507	0.195817617	0.392352422
YMR034C	244.4675522	-0.134878947	0.104387048	-1.292104239	0.196321048	0.392971826
YPL179W	720.2757637	-0.08754986	0.067774473	-1.291782231	0.196432571	0.393063025
YCL001W-B	87.80742872	0.238982464	0.185234722	1.290160191	0.196995045	0.393465624
YCR048W	287.5376778	-0.14044347	0.1088243	-1.290552471	0.196858906	0.393465624
YDR177W	545.7597366	0.110711765	0.085840028	1.289745211	0.197139137	0.393465624
YER050C	317.8738461	0.144456542	0.111962783	1.290219289	0.196974531	0.393465624
YHR109W	207.8978848	-0.206426049	0.159928087	-1.29074294	0.19679283	0.393465624
YIL105C	671.5366505	-0.089473817	0.069332677	-1.290499974	0.196877121	0.393465624
YKL021C	518.1147873	-0.099707437	0.077311802	-1.289679387	0.197161999	0.393465624
YLR410W-B	22.01285729	-0.424331312	0.328971532	-1.289872439	0.197094951	0.393465624
YDL230W	285.9541769	-0.125674983	0.097462484	-1.289470339	0.197234621	0.393478778
YFR008W	268.27529	0.115477032	0.089576752	1.289140651	0.197349193	0.393575583
YHR066W	625.3593765	0.11251804	0.087500809	1.285908568	0.198474973	0.395291566
YOR037W	380.4197639	0.102225323	0.079477552	1.286216309	0.198367581	0.395291566
YPR088C	573.3168004	-0.104180411	0.08101035	-1.28601359	0.198438319	0.395291566
YPR171W	278.5897488	-0.236188036	0.183647899	-1.286091685	0.198411066	0.395291566
YCR034W	517.8593965	-0.134167612	0.104382841	-1.285341644	0.198672924	0.395421494
YGR132C	629.7175162	0.091348433	0.071066653	1.285390953	0.198655701	0.395421494
YGL160W	506.4149698	-0.099684452	0.07764569	-1.28383754	0.199198805	0.396335787
YOR148C	252.4445467	0.134379936	0.104702777	1.283441944	0.199337287	0.396478936
YNL204C	77.15405072	-0.225779287	0.176052201	-1.282456489	0.199682559	0.397033156
YBR164C	381.9525353	0.113799745	0.088776988	1.281860852	0.199891463	0.397293528
YLR002C	757.4393827	0.087306124	0.068117281	1.281703001	0.199946852	0.397293528
YER179W	192.9332163	0.14326783	0.111822582	1.281206609	0.200121105	0.397429664
YPL177C	259.1055343	-0.131531092	0.102668199	-1.281127878	0.200148753	0.397429664
YPR012W	67.25046973	0.229367924	0.179078213	1.280825403	0.200254999	0.397508175
YMR114C	340.884249	-0.110748543	0.086534829	-1.279814656	0.200610328	0.398080901
YEL020W-A	101.5296171	0.18493534	0.144580645	1.279115472	0.200856396	0.398171412
YHR050W	590.9337359	-0.096261355	0.075255161	-1.279132933	0.200850248	0.398171412
YMR009W	338.7560757	0.107862149	0.084310866	1.279338636	0.200777833	0.398171412
YFR012W	61.12171642	0.241931067	0.189208774	1.278646135	0.201021696	0.398234138
YPR041W	802.9844833	-0.078849034	0.061665244	-1.278662488	0.201015935	0.398234138
snR189	26.4560535	-0.425320674	0.332750778	-1.27819588	0.201180369	0.398416024
YOR327C	382.0902733	0.140078254	0.109626145	1.277781448	0.201326497	0.398572956
YBR268W	217.1359259	0.145925603	0.114221652	1.277565158	0.201402792	0.398591577
YLR201C	380.0205929	0.107479135	0.084141318	1.277364536	0.201473579	0.398599289
YBR236C	572.0216515	0.088055913	0.069041912	1.27539796	0.20216842	0.399443507
YER057C	334.5939905	0.11956967	0.093725803	1.27573909	0.202047765	0.399443507
YIR016W	294.6590971	-0.169705931	0.133058168	-1.275426633	0.202158277	0.399443507
YOL069W	355.6966695	0.107719411	0.084423213	1.275945409	0.201974818	0.399443507
YKR064W	651.1343519	0.107008186	0.083967462	1.274400625	0.202521471	0.399985623
YML099W-A	29.5839908	0.328788973	0.258026749	1.27424375	0.202577045	0.399985623
YGL216W	269.2208708	-0.224402426	0.176140524	-1.273996589	0.202664625	0.400026002
YBR014C	423.1066818	0.105382721	0.082876521	1.271563046	0.203528414	0.400986914
