	14251X1	14251X3	14251X4	14251X7	14251X9	14251X10	14251X13	14251X15	14251X16	14251X19	14251X21	14251X22
YPL061W	364.7162211	374.2989262	352.7871113	350.3925705	352.2868376	348.4680155	348.9602317	317.0175949	311.0216801	364.3006757	338.3446902	327.910165
YPL063W	238.9789628	207.5880616	250.4315561	226.6604855	228.3553668	242.7312022	222.1428548	187.7716257	204.8949265	227.6634424	201.5451943	189.7905839
YPL064C	231.092395	276.4824267	236.5119686	239.7284047	251.2011922	240.6154937	241.8606172	255.0547741	276.2929233	287.6679205	242.6295071	309.0107935
YPL065W	233.3322025	227.1391547	201.1086945	230.8797067	230.5331428	215.8617035	221.9943636	226.8344279	248.9990005	232.1608215	231.9421745	229.3563876
YPL066W	180.4760507	137.461593	182.6523395	160.2630245	159.0524198	161.2182883	167.040506	133.575738	122.6293361	151.0822535	131.9353157	113.4754081
YPL067C	148.2055901	120.9847998	182.149535	127.7576384	134.1974795	158.3616309	154.198285	114.2018336	86.56544199	122.7722941	116.1263364	96.73290007
YPL068C	94.59558222	69.65057967	121.422106	69.03743174	96.66305944	97.43368088	73.22334052	70.40478711	69.7161541	75.09711187	71.52865245	70.94048556
YPL069C	139.0200867	144.7387301	127.4680076	132.2631286	154.8137058	138.7441027	148.2178319	148.2831338	145.5134016	129.6001633	166.3475394	153.5543667
YPL070W	196.2394899	185.1678689	181.5698393	198.3791308	188.2279813	177.8378099	199.8940155	196.0964571	199.1755313	190.4259604	204.0640382	179.4828419
YPL071C	270.321113	279.6505716	270.2646487	275.3031141	283.9901035	276.5532549	280.6053519	255.2762202	309.9667192	310.4691331	270.9104518	332.026857
YPL072W	118.2318448	92.06749968	121.4850321	112.3394889	85.94437341	117.9971298	118.8080946	85.69300611	122.2242901	110.4356421	98.37259406	124.3289557
YPL074W	193.9439157	155.680657	174.3444174	205.3768439	171.7714166	182.4007953	199.3633905	167.6122368	176.5010204	179.0302314	168.4666584	163.9404646
YPL075W	167.7096533	179.575377	164.515236	159.444757	182.8340054	175.927249	155.395668	182.2106949	148.0201254	139.1228621	200.9553137	137.7074246
YPL076W	99.67265281	102.3266864	81.43477508	99.06026591	102.1956731	82.18800561	106.2063153	105.5079431	101.3941205	92.63727646	100.2349431	95.01202481
YPL077C	133.1849234	131.264554	128.5189846	137.2243422	138.0481498	135.0055512	145.1107178	137.6098374	146.8577061	123.4862133	144.8967462	143.8354639
YPL078C	334.7745097	321.2003859	327.9591314	335.1292578	298.4613695	326.0225315	337.612772	288.9311841	393.0446244	437.7462212	287.0967741	421.052185
YPL079W	361.16069	571.7112077	343.4413129	356.4860648	398.9818279	350.096044	357.1120119	535.3524192	418.943306	517.8109476	428.4400653	531.3492774
YPL081W	234.7707488	287.4548063	275.9298756	252.1964949	263.8312109	276.4268692	240.1961638	287.8679656	298.3334121	255.2950837	280.9109224	311.335244
YPL082C	80.0231293	79.45904944	90.92712644	82.23031567	96.22007552	87.80505655	87.00203775	78.5156827	44.23008561	75.64004704	81.20972776	47.53140495
YPL083C	115.5728375	98.04983892	114.0574653	120.1006209	96.87009538	107.5097744	118.2458976	105.4571237	87.94286029	106.185947	106.4242096	84.62609498
YPL084W	125.2272609	140.5576198	119.252995	127.0385869	146.6378336	104.3128961	149.0781695	115.8066488	89.70690586	134.5836539	125.5751607	78.60593586
YPL085W	62.85180808	80.34561609	68.94603451	73.98804389	87.15485755	68.83528457	89.05150508	54.66287168	40.30198333	73.52811996	56.47818164	39.23754686
YPL086C	185.2025643	188.3232453	202.8028358	193.6983174	222.9908067	202.2664824	203.4035313	194.65835	168.2204307	194.819948	214.1227932	153.3933173
YPL087W	261.6966915	212.4413177	256.3259527	259.3620316	219.3843216	244.057993	240.9426239	239.6203414	267.1264381	237.306839	253.1639792	266.8384071
YPL088W	160.2721494	131.0046242	151.225877	154.2414355	132.8819144	182.5025537	147.2954423	162.3760673	193.2304906	148.8922562	172.3533635	214.1752495
YPL089C	148.0962389	162.3420891	138.2741189	143.0337417	175.5314223	143.1627047	176.6878261	126.5349409	103.4639015	169.4771366	127.6620651	104.5086436
YPL090C	117.526089	174.4620187	109.1633099	113.2583704	131.3799339	109.9265621	118.1674788	172.4072151	134.8083761	166.1963877	132.0850222	149.3025111
YPL091W	253.0653671	256.7662739	262.5051341	264.0260804	262.2770732	260.0487378	244.6034184	245.3880921	240.4486497	243.1728507	254.3192515	234.990167
YPL092W	194.5739354	144.9787611	189.1996605	213.6118008	164.1922358	191.5321076	206.6953361	148.9003654	189.5365526	181.1842254	173.2834985	173.8960159
YPL093W	295.1916379	272.0041902	306.7395005	270.984074	282.2848997	308.9365161	272.0076682	311.4206872	301.2352623	263.6003487	305.9591934	313.4129519
YPL094C	336.6137836	383.4306709	360.4629352	345.2453886	372.1240589	366.9648959	333.3471428	367.941617	436.7828728	391.5753298	352.9243581	431.0700092
YPL095C	186.4260628	284.6565614	137.0076301	200.3678692	297.0237545	241.7202535	199.5246732	260.5857183	153.2467157	193.8765857	305.427346	142.7787135
YPL096C-A	123.0714158	131.264554	164.9886707	134.5445403	140.6362474	125.859861	137.2328793	128.9164579	134.8124074	127.6394292	124.4639194	158.8777236
YPL096W	205.3360835	187.0519894	189.3369332	228.1554355	209.2131604	201.5924039	226.9030589	204.7154579	223.7831713	229.9389541	211.7546148	227.4176185
YPL097W	200.9126869	143.0092772	181.5751706	199.6146065	152.7095814	204.727784	202.7717853	137.0942609	182.0417208	186.1887366	140.6573304	183.5993955
YPL098C	223.8142548	179.7753674	248.0643383	222.5052566	168.4011491	230.1387226	203.5577807	183.8854128	233.6858469	213.1328643	193.6586433	255.7910832
YPL099C	245.5990463	237.6579293	226.4431664	252.6853853	222.9125643	220.5301001	265.2959644	219.9793298	296.3674392	269.3794487	233.6602647	279.7705074
YPL100W	175.5954431	151.9905362	161.9120385	192.0656755	151.2965611	177.9223738	183.9043206	153.7610621	179.6547003	176.7421722	156.2859226	180.0606316
YPL101W	175.4008655	141.8504051	203.3834891	169.2816099	164.8653357	202.6736717	165.1413891	155.6919757	121.2760412	140.6990892	169.9847019	133.5905739
YPL103C	161.8723949	124.8836382	165.8856529	162.033901	122.5503102	162.1688303	158.6133641	117.1368108	114.8753612	132.1475037	127.4449071	114.3954567
YPL104W	131.1259968	99.58874463	150.1735285	131.6160601	105.1242374	139.6244111	136.081017	89.62064669	94.83567907	127.6445098	102.3391362	92.19633183
YPL105C	171.7654462	168.2321317	196.9943209	167.5349399	196.3259422	179.0611842	183.2587311	146.1243934	113.9946082	162.3593833	140.0993869	107.9906083
YPL106C	322.0701916	337.6032213	363.6177161	290.3485186	334.6100938	349.7579295	298.2276683	335.4684779	319.8188686	294.7734389	322.5638961	305.2704234
YPL107W	274.2161402	222.8158694	256.0614119	300.97505	221.6375381	273.6717637	268.5070992	229.4028084	295.2619727	282.7483137	238.508637	304.6530416
YPL108W	190.934961	197.8029966	208.0786492	198.1146994	226.7439721	224.2453587	209.197467	217.8718918	239.9261624	210.1239999	214.303793	261.0202732
YPL109C	188.777956	138.0690313	163.708981	204.0540866	140.2327043	162.494609	195.2291373	119.8675572	178.2728595	178.5515838	136.5403997	169.3493818
YPL110C	90.27836184	67.16320295	87.26442565	99.33579488	76.1535697	85.54732644	90.34224773	64.24635483	55.99050829	78.18521076	73.84297303	53.05195903
YPL111W	189.4185577	134.9107916	231.7157401	190.1940678	150.4026535	227.0363624	176.3889998	137.3506852	178.1148278	167.6638207	148.0659663	184.0901677
YPL112C	216.866584	194.8958469	199.3966906	225.3107177	185.7236947	207.0788603	212.1070219	214.8055999	241.4674999	205.8213879	220.8374453	232.1203158
YPL113C	104.3659112	63.07991067	119.8816763	116.7366915	71.42932368	123.0629752	94.80339007	48.9279422	108.6094325	94.24556251	62.0660078	122.6626913
YPL115C	102.4813547	101.6895156	102.3680981	104.6761756	112.8948312	96.23733335	104.2567196	92.29658901	64.29238325	96.61629528	102.3165125	57.82079727
YPL116W	144.8494853	89.29561496	133.6549301	139.845054	100.3269012	130.0376533	124.1224919	94.69105382	73.31562944	110.6763379	105.8027984	76.04129481
YPL117C	288.7704482	318.5900113	302.4792296	296.3594025	318.9491191	313.2175122	288.9680255	311.5009879	367.8332274	313.2137082	305.2592867	359.0479249
YPL118W	310.1264621	269.3658035	298.3166714	322.1101432	262.1303389	316.4608888	299.9068782	280.4027196	347.5269767	332.5131408	272.8064722	361.4511908
YPL119C	67.95862691	65.08986149	76.50850785	77.1514147	77.5630213	71.95930716	97.90725185	43.79458616	61.79621236	81.82321423	46.76826062	53.19758162
YPL120W	144.7443695	149.8397267	133.2018626	152.8167098	138.4839526	144.7717428	153.8663149	134.8373975	165.5151003	135.4601684	137.0825256	147.8960764
YPL122C	146.3639683	142.0970657	138.051445	158.5308762	161.208281	139.5956488	141.7802753	156.1555766	155.3301442	146.7131624	156.3170156	143.4679742
YPL123C	173.6778932	182.6591413	152.2307001	187.9352308	176.4360682	143.3263567	198.9829396	155.5900664	217.0420486	199.7338104	154.150869	197.7544509
YPL124W	167.049823	93.24081669	142.2609313	165.1761688	100.4488395	157.9789339	140.8549496	133.1037218	106.0630768	145.2561829	141.2555756	144.3557679
YPL125W	117.5199028	116.0086252	112.0766277	111.3644882	124.192741	98.86969681	121.2544011	107.526216	77.88160085	102.0580164	119.8711104	67.37058412
YPL126W	229.26633	195.9698214	241.9457561	215.378185	227.8254238	250.4860538	217.8500326	232.1301251	234.5888219	190.3774537	223.5943917	204.7093744
YPL127C	207.9890045	185.0465588	226.1656625	192.4529047	179.0507779	221.0129487	191.8857078	178.2967385	154.9076841	184.5508242	170.8843515	147.560526
YPL128C	117.6285012	82.8019022	121.3991659	101.8363739	105.309055	120.2102114	108.834661	89.43704516	47.58933262	81.35077284	98.89892531	55.48806322
YPL129W	271.7415288	292.8318206	264.3920466	280.7098295	272.3518785	285.0212784	254.3194751	301.4418555	289.1204542	279.8105438	277.266765	321.9536325
YPL131W	416.5494074	500.3198962	430.856794	406.340434	431.5729766	418.2886576	388.7499959	504.0790081	428.6537955	492.1355312	457.2102294	495.6791371
YPL132W	242.6877572	177.1172407	221.6989905	245.0683332	194.0223663	224.84026	230.6149905	184.033588	258.076154	221.2825354	190.0490166	235.6122379
YPL133C	175.4907225	112.4256597	169.277367	185.8269831	118.4122478	178.2312668	172.28693	116.1002018	162.8367915	165.3854154	118.9936533	159.2564201
YPL134C	326.1645752	121.8174838	318.8771862	324.7796778	130.7396226	316.418767	311.2600814	112.5191891	290.5112442	310.9840389	126.1234383	292.06235
YPL135W	151.3875104	139.9432022	160.1724877	158.6039536	133.5334066	164.32087	142.1146814	169.6269182	157.4249879	138.286017	168.3657382	175.6092211
YPL137C	67.98459069	85.7414145	66.47574157	65.66591749	95.76658752	62.70760354	70.44456645	88.9457239	44.44255261	62.57804742	117.4889489	43.32383694
YPL138C	173.736847	155.5728047	178.835834	183.5179498	169.3422469	196.044097	189.2016374	158.4859898	187.2042924	201.2144547	163.1655398	204.6514425
YPL139C	177.6707315	150.1695033	170.1219441	191.2743811	162.9206383	172.9666555	174.0704386	163.063094	152.1076918	165.8282768	172.6260447	152.7223232
YPL140C	141.2914501	115.2701336	140.4775946	139.1291681	119.8887898	135.6844993	140.9181613	121.6752415	112.6814086	122.3648899	128.5499618	98.58641008
YPL141C	105.0556706	98.71377511	103.2224676	103.9819953	114.3453982	99.45189289	110.5679181	86.30398137	54.27093764	92.07546009	85.22144087	49.99829513
YPL143W	42.94992827	110.4328944	41.7688441	43.78429264	52.58546748	38.78231474	52.20530849	99.32418249	42.17221675	96.53406438	59.19691218	83.63916737
YPL144W	207.3430759	211.1647173	201.7332557	203.6488789	205.2700397	224.3369061	226.3866907	200.1105963	227.6318094	215.6501816	198.949863	215.6669917
YPL145C	220.7189749	203.9109675	207.4288547	210.3097864	191.0458133	202.7092694	198.151889	220.7739661	172.1934631	179.6615118	219.6138938	162.7322886
YPL146C	266.8466755	325.5137984	291.8563104	285.4479253	327.7686054	287.0934269	276.0957132	339.7436297	336.3114224	325.8367049	307.9916794	325.2521896
YPL147W	94.36965272	92.24801674	99.25833607	134.3950656	88.09867766	113.1804574	106.3649138	84.3291778	117.4258624	102.7744112	84.49282573	123.9091501
YPL148C	131.1109605	136.9994132	144.8408603	135.79338	152.8641671	136.6806585	144.6477415	134.0546713	184.9361509	147.8374011	139.6573791	162.6194368
YPL149W	256.3599007	256.8444226	263.7816413	257.1445709	293.4289788	283.1697622	265.1164457	263.8700312	320.3682229	271.7116967	274.2518362	304.6508529
YPL150W	118.1362501	115.3134183	115.8350375	131.2618706	124.804285	126.1784936	129.2723149	102.7896181	112.9453494	120.3405126	113.6875497	92.51904437
YPL151C	108.772628	123.1048655	120.2416814	120.966211	134.5377867	121.9008696	135.168742	100.4558117	98.44846684	122.055871	110.9096864	102.8857616
YPL152W	152.1031766	148.4434721	158.6800712	157.1786649	163.3519903	152.2490111	157.2551845	143.2607476	172.1378202	147.2715091	152.8984953	156.080023
YPL154C	291.5368704	301.4348392	308.9733926	294.0865934	288.1351571	302.9953827	285.1995719	294.6961677	327.2925007	291.5806028	304.4960601	318.59873
YPL155C	89.57085423	78.16400626	91.38768566	89.26572578	87.44631392	90.25673815	94.94499334	72.94506439	48.12665914	74.57450654	72.309912	42.78279949
YPL156C	345.032607	233.0502039	358.4033167	362.7615505	238.8962244	376.5772275	328.165581	248.575311	406.4003535	322.8566097	253.7095035	393.5816338
YPL157W	109.6399181	92.93530423	112.9551795	90.55586815	93.50747827	109.1553763	90.04863543	91.35427309	99.58649499	85.22629434	89.66712656	96.06911224
YPL158C	193.6526195	159.0488846	186.2606045	168.7080111	168.6801569	160.7973453	165.1766758	139.071456	124.7616045	134.1310565	141.8999316	106.589649
YPL159C	235.1900331	210.589896	239.5716953	229.7968415	197.8575503	244.3232597	221.9249253	212.0946647	286.099003	218.6806211	212.752714	289.3048028
YPL160W	228.9507143	246.4956522	233.7114872	219.8188685	269.6848101	228.1915376	225.0706405	255.9430085	179.8712589	193.3908896	266.4020426	148.0675164
YPL161C	169.2905895	141.5857588	165.6966718	170.5057538	150.2640335	163.0357236	170.4343824	153.7859528	147.2156389	149.1815012	156.6371734	137.5908488
YPL162C	185.0134749	140.0409631	184.3142052	197.4328521	145.9055642	198.6110219	173.6224876	146.2341828	169.0343582	154.8442848	160.8961488	172.2303299
YPL163C	212.9987064	201.4758271	256.0779994	205.2494784	217.9922402	233.2645075	195.8817809	205.3932142	154.1386102	189.8525579	215.0942359	171.1572437
YPL164C	161.8430003	105.1094194	158.2547269	163.5448399	115.4887521	152.5758904	139.0884287	110.0774459	110.1496608	121.1874985	124.8254905	110.3300437
YPL165C	163.9760524	146.0054932	142.4618851	174.4063681	154.4241148	142.2427534	174.0856986	128.7834171	173.3461941	171.3211664	153.0662162	163.8436164
YPL166W	39.82149729	44.51580527	32.72132711	44.68961509	43.9437318	35.97126252	44.80173584	42.50998073	34.50801366	43.29785748	44.12877281	30.09306861
YPL167C	93.10926456	84.82233723	94.37052375	98.81981595	97.30449474	95.11767041	100.3800601	79.9300821	90.77285544	91.35509962	92.34734725	84.54173843
YPL168W	197.5156369	195.0111104	181.0873254	198.7649846	202.7492212	181.0394441	204.9482591	181.1762885	195.7791721	191.1820457	198.1281852	187.028316
YPL169C	182.802836	173.0538554	188.0955989	178.3916449	184.5118267	186.3493612	172.28693	176.677037	151.1002621	149.4952142	189.3925973	129.2356236
YPL170W	200.5608258	210.1795537	218.8316314	223.0440102	216.0887103	220.0200783	215.6516675	216.7993565	246.6587843	234.350253	232.9648472	239.7772717
YPL171C	97.89278401	33.98814345	64.2223266	103.3901922	34.37774937	81.81252008	111.7325669	35.09661713	80.56194166	103.3898175	35.64014454	77.04183816
YPL172C	167.9738909	103.5604773	158.9720722	152.0117783	114.0166562	167.3051467	157.9812194	114.3916202	136.0241829	138.781347	149.7069535	133.2109756
YPL173W	258.6943985	235.8957202	266.8863406	274.8317046	211.747007	266.8835607	264.9104763	234.1834816	286.9613767	273.1289265	226.4642058	307.9524021
YPL174C	119.3403958	110.3901049	112.4009987	131.9730318	129.0396896	113.1769827	136.9080475	114.8408259	116.8203726	120.7735266	128.6721551	104.1185683
YPL175W	215.3547616	187.8884792	204.8398391	207.7370684	209.9257524	221.6553942	197.8185799	212.4090127	192.8338124	199.8058904	229.4877599	191.9381435
YPL176C	107.9635888	122.0564435	106.1638726	119.0400308	139.7686407	108.9442595	126.5641584	109.1688465	92.5237645	120.4630255	120.971499	80.78416897
YPL177C	194.6081072	136.2094516	228.0853811	185.3607756	141.278422	199.2486857	176.6699635	121.6666499	172.241513	167.3498744	135.0348276	189.1534868
YPL178W	294.2937203	318.6886852	295.9278493	313.2005453	316.8423498	294.3973298	303.8068987	330.8599271	363.4669349	320.5297517	308.6363032	333.2264433
YPL179W	240.4573341	211.9816689	239.5485109	241.5935373	207.0982159	240.5180476	222.5703658	213.3742476	230.7613562	192.6052245	230.2448676	214.619397
YPL180W	114.9555953	106.0521549	114.3180619	107.6969363	114.8719918	113.7102976	121.6613861	90.33667707	93.73421938	108.9123468	105.2984996	83.77433217
YPL181W	212.9517963	184.7322279	200.0898669	224.6062797	169.2215077	207.0648315	205.9521922	171.1477113	186.8975313	225.6037121	179.7144546	207.343837
YPL183C	137.2704806	137.4279912	151.9650691	126.3114081	158.6262648	138.0140241	139.262145	151.734292	100.5093147	113.4453957	151.968129	95.03757684
YPL183W-A	215.7548277	172.03612	234.1123645	213.8913204	171.8887468	224.4248124	198.8882309	191.1129946	272.1565032	196.5033137	196.9295791	229.6648282
YPL184C	108.1299791	106.3277522	113.3445928	107.6231487	112.6574267	116.7175466	113.6024386	101.4180994	103.8259442	100.9782977	106.9273144	106.6517408
YPL186C	189.7276133	148.7026188	171.5095515	207.4146489	116.0311774	164.8054688	194.3123499	116.3665422	241.4898105	225.5075307	100.2010259	269.9853467
YPL187W	445.8693575	622.9147572	422.829159	433.8705129	430.9963928	421.4513944	429.3116058	679.6498502	527.727657	642.3346224	491.6698956	750.1194883
YPL188W	227.7430622	183.5540054	199.4368547	249.1372999	207.0220511	205.2950467	218.8972612	192.3308288	165.7143073	198.8265721	212.6372601	158.2035607
YPL189C-A	218.2573692	176.6280396	201.7616448	219.0806056	193.1220626	192.313154	226.820328	172.3209928	246.9513113	224.7816267	184.6946945	222.9099803
YPL189W	16.87157315	13.98682945	19.60910701	21.70763647	18.70111006	19.27024658	20.79647285	16.95198981	14.75886488	18.99502514	19.45121376	13.97381609
YPL190C	140.4289115	169.2528013	139.5361903	158.3935725	185.9014164	136.1613818	174.6054912	141.9703555	92.6267735	148.2070558	120.8382313	86.70565394
YPL191C	145.6828405	140.5973062	122.9934096	160.5038153	125.4486293	120.2577817	145.9321734	153.8201328	141.3257193	122.7465298	160.7358238	122.1950864
YPL192C	150.3374681	147.5909911	161.6977834	169.5948237	183.3479966	139.4167854	180.2461699	181.2054323	116.3820937	153.2432558	191.810665	133.607236
YPL193W	175.9127782	164.0806925	182.6480085	195.492067	176.4029967	198.1408253	171.375359	186.9665588	197.0497473	176.3266342	191.3978494	206.5934756
YPL194W	73.22061893	65.11138591	78.49395474	64.79635019	60.29748103	74.66385328	72.40478692	51.53427326	41.44132801	62.95291109	54.18460998	43.67077457
YPL195W	168.5795049	177.7393015	159.6622326	175.998804	182.6666358	163.0153641	177.5641873	172.2675968	164.607643	166.1837628	178.9948142	142.169416
YPL196W	277.211946	261.397517	281.9056661	293.8668928	280.3564733	287.0148637	296.4806283	276.0239404	316.1773266	286.9958727	258.0838053	329.3634475
YPL198W	76.7578469	103.3100656	81.40113825	74.08985062	87.21762339	81.54775465	77.78739698	109.1894755	88.96071747	70.76458619	97.35844361	99.97586128
YPL199C	312.9695482	291.5699385	318.2699371	328.7267363	270.154349	311.1673373	295.6394349	286.6544806	380.7614548	324.8453168	278.5054593	384.6586576
YPL201C	193.0532013	23.86628254	205.857424	229.9520132	38.97370516	204.4442249	180.4033247	30.73240636	238.1276327	177.1006756	39.43797916	236.5122082
YPL202C	108.3700048	101.5951685	129.2483826	91.19512519	108.627409	114.8574228	95.00318646	113.1465763	99.94967089	75.08272407	118.6972806	85.01635412
YPL203W	238.3770084	200.5430686	211.2393174	244.4472233	190.6402465	211.2828189	227.7270244	206.5678916	216.4593584	210.8316803	207.6242566	214.9830584
YPL204W	254.8793827	226.4899559	260.4572134	251.5053553	228.6734221	257.0541438	234.9899964	215.244443	227.5128908	231.3347166	226.2279906	220.0018266
YPL206C	248.062074	246.55283	247.1245082	251.6582089	266.8798964	252.8370575	248.7149666	246.4946954	290.7610818	254.4477824	242.1150769	268.6598297
YPL207W	237.6322972	190.3540495	242.3360989	233.2639655	215.2625428	249.2160352	218.9815185	222.2799592	217.0627047	205.8004915	227.9279451	215.1888776
YPL208W	134.2962358	104.3755595	115.8914884	119.2188249	111.4626587	111.3974334	117.3878642	110.1454086	54.8383783	105.0841352	126.0941957	56.40793258
YPL209C	53.12869557	31.7295114	52.04576088	46.09822397	35.06075101	59.20926677	43.46563987	39.54216902	17.70505267	34.89235165	49.80754814	26.1271609
YPL210C	256.2288111	262.2737295	244.894475	256.1679261	263.7856877	239.8836674	262.5324648	253.2391284	254.5381192	264.0342607	264.7998136	230.8032978
YPL211W	233.3322025	268.3201913	246.1622657	245.5488593	289.1775388	254.4551596	240.6547594	290.4944125	280.9429512	263.9481223	281.3372672	289.0704767
YPL212C	170.331368	179.7753674	167.9501746	145.0998262	204.7718114	174.6346777	150.6708059	215.7949403	126.4083027	125.8658648	223.1836495	111.3443539
YPL213W	153.6101999	121.244359	165.2313181	166.3607519	138.0358486	165.0196062	143.7916363	169.2125624	177.9332452	128.613776	158.8577658	176.9977814
YPL214C	183.8474236	163.7928316	183.1525611	189.1716468	173.9996613	194.8952318	179.3396114	166.6212483	197.8714356	159.2203189	181.9065657	190.6422294
YPL215W	248.2497332	190.3336033	259.743632	239.8342677	199.3909463	251.7601589	224.0277033	197.0386282	242.2825801	245.102794	204.4527316	248.7091811
YPL216W	137.9835674	134.6231353	122.6934001	135.3799465	140.7362021	121.7762942	140.6423919	138.6094246	133.6018933	121.1049683	149.6185463	117.9147808
YPL217C	157.7915869	159.4265024	176.1236951	154.2674642	195.5610189	181.3297132	157.6797818	185.2742129	130.9648102	136.3976552	176.2341852	118.9490552
YPL218W	326.4081075	364.1420917	329.3974726	320.3740913	339.3270056	327.8754444	321.1427509	373.0806259	396.4282912	353.661465	354.1943906	386.940413
YPL219W	169.7531204	148.1737993	140.8083434	175.8977	146.8244913	150.2770647	172.5811024	122.5098316	146.0108419	151.9349753	146.2316065	133.4645577
YPL220W	89.81343376	129.9386494	89.4739784	86.08222112	96.53549822	84.24354819	88.17378237	130.4242527	108.0187052	119.3055833	98.83357154	125.8437415
YPL221W	219.7716328	175.9623978	228.3187099	195.5373854	197.5732722	227.0044079	222.5490722	173.5068903	178.6149818	206.1379051	176.462179	142.405935
YPL222W	100.5158129	73.95186141	127.3391045	110.409403	66.09243364	132.9719149	101.2229046	63.86095105	122.3768253	89.70158812	64.27714147	114.30068
YPL223C	115.3224748	87.78317048	220.6155849	108.9662925	77.34993607	208.5027818	120.600851	119.4173504	450.1025518	102.0457499	108.6155137	523.4313122
YPL224C	175.8937476	164.1378967	177.7056807	189.0020424	172.9074948	187.330239	187.021965	157.1646129	194.1794707	174.4013804	173.7856704	180.173724
YPL225W	321.6724355	451.8163996	313.7000387	326.2153338	359.7207977	333.6044508	332.9216039	393.7311192	412.8853564	436.3349978	352.3952361	452.3991315
YPL226W	194.1806059	214.0538163	217.6275245	168.4398749	245.3515722	203.3464474	201.9375754	217.2491477	151.3182805	162.8840079	219.5109722	115.1652995
YPL227C	204.7557702	236.0468231	186.2075283	200.0723078	254.7066291	189.5106459	205.6052504	228.1165431	170.4093741	215.9574316	234.7738164	165.366073
YPL228W	200.0013813	166.6895069	167.1989907	196.5244818	174.621706	175.0376491	183.4431867	174.2543974	172.3348896	160.3710173	184.8384677	158.7000154
YPL229W	182.5394182	135.2595622	204.4359021	191.2036696	140.500367	214.0870302	166.0803201	147.324666	254.9960588	156.0736723	160.0064856	235.3277966
YPL230W	267.7644533	166.3142517	258.0350218	255.7902185	163.4293006	255.0065436	247.412794	140.2841257	254.573861	254.9343897	136.097929	263.8106497
YPL231W	207.4033805	280.0492041	248.4408184	237.3634563	306.5943678	243.6281467	255.1793771	254.0509158	198.6377427	246.8885921	269.9575931	168.1049592
YPL232W	301.8101315	334.8197319	322.3871167	313.4872789	292.4599837	315.2320318	292.9710114	333.6979403	363.242249	328.0903541	321.7061615	391.7114431
YPL233W	100.4610983	98.27103096	110.5215454	110.0651861	114.4686141	126.5893646	98.2722875	107.3142406	135.93114	103.2780447	110.9096864	125.7076942
YPL234C	235.6424224	263.1789325	239.3677036	249.2682441	275.7027424	231.2110055	236.5391515	268.984626	268.8352288	243.6314511	290.6294133	251.5005863
YPL235W	243.7235925	250.1035798	257.0278659	259.9022134	255.6636506	250.365282	246.9207041	254.3415656	236.4424911	239.7439224	261.5917405	235.5293909
YPL236C	154.4548888	110.5187193	138.5605582	151.7938403	114.9876444	155.2986237	141.4506815	123.9641317	143.5641923	126.1118095	133.86786	139.6214614
YPL237W	240.4482729	285.693441	241.218499	253.1112175	269.2442219	251.7452074	247.6409174	285.9995368	296.973432	272.4625778	277.3488436	298.3765685
YPL239W	163.7490286	206.8662908	178.7265498	176.2235904	196.2577844	175.2479077	165.3289889	209.2637905	203.0478192	180.6573469	194.562839	218.5937649
YPL240C	208.7709181	249.86323	240.93179	199.7287372	215.433896	202.0355376	210.7168467	272.3553607	204.6137216	186.4934645	265.9422749	192.3422238
YPL241C	196.0664655	177.5932201	171.8192093	182.5899496	197.5998367	171.5680033	186.4201116	188.15759	189.5575098	167.8564096	181.0130727	163.4382374
YPL242C	116.1081476	111.5187749	117.7185692	115.9860626	120.1164439	99.11188642	120.9444432	102.576442	73.97723341	98.77350631	100.104451	69.80563095
YPL243W	296.9166341	299.4638712	275.8411041	291.5600599	309.8172878	283.0910643	292.0275089	298.8455455	310.8441869	292.3043617	307.7433395	281.9001707
YPL244C	183.3587277	186.5338399	192.4026904	176.5221601	189.7812597	190.798335	184.617128	192.4819135	172.9542919	169.2932684	201.122048	168.380398
YPL245W	143.3561916	178.2897422	130.4554324	138.4923182	199.88712	136.5370794	152.2417644	194.284027	108.9539509	131.6141718	199.4844399	107.0320482
YPL246C	243.7494402	281.1152395	242.8281743	230.2814265	293.8841229	249.7605004	269.5023532	251.6482883	192.9684266	233.1303141	246.8424256	189.8792736
YPL247C	152.4625282	188.878408	129.2841607	143.6497622	202.5331659	117.1389384	183.238157	125.6313755	137.6047108	173.1709269	130.5087734	119.6369687
YPL248C	135.4873429	93.59395714	162.1673564	142.2345494	111.8802494	148.6415097	156.5097386	83.9101205	104.0613816	132.4123793	87.92504412	100.7494569
YPL249C	142.256272	122.3920869	134.7105428	142.230963	134.2452997	123.8370925	139.4673744	122.8205486	80.82903154	113.5542793	133.8189495	86.99172776
YPL249C-A	61.30098329	125.5953208	64.60954132	63.9738634	72.18185249	62.06594434	63.67066422	121.004292	71.05549376	112.3342389	79.56869478	130.6099164
YPL250C	124.2791442	86.66826321	97.33982266	126.7728776	100.4888058	94.09356305	100.1325747	169.3659538	102.8254982	99.46630646	177.8663874	126.0050796
YPL252C	115.9869836	105.1697933	124.3752331	112.8656437	115.9731304	115.7567251	124.1493885	96.2172929	84.55229218	113.0063162	95.01245702	92.56337852
YPL253C	97.3347558	78.20551014	89.56676967	82.7513218	76.65842962	96.37461913	81.7270604	98.94253653	54.41675071	60.11662337	111.906257	65.2362384
