Gene	SRR935051	SRR935052	SRR935053	SRR935054	SRR935055	SRR935056	SRR935057	SRR935058	SRR935059	SRR935060
YHR143W	4.188931708430072	4.288460596700451	7.520099548812197	6.822758654857034	9.644976805209001	9.812777547282774	7.246886228989471	7.695114771057331	8.323076464926592	7.556046341241599
YHR143W-A	0.8133376737146261	0.9530174907651174	1.1741370874467731	1.2568625220429148	1.0175199684327345	0.5995759265040432	0.3996255273107284	0.5280196351419916	1.0057639351399013	1.2651373876563992
YHR144C	0.7352621973660436	0.2978374008712847	1.5091874544621933	1.1805357289511318	1.8060499168162474	1.2075333296156616	0.9345590653476046	1.0244678371578733	0.9099262209299798	1.1775742970003276
YHR145C	0.3586259894623447	1.42866650138009	0.4480760358065964	0.7408883092393593	1.0349841082911815	1.2003944101257542	0.9581545846567737	0.5280196351419916	1.408029603048572	1.3360569484895193
YHR146W	0.9412441816451389	0.8814026611787837	1.5240821983093682	1.727025727967995	1.4846351584363795	0.5995759265040432	2.468641063608035	2.34871368652978	2.2868599378007954	1.3194381981157943
YHR147C	0.8544234081647695	0.7526077496393166	2.0144356144853104	3.2027544569151765	2.7122118415857916	2.5392255125053955	2.8093030163528803	2.2546621950403525	1.149990589132796	2.163946810209142
YHR148W	0.8880061602379032	0.2978374008712847	1.5107078626632695	1.1966371958227753	1.6003847885463172	1.131410891463045	1.5805531563812447	1.0712493976763346	0.998222149648854	1.145539523214598
YHR149C	0.6968115015283723	1.1418896722107872	1.018835033714013	1.221975305499595	0.9337385014185671	1.582506676160898	0.7539823913425328	0.5280196351419916	0.9398271585071233	0.9930453015555674
YHR150W	1.9598669716202395	1.6244679009270193	0.7655219986765288	0.9695684403067402	2.271833913024753	2.0414391117571187	1.9791999533801663	1.385017924807969	2.1941809605894056	1.9261515801217977
YHR151C	4.412980926090814	4.325663944018414	2.0343616947608014	2.2766173697170187	1.289611131726206	1.4765885146086457	0.9477217462889823	1.4851880044694528	0.9363513661003555	1.4449375585938742
YHR152W	0.7845026749382638	1.4315064601750018	2.221168285827889	1.6597099098723391	1.727025727967995	1.2544562546770555	1.2246831866599823	1.5232521340436098	2.5630727662126978	3.3530682969559615
YHR153C	0.827636594043872	0.2978374008712847	0.4480760358065964	0.8693170771215795	1.3607287465616351	0.5995759265040432	1.158100070554216	0.9416335392573751	0.9573291110700695	0.479205044214121
YHR154W	0.7955241314384575	1.6672961018269323	2.638904468693111	1.8246770516244308	2.2880514994176746	2.1582227133815777	1.707709794248704	1.8411248857219307	1.6247537810894277	1.2275746438777642
YHR155W	3.049469671547883	2.7526555444187655	1.8060499168162474	1.8174616507277719	1.4956734259444102	2.989195682852516	2.0800001621631097	1.6606265437962753	1.7986837875939365	1.991391507958033
YHR156C	1.2092121480210518	0.2978374008712847	0.7793018810467888	0.41143772158823794	0.8074672866759629	1.1853532370632491	1.0093514752062132	0.9878761455248936	0.9213006999206416	1.0973958487762088
