Gene	SRR5130645	SRR5130646	SRR5130647	SRR5130648	SRR5130649	SRR5130650	SRR5130651	SRR5130652	SRR5130653	SRR5130654	SRR5130655	SRR5130656	SRR5130657	SRR5130658	SRR5130659	SRR5130660
YGR258C	1.2799158377067092	1.2712799362965919	1.1792514703361292	1.1559373884042379	1.3246026646853357	1.1409858583644557	1.313506629322353	1.2477748883913908	1.2072575485331183	1.2874361532876812	1.26251763504236	1.2221955327338558	1.2100395802619837	1.3629490831616464	1.2972508107415972	1.399419080461672
YGR259C	0.8327683486128787	0.8464496693006938	0.9121236162421502	0.9842591589144629	0.7581935758236499	0.8388193113498263	0.6552060991827248	0.7110681275338336	0.534658418147706	0.6539059050343109	0.6743671737061011	0.7916112239034648	0.686450308966097	0.5552584384304364	0.6602654185201088	0.6308077725710624
YGR260W	6.227864180886803	6.227864180886803	6.205250049563953	6.269069423560913	6.8146302161237005	6.741414169621715	6.227864180886803	6.269069423560913	5.219834472101928	5.0627934665762355	5.291886226132929	5.458075625872152	4.84921459427559	4.870682414508507	4.8946229238656205	4.900242658971436
YGR261C	2.090307993916507	2.0872394083155883	1.9412167677259387	1.8612380207084178	2.007260751245928	2.0087431875685526	2.1418099831454427	2.086432281585506	2.1528004417926376	2.1240616986806673	2.1211567554817066	1.9735730661320006	1.9203345613592129	1.9381653350148391	1.8616516294905228	1.939618742082086
YGR262C	1.5682416983876168	1.6537269710467815	1.61747844358296	1.6352985516677347	1.8282767466252423	1.5951594670009275	1.705591203277634	1.6901996890215125	1.6307211385257054	1.6125525588231224	1.6785926594530638	1.4876842310479825	1.496704293995022	1.400149948576276	1.4724543612218643	1.5603798595325304
YGR263C	1.2931292287384748	1.2100395802619837	1.2167064023767211	1.1695440796691359	1.3131770295960594	1.1393770306294333	1.247173105495122	1.3402512106332494	1.2136630436063003	1.2361129540328963	1.14376341605448	1.173508971576535	1.1225664248261178	1.2448697540430942	1.1356735830608384	1.077169537786969
YGR264C	4.022210565855373	4.0936080920495534	4.252675067465697	3.8341656261438577	4.017059422787958	4.009422639544145	3.900991516930662	3.9321915321157324	3.6093498140072957	3.563030937970518	3.4771198844243774	3.5276099935724625	3.275488389083631	3.253377932457782	3.3530682969559615	3.182553065673919
YGR265W	0.707369690742344	0.7607115270035906	0.6433604533053148	0.6617191807503348	0.667300455534886	0.6766466205913911	0.6739944865519218	0.6860824062348252	0.4951528828809183	0.645806400980097	0.7110681275338336	0.7376252227701484	0.7000733406631053	0.6947610091722789	0.6134205649381752	0.7653736288260151
YGR266W	0.929686486637006	0.8803123530628553	0.8896081902722895	0.8723916506667486	0.8490395877300787	0.8538844164533876	0.8779527933016485	0.8123594271161971	0.9099262209299798	0.7916112239034648	0.9608702249909069	0.9753167863466176	1.0827811573196253	1.0938815564260522	1.0127812853789737	0.9864548036090998
YGR267C	2.1341307785371875	2.0854344002492464	2.0235714114517824	2.0657320597958115	1.9811740004538003	2.029351227570105	1.929132567432576	1.9707922126007167	1.9450616677313404	1.9119236944087343	2.153750463768967	2.1386588086443687	1.9672562762216057	1.9412167677259387	1.986910646198095	1.842072787613654
YGR268C	1.7090541945267095	1.5282836851999213	1.5671394609221796	1.5745575880332998	1.5769568580615845	1.5564224069784476	1.541493259744106	1.6052255363981216	2.5103763722396844	2.442707975252879	2.447897821183705	2.641499114033113	3.2781861611644514	3.4119857314041155	3.4164818884181445	3.5123050761645196
YGR269W	1.0651378086734795	1.079550625831193	1.0908391509811406	0.9460013252448686	0.9070979497234906	0.9711030051679485	0.8686853116738152	0.871479188618478	1.2144833821382985	1.2448697540430942	0.9795539021771211	0.9763639974313733	1.4333558367340302	1.4186520388248665	1.3933173164411154	1.4788150211665312
YGR270C-A	0.15928145106462283	0.15970639612429635	0.3798775213740352	0.4788818896884436	0.1502008388231782	0.15883724427605972	0.18586035592533104	0.1849719561948744	0.12320022029629073	0.13790294707669554	0.13204734766811826	0.11461246829792553	0.11204621558970992	0.12106887432450303	0.36536256325255323	0.35136721748476507
YGR270W	2.720867145915995	2.774753342040164	2.6815188831972714	2.613375743194579	2.739786650788983	2.864293979361793	2.7876681572600175	2.5892301030501113	3.266910781249353	3.339568428474442	3.726726521073169	3.6311670536220646	3.953179398659093	3.8683851451790807	3.8797112718837425	3.8782831481434727
