Gene	ERR1720587	ERR1720588	ERR1720589	ERR1720590	ERR1720591	ERR1720592	ERR1720594	ERR1720595	ERR1720596	ERR1720597	ERR1720598	ERR1720599	ERR1720600	ERR1720601	ERR1720602	ERR1720603	ERR1720604	ERR1720605	ERR1720606	ERR1720607	ERR1720608	ERR1720609	ERR1720610	ERR1720611	ERR1720612	ERR1720613	ERR1720615	ERR1720616	ERR1720617
YJL131C	1.2027373372865173	1.2548439735526347	1.2420934706169506	1.2197297337737099	1.2686697728616936	1.2397075398471884	1.251898668625003	1.2081516883525711	1.1748449935577623	1.163439867660815	1.1393770306294333	1.0928929582693245	1.11356030099092	1.1401134944497313	1.1920444448721947	1.1439756231383313	1.2139641174996012	1.1929835695397633	1.161876185142916	1.172210515363369	1.2236905849099649	1.172210515363369	1.1792514703361292	1.1891792241439052	1.2175473482240338	1.1547646614635427	1.0739410400398066	1.1577096083893255	1.1388549876996956
YJL132W	1.1861996809601945	1.2420934706169506	1.2136630436063003	1.1587365860091836	1.1794577566274231	1.1764042891008426	1.143020331715743	1.2902614610175194	1.262818333557807	1.2544562546770555	1.2063909568651798	1.1993136800999566	1.2238947153069777	1.2095497764982577	1.087484261347431	1.1376673830575217	1.2151097584607113	1.1241188187581006	1.1801065948288652	1.1798981981312535	1.163148117772915	1.1708048482348268	1.1435093002611563	1.0169543654888078	1.1972916748395894	1.2139641174996012	1.106619754619814	1.1258806257292258	1.2572030604644824
YJL133C-A	3.0484609464179986	2.7859890834411933	2.480208119311718	2.324486147471204	2.696774672147043	2.5835177982643693	2.2281517907783117	2.3556194626147144	2.200116393892349	2.051051001706538	1.793387141377927	2.185979958495815	2.2115368076556727	2.0872394083155883	1.6630038024561424	1.6839479329782143	1.7941839563343005	1.5240821983093682	1.6307211385257054	1.4293822501840607	1.6076677334877427	1.6889484225794362	1.5403969845903125	1.5846208317780734	1.5612360387035995	1.3475180051346685	1.6123478660576587	1.5211888973739782	1.3625290131330239
YJL133W	1.037829335490729	1.1316530901558473	1.0312999689813853	1.0739410400398066	1.1071664762359916	1.0813844627376465	1.0961785302027736	1.001690533988641	0.982826323329024	1.0390550047341551	0.9948776616926288	1.050415353929273	0.9915892103486077	1.0406208039883702	0.9118464374425128	0.9436685549174398	0.9154034109139575	0.9218395960024546	0.9102550743406389	0.964905161425151	0.9378885218059236	0.9121236162421502	0.952156300092845	0.9833193558867247	0.8599710047169438	0.9037437787691492	0.9643850168841015	0.8903732244501044	0.876825330330889
YJL134W	1.6923676053474082	1.6097985927279486	1.6880666646595373	1.6741048336912163	1.6016840232677039	1.5375691373146998	1.6279872936145123	1.7067896939272929	1.8123120392810428	1.7899582960067364	1.8995001827470563	2.007260751245928	1.908471646060729	1.9850591408250922	1.6181759242051386	1.4998174986827606	1.642397921205263	1.5535002183905084	1.5023382484931724	1.5224920722512671	1.493437510661418	1.489797785612193	1.5583747790357037	1.4869631732553807	1.4077374134244156	1.4620306211173244	1.4998174986827606	1.4846351584363795	1.4635584383856446
YJL135W	0.1570937506772226	0.1731456805108605	0.17568688459086684	0.5436766210011217	0.17485233410386306	0.4398883121661674	0.18235940476747695	0.5304464705017393	0.3538663323309392	0.3860537584320394	0.5721455431645113	0.6851294513494717	0.16058354857499502	0.6455695385178963	0.5987823369696342	0.6766466205913911	0.6389735255364898	0.6881088017278689	0.6743671737061011	0.6689929021886818	0.6032366703699997	0.6723049272677865	0.6927767822574752	0.695195591854217	0.6121137823197269	0.6381422854777505	0.5711449061221573	0.671380232196181	0.6217723579214387
YJL136C	5.458075625872152	5.129892741834828	5.0627934665762355	4.87605932729867	5.0896485219664775	5.2945696770792825	4.87605932729867	5.025657299031922	4.755186301292243	4.84921459427559	5.151553351268149	5.434941324580414	5.081297996929054	5.260201127514564	5.625122746892046	5.683399443969515	5.629882057012521	5.188912633503921	5.601184676840919	5.209693316440736	4.963673930256058	4.946930681461252	5.129892741834828	5.371514009486871	5.260201127514564	5.464189704562201	5.246054255182271	5.291886226132929	5.105440806954331
YJL136W-A	0.1570937506772226	0.1731456805108605	0.17568688459086684	0.16500796326321718	0.17485233410386306	0.17795800863226827	0.18235940476747695	0.16722359859766345	0.14263087797566393	0.15064317975039856	0.15928145106462283	0.16103822998785777	0.16058354857499502	0.16234463637236013	0.15625530736696971	0.15369910436537595	0.13790294707669554	0.15286941738577312	0.422030320731425	0.16722359859766345	0.1663218110885194	0.15625530736696971	0.16937883593771885	0.17273114192088365	0.14845318368188898	0.14440164684899803	0.1601313411839699	0.14890981547078033	0.15883724427605972
YJL137C	1.2689983176949862	1.2722006031558124	1.24032210556528	1.29283240430856	1.2100395802619837	1.4005840534373648	1.315046434477445	1.1460568471639518	1.1265548903055662	1.2177858019290415	1.0349841082911815	1.0263352573221465	1.1132139977770008	1.0714517132720627	1.2084135965955751	1.2411295327381593	1.233063497359142	1.316498158563824	1.2856645706783272	1.3148486997734488	1.2769736815577146	1.2591635697989982	1.2943492727297654	1.3405163199715728	1.4057556472282033	1.3906168083354518	1.3276576782285763	1.2668144641120485	1.2382378230394284
YJL138C	5.073727900025071	5.2815003246759495	5.192449285483917	5.20100137066398	5.105440806954331	5.129892741834828	5.206151421249244	5.260201127514564	5.340770923421143	5.434941324580414	5.444885532704093	5.683399443969515	5.601184676840919	5.732118441591849	5.297798123745092	5.588652968381956	5.025657299031922	5.542242756506751	5.209693316440736	5.651358697031413	5.732118441591849	5.614877194709471	5.438551825559822	5.588652968381956	5.47704237147056	5.47704237147056	5.594197852459805	5.303056742831767	5.326030439799245
YJL139C	1.5004388826512411	1.4133840947856045	1.454733187621604	1.5328039372666358	1.5038867652488757	1.4266317764183583	1.4396230739025615	1.4041196434249055	1.483963739418936	1.4684594052010782	1.5698866762562516	1.4688788362233987	1.3437876669927487	1.5627580352839003	1.4869631732553807	1.3385904840692564	1.5176859033986132	1.454733187621604	1.383045981286433	1.4315064601750018	1.4248178774706128	1.344013453812479	1.4077374134244156	1.3825312501664153	1.4063600036864998	1.3108973634494978	1.430962042613745	1.3760710305810273	1.5409209216504254
YJL140W	2.6236616636212746	2.496651810900755	2.683058393125285	2.4298361501877337	2.6221136808875363	2.496651810900755	2.57826218236287	2.6492113934734416	2.7263856481849125	2.6815188831972714	2.931827635859211	2.7543924964201825	3.021998183373067	2.9468648303756613	2.7288681341174073	2.61708741874268	2.8053909685874814	2.902971489172358	2.833783733184437	2.6016413840374875	2.6343291323459104	2.700254126244701	2.637887637373637	2.602666593916251	2.5467319873877137	2.757655729268619	2.61708741874268	2.8180219265622943	2.6477104480924436
YJL141C	2.4572884303622824	2.504981922626615	2.696774672147043	2.447897821183705	2.661225879500874	2.4855398621437756	2.6118325913614355	2.506715741929141	2.5125186848727035	2.547630210127018	2.363026628901173	2.4621422991302735	2.422126955258588	2.5930588018649825	2.1063922163975026	2.1156705841348367	2.103911418952226	2.187841788597569	2.187841788597569	2.232726304237484	2.24468649184619	2.257106656764998	2.2051625184395562	2.110219558406981	2.264038506372966	2.1432452349080098	2.18984128281531	2.1754273081240325	2.2420725868204663
YJL142C	0.790705045388945	0.8153761038549789	0.8120187433496416	0.8163978300767737	0.7807478987442038	0.7889168543702989	0.7918997888802307	0.7795967607280236	0.792738820596042	0.7727346830334092	0.7721249037382876	0.7930245540584189	0.7491674002750874	0.7436679675413722	0.7714851308149253	0.7640187107291017	0.7352621973660436	0.7733622669504312	0.7733622669504312	0.7628425901221484	0.7856138437764383	0.7628425901221484	0.7473548703201256	0.7750709428168733	0.7574979487114798	0.7813446558824603	0.7581935758236499	0.7693347707752959	0.7900275276623189
YJL143W	2.811016816859993	2.640437525170099	2.7679753740864808	2.8253128196123045	2.561049435546979	2.6713800948005644	2.663878680608063	2.6557892390862707	2.462838351591188	2.774279251266956	2.487043875477618	2.493468214345194	2.431827649414146	2.605405603268127	2.54141773665724	2.5392255125053955	2.629954411335799	2.7482855073762873	2.5513406207728107	2.683849243699992	2.6557892390862707	2.739786650788983	2.645560222238343	2.6395420796856266	2.625483020441674	2.6661784070842094	2.550739630484458	2.82889980552918	2.6325133510976406
YJL144W	0.9156492135934993	0.9254123790045692	0.9034148287159447	0.8951537752034987	0.9661065719466586	0.8717697871140392	0.9148508810212981	0.9430187364845034	0.9833193558867247	0.9661065719466586	0.989191980346849	0.9232589137179805	0.9469385026199401	0.9737398981179158	0.9232589137179805	0.904377624425699	0.9837819509074248	0.9404365167065556	0.8885123109349673	0.908369276941466	0.8839212189147913	0.9241271285312774	0.9653762186839342	0.9108418762142458	0.9345590653476046	0.9302827804398033	0.9603276572926333	0.952156300092845	0.9373763553659082
YJL145W	1.6766235412551502	1.7372149256233413	1.6799275588702725	1.5791660811263242	1.589901469915897	1.6216802697856267	1.7067896939272929	1.557324806728015	1.527905180576128	1.566917054372126	1.6127777314801457	1.693562169131408	1.5643153613651632	1.7218184782372348	1.4988977276947475	1.5962223413367853	1.5211888973739782	1.6454707415603604	1.5717885220996421	1.681155314578522	1.6731167126326012	1.5632385245107407	1.554490940355091	1.651415932515314	1.5464483404973757	1.5473352893229666	1.6027406225063694	1.672519477853495	1.582506676160898
YJL146W	1.3472533609465314	1.379922466206536	1.4293822501840607	1.3878538518315473	1.4503058607134562	1.392706940728302	1.3757142352485423	1.5313347836832316	1.3700577324848782	1.5139275970840371	1.4202205763178386	1.443759791207323	1.3878538518315473	1.4272460233170932	1.3027691159001593	1.3464243242063607	1.3366125143691017	1.3620853535174264	1.2811111637841572	1.424049005486249	1.3030378045735396	1.3197065193776434	1.4177386897941615	1.4145850068005283	1.3296535390463058	1.4323199010086256	1.385374013006861	1.2943492727297654	1.3888702124536756
YJL147C	1.1543261824436952	1.1248053992249758	1.2017689415413255	1.202405414252406	1.1689614482388622	1.1183139455633473	1.1232417412160656	1.0695714567178851	1.1412665402412279	1.1178347732484415	1.0704430638823321	1.1506864550511078	1.0925708299915189	1.1054040463890171	1.0827811573196253	1.0961785302027736	1.0883838121737388	1.071669440489476	1.1238470649192767	1.1443040696608044	1.1132139977770008	1.0987846940346602	1.1034140553464582	1.069885010543426	1.1054040463890171	1.0849470554988228	1.0774342233558614	1.105116114374776	1.060253286938782
YJL148W	1.7702169389404543	1.8575356499429674	1.733339930289626	1.8986893293054876	1.8578549830639373	2.054997283566614	1.9267263436590925	1.838025140624502	1.7761611641592552	1.8643132594125924	1.8628178994998508	2.221812778578871	1.8847819517784292	1.9272602962208538	1.837403779843751	1.8612380207084178	1.77746079140501	1.8796654367735246	1.8570278580513524	1.8460589938076557	1.8346848556000528	1.8465831562389226	1.755076928498748	1.891495250699825	1.8558200907599065	1.9565840585072023	1.8041667837271471	1.883200231140917	1.604008872863674
YJL149W	1.5975116473931004	1.5513605404469424	1.6639585492869733	1.5494727759415643	1.5703530468883902	1.5868195176293027	1.5791660811263242	1.6636393784412458	1.754289928127942	1.6708731331891502	1.6328774071812966	1.7060553710373547	1.7878778516575693	1.6549614758037394	1.6310775102669401	1.7642069196848795	1.5687856121738433	1.576624483743108	1.672760623950449	1.7761611641592552	1.7351734574415627	1.733339930289626	1.6901996890215125	1.7090541945267095	1.6752598400550192	1.604008872863674	1.881264171837932	1.725201849196222	1.7099024345984202
YJL150W	0.44920533555021547	0.1731456805108605	0.17568688459086684	0.49177256808899317	0.4560169715159633	0.5490332218983595	0.4759534501364876	0.5402083361943922	0.14263087797566393	0.5149150458919545	0.39597379959843887	0.16103822998785777	0.16058354857499502	0.48992384161471686	0.5080717561627147	0.15369910436537595	0.13790294707669554	0.15286941738577312	0.4454682707819951	0.41625469991381825	0.1663218110885194	0.43478578545936736	0.16937883593771885	0.17273114192088365	0.14845318368188898	0.14440164684899803	0.5266227988947083	0.4075865518146345	0.15883724427605972
YJL151C	2.72812706698633	2.5599601729824366	2.7203105077828407	2.4584249128714344	2.6249599608305347	2.2895468382911606	2.4607339846874177	2.7288681341174073	2.4130304279624744	2.552184686978242	2.522190240718587	2.5653168499083314	2.57826218236287	2.732793315168044	2.3556194626147144	1.9723161249574084	2.473064790075078	2.036506935782838	2.0499535227253722	2.148894893339663	1.989125188474285	2.114108607582178	2.257106656764998	2.074300218689725	2.0842103592964696	1.8357820252126755	2.0831584562630443	2.1635733194087736	2.2265963074166786
YJL152W	0.6727359236224265	0.5621950220883309	0.42901846709448554	0.16500796326321718	0.6250017472885552	0.17795800863226827	0.6689929021886818	0.4032037460775635	0.44051266438538467	0.5582548225107149	0.4866641614634829	0.16103822998785777	0.5834878577075165	0.4923931415807441	0.5582548225107149	0.5819810943978373	0.3400083190854996	0.15286941738577312	0.5229452787957587	0.4707279028120907	0.5898435543745926	0.5207135315645959	0.49177256808899317	0.17273114192088365	0.39523216798960126	0.5207135315645959	0.5937343038019891	0.36381034393528616	0.5706480231546344
YJL153C	10.280278690157264	10.380967930368602	10.380967930368602	10.380967930368602	10.464779104646581	10.280278690157264	10.380967930368602	10.380967930368602	10.380967930368602	10.380967930368602	10.280278690157264	10.380967930368602	10.380967930368602	10.280278690157264	10.435731055875108	10.464779104646581	10.380967930368602	10.464779104646581	10.464779104646581	10.464779104646581	10.464779104646581	10.464779104646581	10.464779104646581	10.435731055875108	10.435731055875108	10.435731055875108	10.464779104646581	10.464779104646581	10.464779104646581
YJL154C	2.4525972203970183	2.461065760948224	2.4849192085540297	2.4781219050178205	2.5653168499083314	2.416124685029732	2.379213563275016	2.450550566921537	2.52527947939823	2.451004067831933	2.598498739259581	2.5191250822081424	2.602666593916251	2.57929393918502	2.4239240593628524	2.3734541460347787	2.5258911909684456	2.4182782119611415	2.3495893235498073	2.3326072858074673	2.3164116047381964	2.4410954650034817	2.3343016553852336	2.493468214345194	2.423014679806993	2.355950985416918	2.3855204453720633	2.3666510791631925	2.3889166486635425
YJL155C	1.3072522166998293	1.3493150358667165	1.294598580774264	1.332853252158366	1.341263856247239	1.3625290131330239	1.3320156428788021	1.3544768772275186	1.4174075111686923	1.3324852230640767	1.3305398535552853	1.363282551370455	1.4518807979305581	1.2923223034287472	1.3004079809855482	1.3221826995355899	1.213226283294488	1.2465174617581214	1.2645076695463915	1.301521522414338	1.2112873315449775	1.3629490831616464	1.3120094869788466	1.2100395802619837	1.2758959235571279	1.2437018388732293	1.2452063708130834	1.2560349814961005	1.2934792202037544
YJL156C	1.5025573203314866	1.601995706614554	1.5398686571759592	1.5720817649448273	1.65558478503648	1.6145224675147185	1.6613117107127326	1.6149316160392062	1.6166161101325447	1.7030023944018917	1.7067896939272929	1.651415932515314	1.5838127337337453	1.7308980298931798	1.6717565285645843	1.7036764448738717	1.6348662933716018	1.6282871012831848	1.61747844358296	1.718325626792339	1.7325945527988835	1.7116360487052718	1.6741048336912163	1.6499342764787843	1.604008872863674	1.6712546923485827	1.7254649597236809	1.6454707415603604	1.6346268051965578
YJL156W-A	0.55668429389959	0.1731456805108605	0.5766481620575882	0.5675406656767246	0.17485233410386306	0.17795800863226827	0.18235940476747695	0.4207232445974798	0.14263087797566393	0.5213342590997749	0.15928145106462283	0.47318685007670763	0.3860537584320394	0.49898499032254484	0.15625530736696971	0.3844484752166766	0.4546950173921709	0.15286941738577312	0.15153979915869764	0.39132788449254075	0.5328253433366934	0.38374562263703127	0.16937883593771885	0.17273114192088365	0.3760889185779608	0.14440164684899803	0.5315816374076917	0.14890981547078033	0.15883724427605972
YJL157C	1.6636393784412458	1.591433817121501	1.6149316160392062	1.6660474072103217	1.7367388359947982	1.7257446134378525	1.8222861851886545	2.1044994661715775	1.9953613875088607	2.0763784418469586	1.9742856784815819	1.896722479368395	1.9033360649394064	1.8183220320019653	2.129475357883412	2.4399486430817334	2.167409844250874	2.309650069673859	2.506201128131014	2.4435493923025806	2.447897821183705	2.357081492395993	2.398263089939156	2.2455545352241177	2.3855204453720633	2.461065760948224	2.1582227133815777	2.1426672424469846	2.097019709045305
YJL158C	5.47704237147056	5.543752420883603	5.542242756506751	5.629882057012521	5.601184676840919	5.651358697031413	5.496421863839884	5.47704237147056	5.608168300747229	5.651358697031413	5.804540957951579	5.7837605181983704	5.933651173972283	5.804540957951579	5.458075625872152	5.464189704562201	5.321835094248071	5.556550225929781	5.6964330712942255	5.6964330712942255	5.501020347462963	5.47704237147056	5.417044221937409	5.403304302839852	5.2311441328757216	5.0896485219664775	5.876905206211132	5.740083331388864	5.829255191392853
YJL159W	8.553860458692217	8.47821081311369	8.6642995021941	8.551859251389569	8.76194299762172	8.442747344000118	8.47821081311369	8.412410843390983	8.352582107985391	8.47821081311369	8.210394472430057	8.442747344000118	8.298366898623406	8.298366898623406	8.020791325790096	7.914892581102297	7.838751608806547	7.873671516141576	8.044120634747022	7.862924413071527	7.754775952878543	7.880422303718248	7.995929521708511	7.873671516141576	7.85550014756928	7.688236127974032	8.044120634747022	7.880422303718248	7.9710783806098835
YJL160C	0.7162666741660011	0.6996539401835988	0.7440606215502414	0.7277450765966849	0.6704942472050175	0.680334374227396	0.686450308966097	0.7845026749382638	0.762194488857729	0.7456878211380533	0.755846557108774	0.7652244824365043	0.7976711490847345	0.786211478208053	0.7254713569612254	0.758492713051962	0.7529588563240752	0.7673485449037742	0.7795967607280236	0.7786976884204939	0.7669483916627768	0.7391126700983338	0.7658649420351906	0.7574979487114798	0.7700679604454129	0.7696555712745202	0.7607115270035906	0.7600788758569519	0.7704130611401838
YJL161W	0.8833355724010503	0.8507753593602431	0.8490395877300787	0.8808657636266111	0.8803123530628553	0.8490395877300787	0.8472362565758081	0.8377558530770033	0.827636594043872	0.8094661471014455	0.8501871885351712	0.8377558530770033	0.8596758315242243	0.8228944682595114	0.8063237854509726	0.7835417076682942	0.7903932658762556	0.8063237854509726	0.8081941304396619	0.8116599760107759	0.8218199327527389	0.838263260781645	0.8404191427597943	0.8186479027339597	0.8143260860542362	0.8202338887991591	0.8133376737146261	0.8090459433061302	0.8182327439692989
YJL162C	1.0406208039883702	1.030636491252467	1.0441769478999707	1.0649437178192172	1.076546546484356	1.037829335490729	1.0244678371578733	1.0604980879447903	1.0671486602705436	1.0366732927932352	0.9579061420340189	0.9218395960024546	0.9488282058133599	0.9881182489726661	1.0574312003932411	1.1048146401221217	1.0925708299915189	1.0935254292969168	1.0813844627376465	1.0640632476571275	1.0999972903767248	1.076546546484356	1.0592666930330992	1.1123526696007098	1.0928929582693245	1.0385017599233142	1.0520333392448187	1.0781367625559426	1.079348256686469
YJL163C	0.9845733112028527	0.9474689797920726	0.9497883643634266	0.9480567405730473	0.9485732904792217	0.9232589137179805	0.9254123790045692	0.9605843630498654	0.997873050563714	0.9037437787691492	0.9632418909111051	0.9661065719466586	0.9920055887767258	1.0026816487025139	0.9768091408041174	0.9546943235481307	0.9935484855958642	0.9378885218059236	0.9483270984429537	0.938424117639909	0.9651451713619661	0.9651451713619661	0.9472163901792807	0.9830928534222654	0.9530174907651174	0.9765922535213916	0.9378885218059236	0.9811009972619213	0.9724310915193812
YJL164C	1.0074419717763372	1.0065136130802348	0.9913098686142686	1.0065136130802348	0.9907485452407792	0.9387277860972091	0.9623333631246525	0.9768091408041174	0.952156300092845	0.9669516944078411	0.9552307699434832	0.9590495739409155	0.982826323329024	0.9750340639957991	0.9500749346079107	0.9782114738024509	1.0218508712514476	0.9722034559835395	1.015853243646786	0.9948776616926288	1.0216393944993665	0.9970132114235448	1.0116284524620207	1.0090302689969575	1.0039876098422933	1.0325945402944576	1.0193604770748497	0.9677754883147569	0.9666333603794421
YJL165C	1.7579964491070088	1.6996353658386003	1.7228451004078127	1.671544639283223	1.7347940284086718	1.733339930289626	1.6471991657630418	1.6873438021216307	1.6919344382373827	1.6854374279542974	1.7851556986607893	1.7919214061717643	1.8047770759490485	1.8315837990081727	1.6214477335726754	1.6959077527971895	1.7453262792418363	1.6346268051965578	1.6952565112766385	1.5712761694264565	1.6328774071812966	1.708706861322224	1.7129636409312081	1.7105807902832006	1.6791619529560347	1.7063124288452673	1.6941902606745451	1.6184471035842758	1.6324642731018124
YJL166W	4.706768260507264	4.5666376645655	4.616070553772031	4.540048371986402	4.552733779345404	4.662216311577415	4.412980926090814	4.288460596700451	4.145607202114707	4.028292218176172	3.419790577535222	3.25096603019828	3.4737630084243505	3.5123050761645196	3.7343700683198184	3.738069651083431	3.9855015355641283	3.7415128290935993	3.89663017846107	3.539653072136492	3.6406285928384454	3.5290247730211393	3.9882410229088983	3.534591271551803	3.831357096846936	4.035065367578067	3.7721338439157757	3.8362686108396	3.714685543522001
YJL167W	8.210394472430057	8.231468388853704	8.298366898623406	8.251432549138935	8.434821871571547	8.231468388853704	8.044120634747022	8.286857413476742	8.402473079183633	8.412410843390983	8.423926762592561	8.423926762592561	8.553860458692217	8.47821081311369	8.044120634747022	8.1846594402742	7.873671516141576	7.995929521708511	8.323076464926592	8.298366898623406	8.352582107985391	8.352582107985391	8.1846594402742	8.046887285326775	8.290547952733746	8.251432549138935	8.323076464926592	8.1846594402742	8.352582107985391
YJL168C	1.693562169131408	1.7074601572429107	1.697355042357071	1.7844531808262771	1.7363114281401189	1.8128915910766292	1.788309376270104	1.7919214061717643	1.7388905553084066	1.7482665656377132	1.7363114281401189	1.788309376270104	1.7453262792418363	1.7050077294926447	1.7804075992702204	1.7165320269438396	1.7510898630719753	1.8818958074638588	1.771423574255364	1.7899582960067364	1.8187834347323106	1.7642069196848795	1.718325626792339	1.7319089732047384	1.7407856438486111	1.7690384698952755	1.710981628995936	1.6413643622962635	1.6413643622962635
YJL169W	0.1570937506772226	0.1731456805108605	0.4605189622348883	0.16500796326321718	0.17485233410386306	0.4261388880847253	0.18235940476747695	0.6060420982838138	0.6308077725710624	0.36876775128219974	0.46539492567081775	0.3897512728072322	0.3936960310382049	0.5726735941565295	0.5588598557716499	0.574088308375805	0.5888967559394473	0.6684648275706963	0.6539059050343109	0.5977649761232726	0.5830511900126061	0.6472316178025689	0.45318654776436373	0.17273114192088365	0.6564524112985067	0.5824664208958594	0.5665244128375111	0.6460979971499846	0.575671055229555
YJL170C	0.8482129930445861	0.8056836027057732	0.8202338887991591	0.824132558352556	0.8238503089051317	0.8025121228772572	0.7983323225574993	0.8433485194088615	0.8248501112006414	0.8301896578717162	0.8830288717966792	0.8289006896293571	0.8544234081647695	0.8525228727234386	0.883647224872151	0.8538844164533876	0.913080986068838	0.8398666167005169	0.8689935658125737	0.894601065855437	0.8850775946086079	0.9102550743406389	0.8334706518014015	0.7930245540584189	0.831389974392703	0.8671945633127656	0.7980291658959144	0.8865882059721394	0.8501871885351712
YJL171C	2.822342545434691	2.8174428682961974	2.739786650788983	2.9246030864342725	2.506201128131014	2.4525972203970183	2.6343291323459104	2.953782116015567	3.235662259558635	2.9420858728418713	3.3829717723194284	2.925581343431262	3.253377932457782	3.127975534653901	2.9206158074055635	2.552184686978242	2.953782116015567	2.6853289484529004	2.7092394285051142	2.7010327540567083	2.645560222238343	2.727047003349352	2.587067901457917	2.673573459219286	2.5343547974483953	2.4701683234170377	2.7654271959884937	2.7560386385009132	3.043524716307605
YJL172W	2.264038506372966	2.1754273081240325	2.1522949864640464	2.320844821663656	2.021123991343101	1.9669141648565456	2.194556624628719	2.45011234097804	2.346334952925807	2.343181176737525	2.615639315579277	2.28919909597964	2.4305939179975584	2.602666593916251	2.636859596299345	2.305204023479712	2.7449097721481674	2.4739120569869946	2.352475292325197	2.614398623541221	2.4764099488038376	2.4483363559526516	2.3420430098654794	2.326947233834868	2.330662646802964	2.3611228017884165	2.2237160231710478	2.448960174993063	2.770042601521292
YJL173C	1.3765686081236927	1.2803857833294803	1.3530052040600309	1.2730838875026913	1.3066865282000109	1.313816756651169	1.2448697540430942	1.294598580774264	1.2934792202037544	1.1764042891008426	1.2348042121285232	1.2682098134642925	1.2767524280226594	1.395418895310919	1.3072522166998293	1.3457718543346828	1.324398405726623	1.3644767947734457	1.2833314067653803	1.2544562546770555	1.2384346921671971	1.3211844341219372	1.3902770519655587	1.3919775348553085	1.381206901452859	1.3615962221606353	1.340722142523461	1.361105360138553	1.3580534440040999
YJL174W	3.9077579934248936	3.8600152897354585	3.9903989475338824	4.080559692772242	3.730083047869277	3.6642445631757017	3.8600152897354585	4.2051015407296415	4.2138155348937305	4.0384887464019	4.594149847896719	4.155362045478525	4.511021807800644	4.412980926090814	4.5254686938241555	3.852164257036058	4.78150582593166	4.097040105239257	4.097040105239257	4.244224039651012	4.252675067465697	4.3653137888934594	4.067226140994536	3.799778215984312	3.9971490894082358	3.9863334759323834	4.020534855223488	4.2138155348937305	4.5709509787027205
YJL175W	0.1570937506772226	0.1731456805108605	0.17568688459086684	0.4231107351231239	0.17485233410386306	0.17795800863226827	0.18235940476747695	0.16722359859766345	0.14263087797566393	0.15064317975039856	0.4386636308947014	0.16103822998785777	0.16058354857499502	0.16234463637236013	0.4184863890541406	0.15369910436537595	0.13790294707669554	0.15286941738577312	0.15153979915869764	0.4673378023966709	0.1663218110885194	0.15625530736696971	0.16937883593771885	0.17273114192088365	0.39445885160376093	0.410186117658609	0.1601313411839699	0.14890981547078033	0.15883724427605972
YJL176C	1.8209678696161116	1.8159855831004752	1.8896210201137063	1.7579964491070088	1.8060499168162474	1.908471646060729	1.8163402575123375	1.8693053629216727	1.8320915183856255	1.875567732715394	1.7874053920736175	1.8549431738928732	1.8959579257455381	1.7094249531906982	1.852628280896719	1.9608064618338346	1.911093183144395	1.862437635037278	1.8854142929286728	1.9056555129007529	1.9038756055256754	1.8444971059318376	1.7851556986607893	1.97258917876922	1.8481195117050657	1.8368294709885897	1.8299362092797058	1.912447666002607	1.8534097092462505
YJL177W	5.807278918415465	5.683399443969515	5.738547062903917	5.7350097112637926	5.764282690530599	5.962048339243134	6.028143506047837	6.011429737802256	5.683399443969515	5.939567988901661	6.011429737802256	6.205250049563953	5.939567988901661	6.06996892617588	6.550488326260689	6.6132117964292405	6.4842405688005735	6.588215039164706	6.508913411146379	6.227864180886803	6.341596515337765	6.045619567726437	6.550488326260689	6.640313305664817	6.360587822833921	6.6132117964292405	6.341596515337765	6.557382184727108	6.045619567726437
YJL178C	2.08231437513507	2.0468895230208073	1.8992549367119431	2.000055674840429	1.9788338646688346	1.9858976216961512	2.04815525762746	2.011298450521435	2.081209522490438	1.998143104208673	2.3765416709816014	2.081209522490438	2.0756522994255264	2.062190772160638	2.0224144455109148	1.9503098182662952	2.221812778578871	2.0015163049427462	1.8701981601212319	1.8299362092797058	1.8679495871853635	1.94981406693732	1.9503098182662952	1.8384620955003272	1.876659081543017	1.996986790881541	1.80070526826455	1.891495250699825	2.0065264190459566
YJL179W	1.1708048482348268	1.1238470649192767	1.1543261824436952	1.102008535455219	1.158100070554216	1.2370742613626269	1.2065887976449983	1.2431475742826033	1.1968535960958713	1.203700473217854	1.2151097584607113	1.235489662167538	1.2876972758735103	1.2598139099277124	1.2144833821382985	1.2686697728616936	1.2420934706169506	1.2068029978762265	1.1744267380368787	1.1868362278974962	1.1906532162212238	1.2260827950718258	1.2206702512481717	1.2017689415413255	1.1914553965456458	1.286963874401182	1.2158912996647506	1.1906532162212238	1.1983910834877463
YJL180C	1.8411248857219307	1.9014183717896889	2.039304330196178	1.9930954001587584	1.8779357759706587	2.140768800926062	2.073523435376795	1.7254649597236809	1.7162964240745113	1.7218184782372348	1.3525937997549913	1.2884003363433914	1.4212511101597605	1.3625290131330239	1.5946385669027694	1.7874053920736175	1.6712546923485827	1.6919344382373827	1.7757435591846804	1.7407856438486111	1.6469683392166008	1.554490940355091	1.7228451004078127	1.66106313507831	1.755076928498748	1.8841681802870607	1.6121131168194096	1.6613117107127326	1.5720817649448273
