	14251X1	14251X3	14251X4	14251X7	14251X9	14251X10	14251X13	14251X15	14251X16	14251X19	14251X21	14251X22	18607X1	18607X2	18607X3	18607X7	18607X8	18607X9	18607X13	18607X14	18607X15	18607X19	18607X20	18607X21	18607X25	18607X26	18607X27
PRP43	223.87735236207618	209.9378488115029	247.22655267610878	212.08751733932527	229.81395018441933	242.3036180069124	205.6577686711422	237.0380513080129	206.42183149485376	172.44179088334857	235.17659743905313	194.57964829470694	257.5698654348621	258.76516851513855	194.53391640783786	203.94596089367067	212.48773023039936	244.17524824179085	211.91121020546072	211.97617405415497	268.9777469895887	210.960661147856	216.22330176926602	210.2468279804144	189.70124842088993	192.6377648640933	200.19758570993574
NAB2	205.28925109446297	212.13633508395233	229.85158195323297	206.26627564327282	216.5335247157863	213.47562355364914	211.48220488393866	185.4877048605494	182.88143745722275	198.53216471586822	186.65488701575657	173.35258806255564	210.71708795346143	209.74770908509564	243.99220333001728	188.23888931131617	183.92320338898975	186.39364031897307	185.20063941219115	178.62851235718813	215.62230037697407	207.3381005380909	219.86851426304102	212.44919882443756	194.0193935485278	196.39438614253322	200.3928209559397
RPS2	2462.6362027566734	2585.439767042103	2460.5744751243374	2451.180900024451	2480.053749128797	2458.0821870769146	2454.9729715169137	2599.368287073468	2524.503998317783	2542.9965524657405	2500.809638133444	2569.5940813715188	2783.9957846599495	2942.1325503085745	2513.5334442996073	2684.728764882077	2751.3232586287636	2412.978519557208	2072.147512219364	2165.2073425881727	2421.5234825433226	2396.2655201309117	2357.656922668127	2302.434580645738	2870.513793947418	2792.930617595688	2771.143720896679
MON1	114.26151493609855	108.59643687178186	104.43185055979454	117.24728775282475	118.09968941743581	104.6874932884489	116.96684021716416	109.31310917207946	103.80523146017167	108.81879992190385	116.55461656287498	94.30251500572854	108.23883437000345	108.29661839374629	113.76929252581724	102.21922455185981	101.66079050730613	115.62938382683508	109.08020413614352	110.76470642231918	106.29753561516057	104.55497330264002	107.01157843501113	110.11881307986553	111.3434585706992	115.03149453041327	117.19124767910031
MET13	103.76738856414643	147.92562820308868	98.95527259104477	108.91971976612564	150.0060094129252	93.72124964187431	115.10405157125902	122.46677835234959	91.68144671833741	103.70603348387243	123.97810545495535	86.6262469495484	138.29577850110178	133.39021671559422	124.65385717934527	98.43679629963808	108.19525212627973	83.11606187338272	142.45160942727102	128.59871288237636	122.86770817731306	86.60750299207957	88.5951775936752	85.79309127609427	115.99816287464269	121.89255355040174	114.04092422224508
SCS3	145.72397753639984	150.86193480928944	176.6284690486351	142.87311454841517	170.2894284957959	180.17441087989448	148.3322378442619	160.36161986498837	132.05872137825503	127.08864875343872	168.93552064841214	118.06397925537061	146.0334490381314	141.4202814927035	163.50143105226917	124.98386285345609	132.15794894081853	146.74469979786508	149.87038287083323	144.20367328301765	123.70155118843579	175.69537697257542	170.3587362557043	176.9020543319627	147.25805325870996	168.6556186696365	167.04048678113128
SOH1	208.61650364785098	180.95506627868374	203.77346977278404	185.59718137250871	204.7275713709607	209.0836654974157	189.14971657285713	205.75645832608615	204.10092462908148	181.44954354926378	199.40296987458947	207.37271695793692	199.0125369039517	186.3505225684222	207.36728447287004	163.11441988695222	173.7097240661997	189.54862820814176	200.6748253392609	201.40586436519618	190.05290497435774	210.50378951927567	200.39226188333885	207.2397788746968	217.81107893176167	214.14398298916245	213.894510635312
CWC23	108.27514061796035	109.58675173952837	118.97441783531463	108.81731720425861	114.86374249028593	119.44391550881883	127.56547771686431	106.40010081827091	97.9483312961677	109.5635619229282	92.48841685581245	94.80531939764558	95.4476148801015	95.65082592748931	116.83306395248286	106.11592632729526	103.72934447952525	110.62510289697241	121.20398975556489	107.98799054648859	105.2917649308725	110.30846332637827	108.34876469358392	106.23086037883755	116.89627581548766	115.54946205088405	114.63974289398266
RSM23	190.16084782712286	136.27133752725211	189.92905477965522	192.88595755924655	131.03512789905864	181.4187807784987	183.11633772743122	146.80105684863247	181.63269674062718	161.57483276817143	153.6968667407853	180.28076505677623	158.753230812306	157.8629113760482	172.77740585050785	161.70932321611488	156.21285364209643	170.50541554824414	207.80464056373805	215.44550134539932	178.53744871593102	159.3524093605317	161.5563024895155	171.6610421247834	152.23395991154058	154.23940432281867	156.27889513409906
CEG1	166.6874025354593	140.70398981754317	150.50525777299288	155.54044497197233	142.57325886021397	160.63160027931443	146.61833776094733	151.08710181530466	141.40354708584158	136.94150743628185	153.86220246932845	137.77147536036523	152.9743360352427	142.64082520731296	150.68021719802755	139.7080661939001	139.71406623692954	146.73947391483617	165.8560489424942	149.13897521213357	146.28927875455145	150.05728087727977	146.94773044409482	142.63049939444355	150.61414065007952	144.50946888150918	156.79287878347003
SNT2	90.30323460983854	88.52008123582195	90.57810477481888	93.59378857024318	90.21871510799244	86.26966241973506	92.49997158081493	85.62917150957368	73.74953037210823	85.94010941554164	87.15732481000207	71.55809760414323	85.80329554802583	84.58395325885235	87.63033053518592	85.04677042364631	83.7727611520216	88.14548783299341	87.6010826482036	87.44004378043628	85.84456822751585	88.23330316821458	87.73227198391933	87.02635118140682	83.30965548189201	84.57306808947126	85.75610853148268
ITC1	102.88879990387383	101.60880419891302	104.88694867683378	102.60648430009078	106.84917432752498	105.87245800281455	104.77028964579068	100.621889857864	82.8733031444708	92.2945453974213	105.92716769460239	85.32998874317697	95.09820449862863	95.41150995070704	103.29481840187111	92.94504633434411	93.29002567025206	104.65275736819183	104.4520038989148	105.50253818504086	93.98154069138117	102.14470342465188	102.53539892848579	103.46560897421716	95.66084889939972	100.86902180848509	99.95103333314631
PCL10	145.75763927679603	120.08110365961365	156.9819608049143	148.77009110801657	118.85851431570649	164.33287293439412	136.9455708776619	116.1856794239833	147.44494126953572	122.92474728843914	124.8469334479909	149.55668843922444	117.2329633208787	118.76933206123755	152.14568753254866	142.9439275421944	140.32592957797883	149.8716533715912	145.02974718453203	151.7703628855285	147.23660439878893	127.59357364334109	142.25627275967278	137.14023746317747	129.91264050424405	130.8362991542242	130.62356335137792
RPL1B	1320.2013911776783	1379.9006972491227	1316.9439953270046	1318.193099285458	1325.2073582251296	1314.339732708651	1319.9948985115482	1370.168949779677	1346.6023591509359	1363.3458151955365	1335.9434477459522	1371.816129484928	1595.7951717085841	1653.3418665717616	1317.1816456995525	1393.7079993651344	1367.205315792115	1408.9294375182078	1220.0740578810767	1246.962442426467	1423.4820886037053	1198.5677081940653	1221.023729641514	1152.900243792825	1443.6125959868036	1402.4881820878043	1401.1443988876129
MRM2	163.02069424591718	153.65276445697577	165.38305695521422	173.40931801381166	165.11652454056116	172.00492459326	173.6884217369781	157.1083065232354	186.1950819250786	168.42946643093939	160.4251281636145	182.0104915827508	151.5915443952656	157.85941372023964	178.45567136494128	156.20564321453395	155.23227997715517	181.51586671886852	171.05028093116397	164.04511311703044	162.66021391238115	172.48948778951163	171.49467016551026	172.92194419694926	174.58754567982075	173.33105351695588	168.50857893147065
SEC27	195.73422541715948	198.24020276977882	197.64360549228067	202.61358697963672	202.5234792413435	200.83071523710782	204.99249591991605	186.16522903495138	169.29257458171713	190.4932981321324	192.53521530817198	159.97183943725076	190.74910021679244	190.98622034327204	203.66965599539787	202.00707796788504	192.06124891583687	191.5414127458208	212.18100343168717	208.4949355339545	183.53474626780624	192.09109819164632	189.791327634205	198.68623019011488	170.51863144603175	174.217812415439	175.033970129204
FLC3	136.13285907951857	117.65279256069314	127.71576154202012	128.7213334874911	129.4736771867877	127.82411845763144	130.56289995837153	125.98083126710469	100.43110428695347	113.21792986022751	130.361429662204	95.0000203604819	140.90816798527243	132.34332489589093	129.12858379717304	125.9651939608699	123.73877910730225	116.44283233578057	125.97184528671129	123.80629030888375	124.39742148041628	117.6294851865163	114.22390581921884	120.72758865121338	103.80305946983418	113.99124395850487	116.2606024559439
YGL140C	97.94577656408373	100.65220340157668	100.64219796651578	100.33746046278785	110.4175788741416	101.81491759339318	112.44780191052475	101.54464555650118	85.09038662472403	100.54364317524511	105.72986137091453	75.62687925930801	102.9298759666246	104.47901162570241	100.1277721240825	105.05441150881376	96.78414495795388	102.72212430091614	97.79985336082632	100.24156288013415	98.5542367124622	100.39997155507308	100.6871876166962	102.16195615329399	91.42913982803897	94.22243275511065	92.97488563064718
HUL5	82.17513602529937	98.79751657271834	78.96059345434773	89.14750221954753	102.48225156435764	77.3197267947888	98.37359653962051	89.70095169321617	70.83920609497808	84.837491122469	91.58017485097824	64.36349151092313	85.56634843840817	84.41270422631862	89.19677061805696	80.06344886696996	82.8183525025567	79.85903009738078	87.61909748026399	91.85172382827409	80.89390944824642	86.80284669618098	91.10291260271323	90.70877255617822	84.63157811403062	83.45869959396974	88.537582175659
GPI10	117.58439762440726	123.40338331361683	100.75638338582479	119.67803428950148	123.22777451628167	103.70344851108436	121.15817095647559	117.7221889002478	109.56300409799837	112.23705069657822	134.4367324462691	105.01883171548366	126.95746863298744	121.70248811139123	125.386408906002	110.3446777128575	108.98541079187794	110.39035217745679	113.61181413265415	122.10229266555612	119.15600390976468	110.18110695681167	104.44362492402348	111.98824581178337	116.63735945519136	117.20305790052234	113.42434436094675
MRF1	144.68852394321868	116.44887729414086	151.36198723048005	157.18978792003975	125.5137742303958	155.0148168858062	147.47732975267968	113.79984387185428	156.60964631005203	143.88167464607668	118.68151961202356	150.21121494893595	122.23733726518059	128.30210749755088	151.2702526428443	134.12914416737158	134.82728799031477	143.80524304745506	149.03394485370896	149.91033289225703	137.5262231439309	148.53426565414304	146.42243061899632	137.27336849756188	138.19335741807976	139.08879651495917	135.70194385464052
ROG1	96.00533680001385	97.8863566976703	93.66701156726744	84.1795812235091	100.88857138834109	102.76239818402544	88.89604559113627	108.02074782899847	90.32622408441249	80.52345880010414	114.92068821336609	94.72710774528372	94.41200893798539	89.13469962470741	96.95517597776515	96.71479028579196	96.27556485177873	111.28840592398385	93.96227768772425	95.1931022812019	99.8900835790049	97.67978849462916	98.62912885084165	98.34935341883866	89.73026612325556	89.82375794131778	92.97699539168588
TIP20	129.85785064147865	121.99830921430856	120.61153503181583	127.56089639901128	123.73969734889184	108.34340116095127	130.64734646640738	131.0843816704406	116.78216950172443	111.64417368479693	131.51910698537912	102.42902695406505	127.76930264719178	130.1087376757186	117.98912722992984	114.42328641936874	118.28953196428157	117.0999921724197	124.71754542886946	128.0365472514017	115.55492521862917	113.87098619353321	114.31404332954966	121.04297336847905	118.33312132167126	129.86822539637882	124.77999009291246
RRT6	151.69568393584188	57.60977413938324	156.197240741564	137.175390318789	57.72047258667123	151.33376882977018	133.58556750799087	53.22448208282748	135.82085760657583	114.27196463856234	47.67022651004612	124.96472454560983	87.28499140074999	88.6965839695521	100.02509953454833	101.47165457962112	103.30227472427089	105.6740393192101	175.98834957772783	178.59926254801013	160.36953440153368	97.9282275857735	95.53784975069598	96.32684140005448	92.16373640089829	93.50965848599304	91.67942066194405
RPL9A	1348.9602835250798	1510.1287461634831	1343.6636709536344	1351.4125386201338	1381.7023860286663	1331.7713493098945	1358.490059912291	1493.3193288679972	1398.7385665355146	1475.187091399223	1393.1968702263655	1435.0621017824817	1658.800570170925	1719.9497212173376	1304.4707260544894	1598.1109322055686	1573.0966524991215	1425.6863983257886	1000.3869389914446	1032.790334083802	1277.3962606424038	1343.2534043056428	1394.8457703038466	1354.1464173238455	1585.6171999990577	1542.1990977918056	1569.7248033009696
ARO2	422.3018483568586	433.58755545249676	440.9741017504515	409.3390251621308	425.90617110086566	434.72843901742533	397.6087557043334	456.2318721672383	346.9201808336085	392.76224202409094	437.41926261540135	362.1794006473564	449.45177479367027	466.19184642265725	347.252166655264	489.6188130102642	492.0104653896957	409.61108436396654	310.2182198257308	314.74843196156394	364.0102969887559	404.197789011504	428.4946450102872	415.5226790307229	467.51059699491884	451.449821599277	451.82880905266774
INO80	100.62008673560392	118.23346554812072	107.95319820365688	110.00022314921814	117.96254729454465	101.12494690335717	111.70738649763953	106.29586885268571	85.76406256098187	100.14607397248699	107.86234047019931	75.904515947309	101.61048541741098	100.12991682245894	105.3848899987735	106.02421511189259	101.53264588551428	113.72934370473234	108.6112732514375	111.20797090133718	99.68497371640805	107.33056543301231	109.42124701358502	106.8677846853048	91.28466520853709	93.9079869849289	98.00889383716509
NUT1	112.87784419436431	106.62080290216045	98.78610170960962	106.48060173163886	105.42599876813787	93.42613146533307	107.51195244075512	111.21009656004186	86.83257333683721	92.43594947701229	114.6856194572566	84.08348239161852	105.35068032924517	103.76070918520296	100.42125548996646	98.31091968717126	99.97723850237199	101.86107274255043	104.99178047141399	111.33948353389366	102.6428866873789	100.23832813517706	99.9298610300712	104.13976192032266	93.92010944455986	97.06626846128962	100.09563676578162
PEX14	93.38412450725329	88.54393399745726	99.16321862649662	101.74328663153827	90.80555024757479	101.4575983450296	98.91071244612635	88.00147300853249	96.80334219083781	90.48882810283055	91.64910067878044	98.75782369871436	96.02520803754796	92.89832784072892	100.23519686736917	86.39608217186783	92.20037806391302	91.49801059525316	105.0093831662336	101.4550045010195	95.31104494587066	91.94957881149885	91.55463624128346	92.04391845855986	97.7034091075233	94.0578449871874	93.6033952337533
LYS5	131.55072665574443	146.80174994863506	125.02790875118949	139.56695737490023	143.14710302936453	133.87633918915535	131.73217745389928	137.36561820709494	174.01466231503036	130.75482649479395	145.73446712190957	175.32321482061505	138.00063071846762	135.99099386930425	148.17013989106437	146.50260928976115	148.7769945743543	146.92506335148303	131.85851514308214	131.48120821551964	121.14071272474864	147.3479151622841	154.8386360457361	156.78824100225438	149.85939049336406	145.4691190214334	136.15867653624912
CDC43	170.53393612332064	156.105322230756	164.56132452391833	175.1720258695666	162.87653763368752	172.38256011398738	163.44066292843982	167.29363074445473	147.81203004555425	147.49302914504582	173.62191263407254	139.28280697262252	154.5149474369941	157.5907577842461	159.33355585854596	150.77531638370118	148.96783485829985	169.7570170622489	152.4099628268567	151.69800780005858	150.71984442883763	170.407953469434	176.22700588493123	180.35506135757163	163.83990216466134	161.7264944481015	171.62254302511263
AMS1	88.32081642464564	81.39077465444902	108.74216908960352	96.44323437382371	75.47075959000362	108.93100917846452	100.70468129967824	67.67231428352996	101.06195281364951	93.31098720458309	71.58274092673669	92.95980203210857	80.1705170248172	79.97560897467977	93.1775471789834	84.56159583484163	83.98627548501688	97.76550868041079	107.28330538307111	103.86543867897797	88.67919131212332	99.46827924345796	95.29377656085889	97.48418476174554	82.85404374282513	81.41131321672613	83.8929368564718
ARI1	125.4481423115725	265.76955651145903	150.83798757481833	120.50358930258935	246.75296207856235	147.17881813199807	118.12771472282884	268.38686844557293	127.57680038230784	110.44037759575338	285.70745535896265	133.16407915201992	142.2262944145884	140.2868065497165	227.3174323971581	207.626672114057	220.5065583598357	214.4096571635161	80.27780430673259	89.55718646669	88.4824240252866	264.09248774416415	261.4678726172589	271.44847785043527	159.82213679018804	156.51361814100932	148.19665454846913
YGL159W	137.04055028451546	132.90489360077694	117.05951980497804	135.54386743376057	148.6120508299125	118.01458421046252	147.58863424735824	141.82081515228458	140.2853105961023	136.312997073872	144.72881128420335	120.04910422390694	139.6846831060283	133.753764533606	131.25989020152173	136.32903722144715	141.7733266095429	143.02222761082234	131.8800122405276	133.59062855306746	122.85013015753685	133.0362564880219	129.31599622492348	150.71252699604992	129.68118576989798	133.21893043147193	128.82921233543755
AIM14	140.7331184997077	130.9507567727793	133.15255143993926	142.18633554669023	126.65000528516175	128.35115169513438	131.41790500963322	130.2889960596647	127.00893444499474	115.91026754341335	145.3074859399279	119.79648989402367	119.8603868320438	117.3442613955064	125.55845149559467	135.49792006708654	133.33383523082637	144.91138006142927	131.8452972046527	132.04063599930888	124.85179440440548	141.10020643196103	140.2396418263843	143.5217159856271	122.37193639592749	123.94102470787428	123.62918449806476
YIP5	201.04362323948126	188.3512215746508	214.64832883116304	207.03162064124024	188.433306261749	207.25688683073318	200.6237727723794	194.23300649278443	189.93885319335794	184.99171181689985	209.95165569793673	187.7349395278191	178.40510736719614	183.7134158318293	195.80140440785505	193.4054048325704	193.35829523268845	190.98778337410417	189.2568138913077	203.76541349158745	184.0762615746381	228.04387540447405	217.60425303980378	227.6539858133297	187.1117970787363	196.0830068637693	193.71146511363432
SUT1	105.6221965264152	85.21391188009889	106.72010754935141	107.50539364595116	100.48442738154198	109.54820375517644	106.10870710488808	69.9900520902312	131.8688738815338	103.49904111133591	71.35120693135114	124.09309121623181	95.40248238503412	97.86239433212397	124.87351736174352	90.36721072261295	91.07242149738465	103.83906892885551	96.51245291093738	94.63205283547941	102.13110032360969	105.71616603316862	109.9478993676999	101.37199448781894	105.91573460254628	103.04963557994873	109.65125715064576
RAD54	87.16052172536968	87.17355926992033	85.2531823079158	84.41897714901796	96.57988623186498	86.57479243663894	91.61828144900177	84.03726493305084	74.25261161575366	81.44589509983892	86.65935798870187	68.99252662024493	84.452997954123	85.02394571853345	89.8538843732228	80.92714610676816	77.41271959421215	90.88003358650329	79.86803409393274	80.4321798512753	76.63002476363057	89.27619094650389	91.49816221067805	88.66903692330806	82.95655501438172	86.69886518084851	83.79427355822887
YRB30	145.1036513266094	149.52791916103052	142.59965099999283	157.02789328265078	146.70704975578764	150.59740314560793	157.1617544104107	141.74948057136586	157.7613421895678	150.9033679651823	142.84257422255692	162.08254961568343	141.5746228260338	141.54843057404486	146.49840171219762	149.64909965516836	147.62821998725775	149.6373666269804	145.69393395338074	154.819049109383	141.0700702718745	159.3763648593823	160.8758914968319	157.4054440000918	149.94221496829255	152.20959861032406	145.85064309860223
CUP2	89.20982107116716	77.59407434212707	91.36801056124769	98.02840414620039	90.8329984598754	100.87622887129811	91.11741003034194	92.13382548965095	89.8212998042936	93.77531755739362	92.8384297697568	104.37203237773056	82.52067311017422	85.05964334812411	86.89222029413729	87.71450269859996	99.43016225754548	90.63841716887967	95.8279639099919	97.0365847406375	98.37286639328998	89.91371745379828	100.2591569962464	91.92801573220497	90.11168552299094	92.21266158288995	101.29155360813175
PMR1	155.43481129252925	138.68649451515324	152.88891434612015	148.94413861261845	150.25979277172087	150.55689332772658	146.37605344234981	135.7894597805349	129.07147447888786	132.70179420685537	157.14764011033083	122.63390499971936	151.64470835521712	149.37546913106985	151.52686641566737	151.935489196126	151.09609070712804	144.79434652107437	151.44373737472276	156.68313295764983	145.71953396945867	133.75366145943505	135.94039525024175	138.68880184969638	125.31408065784977	128.11751162547097	131.01168785690186
HUR1	128.0436450858897	101.96374710565013	121.73794908610685	106.11270021954955	107.22245615075826	105.14969660995294	111.68854542583942	112.41265481706273	119.5499705221984	113.12420290571526	133.45718162285365	126.5826171477097	128.37410210507227	120.77345321673006	104.76412538000116	112.92870858430811	128.55734941393243	117.69041461239925	129.88388989811375	125.48330655317962	118.53882119713577	103.2665370338222	106.77571204788552	115.69529414218283	107.30440101043547	106.89645306462442	103.99212924269844
SUA5	178.06573546682003	152.66060610310709	189.6693637162333	177.39052060999228	168.0673690906415	190.65906469696742	170.86458045558828	175.11844759264335	180.13958127553644	148.5807104223956	182.84511707309304	182.5642984175648	188.56904498536161	186.8570930299596	162.79995057064625	179.3036559035507	180.12152618164166	198.15952699164458	165.6987040116337	158.5420262315888	191.11030454505067	167.91654581124084	181.9801914176671	172.70200618433313	160.58408579642963	156.44351089674805	165.14303233016307
ROK1	168.88306297151075	146.0292747232288	180.34055498378154	166.29425190223657	165.53609356505984	178.51870447386332	158.65815626760298	166.5240897311321	142.2844040618907	144.33297445615952	171.2976027303651	150.5600252983268	186.13685359571002	183.94997271433743	153.26020301043962	151.22817398622658	154.32707687027016	173.1698457530733	152.3543048587843	147.87551840096089	186.31797463326106	154.40817276558218	158.35947100061267	161.0907963717068	155.9211120808046	150.1239892301002	154.35208953110234
NUP49	165.04330344087538	151.75143510405536	152.119953367527	154.58550728048058	171.76457586582356	152.47664698296865	157.36621023735825	153.77110359303032	126.84973199307255	148.44551766731394	165.01802442762613	121.90352009170417	155.80106545484068	156.65526333969808	158.76031069339635	133.16401235231405	139.28022980699927	126.93499856614199	157.70920007914708	157.52454531160674	149.09046544230097	143.32519669478853	159.7759323974853	161.02106731492594	149.85344214295938	166.5121702388505	161.54270888589934
XRN1	143.79384699732987	155.22270161372367	146.1104092072524	148.09439134268297	160.65652094293986	137.9866066412397	155.09172107525325	140.87052750505512	114.50330380919848	140.38136626912467	141.16718327435504	101.71812680923094	156.65936064529936	154.75342342779976	164.01026354432554	132.31762251635487	129.74542713414345	137.07508111135684	134.54557132200296	127.87223181857038	119.2046728117055	140.72674098887524	147.55018960306	148.84638592070633	137.0308180594322	135.64936257008878	143.95839595631855
BUD13	135.1613207467485	130.4584984659662	134.6916959792414	147.40639497512268	116.45718280431011	134.43906999076728	130.76791659989686	134.75150763134397	110.48705816854776	124.0749878210205	142.73654129327872	123.2934531214259	133.15152610114694	124.85563694030765	130.59477519077075	116.90525598435694	111.31772815124637	128.2175004617074	140.50904664256274	135.64955695185233	130.79495082011482	126.3265782260391	133.10098903404503	125.52715498722196	136.6855660990542	136.78693140770224	139.4579747619003
YGL176C	116.74984143120123	97.06499802258695	100.97252360291029	107.13574848089662	105.03027323280845	102.72878102874164	105.3965463898819	103.92211478437031	91.71385262521386	96.10701028864904	116.21376836786763	94.81167670567956	111.02979693263967	106.40856483157832	104.74194416758559	97.8749703275935	98.25588905083649	96.53296412882696	104.26962628786796	103.8023218110066	106.44828554922617	103.17245457009159	106.71081343909651	110.04401389398342	96.77121827863647	99.73000221140995	99.44772814354833
MPT5	111.67664159564404	117.84638910979594	119.74954282002744	107.17893613781808	128.9392992003954	107.60361150370998	107.16166821576087	137.36091170601625	88.44730397645453	88.57014343766471	136.97050784757377	78.76375471479143	128.0929297786614	120.84112026405471	116.91544447737022	104.23239331676355	105.71375082479356	119.1233165855214	122.64332740951593	127.70957315671002	112.5053373447218	104.10317956572922	107.0711475967805	104.56035684288271	95.31278388235123	98.33898399597767	98.56736850334454
TOS3	82.38674448820677	119.24071269612585	74.88615499565095	75.00508085794783	141.27310893426028	85.90163235294193	78.62638848352402	148.36103680087515	68.91273643929894	73.35804669557392	161.41857362107817	76.4279423417857	110.34766405262818	98.60722313559813	99.08353729598454	94.30412537318917	93.33513728599728	88.72693214969905	101.9100467386136	102.94910860939399	90.73204047599845	114.30531195529049	108.45243024310045	117.38420812817691	91.97435333565801	91.75389598481584	91.05464302669625
ATG1	82.48213449633795	91.46054296367447	71.01363467721077	75.5164041615399	93.80114174512892	70.36775520910442	94.18328011818915	83.13599116374174	63.10824663609156	76.71796518241126	86.1511151720037	57.44916689449022	78.68611680192897	75.33178322075739	82.63053953973301	79.6257475176429	77.0095026636791	78.94301815307055	84.65098600775556	85.45524714025052	75.97013445953249	78.46528719466222	78.92507020179706	82.01484539962816	75.09892192765571	76.17570404697727	75.18893170094722
GTS1	187.7921502728078	169.34442438305928	191.96042072436344	187.0299212741788	162.88267007030095	185.97375544798322	165.72749630675077	169.2271542774391	176.12804112759673	163.2316922017414	193.51579611205796	178.76619503200752	182.1797945932518	177.75918237892535	183.030296542757	160.80179513033045	171.16369546712852	161.6395774545246	187.83971258883955	189.89570807260685	162.92073343697496	169.58022077390103	180.40494620370222	181.63234758352124	186.53082245350836	188.99312479883645	172.77229760628026
STR3	79.04231791611431	102.18832899306604	65.24247826169142	70.86097043461277	92.6327595582612	58.22941332402053	70.29029459581814	112.36892842214957	69.32114356822896	67.84530481901886	133.68609918162966	68.89456745988772	90.38064859781525	86.42458641821801	72.23335205908703	86.51316725610916	86.30393131407786	81.51371917562466	73.80278670358852	80.95284021718277	79.4302179394492	78.50803150787648	73.91208123422373	75.92923713476794	91.49732027477484	94.47706786872634	94.93994331683356
YGL185C	126.21441676004967	133.88123626832103	121.53846465384446	131.870974675867	140.02781698158444	128.4514823276794	130.96124228750358	119.08519908594953	131.63275204693784	128.17471063841091	134.3780451892285	127.26208319741775	116.5836474602575	123.14111283298296	130.23038706950058	128.5934748095654	124.63712965102879	129.00054709247843	136.1148667916242	132.15796030915556	125.80701255853154	132.69290820202647	127.45290493992093	130.13793925700554	137.78313037371288	128.95745010629653	129.55590113260627
TPN1	143.41336214368124	134.3203401387301	137.5572919578136	141.9634307487791	144.53496252184186	137.89489523844475	139.70590362061898	147.40280418022684	130.3121632214923	126.39614520278434	163.40192006567673	131.21554729262908	140.59980588116784	146.97397193231433	152.78184895159072	120.15424614898154	125.1100456713641	143.41129096665736	151.47134379596213	157.67064986755713	134.99337996020176	131.95144353593622	130.79448532171256	131.06258709404136	142.80445709685048	142.63578294315042	142.17771073088198
COX4	441.84390208007375	366.5268130015493	427.0925192796954	432.8280224055497	369.4340236414564	402.25813898471506	434.5958024639586	324.5039508368839	489.4334424726743	552.4833174059947	352.521238426886	514.7117488458717	223.92567266025713	227.28579395182484	253.4132792687161	653.7320265059628	643.3484326559801	550.9531662340204	668.0883199838831	714.5764398026537	629.3467352987756	428.91529732901716	417.77705627615705	420.8068400258142	230.8702483073428	227.6704750705403	234.00339616830848
YGL188C	210.09349375351155	139.400608822018	200.72369334292227	202.59248790140603	140.10266419209648	211.6584360397103	198.04586330433747	124.21760489327704	239.64206063686032	217.40161661011325	140.9745230200162	247.97790459501223	132.26358082196873	135.7735663025732	132.2285407412025	239.23513654920524	238.37369970450234	233.12746178673478	250.71773355742027	259.1892112440916	248.10532382945553	196.98230831500788	212.82030038367756	196.63584027381444	126.83506938594084	133.20571827709512	129.93034662792985
RPS26A	2696.0779484109703	2949.482669347957	2700.422923923542	2685.3438852681697	2737.9725814502867	2688.648137003921	2713.5880518675826	2922.4309528796216	2817.593505345838	2878.4058800832277	2749.5677313096126	2948.627482329426	2946.8110622981503	3001.416602099524	2711.3746628711865	2563.8814185325605	2494.575732597323	2708.218233176737	2508.591570038603	2441.252296136406	2711.922414281077	2701.527887985357	2669.842465885644	2662.9650386776916	3558.4444011105347	3441.4808977303474	3467.2793702158515
CDC55	173.0635705195738	157.10175697229687	149.579995660935	170.08135761061178	146.49830745993984	144.66088446496767	160.43898690334186	149.76461489170757	160.64659954190267	159.40985133990566	158.66866611237356	159.04471049390554	161.28540656821406	157.52990045202688	168.29048863826597	140.96913515334433	142.3592337117544	153.43941612753594	168.28246780347638	169.3213925686326	155.0051285479595	149.51963422655493	160.54665461139655	163.4885593875763	149.99995741260784	154.09739468847368	158.97492442322465
COX13	442.9251172446216	421.9965744502925	430.23583448434897	432.19583647208503	401.0261206675727	425.1702083153006	441.2093293411228	389.37360915804766	513.6204223999038	552.7090255705663	394.6645656065759	575.2159248225236	279.22769554089325	271.55100292828166	295.160036174119	638.3940863660216	630.5353969480693	543.2906210064815	588.4011341630443	580.28930259608	594.036724870493	531.6419440583512	515.8985205995422	508.43782204095953	293.46841223076035	306.8022725051462	303.3742821103176
HOS2	132.2823432042847	114.04437123536982	125.51643574318517	140.0471692530003	115.44463545655516	128.12928929369866	123.46462884050642	111.04060007518164	101.89216005891697	114.12291614340255	119.0396116309001	107.8217372758151	116.33723994760598	116.5521810335374	120.94238576420281	123.88810537442863	123.74636437418874	122.55311622811905	118.5564799915659	120.96427680267536	120.67266276243575	118.90132693163594	111.44696589920562	120.89656917846528	113.3819293922526	121.4611411775332	116.91232275775552
YGL194C-A	152.2249746530422	176.58798503627284	140.49394139836363	143.11279041544816	153.9352840283202	137.8479192520487	152.5404766897405	196.9824723768312	146.4784736520574	136.01184654599	172.79365176221125	142.87760367233773	173.69745609926815	161.38470148471623	156.5203512802683	137.40225576955783	138.27562646573952	142.55168850419676	125.84010330457035	132.27625761877295	131.9410393438916	162.48035086723127	151.73038755723317	156.89063791728267	175.28677991808757	185.23876976233495	183.5515320774127
