Gene	SRR1587706	SRR1587707	SRR1587708	SRR1587709	SRR1587710	SRR1587711	SRR1587712	SRR1587714	SRR1587715	SRR1587716	SRR1587717	SRR1587718	SRR1587719	SRR1587720	SRR1587721	SRR3439060	SRR3439061	SRR3439062	SRR3439063	SRR3439064	SRR3439065	SRR3439066	SRR3439067	SRR3439068	SRR3439069	SRR3439070	SRR3439071	SRR3439072	SRR3439073	SRR3439074
ETS1-1	4.3971302682003	1.1391405974619113	3.8600152897354585	4.006626424858978	1.8499383672208358	2.330662646802964	0.8925862188309831	2.2605398645357937	3.3471558156193506	3.881007457996392	3.9472911763865235	4.434500900084604	1.494140473697581	3.9216960178377107	1.5838127337337453	4.21006392106391	2.4559397740283364	2.355950985416918	1.4743893108957125	0.790705045388945	4.098547845405717	4.4314345936299535	3.4131097192915476	4.750955268123949	1.1168663613564604	1.8552647741944295	0.8150704188558425	1.557324806728015	4.184641138425221	4.387872653029509
ETS2-1	0.6584399533770591	0.22501258882398179	0.5402083361943922	0.4499277743875222	0.517308718452646	0.3897512728072322	0.29565379713524753	0.4341484091419673	0.4773364695648305	0.5484836546225147	0.43478578545936736	0.6888152884433402	0.5015119274236267	0.4605189622348883	0.5594353649956719	0.9148508810212981	0.908369276941466	0.8846969180050994	0.5402083361943922	0.15286941738577312	0.6174466731769636	0.8596758315242243	0.6270726655238763	1.0647419673458214	0.2960782518472586	0.5274208951558077	0.48163585148227983	0.6418064258177824	1.0078788664458986	0.9663716556048378
HRA1	0.3359352747643932	0.42901846709448554	0.4546950173921709	0.3922958438433781	0.33123604247506555	0.07017427621729466	0.29565379713524753	0.4155809435399752	0.37164851790994813	0.3784333000638255	0.28926665815015795	0.13693379302927539	0.3257970709724204	0.3966468050986687	0.45190030509058	0.3586259894623447	0.27776229686666665	0.3102562433778181	0.17795800863226827	0.5903219836185399	0.22414836689987697	0.3860537584320394	0.15538596178415795	0.3791600563319566	0.2177823064502422	0.17795800863226827	0.16937883593771885	0.1387442421760785	0.14482744348700538	0.16767766916029994
ICR1	1.2054904348196813	1.1079435084385834	1.2294028409435231	1.1983910834877463	1.394718868332098	1.344013453812479	0.9881182489726661	1.3332888640237497	1.308040071546957	1.1703553691207162	1.3765686081236927	1.1805357289511318	1.1979786530147614	1.1100513181197826	1.0987846940346602	1.1504429614431084	1.24897960000213	1.211874525936522	1.0604980879447903	0.962785136912176	1.205683372802935	1.1383373572826108	1.1407338294394513	1.066400509237513	0.9615348663392158	1.2341083746935615	0.9034148287159447	0.9154034109139575	1.038205671479935	1.0799530459760436
IRT1	0.5877742088289648	0.5223921257189765	0.5572013747057557	0.5638553956092044	0.6324601676054038	0.5680334510460235	0.29565379713524753	0.5853074188332538	0.6208757087176954	0.5701673821096738	0.5266227988947083	0.5441543021045406	0.5937343038019891	0.6988512991120661	0.539167832095529	0.5149150458919545	0.4454682707819951	0.5751585640445531	0.594413626154197	0.7714851308149253	0.5100252448678096	0.48511880657482453	0.5675406656767246	0.557694492414548	0.49718979218236137	0.6231345164258137	0.5341550385466125	0.48992384161471686	0.5746301193985393	0.5366827304640422
ITS1-1	2.1935922532045895	0.7910167738632395	2.22556986100495	2.6477104480924436	0.8786531153238124	1.1214769590037348	0.6302573071871842	1.0622461213374534	1.1423274349147043	1.9617155511131474	1.2722006031558124	2.9404392772297747	0.7780567991991438	1.7351734574415627	0.9229124758316769	2.9821555061422926	1.5461966599602555	1.3919775348553085	0.751440780449049	0.6430752331078344	1.7325945527988835	3.563030937970518	1.5717885220996421	3.9802489112650754	0.746461699138165	0.9743052259343197	0.722895382901105	1.0312999689813853	2.549373727879057	3.2502874400670088
ITS2-1	1.1970630687513992	0.755529745016853	0.9881182489726661	1.0567924684915244	0.7856138437764383	0.8433485194088615	0.7382097427919292	0.7793018810467888	0.9199716169288197	1.1404752706727965	0.9740586938739562	1.1671076515964705	0.7700679604454129	1.0555614964794227	0.7689786243077263	6.341596515337765	2.2430111390716405	1.8959579257455381	1.2156409483286381	1.0830074364225044	2.499442821805013	5.8564405476230075	2.0588394178647915	7.779144866243497	0.9576529535756314	1.3024132409882963	1.1171332777542426	1.8202264190866784	7.695114771057331	7.234728763217431
LSR1	2.010184835262003	1.3929997223102353	1.6203605587636052	1.450826731941856	2.1432452349080098	2.097019709045305	1.1356735830608384	1.6819154922699322	2.1437587625683268	3.2646395883405956	1.6361432233102766	1.6310775102669401	1.7372149256233413	2.054097113609882	2.0647030139659783	1.7083314206895504	2.269737870879191	1.8364481886579536	1.823524216796047	1.1756686200496684	1.7105807902832006	1.4583057365287595	2.3169218676152017	1.7236782441104195	1.485980253088073	2.315259630905318	0.9472163901792807	2.1136440933806178	2.0772376879191614	3.3715707598044173
NME1	0.9965071680574129	0.8419900420316895	1.0279679621525177	1.0244678371578733	0.9666333603794421	1.0712493976763346	0.8948929347515546	1.0813844627376465	0.8965296497524815	0.9213006999206416	0.9218395960024546	1.0666160659285238	0.9878761455248936	1.0595443395303565	0.8868706740841312	1.0019933544279147	1.0342677242883744	1.0574312003932411	0.9518804476014364	0.794357545989913	0.8538844164533876	0.9681424581139809	0.8150704188558425	1.0218508712514476	0.7254713569612254	0.9310395638132021	0.5288813184652335	0.811066664342138	1.0473255882158952	0.8492897699666138
PWR1	0.9387277860972091	0.5328253433366934	0.7631502991969012	0.8439905237239026	0.589384569449884	0.7432099448077477	0.29565379713524753	0.7750709428168733	0.580007707518512	0.8557291366492763	0.6266626674521516	0.8712093038080659	0.4673378023966709	0.7930245540584189	0.4923931415807441	0.03392418827092454	0.012026583372660425	0.3671075596798518	0.018101956312748014	0.15286941738577312	-0.0010891579317725709	0.5315816374076917	-0.0046784974581438495	0.7066668631962603	-0.0020976131751335595	0.020420105507506916	-0.01085568236343424	-0.00982098892061772	0.002374995763083624	0.5843525078306908
