Gene	SRR5798519	SRR5798520	SRR5798521	SRR5798522	SRR5798523
YEL077C	4.022210565855373	2.704507840502777	1.6577136714854723	1.6043454175827705	1.4483535838987784
YEL077W-A	0.8028737434219985	0.7130370742700757	0.35712000437583225	0.5479612307343303	0.5594353649956719
YER001W	1.9510512804773668	1.823898833565643	1.4959105416217777	1.65310937517199	1.5962223413367853
YER002W	1.832534075851374	2.1754273081240325	2.3653533690950135	2.875774181640162	2.6221136808875363
YER003C	1.582506676160898	1.8126102420962065	1.53833957699778	2.079128388205975	1.6121131168194096
YER004W	6.987479518228259	5.219834472101928	6.06996892617588	5.158695533469638	6.41573750131383
YER005W	1.5780020949052518	1.6738484350946745	1.6269547996942264	1.6568399647872383	1.6292680072077812
YER006C-A	0.10580408065644367	0.09407668303879667	0.15883724427605972	0.07896732466064874	0.12453347412658075
YER006W	1.611817667921866	1.6348662933716018	1.6600520850001765	2.033303335865872	1.9250143186406574
YER007C-A	1.4975496678286222	1.4147959445803224	1.2027373372865173	1.3096556935380943	1.2052828384228216
YER007W	0.9046620305559447	0.9965071680574129	1.1693011054808786	1.1700500484054266	1.1950346847029882
YER008C	4.178225009887985	2.6557892390862707	2.561553758251386	2.4739120569869946	2.314148629464103
YER009W	1.5682416983876168	1.4556007521145642	1.307655596193156	1.4315064601750018	1.3093164836182904
YER010C	2.0078771259360013	1.9791999533801663	1.5564224069784476	1.6036559317993	1.4928438455445923
YER011W	0.7270004465576958	0.7880878893530922	0.9745556094863334	0.8513296959887352	0.8983528539256944
YER012W	2.7654271959884937	2.381740919975682	2.2653452263781766	2.210166492557877	2.2281517907783117
YER013W	1.876231859113352	1.6219252875454515	1.7411013528805324	1.5951594670009275	1.7786848525344268
YER014C-A	0.017159440347852415	0.014351819166995216	0.11245431914629919	0.0008738636561302895	0.13518834136242275
YER014W	1.4617610876026061	1.4727695080565784	1.3987662411436639	1.247173105495122	1.31822267386797
YER015W	1.6516621663200288	1.876231859113352	1.7814041887597742	1.7065358020084878	1.6741048336912163
YER016W	1.0954025364302304	1.3046986430992615	1.545881174717825	1.2712799362965919	1.6785926594530638
YER017C	3.4973057440817628	4.613381672059232	3.6365345359614185	4.284029468580286	3.7780996869047865
YER018C	1.3286702526473753	1.7631550362831687	1.6216802697856267	1.7736714293171072	1.4333558367340302
YER019C-A	2.8053909685874814	2.9747064115709483	2.984623930565696	2.8523580999428635	2.9430904350924294
