Gene	SRR2045244	SRR2045245	SRR2045247	SRR2045248	SRR2045249	SRR2045250	SRR2045251	SRR2045252	SRR2045253	SRR2045254	SRR2045255	SRR2045256	SRR2045257	SRR2045259	SRR2045260	SRR2045261	SRR2045262	SRR2045263	SRR2045264	SRR2045265	SRR2045266	SRR2045267	SRR2045268	SRR2045269	SRR2045272	SRR2045274	SRR2045275	SRR2048394	SRR2048395	SRR2048396	SRR2048397
YBL072C	8.434821871571547	8.63309550036581	7.668998893646417	8.210394472430057	8.160510367419567	7.797260870173277	7.71512858707781	8.488234787372901	8.352582107985391	7.0222452048708615	7.093352780634183	8.210394472430057	8.265560931278268	6.937100375403031	8.455275079419549	8.46664072431871	7.862924413071527	7.85550014756928	8.196583799265213	8.020791325790096	7.707046698450163	7.594049194375483	8.558169508699493	8.39218632106191	8.231468388853704	8.402473079183633	8.412410843390983	1.6240820524433155	1.4906276215362468	1.367055198302526	1.145539523214598
YBL073W	0.2161207751767864	0.12190384823502498	0.06294143020902232	0.011089190829528705	0.005773811105296769	0.1159231208648187	0.17698262878082258	0.03849849923610589	0.05566760460794651	0.10580408065644367	0.016680719719038697	0.10411560865412371	0.06165995966243542	0.021327215589076957	0.08651212918725079	0.2810066299516078	0.041567416715321145	0.054365244903946654	0.06723706770036474	0.20547836303736483	0.2073578414190967	0.038929739734058055	0.0776970538146873	0.12406931640665302	0.041567416715321145	0.11416849430726667	0.010624115154019943	2.688043216268953	2.725723552137694	3.698042987336524	4.008220395273493
YBL074C	1.0078788664458986	1.0572068332097684	1.2320230930159135	0.9758400181882549	1.0141042112522962	1.3745987815388425	1.3215536840911875	0.8427531045342592	0.8747525941770091	1.1270660894642055	1.1107469706280324	0.9452014833889766	0.9462535137832195	1.3001649222079739	1.016598117003265	0.9985801631474157	1.0999972903767248	1.0574312003932411	1.0585615009397906	0.9698067976880645	1.3997000795834285	1.355656294821308	0.9477217462889823	0.8311324940980578	1.078686699452516	1.6738484350946745	1.6788564079670278	0.7721249037382876	0.608394052691905	0.8116599760107759	0.8225821636181094
YBL075C	1.3638944344008517	1.3544768772275186	1.7234132347738287	1.526238424492385	1.5102442256555215	2.3676439252296757	2.381740919975682	1.0329997610471742	1.0244678371578733	1.4959105416217777	1.5629764920132145	1.0564924386958003	1.0789248223624046	1.5931306881880185	1.2183336379778082	1.153746371633276	1.5429828369967022	1.5407022159188786	1.2668144641120485	1.2808837101801926	1.9171026900373291	1.991391507958033	1.2853111934132393	1.2136630436063003	1.474621516759142	2.419807131409759	2.4668070818100665	0.819677187883741	0.8844223905642884	0.913080986068838	0.9151247230451005
YBL076C	7.8272803844083185	7.754775952878543	7.504124333254944	7.404226707043752	7.7327225049248325	7.504124333254944	7.141063876425247	6.557382184727108	6.300379556567287	6.404611490362076	6.472664988841519	7.20548345771346	6.900381552617359	6.930892276498298	7.1931550356475356	7.224156693639491	7.059582840233913	7.183092421429269	6.97354987588769	7.093352780634183	6.4842405688005735	6.360587822833921	7.24882279610034	7.556046341241599	8.160510367419567	8.044120634747022	8.118473135183752	4.677605205462388	4.015255946251896	3.563030937970518	2.9710294126625185
YBL077W	0.6046520906261859	0.5610862367616671	0.3662907631138216	0.5261006204665526	0.5218430702378196	0.4239080135690584	0.23048617174591496	0.5106091855987754	0.48597931357153734	0.259204865953015	0.2960782518472586	0.5271488259666935	0.5780263232231971	0.40252220887303714	0.5310319399981	0.3760889185779608	0.3051693865548923	0.054365244903946654	0.2850839514749469	0.41991153096898326	0.24716121131643687	0.22319517240113806	0.500999257209331	0.12406931640665302	0.5402083361943922	0.3493524440840029	0.4566893599701294	0.372416159770899	0.23937424086159717	0.2618484804207891	0.07225061366584558
YBL078C	0.897260499424777	0.8880061602379032	0.8783278655729567	0.807821258704055	0.8401416707405627	0.8638605069371421	0.8830288717966792	0.9360831640143892	0.9274334436980227	0.9419869558099904	0.9254123790045692	0.8175788663398836	0.8665607935252733	0.9046620305559447	0.8353785587149113	0.9067861782143664	0.811066664342138	0.8347213802753457	0.8215637443899415	0.8686853116738152	0.8610075509343648	0.883647224872151	0.8581792411452318	0.8098199733079007	0.8587677141755604	0.8098199733079007	0.8248501112006414	0.6919903791183233	0.6988512991120661	1.1506864550511078	1.2722006031558124
YBL079W	3.9216960178377107	3.942850321874581	4.563463528266924	4.30480075709098	4.3653137888934594	4.40909309593333	4.366283360458291	3.2232064078617793	3.3053041920082746	4.044020079094437	4.036302961834079	3.5103994774816165	3.3237117231224746	5.625122746892046	3.210560844050283	3.2262136631739065	3.9903989475338824	3.9863334759323834	3.9267861535639867	3.781567825713533	3.7134573590578706	3.657929403969568	3.9267861535639867	3.8449667483592247	3.9802489112650754	3.683662540354722	3.8703160763739266	2.2297099192634238	2.3504485299121685	2.1382576406131837	1.943618278400735
YBL080C	1.0124662741495263	1.0107564534935967	1.0409150570591736	1.0599348210796617	1.1017858640462195	0.9190303516611946	0.9086249945996636	1.1748449935577623	1.1334689850654602	1.0849470554988228	1.0919721622893062	1.0810497103780723	1.0944028803141372	1.1316530901558473	1.0395190269866832	0.9975574700424501	1.072912347507133	1.0297661020960756	1.0470982094889185	0.9615348663392158	0.8983528539256944	0.8844223905642884	1.0366732927932352	1.0847242726558572	1.1268318869429659	1.0150808728146405	1.0433899551101846	1.0491320227678795	1.2199206992410063	0.8699824610482473	0.927923912190785
YBL081W	1.030636491252467	0.9608702249909069	1.0218508712514476	0.8871891531149626	0.8656713306479007	0.8846969180050994	0.9024798770661814	0.9855151007667677	1.1673978544482004	1.5609402698438317	1.5627580352839003	1.158100070554216	1.1543261824436952	1.357660466822635	1.5801638835742873	1.6211864358889572	1.7838783298072522	1.693562169131408	1.8845358461402189	1.8668780336240773	1.71732015599715	1.77746079140501	0.927923912190785	0.9821685895712582	0.8683377952381734	0.8552015296503253	0.7859255125399847	3.2815366261162606	3.919619351946533	2.9246030864342725	3.235662259558635
YBL082C	1.8612380207084178	1.8995001827470563	1.917379997616579	1.65558478503648	1.8270296097691594	1.8012729415122208	1.8650048296189385	2.1355697968068825	2.1442808276618885	2.5002915115044266	2.6713800948005644	2.4338004342323565	2.6713800948005644	2.2080640827250657	2.4975925429269137	2.448960174993063	2.3111140052927435	2.3504485299121685	2.0800001621631097	2.1951488652381794	2.319030918203482	2.4260628678593834	1.8751682862575443	1.8258831100761495	2.312557771902391	2.9710294126625185	2.8038320758532422	0.786566789112934	1.050415353929273	1.0129869973601566	0.8163978300767737
YBL083C	1.0332930070554653	1.0695714567178851	1.0320456972820116	0.946601630140386	1.0183487970811413	0.9507457761261745	0.964905161425151	1.037829335490729	1.1138937179075852	1.1768865383578424	1.1644558462750005	1.1526074229988923	1.3741409251540493	1.1163392851501983	1.215345484340581	1.0849470554988228	1.136987539758486	1.1150783273746037	0.9715669162517888	0.9653762186839342	0.8758192971028678	0.9353088191999785	1.0576353981476179	1.1932719698755994	1.2532432870454693	1.2792034702741537	1.4775882762098884	0.5474168800285554	0.40923602538379145	0.21336873193065614	0.3167491923167039
YBL084C	1.4964494325767415	1.4846351584363795	1.902123068983286	1.5332441017512193	1.5139275970840371	1.221975305499595	1.173508971576535	1.4995324972953474	1.5603798595325304	2.1501810249480657	2.154474082622977	1.788309376270104	1.69708260954184	2.2751573507132083	1.332853252158366	1.3719837884726414	1.3902770519655587	1.4199458195030301	1.4995324972953474	1.508040933567879	1.0969400228071384	1.1487523866940879	1.4041196434249055	1.1873449210134464	1.6125525588231224	1.303486047335719	1.3037080375510126	0.9005088695045532	0.9524166416972448	0.5430430487644909	0.6055903552183867
YBL085W	2.3169218676152017	2.3343016553852336	1.8908062951925007	2.3855204453720633	2.4290492322557995	1.5135478951082615	1.5097709620020225	2.3686047915647688	2.1324072544269503	2.0116160364105284	1.9788338646688346	2.2026308923789886	2.1442808276618885	2.240774278347034	1.8313115587341562	1.8168572078861807	1.5966652004100594	1.5958751215438975	2.074300218689725	2.0374127927044636	1.2367772804127481	1.2706977794886458	2.331008152073939	2.160608664437357	1.9834816823815609	1.6279872936145123	1.7218184782372348	2.5743835058993785	2.5119252826658354	1.4785734393103804	1.4400051599690813
YBL086C	1.1206940516546104	1.0981467611512512	1.0745744833237936	1.0163570163553444	1.0006964156986682	0.9305462478281223	0.9503888949739463	1.0928929582693245	1.0470982094889185	0.9620965842295862	0.9549691177362007	1.31822267386797	1.1467842335909328	1.2229582997783266	1.0543695465277225	1.0517768659777744	1.0522498384391397	1.0317984720450615	0.9706642338682004	1.0356085589149702	0.9007880486570734	0.9019122172582668	1.0841553687857353	1.117615484329586	1.0757680802323955	0.9917992088826406	1.0226484346343898	1.097751571271283	1.3072522166998293	0.9546943235481307	1.1639616123417464
YBL087C	6.609745464117811	6.868935614953566	6.18335616835546	6.621104219430337	6.360587822833921	6.210038370703174	6.447279231992917	6.508913411146379	6.467132649298106	5.921336477433437	5.921336477433437	5.764282690530599	6.112204236437471	5.406356506049445	6.900381552617359	6.8393800992888965	6.467132649298106	6.357938288444218	6.754730605411078	6.357938288444218	6.341596515337765	6.404611490362076	7.044155852900953	7.137476132044002	6.930892276498298	6.557382184727108	6.741414169621715	1.7162964240745113	1.8637476049147788	1.3999464585232952	1.5000799199799935
YBL088C	2.562354935180051	2.561049435546979	3.5418982207119694	2.926157953331201	2.9740413879399963	3.475665753130394	3.3445463428422366	2.190477366617656	2.0951617996227196	3.161770939471084	3.1539527010869586	2.129475357883412	2.0603152564569744	3.9077579934248936	1.8884953637831412	1.902123068983286	2.850565843610098	2.874376036366658	2.336260017412274	2.2546621950403525	2.436339347979625	2.434834620579387	2.5258911909684456	2.5119252826658354	2.467391494216029	3.6655195243977166	3.654455590707135	2.18984128281531	2.1617366919486116	2.377981094135796	2.326947233834868
YBL089W	1.4831703654821942	1.5502167555492732	2.0401251807843512	1.5780020949052518	1.6597099098723391	1.6074617685943902	1.5966652004100594	1.5186021406152963	1.5356795378097785	2.249294905800922	2.2455545352241177	1.5857392543765376	1.6782926412943073	1.911093183144395	1.7741012237337048	1.795599216670122	1.998143104208673	2.0520611072252235	1.6766235412551502	1.7786848525344268	1.7818089690737273	1.8456977135857133	1.5401180528219713	1.4873374845814136	1.8037900478567734	1.7437177209098316	1.7284732600616433	2.2907719349816666	2.323175124576384	2.101554725653784	2.3873081439448116
YBL090W	1.160746274142303	1.2236905849099649	1.1085103146361441	1.3750867006979528	1.3303127086679023	1.3129462446051345	1.3129462446051345	1.7176861595533015	1.7579964491070088	1.1063172635993388	1.1338262821511904	1.7597916931960103	1.6487756858184761	1.185040038256657	1.2833314067653803	1.2033234508590933	1.2673286941200257	1.1820094019866612	1.3967223207139863	1.3221826995355899	1.4071472963330418	1.347852668456242	1.3999464585232952	1.3944033210862463	1.2163938062409994	1.0804825165446275	1.115666018097218	1.315046434477445	1.160746274142303	1.148306710033608	1.1947516914497007
YBL091C	3.177450523360167	3.1738460126963823	1.9850591408250922	2.6545309038349445	2.6642563940827158	2.4517698810372477	2.505646053543516	2.864293979361793	2.6642563940827158	1.8187834347323106	1.7973996025344536	2.996007390635075	3.1610931044790367	1.6919344382373827	2.9009289654431822	2.9308355838401385	2.32573224229215	2.355950985416918	2.7131621188167343	2.6230060617267315	2.309650069673859	2.496651810900755	2.818824672061893	2.864293979361793	3.0686797939007864	2.926157953331201	3.0686797939007864	3.7852312075176817	3.7021639595886477	3.400935700519169	3.3541283803637962
YBL091C-A	1.001397139224308	1.0540799445245768	0.9049074688711436	0.998222149648854	1.058821767264877	1.182424179937643	1.1870679363360745	1.0714517132720627	1.0289670333660514	0.9156492135934993	0.9102550743406389	1.048675607364403	1.046439793247894	0.8833355724010503	1.0564924386958003	1.0712493976763346	1.0373185389997397	0.9782114738024509	1.1085103146361441	1.0610885679771462	1.2817887660317409	1.3402512106332494	0.9260330357185932	0.9761061311399981	1.0010220271321393	0.9837819509074248	0.92876701345025	1.875567732715394	1.7597916931960103	2.343181176737525	2.91586285633726
YBL092W	8.558169508699493	8.46664072431871	8.210394472430057	8.160510367419567	8.1846594402742	8.090937628233153	7.914892581102297	8.71953309481113	8.588382721241128	7.432910941786997	7.24882279610034	7.797260870173277	7.831837126769764	6.8393800992888965	8.488234787372901	8.588382721241128	8.020791325790096	8.07782701578447	7.889413666890618	8.07782701578447	8.056476510665892	8.020791325790096	8.551859251389569	8.434821871571547	7.822970241615458	7.867481683391784	7.873671516141576	1.4724543612218643	1.3997000795834285	1.2370742613626269	1.0948871690288964
YBL093C	1.529013740967798	1.5712761694264565	1.2648243467325255	1.8963455204740067	1.8549431738928732	1.5724050148468607	1.5635680653582427	1.8959579257455381	1.9545018258897104	1.2498303265606343	1.2820676740114256	1.4925855117465145	1.384510628791974	1.3970139194596853	1.6824089611535418	1.6101195368011698	1.2260827950718258	1.295901864629967	1.996123316979252	1.9267263436590925	1.7141271235645466	1.6672961018269323	1.7060553710373547	1.8292073487321752	1.58185099008963	1.5265263479016458	1.4946990184656177	0.710668261738584	0.8750300310984873	0.6160635677483824	0.6344462778162208
YBL094C	0.4596251200645816	0.5601014636166457	0.5424414399809163	0.4838253978694283	0.5458873724281819	0.5386222562223394	0.5372332819196667	0.557694492414548	0.6121137823197269	0.601677450111175	0.5834878577075165	0.37534598537785985	0.5003363417104669	0.6525846337289598	0.4454682707819951	0.34778725541832833	0.2859437068125136	0.48105953064397666	0.45318654776436373	0.27359411131952976	0.5218430702378196	0.42243304982170854	0.49177256808899317	0.46417071816038585	0.4891778896442357	0.5572013747057557	0.4707279028120907	0.5543029728825882	0.5122477069833963	0.6208757087176954	0.776303957520152
YBL095W	1.2003944101257542	1.1811266891213583	1.1838578970826528	1.2043043796051958	1.2477748883913908	1.0822405960504522	1.1006948534850198	1.2033234508590933	1.2027373372865173	1.3074560261431245	1.322389847411335	1.5089370723758873	1.4654150017492882	1.7121695195706765	1.1858938940895598	1.0552828069732747	1.2163938062409994	1.1932719698755994	1.045288278434293	1.0276566606172621	0.9673427926724056	0.9750340639957991	1.2577251349533207	1.3919775348553085	1.24032210556528	1.0266135223538781	1.0160625928003053	0.4626138975914746	0.33123604247506555	0.36536256325255323	0.41991153096898326
YBL096C	0.2514702973792402	0.33504114115973677	0.3936960310382049	0.33678970631092847	0.3010589943341316	0.4499277743875222	0.4184863890541406	0.3102562433778181	0.3110533168224849	0.47855923799327377	0.48163585148227983	0.35639283773772495	0.06165995966243542	0.5532040952951327	0.08651212918725079	0.32066278107208246	0.26366046966201967	0.2825998920652203	0.22958738306753143	0.06511979388867306	0.4139128686575617	0.3118345931757945	0.3671075596798518	0.3936960310382049	0.19780123547434766	0.35639283773772495	0.4261388880847253	1.4262308442595109	1.65558478503648	1.5531628087380553	1.7236782441104195
YBL097W	1.4257692826677177	1.3399981673988017	1.636418276025453	1.3415110593736435	1.3705138363826972	1.1841375375342815	1.1794577566274231	0.9808209396268672	0.9765922535213916	1.166492305775139	1.1446779556835496	1.093232777079947	0.9871511090526034	1.3159452170147028	1.241785503102061	1.284910469906751	1.565608695864933	1.5745575880332998	1.4227511788012202	1.3958457345441722	1.1069309435609456	1.1766285236560434	1.2722006031558124	1.3714745981413565	1.1844796356705618	1.0208829098232768	1.0617853234244363	1.076546546484356	1.1966371958227753	0.9441383209186205	1.045930600172146
YBL098W	1.4493129349003082	1.3970139194596853	1.027125254309261	1.5295043430663409	1.5030890614784405	1.0712493976763346	1.0709884450646425	1.604008872863674	1.6125525588231224	0.9193914464984714	0.894601065855437	1.5270746562547681	1.4995324972953474	0.9040819372540617	1.408029603048572	1.3405163199715728	1.0567924684915244	1.0872165347292864	1.508730050146932	1.4895822606858697	1.053741875424431	1.0561980101348227	1.490902710378268	1.405284293356987	1.62861762961099	1.424453244363791	1.4181790240910255	1.3409817541032827	1.241564820053175	1.3159452170147028	1.385374013006861
YBL099W	4.870682414508507	4.790289491312537	4.946930681461252	4.622827840259459	4.711933296700684	4.278916416200948	4.3971302682003	6.944767478794507	6.741414169621715	7.71512858707781	7.707046698450163	7.305415323846928	6.944767478794507	7.67316597340002	5.058873045778254	4.870682414508507	5.406356506049445	5.260201127514564	4.600894287024632	4.8791673437465395	4.353189861298398	4.451413864625257	5.221787266494389	5.651358697031413	4.829396729634247	4.3077137918307145	4.2429226017053105	4.613381672059232	4.387872653029509	3.3715707598044173	3.007148481453344
YBL100C	0.07184775402032201	0.25745313646075263	0.0748102753847645	0.011089190829528705	0.22038898039653138	0.1840877718907294	0.11079553520773336	0.46539492567081775	0.252291788408143	0.3975151297832928	0.2910593819793166	0.5809675954241957	0.39049370778711595	0.3798775213740352	0.39523216798960126	0.10494644478496984	0.041567416715321145	0.054365244903946654	0.06723706770036474	0.06511979388867306	0.02539961223749677	0.2091087093699222	0.25313730188355216	0.12406931640665302	0.2222569322296936	0.018573404878981858	0.2994380582692576	2.7515201120366237	2.9821555061422926	2.0282678318057323	2.167409844250874
YBL100W-C	0.4341484091419673	0.4267726361660512	0.5562005816423163	0.34310138635996845	0.4911845100322486	0.6174466731769636	0.6308077725710624	0.4425014606982791	0.34858953239622353	0.5766481620575882	0.5543029728825882	0.4779409114596589	0.45190030509058	0.5298961015676911	0.3102562433778181	0.5298961015676911	0.361989692784645	0.48597931357153734	0.4773364695648305	0.450650137424209	0.6394412578338934	0.635252571212058	0.5117030417349546	0.3844484752166766	0.48163585148227983	0.5240515001488368	0.35712000437583225	0.9641646613228146	1.2491985023400975	1.2604503563433218	1.1476553213012504
YBL101C	2.232726304237484	2.2963087612676896	2.2476412412431905	2.3934719300908966	2.442024302619494	2.5392255125053955	2.5343547974483953	1.828783470987291	1.5147121443958356	1.4765885146086457	1.4862326358018048	2.2605398645357937	2.0763784418469586	1.8174616507277719	1.8616516294905228	1.8187834347323106	2.331008152073939	2.209239445250577	2.110219558406981	1.996123316979252	2.1220310761730024	2.2963087612676896	2.0338417389656067	2.074300218689725	2.4694928023801284	2.160608664437357	2.2332038304564072	2.3713287960970333	2.49390462363224	2.72812706698633	2.720867145915995
YBL102W	2.2885821928719285	2.264038506372966	2.319888881060028	2.0854344002492464	2.0977214037901573	2.281097155919608	2.3387938737247054	1.6844265846685735	1.4959105416217777	1.9550698537680047	1.9171026900373291	1.5395708679311133	1.5606582967770155	1.4011889371807715	2.4607339846874177	2.404175983711334	2.3686047915647688	2.399267942882565	2.0872394083155883	2.1211567554817066	2.4639452042185823	2.524472679783865	2.047583717956731	1.9181006387094106	2.264038506372966	2.1107076493990338	2.0327088475307744	1.755076928498748	1.5499323267404064	1.085924239344241	1.037829335490729
YBL103C	1.2837840792609954	1.2255067187929871	1.496704293995022	1.1281596071155742	1.0928929582693245	0.9509979868876717	0.9632418909111051	1.046439793247894	1.1100513181197826	1.3498329689275261	1.3399981673988017	1.102008535455219	1.0797602750252724	1.704762294378599	1.1009587257684257	1.2177858019290415	1.3032615397932403	1.3435200615341056	1.1470064381198426	1.0752563764873915	0.9587247590326333	0.9658362741711506	1.1584854545954877	1.2199206992410063	1.0685719334906656	0.9663716556048378	0.9546943235481307	0.48105953064397666	0.5061797386773601	0.44311273052088745	0.4798664129086254
YBL104C	1.7094249531906982	1.779622368055025	1.53833957699778	1.71732015599715	1.754703535169264	1.5364572194855146	1.525057166372086	1.5640266466032913	1.5127951022760495	1.767978422362934	1.7099024345984202	1.9272602962208538	1.8032005268678981	2.099874882678849	1.5000799199799935	1.474621516759142	1.5615385236699444	1.4788150211665312	1.4743893108957125	1.5540584040074243	1.2813366953433494	1.2823422485120664	1.8364481886579536	1.845039172410917	1.821991687976845	1.8143602777293923	1.8021741925661856	1.1648391710238224	1.300809554846066	1.1393770306294333	1.2477748883913908
YBL105C	2.845688340901432	2.8462727682207314	2.888297092296779	2.638904468693111	2.6492113934734416	3.082111231691557	3.109744558465345	2.416124685029732	2.3504485299121685	2.8069020872209167	2.7859890834411933	2.874376036366658	2.6358875707094205	3.8740733043045776	2.1917555664264334	2.284812505529804	2.783611800044904	2.658675881433688	2.1923731709994696	2.1093788647808096	2.3111140052927435	2.378574054054619	2.5360561628098353	2.57929393918502	2.588150717778804	2.3749171814102237	2.399710651957608	1.8503438674172439	1.9455556625242654	1.9698805912422004	1.8854142929286728
YBL106C	1.5328039372666358	1.5120685873032684	1.5044280080069425	1.4912881162628386	1.5609402698438317	1.8187834347323106	1.759238094070108	1.2105999253516488	1.1569876338982334	1.4724543612218643	1.475051558470214	1.235823328863909	1.2783016915862093	1.5780020949052518	1.1415033339809175	1.1858938940895598	1.5328039372666358	1.4806413004538024	1.1609903965734965	1.2087715181455652	1.2272924054486942	1.2825896389568627	1.4293822501840607	1.3629490831616464	1.6123478660576587	1.546767540625021	1.5375691373146998	1.0948871690288964	1.0661812234372912	1.0659727792217333	1.132730180124974
YBL107C	1.1673978544482004	1.1615563671453117	1.1017858640462195	1.132416915120358	1.1202144132869196	1.221389273347254	1.1975476405536083	1.3464243242063607	1.445898198783499	1.0973958487762088	1.0890995863675421	1.3878538518315473	1.2785581878775012	1.158100070554216	1.202405414252406	1.2640496601868476	1.147213743152999	1.1381402983854527	1.167949910152033	1.1963040116402586	1.235489662167538	1.220876438184225	1.3710100815391915	1.252326379107249	1.107701308789565	1.3961145248755034	1.3300999158145737	1.796676021577466	1.6307211385257054	1.97258917876922	2.0937881790758803
YBL107W-A	1.3421955190704549	1.447431027201868	0.8557291366492763	1.3978876402857363	1.3919775348553085	1.508040933567879	1.548117734971378	0.7405835483578995	0.7610115548992736	0.6992547547300882	0.6927767822574752	1.4821373410885417	1.3991080054421057	0.758492713051962	0.9910398015913615	1.1112839005039543	0.8182327439692989	0.8238503089051317	1.2363534381696917	1.211874525936522	1.4800596387206262	1.341699874926771	1.740389341240197	1.703317480230945	1.3886019002101018	1.5102442256555215	1.4761567102149193	10.844656263224461	10.844656263224461	11.00159888932874	11.00159888932874
YBL108C-A	0.3798775213740352	0.2445742294635027	0.5652730428570533	0.40252220887303714	0.3538663323309392	0.5223921257189765	0.5490332218983595	0.5178258176887418	0.6231345164258137	0.695195591854217	0.7019378982743012	0.5638553956092044	0.6011662844932083	0.7221752857182678	0.5397018892973792	0.10494644478496984	0.49659102783575887	0.6116409757153656	0.4512557923835181	0.34076539758214686	0.419202242320631	0.48784743456352364	0.7011906235199086	0.6602654185201088	0.5310319399981	0.5616107137806461	0.5804470141591905	1.0530858437603978	0.7658649420351906	1.6438024035740906	1.8932783456611735
YBL108W	0.07184775402032201	0.029415751597878334	0.2028463312656251	0.011089190829528705	0.005773811105296769	0.32242536387829723	0.2785721402735	0.22788627666264868	0.05566760460794651	0.25313730188355216	0.2385685332694982	0.10411560865412371	0.06165995966243542	0.3415689701232655	0.08651212918725079	0.10494644478496984	0.15198644603121902	0.054365244903946654	0.06723706770036474	0.06511979388867306	0.25583055459970633	0.2445742294635027	0.0776970538146873	0.12406931640665302	0.15793632431344284	0.28018817801421986	0.2667924360954355	0.2462947061348716	0.47855923799327377	0.9681424581139809	0.7802549391495825
YBL109W	0.33344452374381367	0.29439924570638293	0.28926665815015795	0.16937883593771885	0.16148174010573182	0.34076539758214686	0.2994380582692576	0.3342275463297448	0.1752700346046912	0.39893599805116403	0.37387252367383783	0.10411560865412371	0.28018817801421986	0.6046520906261859	0.6106531505887312	0.3844484752166766	0.6915810041048438	0.6808264437513107	0.5229452787957587	0.500999257209331	0.6055903552183867	0.6011662844932083	0.44920533555021547	0.36381034393528616	0.2377674912671586	0.4131394444472054	0.3678323817436593	0.7391126700983338	1.0329997610471742	0.5288813184652335	0.9698067976880645
YBL111C	0.9347962210809692	0.934086191028427	1.0010220271321393	0.9363513661003555	0.9266650172928423	1.0555614964794227	0.995548616578392	0.03849849923610589	0.05566760460794651	0.017631154384864088	0.016680719719038697	0.10411560865412371	0.06165995966243542	0.021327215589076957	0.9965071680574129	0.9737398981179158	0.9086249945996636	0.16676952803502695	0.9357836702812614	0.9254123790045692	1.1199336474161388	1.0441769478999707	1.2313965931659834	1.2431475742826033	0.7398670240422394	1.7284732600616433	1.7919214061717643	0.05739812177397464	0.0748102753847645	0.05168536139993621	0.07225061366584558
YBL112C	0.7986315564105952	0.762194488857729	0.7839097186786672	0.6534673012745752	0.6739944865519218	0.7740611893575342	0.7539823913425328	0.03849849923610589	0.05566760460794651	0.14482744348700538	0.23937424086159717	0.10411560865412371	0.06165995966243542	0.4261388880847253	0.6385684753242986	0.6385684753242986	0.7933255641841063	0.7936145939644469	0.5751585640445531	0.5033556828577597	0.6408197130769728	0.7066668631962603	0.7581935758236499	0.6888152884433402	0.6373163842297073	0.8634356106544081	0.8998270469517922	2.214798585085746	1.9850591408250922	2.431827649414146	2.4338004342323565
YBL113C	1.2556917931326856	1.2078478808403994	1.5564224069784476	1.1686382800510902	1.1856261007852948	1.7121695195706765	1.6706460461163535	1.1308322825318577	1.0911434727217342	1.3254663034299372	1.2783016915862093	1.0303182833244637	1.0726212032420115	1.6219252875454515	1.2820676740114256	1.2081516883525711	1.8978564879187836	1.8992549367119431	1.1396220270305355	1.160746274142303	1.6603424884630793	1.754289928127942	1.526238424492385	1.7301722643922486	1.1238470649192767	2.153750463768967	2.3164116047381964	0.401841753269969	0.47454343150280187	0.6293735066404549	0.6213352922730313
YBL113W-A	0.42969532052105464	0.49388078166180305	0.19286368232601014	0.2850839514749469	0.005773811105296769	0.3890190770169831	0.46797310730781577	0.3232919052029098	0.05566760460794651	0.45318654776436373	0.4573155113746993	0.39824484643036984	0.4573155113746993	0.021327215589076957	0.6257027539932151	0.5234740095588416	0.041567416715321145	0.40388447227285634	0.5469182934385876	0.06511979388867306	0.4779409114596589	0.038929739734058055	0.581490737778039	0.3776865652665918	0.37689343602727327	0.3578651581409735	0.2081978925092704	0.05739812177397464	0.0748102753847645	0.05168536139993621	0.07225061366584558
YBR001C	1.655268714420521	1.6846975231928694	1.6219252875454515	1.876659081543017	1.9010986274531247	2.552184686978242	2.5392255125053955	1.0208829098232768	0.9530174907651174	0.9758400181882549	0.9500749346079107	0.9965071680574129	1.0062096433930927	0.9037437787691492	1.5313347836832316	1.5473352893229666	1.65310937517199	1.5941107068372804	1.6475177024890688	1.5653708153348613	2.1582227133815777	2.1816882926732486	1.5147121443958356	1.5540584040074243	1.7126121832288004	1.420606758630387	1.477284535016142	1.2686697728616936	1.2431475742826033	1.0747837928505608	1.0813844627376465
YBR002C	1.5352227310833466	1.525972680249664	1.5848448713352263	1.5494727759415643	1.5390825258901717	1.3305398535552853	1.3042978284466646	1.7351734574415627	1.8643132594125924	1.728991307094583	1.7379309142590058	1.546767540625021	1.5409209216504254	2.019274073030743	1.5050298259068629	1.6301081710399905	1.4975496678286222	1.4949791725122104	1.5861351947685094	1.5313347836832316	1.3074560261431245	1.3604544697820158	1.5759925070748801	1.6402957118688681	1.4988977276947475	1.2756189361379673	1.3262303338390464	1.955522800832064	1.9517754335884272	1.9042613485932103	1.8631810175347674
YBR003W	1.8179672858923068	1.808070931155855	1.745035648983397	1.7624545232046658	1.7579964491070088	1.6873438021216307	1.6373201425174837	2.0660560234618797	2.0401251807843512	1.8183220320019653	1.756442059797683	1.821991687976845	1.9367428672329408	1.6008783584815605	1.9226242594492495	1.8835558073451333	1.9964780838996983	1.939618742082086	1.7902696279896202	1.8174616507277719	1.7702169389404543	1.7228451004078127	1.8024364462894966	1.697594924636399	2.002854386242436	1.8227117814327682	1.728991307094583	1.1334689850654602	1.220876438184225	1.1015373725244124	1.0712493976763346
