Gene	SRR7241903	SRR7241904	SRR7241905	SRR7241907	SRR7241908	SRR7241909	SRR8093860
YFR025C	1.489797785612193	1.4556007521145642	1.3001649222079739	1.4330460486156325	1.3288917774696047	1.2480564998957857	2.025018937839265
YFR026C	0.24586199416948817	0.3042977321525522	0.730618234007794	0.7391126700983338	0.5982787279438966	0.2510567418678871	0.6759014424347112
YFR027W	1.0781367625559426	1.0864968230561762	1.4556007521145642	1.0822405960504522	0.9867699966187559	0.9497883643634266	1.0099195635049858
YFR028C	2.067895795600365	1.947197131281161	1.8747894065030453	1.493437510661418	1.962763251898787	2.0087431875685526	1.5247122131054243
YFR029W	1.2197297337737099	1.2642594171439343	1.307655596193156	1.242427328731147	1.2351898182951724	1.237572164952622	1.1412665402412279
YFR030W	1.8476085412142558	1.8854142929286728	1.0431403711123535	1.2598139099277124	1.9267263436590925	1.9707922126007167	2.112971256024786
YFR031C	1.385017924807969	1.3997000795834285	1.2054904348196813	1.1404752706727965	1.315046434477445	1.3730928328952365	1.2587242527177336
YFR031C-A	8.298366898623406	8.265560931278268	8.558169508699493	7.256055791308917	8.47821081311369	8.83219217241757	8.118473135183752
YFR032C	0.832491997379693	0.8532665577857322	0.32540453702911754	0.7015817725170177	0.7933255641841063	0.726216408077552	0.6684648275706963
YFR032C-A	6.568288964585807	6.900381552617359	6.244440612975547	6.357938288444218	7.1931550356475356	6.283697918144227	4.991099547910796
YFR032C-B	0.7900275276623189	0.7518197063446945	0.7631502991969012	0.7374435022249619	0.8133376737146261	0.7856138437764383	0.6927767822574752
YFR033C	1.7363114281401189	1.697355042357071	4.328475630067351	3.64429800782332	1.5589393718562143	1.7927140589133224	3.2815366261162606
YFR034C	2.18505663789754	2.3178566481099607	2.6230060617267315	2.1831070992815356	2.326947233834868	2.7122118415857916	2.2349911102822513
YFR034W-A	0.8008328173410335	0.7714851308149253	0.7149695195032305	0.8130101515409734	0.7921808899388634	0.7819904133911513	0.7460564656973228
YFR035C	0.7357455839932083	0.3042977321525522	0.6973818052401605	0.2752891334505877	0.718210048496937	0.7088185628369598	0.37164851790994813
YFR036W	1.258472281617596	1.1235448971309427	1.1262469579325922	1.1275507943249616	1.301521522414338	1.48867357331999	1.2291594770689556
YFR036W-A	0.24586199416948817	0.7254713569612254	0.65791213700214	0.2752891334505877	0.22460273481834392	0.2510567418678871	0.37164851790994813
YFR037C	3.4932736808931493	3.606215932451775	3.9903989475338824	3.400935700519169	3.5780595642157134	3.887797026795785	3.1864854243851646
YFR038W	1.7878778516575693	1.848990432645267	1.3432465763418815	1.4995324972953474	1.6063096097383278	1.6032861080107481	1.5624934028355937
YFR039C	1.6352985516677347	1.6214477335726754	1.2108339613926051	1.6125525588231224	1.5107078626632695	1.6720220792536784	1.6684657613411378
YFR040W	2.06746050456616	1.9324506404079083	1.5114584434002118	2.066865827195314	1.8292073487321752	1.7835421255927746	1.968686745807772
YFR041C	1.6952565112766385	1.655268714420521	1.7065358020084878	1.5507274985621367	1.6835046411755354	2.15595635975691	1.8582246046504713
YFR042W	1.3144254883349158	1.34834991061192	1.1950346847029882	1.1554737198012242	1.3239527733037053	1.2902614610175194	1.3316026088253663
YFR043C	1.136987539758486	1.045288278434293	1.2660622250629714	1.1252655021617393	1.191154726242502	1.1621998240219817	1.2455301599760489
YFR044C	5.501020347462963	5.2311441328757216	3.7415128290935993	4.416445844649774	4.5666376645655	5.12846245029528	4.4314345936299535
YFR045W	1.1545595648822389	1.106619754619814	1.1409858583644557	1.1805357289511318	1.21888598085886	1.1950346847029882	1.1302460159864285
YFR046C	1.00507137768588	1.1031365907080777	1.149230595467444	1.078686699452516	1.1098101859061158	1.105116114374776	1.2294028409435231
YFR047C	2.159626994788114	2.0205315969304243	2.304690420375678	2.5375660240202613	1.7818089690737273	2.0031792404932505	3.4396204990464385
YFR048W	1.4036679703797927	1.3815260532633789	1.8320915183856255	1.2861078306403693	1.3842354329280906	1.3765686081236927	1.4944369620906175
YFR049W	1.6244679009270193	1.8126102420962065	3.5574641952228894	3.5717854819093073	1.9216411488803926	1.9577821213390747	3.8341656261438577
YFR050C	3.2375765963763996	3.078091556941865	2.836399671565577	2.7482855073762873	4.0453489005827254	4.006626424858978	2.9740413879399963
YFR051C	3.560444243735793	3.400935700519169	3.431911767890056	2.888297092296779	3.161770939471084	3.2646395883405956	3.109744558465345
YFR052C-A	1.1105362733609714	1.0707193970409632	1.6660474072103217	3.5336544873327034	1.0572068332097684	1.2409288391264588	0.8610075509343648
YFR052W	3.089646291723896	2.892006006723737	3.3905925903544865	2.8908517674092424	3.2375765963763996	3.2008339971124427	2.928983999000207
YFR053C	2.888297092296779	2.4739120569869946	5.248186072983275	8.891690668658846	2.6000404009872016	2.8523580999428635	7.779144866243497
YFR054C	0.5927246552392569	0.3042977321525522	0.32540453702911754	0.2752891334505877	0.49305498645995616	0.6891570261348727	0.37164851790994813
YFR055W	2.2413845519293103	2.1324072544269503	1.3540970896075257	1.26251763504236	2.3290883439127854	2.471907521266604	2.1247542466860336
YFR056C	0.24586199416948817	0.3042977321525522	0.32540453702911754	0.5601014636166457	0.22460273481834392	0.2510567418678871	0.37164851790994813
YFR057W	0.24586199416948817	0.3042977321525522	0.32540453702911754	0.2752891334505877	0.22460273481834392	0.2510567418678871	0.37164851790994813
YGL001C	2.7122118415857916	2.674026526101552	2.5696893950896307	2.304690420375678	2.684711379553165	2.509091674408026	2.663878680608063
YGL002W	1.2486629794217763	1.2952204478835547	1.0637677736218842	1.0908391509811406	1.3058164081743728	1.4005840534373648	1.3498329689275261
YGL003C	1.2866045501072783	1.314134634087261	1.3457718543346828	1.3591225244124157	1.3498329689275261	1.2792034702741537	1.429801764449501
YGL004C	1.252533707699145	1.1856261007852948	1.1700500484054266	1.1288744918230302	1.1543261824436952	1.2129101167472225	1.1924549393043786
YGL005C	1.1697895643101346	1.1487523866940879	1.4161841791384542	1.1474186259876649	1.1746496573155416	1.1409858583644557	1.2602271453150766
YGL006W	1.7835421255927746	1.6562316606835017	2.4648304221105475	4.240273134165573	1.5295043430663409	1.6440870987795093	2.067895795600365
YGL006W-A	0.627680313132786	0.6324601676054038	0.6904805460317528	0.6984213324220316	0.5304464705017393	0.643972209510626	0.37164851790994813
YGL007C-A	0.5650232818910097	0.3042977321525522	0.32540453702911754	0.2752891334505877	0.5304464705017393	0.5706480231546344	0.37164851790994813
YGL007W	0.24586199416948817	0.6403437086359733	0.32540453702911754	0.2752891334505877	0.5834878577075165	0.6923885148221514	0.37164851790994813
YGL008C	10.435731055875108	10.280278690157264	9.644976805209001	9.805057292625115	10.171459498227641	10.280278690157264	9.812777547282774
YGL009C	7.548142523983204	7.20548345771346	6.550488326260689	5.738547062903917	9.051584127962045	9.112524713799722	9.52481585548779
YGL010W	1.0628284310445402	1.0506206904170519	1.2180659908989115	0.9748116623065421	1.1302460159864285	1.1644558462750005	0.9074751725004302
YGL011C	3.275488389083631	3.3839960944639085	2.8301342585153444	3.0484609464179986	3.8401711022166234	3.698042987336524	3.804162073210101
YGL012W	4.511021807800644	4.440443264339933	3.7852312075176817	3.882236909035906	3.8797112718837425	3.89663017846107	3.7250558508452523
YGL013C	1.8575356499429674	1.7579964491070088	1.5412233389357999	1.5502167555492732	1.9181006387094106	2.1617366919486116	1.5682416983876168
YGL014C-A	0.24586199416948817	0.3042977321525522	0.32540453702911754	0.2752891334505877	0.22460273481834392	0.2510567418678871	0.37164851790994813
