Gene	SRR1583716	SRR1583717	SRR1583718	SRR1583719	SRR1583720	SRR1583721	SRR1583722	SRR1583723	SRR1583724	SRR1583726	SRR1583727	SRR1583728	SRR1583729	SRR1583730	SRR1583731	SRR1583733	SRR1583734	SRR1583735	SRR1583737	SRR1583738	SRR1583740
ETS1-1	9.172262829644419	9.125946274349847	8.891690668658846	8.891690668658846	9.101443759654353	8.956104025611879	9.13693039172888	9.471995685274207	9.603361528118322	9.396358655913309	9.52481585548779	9.603361528118322	9.029508630353824	9.425309129682937	9.76669227681463	9.805057292625115	9.805057292625115	9.819641498961985	9.812777547282774	10.435731055875108	9.812777547282774
ETS2-1	1.322648403271539	1.0726212032420115	1.42866650138009	1.2084135965955751	1.1805357289511318	1.0580618255299008	1.0954025364302304	1.6315973744120376	0.8569121719360124	0.9353088191999785	0.871479188618478	0.9392624711748039	0.8603163343069447	0.9021750899575208	0.920437583989988	0.722895382901105	0.9316728058965975	1.1989559634997125	1.1753813011617842	1.1329696347084919	1.1190941703408843
HRA1	0.2978374008712847	0.31144409511598875	0.30385447005348304	0.376478108894752	0.2818358008849934	0.33308388384289533	0.30757530693119306	0.49777900713456935	0.3527729372316215	0.2797860024308806	0.3633865448214376	0.40805289325960276	0.8603163343069447	0.9021750899575208	0.3171276130404578	0.314860972930152	0.26471067451022995	0.3289218734151451	0.3461487862982448	0.2825998920652203	0.3424169409188892
ICR1	0.5903219836185399	0.8228944682595114	0.7822860056713643	0.8565160279958075	0.848790046358479	0.8779527933016485	0.7070077423458438	0.49777900713456935	0.7460564656973228	1.003553901204516	0.8596758315242243	0.7819904133911513	0.8603163343069447	0.9021750899575208	0.879034523548089	0.9636167520889617	1.0065136130802348	0.9698067976880645	0.8147114265620764	0.8454338294722632	0.8991250833575694
IRT1	0.9274334436980227	1.045930600172146	1.0276566606172621	0.8624372435022132	0.8182327439692989	0.6421947082582729	0.7724329019330936	0.831389974392703	0.3527729372316215	1.1655488217239491	1.2527186245465443	0.9902882212053408	0.8603163343069447	0.9021750899575208	0.9930453015555674	1.7083314206895504	1.2663602678477779	1.2515657840516226	1.2587242527177336	1.3795692030042097	1.8159855831004752
ITS1-1	2.734203401659468	3.093344163591614	2.800214886656216	3.717699229371058	2.2799860981777	2.9776496280113123	2.4521264450496765	3.2646395883405956	2.4328399607685656	2.3556194626147144	3.5103994774816165	3.2027544569151765	4.067226140994536	5.12846245029528	2.7482855073762873	3.6311670536220646	3.7695372992401306	3.560444243735793	3.176117411808952	5.438551825559822	3.047378989516024
ITS2-1	1.6125525588231224	2.134851757416287	1.6421272519840868	2.24106778350805	1.5879800084286275	1.8908062951925007	2.015379690965474	2.1220310761730024	1.4352626474258114	1.56963709296027	1.3145605294586258	1.9143349803915792	1.6448702755279525	2.398263089939156	2.0520611072252235	2.003696992159875	1.326663577072588	1.6983779070201954	1.5205629116716517	1.558724666651072	1.7078271037748625
LSR1	5.8812847249855835	6.13617220976214	5.732118441591849	6.724966066683784	6.420164204358091	6.269069423560913	6.563745911731264	7.404226707043752	7.389481151001053	7.366089494619184	7.600756038901974	8.46664072431871	5.8564405476230075	5.8754813720011185	8.6642995021941	8.970719208561526	8.46664072431871	8.71953309481113	8.768000765249877	8.76194299762172	8.76194299762172
NME1	0.2978374008712847	0.9353088191999785	0.8133376737146261	0.7673485449037742	0.6443474910865785	0.7955241314384575	0.849881212489586	0.49777900713456935	0.3527729372316215	0.2797860024308806	0.723731725741241	0.746461699138165	0.8603163343069447	0.9021750899575208	0.3171276130404578	0.8116599760107759	0.7357455839932083	0.7613723752648174	0.6888152884433402	0.9299870381883784	0.6979715300139742
PWR1	0.2978374008712847	0.31144409511598875	0.6574487098445283	0.376478108894752	0.2818358008849934	0.33308388384289533	0.30757530693119306	0.49777900713456935	0.3527729372316215	0.2797860024308806	0.3633865448214376	0.40805289325960276	0.8603163343069447	0.9021750899575208	0.3171276130404578	0.314860972930152	0.26471067451022995	0.3289218734151451	0.3461487862982448	0.2825998920652203	0.3424169409188892
Q0010	0.693194842168367	0.6126384216509586	0.5877742088289648	0.376478108894752	0.2818358008849934	0.33308388384289533	0.6022355860112623	0.9373763553659082	0.3527729372316215	0.2797860024308806	0.3633865448214376	0.40805289325960276	0.8603163343069447	0.9021750899575208	0.3171276130404578	0.7142992389998066	0.718210048496937	0.3289218734151451	0.8343121206638889	0.2825998920652203	0.3424169409188892
Q0017	0.6100587337237078	0.6418064258177824	0.30385447005348304	0.376478108894752	0.2818358008849934	0.33308388384289533	0.30757530693119306	0.49777900713456935	0.6942986406283591	0.6071590975130858	0.3633865448214376	0.40805289325960276	0.8603163343069447	1.7984967960705858	0.3171276130404578	0.314860972930152	0.26471067451022995	0.3289218734151451	0.3461487862982448	0.2825998920652203	0.3424169409188892
Q0020	0.908876374270428	0.9013559342382143	0.7807478987442038	1.1983910834877463	0.9748116623065421	1.0590570659798348	0.9883835186432552	1.1112839005039543	1.2591635697989982	0.7766687956308969	1.071669440489476	1.118847622987004	1.800933728854956	0.9021750899575208	1.28926302712394	1.5966652004100594	1.247173105495122	1.3964530044171546	1.525972680249664	1.2434404156409642	1.1737836940925075
Q0032	0.2978374008712847	0.31144409511598875	0.30385447005348304	0.376478108894752	0.2818358008849934	0.6881088017278689	0.30757530693119306	0.49777900713456935	0.3527729372316215	0.2797860024308806	0.3633865448214376	0.40805289325960276	0.8603163343069447	0.9021750899575208	0.3171276130404578	0.314860972930152	0.26471067451022995	0.3289218734151451	0.3461487862982448	0.2825998920652203	0.3424169409188892
Q0045	2.776781638389289	2.8093030163528803	2.6684417972888683	2.8180219265622943	2.787002279476151	2.331762874390094	2.11762087052354	2.661225879500874	3.32720473712029	3.7021639595886477	4.5205703005216975	4.444065371899854	0.8603163343069447	2.5140627151757506	4.606360086603037	4.434500900084604	4.540048371986402	4.7431600173775035	4.225785628650702	6.663710832433891	3.977265146748268
Q0050	1.707952429643529	1.722235806163853	1.5755202035114864	1.8643132594125924	1.8637476049147788	2.0708529817998205	2.029351227570105	2.106872384301483	2.4084517667576986	1.8509406184903714	1.7757435591846804	2.902971489172358	0.8603163343069447	0.9021750899575208	2.3087557690411185	2.8149648440373807	2.4328399607685656	2.0490149523735233	2.1136440933806178	1.6819154922699322	2.1553411505047646
Q0055	0.7897394191461826	0.8541618893202259	0.30385447005348304	0.9559270426684101	1.0276566606172621	0.8025121228772572	0.8948929347515546	0.49777900713456935	0.3527729372316215	0.6408197130769728	0.846846368732461	0.9067861782143664	0.8603163343069447	0.9021750899575208	0.9469385026199401	1.1427169071468442	0.8018840340461219	0.9677754883147569	0.9920055887767258	0.9639218895266845	0.8525228727234386
Q0060	0.2978374008712847	0.7077164784066974	0.7813446558824603	0.376478108894752	0.8490395877300787	0.6356860003661565	0.5971051858668761	0.8182327439692989	0.3527729372316215	0.7759456427273681	0.3633865448214376	0.40805289325960276	0.8603163343069447	0.9021750899575208	0.7859255125399847	0.6881088017278689	0.8439905237239026	0.7213131806368798	0.73873358547638	0.2825998920652203	0.3424169409188892
Q0065	0.7118721898738949	0.8350451430724461	0.6451396986603857	0.8056836027057732	0.9381566620838622	0.7700679604454129	0.9345590653476046	0.49777900713456935	0.9031577171989357	0.7704130611401838	0.7839097186786672	0.8860333952511935	0.8603163343069447	0.9021750899575208	1.0107564534935967	0.8552015296503253	0.8557291366492763	0.7673485449037742	0.9166554156084242	0.9005088695045532	0.7802549391495825
Q0070	0.9452014833889766	1.5798089995288773	1.0250980772409333	1.1163392851501983	1.1132139977770008	1.1344909342188643	1.5023382484931724	2.224654754674008	1.1470064381198426	1.385017924807969	1.5759925070748801	2.2430111390716405	3.469166910929027	0.9021750899575208	1.779858076902495	1.7441429349122837	2.3653533690950135	2.190477366617656	2.662601186886625	2.9776496280113123	3.43439340724483
