Gene	ERR2682199	ERR2682200	ERR2682201	ERR2682202	ERR2682203	ERR2682204	ERR2682205	ERR2682206	ERR2682207	ERR2682208	ERR2682209	ERR2682210	ERR2682211	ERR2682212	ERR2682213	ERR2682214	ERR2682215	ERR2682216	ERR2682217	ERR2682218	ERR2682219	ERR2682220	ERR2682221	ERR2682222	ERR2682223	ERR2682224	ERR2682225	ERR2682226	ERR2682227	ERR2682228	ERR2682229	ERR2682230
YEL077W-A	0.1641123221332098	0.15286941738577312	0.14975849789595788	0.14794429619722718	0.15970639612429635	0.1663218110885194	0.15751503749533272	0.16979250352048755	0.16058354857499502	0.16722359859766345	0.16722359859766345	0.14845318368188898	0.16457913525184747	0.16457913525184747	0.16234463637236013	0.16234463637236013	0.15751503749533272	0.15198644603121902	0.13603884044787912	0.15153979915869764	0.1532856564667112	0.55668429389959	0.14613084867733778	0.1549442179228085	0.1570937506772226	0.14975849789595788	0.14136857258893532	0.1549442179228085	0.1549442179228085	0.15411321919992804	0.15369910436537595	0.16058354857499502
YER001W	1.936438169227938	1.8472358254154846	2.0410632217805955	1.9664742396307613	2.1247542466860336	2.0660560234618797	1.942661987200443	2.0880279784018616	2.040471365662767	2.0004403289447437	2.0951617996227196	2.089557538335789	2.167409844250874	2.0708529817998205	2.0183575026384	1.979599475969719	1.8108023883418536	2.0219779754622644	1.8273800522253558	1.9702997916657339	1.9381653350148391	2.0630666974781064	1.9991368991033522	2.021123991343101	1.958952140974369	1.968686745807772	1.9843936777810463	1.9348946063927088	2.074300218689725	2.0594808210581808	1.8612380207084178	1.958952140974369
YER002W	2.994633629429548	3.0686797939007864	3.2008339971124427	2.800214886656216	3.2945497154551835	3.3154259110045925	3.4396204990464385	3.3561973723571072	3.2087333729225973	3.1738460126963823	3.1874653756843365	3.261733052687518	3.699341826095057	3.6311670536220646	3.6124782778310065	3.4669601219102315	3.437968484610089	3.4473028895817546	3.4056426378175786	3.361781387192775	2.9821555061422926	3.082111231691557	3.066407259185139	3.0418755318758293	3.1643631841672897	3.0195240328418564	3.117080792609899	3.118251167178124	3.3471558156193506	3.1833473948006494	3.0126579769421644	3.107048859507644
YER003C	2.103911418952226	1.939618742082086	2.0917433470788156	1.9422377546308383	2.0683694369512713	2.089557538335789	2.0937881790758803	2.0778919512310603	1.978222771080993	2.2278135131258057	2.148029426408676	2.3504485299121685	2.2918644482081616	2.079128388205975	2.281097155919608	2.1747976931760897	2.1790017281314187	2.18984128281531	2.0042964095774085	2.185979958495815	2.330662646802964	2.3709427079228185	2.3676439252296757	2.1635733194087736	2.3934719300908966	2.2165167044196474	2.3411046397732918	2.3349823179176172	2.1211567554817066	2.177875547508144	2.2907719349816666	2.2486781702158036
YER004W	4.953051394119006	5.103148485932367	4.964737367963922	5.108253646737072	5.123519001666763	5.219834472101928	5.121122411103784	5.186682940928689	5.114207994503531	5.129892741834828	5.103148485932367	4.799761425749858	5.084380745890893	5.123519001666763	5.340770923421143	4.964737367963922	4.265590031351395	4.328475630067351	4.263424692492427	4.274395212925541	4.159522727530136	4.156634209021049	4.095236536566812	4.225785628650702	4.178225009887985	4.348223465124344	4.434500900084604	4.366283360458291	4.256953464564005	4.249468953385909	4.091152378277114	4.2051015407296415
YER005W	1.3394191986860293	1.3599192347824893	1.4090092684143518	1.420606758630387	1.3293664042265547	1.4540686487275665	1.433890955070962	1.4495700064344568	1.3886019002101018	1.3293664042265547	1.5308812202192281	1.4842788989693254	1.3710100815391915	1.3583839012292367	1.3189390371196414	1.4015011597253733	1.3604544697820158	1.4220022418626932	1.5224920722512671	1.4700500380107688	1.3956353535158996	1.3883336529980856	1.445898198783499	1.4208189530593223	1.4018056218815345	1.4946990184656177	1.385374013006861	1.437487276190149	1.4181790240910255	1.3941567035704758	1.4596887570581965	1.5417567773584575
YER006C-A	0.1641123221332098	0.15286941738577312	0.14975849789595788	0.14794429619722718	0.15970639612429635	0.1663218110885194	0.15751503749533272	0.16979250352048755	0.16058354857499502	0.16722359859766345	0.16722359859766345	0.14845318368188898	0.4411858620124387	0.43724133807702326	0.16234463637236013	0.16234463637236013	0.4392560274974995	0.15198644603121902	0.13603884044787912	0.15153979915869764	0.1532856564667112	0.1465673498487981	0.14613084867733778	0.1549442179228085	0.1570937506772226	0.14975849789595788	0.14136857258893532	0.1549442179228085	0.1549442179228085	0.40388447227285634	0.15369910436537595	0.16058354857499502
YER006W	1.7407856438486111	1.6844265846685735	1.6923676053474082	1.6219252875454515	1.8954945042775855	1.7980902914139287	1.8621745052873597	1.904796816096233	1.917379997616579	1.919417113499788	1.8469134045987854	1.8460589938076557	1.9694239310818704	1.8310080596321159	1.8770020074821776	1.9461198473943289	1.7376136839565888	1.6219252875454515	1.8303498419062865	1.77746079140501	1.852628280896719	1.9164264899494676	1.75157879016528	1.8506256046287892	1.7741012237337048	1.8589321893521698	1.97258917876922	1.9513083304528833	1.8018637254883376	1.8431268008292212	1.8460589938076557	1.9206536517529418
YER007C-A	1.2496427772250065	1.3363444264053528	1.3093164836182904	1.213226283294488	1.3231720179643003	1.261884325789623	1.2837840792609954	1.3060938962730817	1.3430114188545064	1.260884657025905	1.3370281997818876	1.2126808719564361	1.3551357583147587	1.2663602678477779	1.3322400498776052	1.2048874779216883	1.2956374364029168	1.2735185531910227	1.324832271809128	1.2505964750371605	1.1820094019866612	1.3199709366328203	1.3454943073706578	1.1870679363360745	1.2730838875026913	1.3349899647203936	1.2799158377067092	1.2956374364029168	1.2338098967694795	1.3066865282000109	1.269772766381672	1.3397025403681515
YER007W	0.8841503478638127	0.8998270469517922	0.9049074688711436	0.9556970596810676	0.9168990756275559	0.908876374270428	0.9401020737262188	0.9081025717262254	0.9266650172928423	0.913080986068838	0.9246737224747658	0.8860333952511935	0.9290768754781793	0.9639218895266845	0.9105388252073572	0.8865882059721394	0.9168990756275559	0.894601065855437	0.8983528539256944	0.9143713437948127	0.913080986068838	0.9007880486570734	0.9127122965571399	0.9176777379477414	0.8922610650053697	0.9398271585071233	0.9254123790045692	0.9711030051679485	0.9376233609444846	0.9164160080024946	0.9347962210809692	0.9254123790045692
YER008C	2.2413845519293103	2.240774278347034	2.240774278347034	2.209239445250577	2.1699712338734085	2.1617366919486116	2.1951488652381794	2.227381427117833	2.1591907354939264	2.269737870879191	2.2586659938460896	2.2503989541749037	2.28919909597964	2.2895468382911606	2.1442808276618885	2.0925454329697306	2.3087557690411185	2.437978540181021	2.303510144227121	2.683849243699992	2.380150036722172	2.331762874390094	2.3755996625834523	2.4342583653717633	2.453013133252627	2.2740183445586104	2.251356168235578	2.232726304237484	2.2907719349816666	2.283032536409964	2.3164116047381964	2.32573224229215
YER009W	2.0683694369512713	2.1165212370222917	2.0303281508246998	2.0717152545346056	2.1747976931760897	1.9991368991033522	2.095610926617149	2.156645666224092	2.098243135262806	2.1628272136075752	2.0637444066267934	2.1790017281314187	1.9877350342247884	1.947197131281161	2.0925454329697306	2.0842103592964696	2.131265273578322	2.1747976931760897	2.042157003639992	2.1341307785371875	2.190921452500358	2.2420725868204663	2.1591907354939264	2.2369944394642682	2.352475292325197	2.131787826302509	2.2205257277849424	2.148029426408676	2.159626994788114	2.1355697968068825	2.251356168235578	2.4639452042185823
YER010C	2.3666510791631925	2.380150036722172	2.1628272136075752	2.328431068005976	2.354748358131755	2.4298361501877337	2.5360561628098353	2.4711498545450308	2.2231737689260465	2.4354547844085914	2.2690073618127125	2.2225125325132287	2.355950985416918	2.5199007743467674	2.331762874390094	2.448960174993063	2.212225610523605	2.2349911102822513	2.069263086587821	2.1044994661715775	1.9042613485932103	1.852628280896719	1.9216411488803926	1.9069017903743752	2.244164206259806	2.0977214037901573	2.212225610523605	2.196439666780048	2.304690420375678	2.2225125325132287	2.2624682105353346	2.1591907354939264
YER011W	0.7318749138518573	0.6935486212995635	0.6992547547300882	0.6615137566674822	0.7378038974661809	0.710317831058772	0.757094056010594	0.7526077496393166	0.7159478669780688	0.7480207626498231	0.7270004465576958	0.7610115548992736	0.6398770596186578	0.7447037781382359	0.6344462778162208	0.6574487098445283	0.5328253433366934	0.6398770596186578	0.38070512255464795	0.49305498645995616	0.5218430702378196	0.6507430280222217	0.6302573071871842	0.6324601676054038	0.5780263232231971	0.5675406656767246	0.5922278607889908	0.631319351283296	0.6078507154558266	0.6060420982838138	0.5706480231546344	0.5766481620575882
YER012W	3.7343700683198184	3.7498196134981345	3.724395688963964	4.006626424858978	3.5574641952228894	3.456986556838361	3.4782530836450087	3.534591271551803	3.8362686108396	3.7134573590578706	3.871726878721533	3.5336544873327034	3.75271321791057	3.5376754592141277	3.508009486742802	3.657929403969568	3.638650125779378	3.6815961810683846	3.4724254644837593	3.549547154078933	3.566878766244354	3.5898230736125627	3.683662540354722	3.657929403969568	3.4360358717210846	3.5780595642157134	3.6406285928384454	3.440683301806651	3.893980285643069	3.977265146748268	3.8797112718837425	3.798028662976357
YER013W	1.43189434175721	1.3924345716886617	1.4019910966277505	1.450826731941856	1.5422187127331843	1.4416452080085147	1.3469154857932417	1.447431027201868	1.4084543011877448	1.4463131744757414	1.4018056218815345	1.4639300209034913	1.3402512106332494	1.408029603048572	1.4307648632921324	1.4478535694059655	1.382158505510069	1.5073720140127906	1.4672126143756623	1.3805399877120168	1.4463131744757414	1.5102442256555215	1.4451588363280812	1.444529389629412	1.3454943073706578	1.381206901452859	1.3933173164411154	1.3754521018687647	1.3869234253251794	1.391364252460065	1.4177386897941615	1.443233947025976
YER014C-A	0.4891778896442357	0.5582548225107149	0.14975849789595788	0.14794429619722718	0.15970639612429635	0.1663218110885194	0.4947753174049054	0.16979250352048755	0.16058354857499502	0.16722359859766345	0.16722359859766345	0.14845318368188898	0.16457913525184747	0.43257021506244064	0.16234463637236013	0.5543029728825882	0.15751503749533272	0.6006944787757413	0.13603884044787912	0.15153979915869764	0.580007707518512	0.46477009632643895	0.14613084867733778	0.1549442179228085	0.1570937506772226	0.14975849789595788	0.5380946750346072	0.1549442179228085	0.1549442179228085	0.4011487470292875	0.15369910436537595	0.16058354857499502
YER014W	1.9503098182662952	1.8773431654858266	1.9565840585072023	1.9638233932120288	1.9353313034801518	1.9464297857833288	1.8903053336755336	2.0450504701612413	1.8992549367119431	1.9534907705893034	1.8396312173713107	1.8793261312539309	1.9033360649394064	1.9655160356751997	1.9455556625242654	1.8796654367735246	1.693562169131408	1.6276082755564516	1.7094249531906982	1.6388196547026532	1.6706460461163535	1.62861762961099	1.759238094070108	1.7425565578663098	1.7874053920736175	1.722235806163853	1.6597099098723391	1.6623309280583525	1.7874053920736175	1.755495567465228	1.685042734324294	1.6785926594530638
YER015W	5.299463230936978	5.269257439463912	5.176222985074224	5.269257439463912	4.84921459427559	4.735339122894316	4.96835028938277	4.622827840259459	5.299463230936978	5.188912633503921	5.158695533469638	5.248186072983275	5.460632508406998	5.211973955853135	5.248186072983275	5.127107023622281	4.5383522446920495	4.483635934311721	4.356020865238346	4.4314345936299535	4.5552769872289876	4.540048371986402	4.348223465124344	4.529318982743569	4.698197676525444	4.784804380362973	4.529318982743569	4.444065371899854	4.437046817364717	4.348223465124344	4.404128834007619	4.451413864625257
YER016W	1.3664201089825074	1.4998174986827606	1.3730928328952365	1.3530052040600309	1.4632159532220197	1.4521151862333515	1.3956353535158996	1.443759791207323	1.4788150211665312	1.38626236452865	1.4370324348778998	1.4449375585938742	1.360165323324709	1.4518807979305581	1.3760710305810273	1.3815260532633789	1.48373483109924	1.5038867652488757	1.3714745981413565	1.5130703577945352	1.4165174233914395	1.4456715359129493	1.5763462508257011	1.4769803192567799	1.3586284567534708	1.4606082197345183	1.3898996397560617	1.4227511788012202	1.4620306211173244	1.5336209539807824	1.4493129349003082	1.3847956588318653
YER017C	3.9863334759323834	3.8600152897354585	3.917849106492046	3.938209859249115	3.884587446503864	3.7070775890072465	3.799778215984312	3.887797026795785	4.080559692772242	4.050803246753242	3.9971490894082358	3.893980285643069	3.848864756704672	3.8782831481434727	3.8740733043045776	3.900991516930662	4.328475630067351	4.558664695048312	4.2051015407296415	4.437046817364717	4.458304789460736	4.458304789460736	4.468786538519117	4.572996055202996	4.418534781828873	4.472001333836484	4.360623602379331	4.288460596700451	4.320616846459631	4.407476367276523	4.5383522446920495	4.412980926090814
YER018C	1.053741875424431	1.0878250298584473	1.069885010543426	1.1178347732484415	1.1341751650139495	1.1579071207526275	1.1100513181197826	1.1549902607414517	1.0395190269866832	1.0645447734131879	1.037829335490729	1.0395190269866832	1.093232777079947	1.0991851079663175	1.1334689850654602	1.1943972534751977	1.0783707760563	1.1780347604500943	1.1841375375342815	1.129073223532977	1.157456937195074	1.1511535698658892	1.132730180124974	1.1214769590037348	1.1241188187581006	1.1737836940925075	1.1341751650139495	1.1700500484054266	1.0928929582693245	1.0520333392448187	1.0653490511795412	1.14376341605448
YER019C-A	1.8024364462894966	1.8540752626075272	1.8782611829046985	1.8986893293054876	1.8503438674172439	1.8845358461402189	2.0557131279040917	2.0347101993604544	1.8800579135862698	1.8123120392810428	1.9203345613592129	1.7667022290392969	1.9222013136375151	2.0107881485425443	1.9335120568810134	1.912447666002607	1.9206536517529418	1.8206787003359057	1.8701981601212319	1.7919214061717643	1.8431268008292212	1.7407856438486111	1.833313603011381	1.7908633997486663	1.7754450633081473	1.8044847439848257	1.8396312173713107	1.8841681802870607	1.754703535169264	1.9619779592463042	1.9389618087709106	1.9461198473943289
YER019W	1.2136630436063003	1.1794577566274231	1.2568625220429148	1.253661216712858	1.2377759971748759	1.1838578970826528	1.1746496573155416	1.1960528943257536	1.1963040116402586	1.3342080694258494	1.2682098134642925	1.213226283294488	1.1308322825318577	1.1939008328992853	1.1939008328992853	1.2551179572182987	1.297743925524316	1.384510628791974	1.3532797231311315	1.2769736815577146	1.238019582997833	1.3116570587308418	1.3051237130938609	1.28926302712394	1.3189390371196414	1.221389273347254	1.2902614610175194	1.360165323324709	1.240630476460768	1.1970630687513992	1.2962898154570461	1.3787145482228738
YER020W	4.334875072048613	4.254708168161136	4.30480075709098	4.249468953385909	3.9903989475338824	4.225785628650702	3.9882410229088983	4.098547845405717	4.134666531207064	4.320616846459631	4.104972248049149	4.091152378277114	4.028292218176172	4.006626424858978	4.0384887464019	4.2535189859670375	3.654455590707135	3.4056426378175786	3.7780996869047865	3.5276099935724625	3.654455590707135	3.549547154078933	3.657929403969568	3.7230152890670514	3.5359051707531277	3.606215932451775	3.6507234554185617	3.553242747647515	3.21181381973382	3.182553065673919	3.4216873839397746	3.3725378043680156
YER021W	5.300869040247081	5.214611347083714	5.269257439463912	5.299463230936978	5.025657299031922	5.084380745890893	5.20100137066398	5.108253646737072	5.24032715569555	5.0896485219664775	4.953051394119006	5.105440806954331	4.9624374880211874	5.108253646737072	4.8946229238656205	5.058873045778254	5.300869040247081	5.594197852459805	5.321835094248071	5.371514009486871	5.371514009486871	5.310883878328428	5.20100137066398	5.306429409024515	5.429915968420845	5.321835094248071	5.158695533469638	5.269257439463912	5.2815003246759495	5.438551825559822	5.250141620448647	5.306429409024515
YER022W	1.28926302712394	1.347852668456242	1.3787145482228738	1.2582587974975872	1.2070381366689775	1.1761658213821735	1.2400539344887758	1.2227123072711532	1.3356708762297067	1.3644767947734457	1.1856261007852948	1.3790840131966118	1.2515657840516226	1.2691976674074679	1.2668144641120485	1.2938622069087886	1.3322400498776052	1.2556917931326856	1.2837840792609954	1.3054672365768512	1.347852668456242	1.2602271453150766	1.316498158563824	1.2732898267835768	1.3024132409882963	1.3291584298592605	1.2715222036786429	1.2103353834462247	1.3349899647203936	1.3354648737185648	1.3644767947734457	1.209783146613728
YER023C-A	0.1641123221332098	0.15286941738577312	0.3897512728072322	0.14794429619722718	0.15970639612429635	0.1663218110885194	0.43478578545936736	0.16979250352048755	0.16058354857499502	0.16722359859766345	0.4838253978694283	0.14845318368188898	0.16457913525184747	0.16457913525184747	0.16234463637236013	0.48234657897494654	0.479205044214121	0.48163585148227983	0.4585503481113194	0.5178258176887418	0.39297515425039836	0.41481650097483846	0.5680334510460235	0.5106091855987754	0.1570937506772226	0.14975849789595788	0.37387252367383783	0.1549442179228085	0.48511880657482453	0.15411321919992804	0.15369910436537595	0.5490332218983595
YER023W	2.3718891893662852	2.5563300197530907	2.520527037770732	2.4824170912183003	2.346334952925807	2.471907521266604	2.5900522213497887	2.6236616636212746	2.586081597282046	2.6536928276327965	2.60636383507786	2.5696893950896307	2.601045467599933	2.5077083713576807	2.4559397740283364	2.4855398621437756	2.757655729268619	2.5892301030501113	2.5653168499083314	2.5673887512275444	2.7526555444187655	2.6395420796856266	2.822342545434691	2.7806199396813334	2.601045467599933	2.608465398508481	2.606809085146299	2.5264190171816363	2.7263856481849125	2.5599601729824366	2.5991674479953075	2.613375743194579
YER024W	7.85550014756928	7.831837126769764	7.838751608806547	7.85550014756928	7.568787426485868	7.67316597340002	7.616367451285127	7.637268905552336	7.67316597340002	7.67316597340002	7.568787426485868	7.688236127974032	7.526913510169944	7.440454892985944	7.538814871725129	7.508504588196985	8.76194299762172	8.63309550036581	8.850313243209811	8.723349230426791	8.911328416205382	8.914949918731832	8.914949918731832	8.911328416205382	8.768000765249877	8.76194299762172	8.768000765249877	8.76194299762172	8.970719208561526	9.029508630353824	8.99530320116057	8.98404843909703
YER025W	4.1227741795041375	4.155362045478525	4.091152378277114	4.220325522149896	4.417556895078075	4.391961552362714	4.5478797739475185	4.603291316450904	4.829396729634247	4.5709509787027205	4.7431600173775035	4.7168874482053935	4.5383522446920495	4.761522713558635	4.598872442713249	4.557809981052351	4.718327975383966	4.7431600173775035	4.665426098614287	4.750955268123949	4.5254686938241555	4.427127418479231	4.557809981052351	4.5791405736007915	4.65640673168101	4.447843680683482	4.540048371986402	4.600894287024632	4.5383522446920495	4.481135034766768	4.552733779345404	4.65640673168101
YER026C	4.006626424858978	3.917849106492046	4.0453489005827254	3.8703160763739266	3.724395688963964	3.625632284492845	3.871726878721533	3.6815961810683846	3.6655195243977166	3.738069651083431	3.699341826095057	3.779595298341837	3.963759519328169	3.7415128290935993	3.953179398659093	3.8797112718837425	4.5666376645655	4.583646507864212	4.797675999036535	4.755186301292243	4.6887496394674875	4.963673930256058	4.720626624516148	4.78150582593166	4.483635934311721	4.622827840259459	4.662216311577415	4.65640673168101	4.665426098614287	4.907260539092376	4.750955268123949	4.761522713558635
YER027C	1.7379309142590058	1.8168572078861807	1.8787349477803277	1.8159855831004752	1.7190112690213155	1.8313115587341562	1.688398345183664	1.6835046411755354	1.900582209349062	1.797745008479322	1.8582246046504713	1.8839157468545527	1.7874053920736175	1.8924826789847597	1.9206536517529418	1.8292073487321752	1.7067896939272929	1.8396312173713107	1.788309376270104	1.800186547299603	1.7134252312162492	1.8612380207084178	1.7146632643422655	1.771070712338181	1.727025727967995	1.6844265846685735	1.7218184782372348	1.6717565285645843	1.7600913978765467	1.8004370876656635	1.6562316606835017	1.5868195176293027
YER028C	0.7432099448077477	0.776303957520152	0.7766687956308969	0.8204998337036701	0.8053645952095057	0.8338722473156563	0.7973278223832956	0.7532707380137978	0.790705045388945	0.7897394191461826	0.7839097186786672	0.7581935758236499	0.7939611966703408	0.7947300139669613	0.7889168543702989	0.7835417076682942	0.8001223242196024	0.8074672866759629	0.8234718657291354	0.7900275276623189	0.7532707380137978	0.7518197063446945	0.7939611966703408	0.8001223242196024	0.811066664342138	0.7707499487139976	0.7870337952727623	0.8098199733079007	0.804032479127476	0.827187089791005	0.7607115270035906	0.8031571360936979
YER029C	1.8431268008292212	1.852628280896719	1.6952565112766385	1.8146625477499978	1.7761611641592552	1.671544639283223	1.8096230721319877	1.7980902914139287	1.7814041887597742	1.75157879016528	1.8637476049147788	1.754289928127942	1.77746079140501	1.8004370876656635	1.880616109941689	1.7600913978765467	1.7306458406861647	1.755076928498748	1.6858271449771545	1.7749713682438706	1.6666262228480442	1.6880666646595373	1.6636393784412458	1.7558072474126658	1.669035369785525	1.749176896148429	1.6540170857820653	1.691279418889615	1.7357601044198845	1.6542361521993072	1.7276357640527058	1.6440870987795093
YER030W	3.3053041920082746	3.4782530836450087	3.3154259110045925	3.3953082884464205	3.2781861611644514	3.261733052687518	3.235662259558635	3.244179619730326	3.5111335520942513	3.5123050761645196	3.481475867398071	3.3839960944639085	3.6642445631757017	3.4542408798465267	3.6093498140072957	3.7122216593105737	3.507226244285866	3.2929327541440774	3.3732356862959616	3.300276755384388	3.0059475497103527	2.8093030163528803	3.1404649890042178	3.078091556941865	2.9058021551826476	3.007148481453344	3.071909838092634	2.926866157875595	3.109744558465345	3.1568637378218414	2.975712546206915	2.9646889591965384
YER031C	1.7628229140973475	1.7367388359947982	1.7043230581825686	1.6666262228480442	1.6819154922699322	1.8018637254883376	1.7510898630719753	1.767978422362934	1.771070712338181	1.6717565285645843	1.8282767466252423	1.7308980298931798	1.7838783298072522	1.7379309142590058	1.7351734574415627	1.6819154922699322	1.704032615821369	1.8273800522253558	1.7019093601011057	1.707709794248704	1.707952429643529	1.6772352139314322	1.5171753506943437	1.805531779280642	1.6735134186880158	1.6632534167783088	1.7065358020084878	1.7002683125472409	1.7792736050532816	1.7002683125472409	1.7019093601011057	1.7162964240745113
YER032W	1.4709175308882536	1.5240821983093682	1.5624934028355937	1.6143197438743986	1.5789424786047124	1.4873374845814136	1.5316283981599268	1.4793870634657194	1.5379571527716687	1.4803657663732914	1.4906276215362468	1.5143540165091292	1.5409209216504254	1.5441173908596342	1.557741381426907	1.557741381426907	1.5618270613583252	1.6013377692847972	1.5629764920132145	1.704032615821369	1.5356795378097785	1.6123478660576587	1.686867265862	1.6282871012831848	1.5653708153348613	1.508040933567879	1.6352985516677347	1.5127951022760495	1.5237415975504986	1.5748687418722729	1.5841301461511486	1.5720817649448273
YER033C	1.241785503102061	1.2048874779216883	1.2426470476518259	1.1756686200496684	1.1833286864477606	1.0689553786075479	1.1277848395602084	1.0881100035118543	1.1853532370632491	1.1286771167143326	1.115666018097218	1.1773412357320958	1.182956188798627	1.1372680952108318	1.1820094019866612	1.0991851079663175	1.1391405974619113	1.0799530459760436	1.1489961397227013	1.160486770655572	1.1764042891008426	1.116624336719814	1.0935254292969168	1.1372680952108318	1.1288744918230302	1.1836168494054469	1.1178347732484415	1.1927554597312895	1.114194355840741	1.0517768659777744	1.1756686200496684	1.0543695465277225
YER034W	1.5168507687864985	1.4515013215929642	1.527501805040228	1.3765686081236927	1.5755202035114864	1.4846351584363795	1.5323609757401264	1.5780020949052518	1.5658074584893515	1.4889170515385628	1.5332441017512193	1.4944369620906175	1.4165174233914395	1.5227333715406983	1.4626464171542948	1.4463131744757414	1.4268929063066733	1.4793870634657194	1.4463131744757414	1.367663927561523	1.4242383984545546	1.3469154857932417	1.4165174233914395	1.3896687409782278	1.489797785612193	1.398519469370449	1.366136991828407	1.371723326688851	1.3702952800476016	1.433572050132687	1.4889170515385628	1.413750882644073
YER035W	2.2732248906132044	2.3071692128037617	2.3556194626147144	2.4004364393987725	2.3797236472893077	2.461065760948224	2.29357865453337	2.2751573507132083	2.3343016553852336	2.214798585085746	2.210166492557877	2.1835159134275344	2.232726304237484	2.3178566481099607	2.1635733194087736	2.188533373518475	1.9458118615206956	2.0087431875685526	1.991391507958033	2.019274073030743	2.0499535227253722	2.079128388205975	2.0374127927044636	2.01300549183581	2.0925454329697306	2.1831070992815356	2.3222610555985193	2.03977835476478	2.0401251807843512	1.917379997616579	2.106872384301483	1.9917298221884745
YER036C	2.984623930565696	3.2467536152209346	3.078091556941865	3.23423979048511	3.4782530836450087	3.584153114000686	3.717699229371058	3.625632284492845	3.437968484610089	3.4960976330688256	3.4473028895817546	3.5111335520942513	3.761389737018569	3.560444243735793	3.6011520711587917	3.7498196134981345	3.4932736808931493	3.3725378043680156	3.4473028895817546	3.3445463428422366	3.3793454544069004	3.127975534653901	3.3756663570976855	3.321459275422391	3.3083328294864054	3.4278401444799966	3.4119857314041155	3.4973057440817628	3.4360358717210846	3.3154259110045925	3.38719812323345	3.3732356862959616
YER037W	1.3409817541032827	1.2792034702741537	1.3561145998670914	1.2272924054486942	1.278015043196153	1.2437018388732293	1.2775774770724952	1.3001649222079739	1.1784964279476398	1.143020331715743	1.2717795696074181	1.2068029978762265	1.2003944101257542	1.1639616123417464	1.1524171730146837	1.1817095527971675	1.0973958487762088	1.0625301810691234	1.041774813965397	1.0864968230561762	1.0325945402944576	0.9915892103486077	0.9927062818899346	1.0491320227678795	1.0349841082911815	1.0309869218166934	0.999908545429432	1.0685719334906656	1.0150808728146405	1.1138937179075852	1.045930600172146	0.9915892103486077
YER038C	0.8753024548802321	0.8538844164533876	0.8951537752034987	0.9040819372540617	0.8683377952381734	0.8986172710009974	0.8818699905567292	0.8414650412364264	0.8683377952381734	0.8776299946499793	0.8844223905642884	0.8436404599047569	0.8868706740841312	0.8930669554182012	0.8464496693006938	0.9070979497234906	0.8930669554182012	0.8430688137475396	0.8726340909352271	0.8603163343069447	0.8507753593602431	0.8805447177035913	0.8679559729611784	0.8647073298399709	0.8903732244501044	0.831389974392703	0.87212406144714	0.8744615318332807	0.8686853116738152	0.8665607935252733	0.8374646796133275	0.8729006504744858
YER038W-A	0.7110681275338336	0.6408197130769728	0.5675406656767246	0.6973818052401605	0.549602195003667	0.6655667542557178	0.7254713569612254	0.643592919918347	0.7165983399507594	0.6381422854777505	0.4701069672988748	0.6743671737061011	0.7327155618587636	0.7040317467159792	0.7294391461039643	0.7011906235199086	0.7149695195032305	0.6723049272677865	0.7165983399507594	0.5952723510172941	0.6959187167058312	0.6348483614022801	0.5775789688553062	0.6826530800884403	0.6421947082582729	0.6539059050343109	0.5952723510172941	0.1549442179228085	0.6250017472885552	0.677376750408216	0.636866429345941	0.6723049272677865
YER039C	1.0969400228071384	1.1909111334814293	1.1900234526613185	1.1458057137503783	1.1636938475584753	1.2348042121285232	1.0954025364302304	1.2351898182951724	1.107701308789565	1.1024437860179093	1.114194355840741	1.0881100035118543	1.0567924684915244	1.118583382680228	1.0743710516928378	1.0709884450646425	1.0564924386958003	1.0622461213374534	1.0651378086734795	1.0719002534146855	1.063041994547287	0.9719133031746406	1.0530858437603978	1.0467830490089642	1.1045372274060823	1.0444323074297763	1.0578319801547438	1.0482426265734839	0.9899569520671597	1.0329997610471742	1.0103234001552348	1.0961785302027736
YER039C-A	0.9102550743406389	0.9871511090526034	0.9156492135934993	0.9378885218059236	0.9199716169288197	0.9368399582311133	0.9533851190740414	0.9239046053222219	0.9213006999206416	0.9054340360603996	0.9086249945996636	0.8880061602379032	0.9266650172928423	0.9281979309690096	0.8771023698167957	0.9250325975937261	0.8686853116738152	0.8841503478638127	0.9061681053370063	0.9005088695045532	0.8893648902514795	0.8925862188309831	0.8928242489572066	0.8975172983496084	0.9182953641434657	0.9412441816451389	0.9539984879750607	0.931344610125167	0.9658362741711506	0.9226560606644831	0.8575383665791803	0.8771023698167957
YER040W	1.5798089995288773	1.6265266100970135	1.5429828369967022	1.551009826041825	1.5955722853176582	1.5143540165091292	1.5643153613651632	1.5321340083592647	1.5982872322671264	1.496704293995022	1.5693801619355856	1.4542909008792435	1.5270746562547681	1.5857392543765376	1.5726712057360892	1.4504982363738046	1.4343883041874457	1.4570465581937915	1.4920575064877233	1.56620295998521	1.6370965307301923	1.5147121443958356	1.5120685873032684	1.6046875897304824	1.477284535016142	1.5183164980346782	1.4982126559964353	1.5171753506943437	1.4790898830464438	1.4982126559964353	1.4695401618434043	1.4821373410885417
