Gene	SRR1177156	SRR1177157	SRR1177158	SRR1177159	SRR1177160	SRR1177161	SRR1177162	SRR1177163
YDR147W	2.343181176737525	1.5102442256555215	2.297106502399783	1.4402459924806543	2.0031792404932505	2.22556986100495	1.5205629116716517	1.398519469370449
YDR148C	2.214798585085746	4.301388241013671	3.1404649890042178	4.552733779345404	4.145607202114707	3.4737630084243505	5.176222985074224	5.299463230936978
YDR149C	-0.023350208978036337	0.3882463179184704	0.14304056212331384	0.4512557923835181	0.03437928339321916	0.2377674912671586	0.17843371332173752	0.16767766916029994
YDR150W	2.038647588558262	3.6642445631757017	1.651415932515314	3.19798167391716	2.3040494780829137	1.9719388738045716	3.730083047869277	3.4183685692986354
YDR151C	1.2785581878775012	1.7859792454706982	1.3030378045735396	1.9206536517529418	1.4133840947856045	1.2785581878775012	1.9072062666830354	1.8608893618476436
YDR152W	1.6785926594530638	1.7857202228327742	1.8503438674172439	1.8313115587341562	1.611817667921866	1.7608233986546276	1.8549431738928732	1.7083314206895504
YDR153C	1.7572104754343312	2.148029426408676	1.9503098182662952	2.818824672061893	1.9714959294480812	1.7388905553084066	2.61708741874268	2.5467319873877137
YDR154C	3.8703160763739266	4.24632166933575	4.178225009887985	3.7498196134981345	3.9267861535639867	3.843505593874686	3.334607934936575	3.89663017846107
YDR155C	7.198128032138685	7.526913510169944	6.955602574207282	8.442747344000118	7.759289161437836	6.822758654857034	7.600756038901974	7.995929521708511
YDR156W	1.00507137768588	2.1324072544269503	0.9899569520671597	2.0947772640240947	1.0827811573196253	0.9805470388355368	2.1093788647808096	1.869830691987898
YDR157W	0.7625236240302671	0.5766481620575882	0.7910167738632395	0.6257027539932151	0.7759456427273681	0.7460564656973228	0.6516913562099393	0.6421947082582729
YDR158W	7.862924413071527	5.556550225929781	7.538814871725129	6.410795975452556	7.305415323846928	7.754775952878543	5.989244031558689	6.300379556567287
YDR159W	1.799318363207108	1.5224920722512671	1.7808879707002485	1.601995706614554	1.8004370876656635	1.6741048336912163	1.6346268051965578	1.5982872322671264
YDR160W	1.4140221432552684	0.9268843105141407	1.655268714420521	0.9790636447141382	1.4355129387183527	1.559732581353068	0.9753167863466176	0.9726796240381793
YDR161W	1.962763251898787	1.94981406693732	1.998143104208673	1.9503098182662952	1.767978422362934	1.8978564879187836	2.000055674840429	1.8660737995281478
YDR162C	1.5473352893229666	1.409320312489768	1.5370522846516337	1.4107915705520715	1.4019910966277505	1.6008783584815605	1.4676311916627467	1.4036679703797927
YDR163W	1.0864968230561762	1.395418895310919	1.0491320227678795	1.299492659728124	1.041506451277662	1.0592666930330992	1.4793870634657194	1.2909053161902504
YDR164C	1.3437876669927487	1.5843981020246845	1.548731520113193	1.5370522846516337	1.4193243341051838	1.4195239762986578	1.5850835939936037	1.622182639021076
YDR165W	2.727047003349352	1.9958055702926467	3.090984962855438	2.5951525094155894	2.530361638823466	2.6230060617267315	2.3653533690950135	2.2051625184395562
