Gene	SRR652952	SRR652953	SRR652954	SRR652955	SRR652956	SRR652957	SRR652958	SRR652959	SRR652960	SRR652961	SRR652962	SRR652963	SRR652964	SRR652965	SRR652966	SRR652967	SRR652968
YDR383C	2.2751573507132083	1.8024364462894966	1.6757011009512879	2.5009807010328653	1.4208189530593223	2.029679433003224	1.8616516294905228	1.6720220792536784	1.5499323267404064	1.7234132347738287	1.2532432870454693	1.3066865282000109	1.6361432233102766	1.8227117814327682	1.2756189361379673	1.0081913504362205	0.9449535518257974
YDR384C	1.7878778516575693	2.5199007743467674	2.3504485299121685	3.158008760806217	1.823898833565643	1.2732898267835768	2.4639452042185823	2.6325133510976406	3.3732356862959616	2.891391216741422	8.737328884604654	8.423926762592561	2.5392255125053955	2.60636383507786	1.2756189361379673	1.1844796356705618	1.265769505566802
YDR385W	3.1119382929844677	4.540048371986402	2.504981922626615	3.6815961810683846	1.5640266466032913	2.1149246418089027	5.417044221937409	5.5345897631471	6.4842405688005735	6.011429737802256	2.1831070992815356	2.4084517667576986	5.306429409024515	4.387872653029509	7.366089494619184	9.125946274349847	9.125946274349847
YDR386W	1.5484473938102592	1.0548674886789788	1.4998174986827606	1.0099195635049858	1.8509406184903714	0.4788818896884436	0.989191980346849	0.9485732904792217	0.9887917887217891	0.9477217462889823	1.1817095527971675	1.1950346847029882	0.9049074688711436	1.0358223151342072	1.2756189361379673	1.2030030767043665	1.2691976674074679
YDR387C	1.6133523756152044	2.0977214037901573	1.385374013006861	1.6708731331891502	2.4668070818100665	1.5618270613583252	1.682764651509517	1.6000408785773044	2.1635733194087736	1.9619779592463042	1.6782926412943073	1.6181759242051386	1.94981406693732	1.8282767466252423	1.2756189361379673	1.3650744561054353	1.3475180051346685
YDR388W	2.6900643227152035	5.250141620448647	4.095236536566812	5.930064350653287	3.409887892972467	3.094259558201628	4.334875072048613	3.8683851451790807	4.568864649693825	4.900242658971436	5.952100171391654	6.011429737802256	4.796336142331963	4.7431600173775035	5.444885532704093	4.65640673168101	4.885386457456268
YDR389W	1.6831361449530136	2.0374127927044636	0.9086249945996636	0.9452014833889766	1.6698232080229096	1.2306236378182989	1.025963756818711	0.9404365167065556	1.0143954244660451	0.8854780728393037	0.9365926866449468	0.9494635059307085	1.058821767264877	0.9750340639957991	1.2756189361379673	1.708706861322224	1.6137712897320107
YDR390C	1.998143104208673	1.1415033339809175	1.5724050148468607	2.0468895230208073	1.7236782441104195	1.9226242594492495	1.385374013006861	1.5975116473931004	1.4404568212028275	1.4912881162628386	1.2642594171439343	1.3300999158145737	1.7628229140973475	1.617181751665188	1.2756189361379673	2.0588394178647915	2.097019709045305
YDR391C	0.9469385026199401	1.1868362278974962	2.1133040755762065	1.7218184782372348	1.62861762961099	2.7122118415857916	2.638904468693111	2.4276833371523128	2.6076775820299236	2.8027796021100904	2.6214821371803785	2.625483020441674	2.7859890834411933	2.9383268816778667	1.2756189361379673	1.6145224675147185	1.5850835939936037
YDR392W	0.9788131991478303	0.5995759265040432	1.7162964240745113	0.5288813184652335	0.4987171004623148	0.4788818896884436	1.747802617367464	1.6267291619960988	1.6941902606745451	2.1951488652381794	2.2455545352241177	2.3169218676152017	1.727025727967995	1.6880666646595373	1.2756189361379673	1.4177386897941615	1.4315064601750018
YDR393W	1.664715373250855	1.9995788231282872	1.5139275970840371	0.5288813184652335	0.8803123530628553	1.9064037701106034	1.4165174233914395	1.4656866817820804	1.3760710305810273	1.5975116473931004	1.6549614758037394	1.7618191695568337	1.4121472361675433	1.492378302795002	1.2756189361379673	1.2546437886463495	1.2756189361379673
YDR394W	2.7439930909875723	1.8589321893521698	3.0418755318758293	2.496173728336613	1.4612825034216699	2.9308355838401385	2.209239445250577	2.126553608999897	2.1684283873600028	2.398263089939156	2.8908517674092424	2.6980361742265098	2.0183575026384	1.821991687976845	1.2756189361379673	3.5236066880574004	3.566878766244354
YDR395W	3.2730059497751274	2.2420725868204663	2.836399671565577	2.357081492395993	1.664715373250855	1.4469538694385147	1.300809554846066	1.3186134035489845	1.722235806163853	1.6844265846685735	0.826789556387002	0.8689935658125737	1.36226880138261	1.1667069066080227	1.2756189361379673	3.6284393286354883	3.6124782778310065
YDR396W	1.278015043196153	1.4995324972953474	0.3999714614554397	0.8460665654452435	0.4987171004623148	0.9061681053370063	0.39597379959843887	0.3844484752166766	0.3671075596798518	0.49543834302570966	0.16854312090044726	0.20547836303736483	0.36876775128219974	0.36121594260780715	1.2756189361379673	0.5547901194855038	0.1159231208648187
YDR397C	1.373887950997779	1.501621544474332	1.3171250760795405	1.2542728659255407	1.004514712070876	1.3469154857932417	3.419790577535222	3.3190596182673806	3.043524716307605	3.280344810496498	3.3829717723194284	2.944447566445395	3.1693811283639923	3.2688150162152056	1.2756189361379673	1.4783550709342514	1.5186021406152963
YDR398W	1.8575356499429674	1.6516621663200288	1.2397075398471884	1.3638944344008517	2.4105469244951463	1.6346268051965578	1.8800579135862698	2.757655729268619	1.8978564879187836	1.8884953637831412	1.0263352573221465	0.9133907831800575	2.6545309038349445	2.099874882678849	1.2756189361379673	2.4739120569869946	2.5467319873877137
YDR399W	1.7441429349122837	2.4276833371523128	1.2823422485120664	1.4585604137045687	2.0144356144853104	2.3855204453720633	4.850972358072251	5.158695533469638	4.90291775622522	4.278916416200948	3.6675768122148122	2.5653168499083314	5.742785876768013	5.862869883434463	4.939903495757593	2.5653168499083314	2.608465398508481
YDR400W	1.617181751665188	1.5949372097631245	1.5687856121738433	1.65310937517199	1.7030023944018917	1.4041196434249055	1.5461966599602555	1.8315837990081727	1.5484473938102592	1.4815693909016412	1.1559373884042379	1.0723271046182334	1.2663602678477779	1.3354648737185648	1.2756189361379673	1.5887847389256267	1.6681274087058044
YDR401W	2.5875034952487814	4.313045056291725	3.3732356862959616	4.404128834007619	2.127757296421675	1.3547488685456983	0.5998147956284894	0.5027696719146055	0.6231345164258137	0.5021547946305174	0.5638553956092044	0.3671075596798518	0.5572013747057557	0.557694492414548	1.2756189361379673	0.574088308375805	0.6534673012745752
YDR402C	0.9213006999206416	0.5995759265040432	0.8327683486128787	0.5288813184652335	1.2709647288815211	0.4788818896884436	0.5073735463765363	0.539167832095529	0.5638553956092044	0.5261006204665526	0.6915810041048438	0.7460564656973228	0.5288813184652335	0.5616107137806461	1.2756189361379673	0.6557617739994056	0.6851294513494717
YDR403W	0.9136207321829626	1.291584798030202	1.501621544474332	1.2120913438609757	1.7456837999378207	1.3037080375510126	0.7408883092393593	0.746461699138165	0.757094056010594	0.7504586126648863	1.0913655708667032	1.0327998057660936	0.8081941304396619	0.7965395780524327	1.2756189361379673	0.7352621973660436	0.7213131806368798
YDR404C	1.5191262638811427	1.368060880376341	1.355656294821308	1.300809554846066	1.1868362278974962	0.9013559342382143	2.3889166486635425	2.3040494780829137	2.0428975087879375	2.425351091910731	2.29357865453337	2.235898509923305	2.083515971401155	2.1754273081240325	1.2756189361379673	1.3276576782285763	1.4165174233914395
YDR405W	0.919700102856168	0.5995759265040432	1.2529480212507202	1.3860406599681088	0.4987171004623148	1.013873904293828	2.4694928023801284	1.8917751061657104	2.1156705841348367	2.509091674408026	3.4791294225058746	3.4164818884181445	2.0374127927044636	2.3556194626147144	1.2756189361379673	1.2426470476518259	1.25659360507185
YDR406W	1.8411248857219307	1.4234490116027017	1.8123120392810428	1.4775882762098884	1.589611933849501	1.1891792241439052	1.3714745981413565	1.4143291670929974	1.4709175308882536	1.2061886802145718	1.5890476039817054	1.6533844952693202	1.2948141173675012	1.3532797231311315	1.2756189361379673	2.3103178877651684	2.1840678493415164
YDR406W-A	2.29357865453337	3.4724254644837593	4.5383522446920495	3.8691882660683206	8.323076464926592	8.265560931278268	0.751440780449049	0.6468313922221081	0.6278800205743847	0.6649555724756122	0.7574979487114798	0.9443910617240242	0.6869215193599756	0.7880878893530922	1.2756189361379673	0.7480207626498231	0.7736688957490465
YDR407C	1.3202421158727145	0.5995759265040432	0.9166554156084242	1.150900414192161	1.2257986019503444	1.1470064381198426	1.1150783273746037	1.0520333392448187	1.073715443372318	1.2224016442784857	0.954325576294455	0.9549691177362007	0.9462535137832195	0.9878761455248936	1.2756189361379673	3.2730059497751274	3.107048859507644
YDR408C	3.0091223909464593	3.0655629933118083	2.1398579438332472	2.3428505835531386	3.589016615602098	4.761522713558635	3.683662540354722	3.717699229371058	3.549547154078933	3.4072629133169974	4.0453489005827254	4.0936080920495534	4.96835028938277	5.539818966041282	1.2756189361379673	1.6046875897304824	1.5703530468883902
YDR409W	9.094002106928592	6.900381552617359	9.094002106928592	7.637268905552336	7.759289161437836	7.440454892985944	0.995548616578392	0.9395466073822123	0.9241271285312774	0.8871891531149626	1.3750867006979528	1.3730928328952365	1.001397139224308	1.1173683569137853	3.4737630084243505	1.5739627187673613	1.5044280080069425
YDR410C	3.1568637378218414	4.492107475901829	0.8783278655729567	1.1435093002611563	0.9065148480676977	0.9630201701417429	7.72279632842891	7.616367451285127	8.265560931278268	8.07782701578447	8.402473079183633	7.862924413071527	9.644976805209001	9.76669227681463	1.2756189361379673	7.695114771057331	7.504124333254944
YDR411C	1.107701308789565	1.4157891025017757	1.3710100815391915	2.0004403289447437	1.4355129387183527	1.650686436913227	1.8146625477499978	1.5627580352839003	1.4826318643086758	1.703317480230945	2.4130304279624744	2.34871368652978	1.796676021577466	1.9024727055840405	1.2756189361379673	2.082836228053722	2.2732248906132044
YDR412W	0.7759456427273681	0.5995759265040432	0.3999714614554397	0.5288813184652335	1.3495715360828158	0.4788818896884436	1.9664742396307613	2.000055674840429	1.7137997630704314	1.827774732626713	1.307655596193156	1.2615619561310076	1.8978564879187836	1.800186547299603	1.2756189361379673	1.4197259931693198	1.4295702270361488
YDR413C	0.8569121719360124	0.5995759265040432	0.3999714614554397	0.5288813184652335	0.4987171004623148	0.4788818896884436	0.19106204657243314	0.16676952803502695	0.1986720436706721	0.3424169409188892	0.03169762484330099	0.04767563863056484	0.3453939386430118	0.26276487995542747	1.2756189361379673	0.1159231208648187	0.1159231208648187
YDR414C	1.862437635037278	1.6110187277819923	0.708436578497933	0.8909102745032768	1.262818333557807	0.9274334436980227	1.5949372097631245	1.6499342764787843	1.5247122131054243	1.5499323267404064	0.8581792411452318	0.8922610650053697	1.383045981286433	1.2990993598397345	1.2756189361379673	1.4793870634657194	1.4161841791384542
YDR415C	1.5295043430663409	1.365390131388766	1.1349691817698786	1.2817887660317409	1.7344300952959864	1.707224823916334	1.3625290131330239	1.0031285007005186	1.0739410400398066	1.2043043796051958	1.1199336474161388	1.073337707568333	1.0431403711123535	1.0834313330097662	1.2756189361379673	1.4684594052010782	1.443759791207323
YDR416W	1.8060499168162474	2.619872287351999	1.0653490511795412	1.9655160356751997	0.9158907000741368	1.4500277519214193	1.1868362278974962	1.278883194441122	1.2808837101801926	1.0919721622893062	1.1038925218754234	1.0637677736218842	1.2017689415413255	1.2070381366689775	1.2756189361379673	1.7507611656789304	1.7159422779199134
YDR417C	0.3936960310382049	0.5995759265040432	0.3999714614554397	0.5288813184652335	0.4987171004623148	0.4788818896884436	0.3936960310382049	0.5277041886583345	0.5547901194855038	0.479205044214121	0.4686967466751732	0.41481650097483846	0.5047014186457337	0.5111485015953311	1.2756189361379673	0.4124612053080188	0.47318685007670763
YDR418W	4.418534781828873	2.6343291323459104	3.0530026620124864	2.09431612230721	1.395418895310919	1.4995324972953474	8.553860458692217	8.656766651976838	8.768000765249877	8.488234787372901	4.184641138425221	4.281327129267812	7.682183508017526	7.389481151001053	4.424589716397296	7.779144866243497	7.594049194375483
YDR419W	2.029351227570105	2.633905462446144	1.62861762961099	1.0911434727217342	2.6859508493618796	2.6040404443680325	1.075520357254512	1.3728223154437171	1.3730928328952365	1.048005586328106	1.2039584960010583	1.29283240430856	1.4174075111686923	1.3129462446051345	1.2756189361379673	1.3349899647203936	1.3102876377357662
YDR420W	2.5031253334115426	3.0741838864645348	2.1149246418089027	2.2653452263781766	2.0374127927044636	2.139319502841997	1.0390550047341551	1.1435093002611563	1.315046434477445	1.100233641088124	1.0506206904170519	1.100233641088124	1.1054040463890171	1.145539523214598	1.2756189361379673	1.696452216209529	1.605634556035689
YDR421W	1.7838783298072522	1.2923223034287472	1.6393361490978287	1.5780020949052518	2.101554725653784	1.4149951236365717	1.1449132173585894	1.2428922172868966	1.241785503102061	1.2728624809512972	1.6211864358889572	1.708706861322224	1.921292132704531	1.7702169389404543	1.2756189361379673	1.6657402654275473	1.5114584434002118
YDR422C	1.761528054872612	1.8159855831004752	1.3642065446550553	1.3004079809855482	1.4880607147368214	1.8273800522253558	0.9095472695856941	0.9494635059307085	1.0981467611512512	0.9294254894761199	1.2000564116657195	1.2039584960010583	1.1768865383578424	0.9263967115040264	1.2756189361379673	1.7067896939272929	1.6741048336912163
YDR423C	1.1214769590037348	1.6049824934633983	2.850565843610098	3.1864854243851646	0.9241271285312774	1.6016840232677039	1.7878778516575693	1.5949372097631245	1.6785926594530638	1.7441429349122837	2.652832508592417	2.725723552137694	1.5791660811263242	1.6346268051965578	1.2756189361379673	1.5323609757401264	1.4727695080565784
YDR424C	0.819677187883741	0.5995759265040432	0.9927062818899346	0.5288813184652335	0.4987171004623148	1.3370281997818876	2.9308355838401385	2.658675881433688	2.425351091910731	2.986456787005598	4.345100504035207	4.677605205462388	3.334607934936575	3.409887892972467	3.938209859249115	1.15294018235242	1.1703553691207162
YDR425W	1.9206536517529418	1.4504982363738046	1.5640266466032913	1.9206536517529418	1.7074601572429107	1.8292073487321752	0.824132558352556	0.9488282058133599	0.9509979868876717	0.9684388756950172	1.4656866817820804	1.4216540592199545	1.100233641088124	1.1496282291962512	1.2756189361379673	1.3842354329280906	1.2675874228146211
YDR426C	4.47521315809601	3.4239551556087937	3.671598316634884	2.163946810209142	3.057758765290459	2.936359075921383	0.7965395780524327	0.7110681275338336	0.6027686139158706	0.65299961809661	0.8554779256733471	0.6539059050343109	0.7510860505574563	0.9871511090526034	4.083833937255967	0.6570747776836745	0.7440606215502414
YDR427W	3.1010625008546304	2.097019709045305	3.888548058979756	4.155362045478525	2.3343016553852336	1.7245035195887883	2.2653452263781766	1.9742856784815819	2.2369944394642682	2.533633787203379	2.558152269715337	2.521101674606978	1.8650048296189385	1.800933728854956	1.2756189361379673	3.166095650319499	3.4542408798465267
YDR428C	0.9061681053370063	1.2268126518517628	0.3999714614554397	1.1521760248375894	1.2100395802619837	0.4788818896884436	1.3089013616198404	1.3857417910068945	1.1652080313828268	1.2765281362375371	1.2709647288815211	1.2434404156409642	1.1667069066080227	1.1163392851501983	1.2756189361379673	1.0534741343682374	1.1054040463890171
YDR429C	1.5151191164041753	0.5995759265040432	1.6361432233102766	1.891495250699825	1.1584854545954877	1.7649464359977207	3.5418982207119694	3.452717726022023	3.3119586178462335	3.5780595642157134	2.5801013519871874	2.426656796437305	2.363026628901173	2.3873081439448116	1.2756189361379673	2.737748396383861	2.633905462446144
YDR430C	2.3840102142096153	2.3616574388782685	2.002854386242436	1.2081516883525711	1.6747082997300928	1.8389746927900372	1.3878538518315473	1.5135478951082615	1.3805399877120168	1.3024132409882963	1.5789424786047124	1.5443866338645682	1.0232705655149277	0.9970132114235448	1.2756189361379673	2.546082799072246	2.4855398621437756
YDR431W	0.3936960310382049	0.5995759265040432	0.3999714614554397	0.5288813184652335	0.4987171004623148	0.4788818896884436	0.33044580365872017	0.34310138635996845	0.24801857093942342	0.3257970709724204	0.4011487470292875	0.47855923799327377	0.3174967843329979	0.22414836689987697	1.2756189361379673	0.1159231208648187	0.1159231208648187
YDR432W	3.550919974806831	3.19798167391716	4.0475653363904405	4.278916416200948	1.6919344382373827	1.8664939767765072	2.636859596299345	2.6343291323459104	2.6236616636212746	2.6230060617267315	3.0921484356185216	2.9383268816778667	1.8315837990081727	1.8377445241960548	1.2756189361379673	3.4183685692986354	3.361781387192775
YDR433W	0.3936960310382049	0.5995759265040432	0.3999714614554397	0.5288813184652335	0.4987171004623148	0.4788818896884436	0.9763639974313733	0.8771023698167957	0.826127904557338	0.7700679604454129	0.7634694021266656	0.6266626674521516	0.5961711833075773	0.7669483916627768	1.2756189361379673	0.7574979487114798	0.7744499811378334
YDR434W	2.7755286011714513	2.398263089939156	1.8004370876656635	2.1941809605894056	2.0343616947608014	1.9619779592463042	1.3982116664248392	1.5025573203314866	1.5379571527716687	1.2572030604644824	1.4889170515385628	1.4282053822722922	1.3944033210862463	1.400149948576276	1.2756189361379673	1.8608893618476436	1.8628178994998508
YDR435C	2.025018937839265	2.267552868047066	5.073727900025071	3.852164257036058	2.5343547974483953	2.7560386385009132	1.9256319316918773	1.8152610519268229	1.9340229171287218	2.1187806482908575	3.534591271551803	3.297356230902426	2.021570099372748	2.0831584562630443	1.2756189361379673	1.2095497764982577	1.2777710100869806
YDR436W	1.904796816096233	1.8246770516244308	1.5089370723758873	1.4212511101597605	1.5360086610197257	1.4262308442595109	0.9995669385657704	0.9948776616926288	1.360165323324709	0.9581545846567737	1.4793870634657194	1.6203605587636052	0.9201967026473358	0.8796746001264203	1.2756189361379673	1.4147959445803224	1.4250927742907336
YDR437W	0.3936960310382049	0.5995759265040432	1.172512432878456	0.5288813184652335	0.4987171004623148	0.4788818896884436	0.5853074188332538	0.6288721268441373	0.6751682822735188	0.6472316178025689	0.6992547547300882	0.6919903791183233	0.6408197130769728	0.6408197130769728	1.2756189361379673	0.8208706817288296	0.7783676832734342
YDR438W	1.9534907705893034	2.5002915115044266	1.2853111934132393	1.2563396650688226	2.4004364393987725	1.7050077294926447	1.3012237171883148	1.340722142523461	1.3544768772275186	1.2884003363433914	1.2455301599760489	1.2100395802619837	1.0723271046182334	1.0854487696548614	1.2756189361379673	1.0193604770748497	1.0081913504362205
YDR439W	0.3936960310382049	1.2100395802619837	1.3745987815388425	1.341263856247239	0.999908545429432	1.1746496573155416	1.2278850899156022	1.1932719698755994	1.0107564534935967	1.1708048482348268	1.253661216712858	1.1986494621509758	0.9353088191999785	0.9497883643634266	1.2756189361379673	1.1244419378965993	1.1009587257684257
YDR440W	1.4559848292682211	1.4090092684143518	1.1577096083893255	1.7767957062101294	1.811686807952165	0.8962460347578071	0.8587677141755604	1.0473255882158952	0.8729006504744858	0.838263260781645	0.710317831058772	0.7198301667489863	0.8208706817288296	0.862990674074742	1.2756189361379673	1.2682098134642925	1.2431475742826033
YDR441C	2.114108607582178	1.4413914923617923	1.8306846403244625	1.5328039372666358	2.331762874390094	1.958952140974369	1.2931292287384748	1.3991080054421057	1.2673286941200257	1.2972508107415972	1.6137712897320107	1.4045529313502614	1.5403969845903125	1.5186021406152963	1.2756189361379673	0.9158907000741368	0.920437583989988
YDR442W	0.3936960310382049	0.5995759265040432	0.3999714614554397	0.5288813184652335	0.4987171004623148	0.4788818896884436	0.02675416565298789	0.04900382207564416	0.2081978925092704	0.32242536387829723	0.03169762484330099	0.04767563863056484	0.03079286563914704	0.02675416565298789	1.2756189361379673	0.1159231208648187	0.3922958438433781
YDR443C	1.8582246046504713	1.3647817484524607	1.7129636409312081	1.6831361449530136	1.5638232924714621	1.827774732626713	0.9254123790045692	0.9218395960024546	0.9988623701643833	0.9584017539462489	1.2007186097942824	1.322920318477379	0.8830288717966792	0.9127122965571399	1.2756189361379673	1.8472358254154846	1.6846975231928694
YDR444W	0.9419869558099904	1.027125254309261	0.3999714614554397	1.131410891463045	0.4987171004623148	0.4788818896884436	1.566917054372126	1.69708260954184	1.8168572078861807	1.5095248877848138	1.236581280824461	1.28158193307754	1.3370281997818876	1.3251833451447748	1.2756189361379673	1.6130450263421654	1.6366851327981384
YDR445C	1.5609402698438317	1.5135478951082615	0.804032479127476	0.5288813184652335	1.060792271739104	1.2758959235571279	0.7077164784066974	0.5167122529695116	0.6694817273596404	0.6606734301099234	0.7310553430017928	0.7130370742700757	0.5138819898629525	0.6208757087176954	1.2756189361379673	0.31370283054179265	0.41991153096898326
YDR446W	0.9818580422591981	0.9368399582311133	0.3999714614554397	0.5288813184652335	1.171629642308065	0.8693170771215795	0.2868786355773035	0.295247978592439	0.34858953239622353	0.45790906003266685	0.25313730188355216	0.18754090720369615	0.401841753269969	0.38070512255464795	1.2756189361379673	0.30946238935626597	0.5271488259666935
YDR447C	7.520099548812197	7.8272803844083185	6.930892276498298	5.887129146400355	2.1754273081240325	3.4973057440817628	7.889413666890618	7.759289161437836	7.67316597340002	7.8272803844083185	3.043524716307605	3.0801091715662436	6.539160305479201	6.404611490362076	3.3445463428422366	5.719306698027738	5.994391235518298
YDR448W	1.2272924054486942	1.221389273347254	1.7745173356002524	0.5288813184652335	1.2092121480210518	1.2846465110949226	1.0186115152430946	1.2589623189732584	1.106619754619814	1.2072575485331183	1.024215257993692	1.0881100035118543	1.1316530901558473	1.1079435084385834	1.2756189361379673	1.382158505510069	1.3385904840692564
YDR449C	1.1579071207526275	1.301521522414338	1.543550238161289	1.6227345851776904	1.5183164980346782	1.2542728659255407	1.5227333715406983	1.876659081543017	1.087484261347431	0.9669516944078411	0.6507430280222217	0.5288813184652335	1.228247696840867	1.0033437655003599	1.2756189361379673	1.755076928498748	1.7604099677655238
YDR450W	3.6913941412687885	4.073882342470501	1.7804075992702204	2.139319502841997	2.330662646802964	2.4701683234170377	8.290547952733746	8.07782701578447	8.046887285326775	8.265560931278268	4.1544991998433485	3.9855015355641283	5.671190090072709	5.469853302128613	8.39218632106191	7.508504588196985	7.600756038901974
YDR451C	3.261733052687518	2.7300769496080624	2.8472904485065085	2.6095724627231514	4.008220395273493	4.702515079093773	1.0561980101348227	0.9118464374425128	0.7518197063446945	0.7254713569612254	0.7603796001810538	0.7955241314384575	0.8130101515409734	0.8948929347515546	1.2756189361379673	1.3120094869788466	1.2950098825384349
YDR452W	3.43439340724483	4.178225009887985	2.2265963074166786	2.6937389984483806	3.3786125433699237	2.677934910856538	3.3829717723194284	2.774279251266956	3.58023119405639	2.683849243699992	3.4296909618416516	3.938209859249115	2.7815317552781336	2.686570025938644	4.275661937741961	4.083833937255967	4.036302961834079
YDR453C	1.0116284524620207	0.5995759265040432	1.2382378230394284	1.769729796986067	1.2596059983287742	0.9750340639957991	2.1840678493415164	1.9450616677313404	1.9953613875088607	2.324486147471204	3.550919974806831	3.3953082884464205	2.6824630766988307	2.9058021551826476	1.2756189361379673	1.4765885146086457	1.5494727759415643
YDR454C	1.2568625220429148	0.5995759265040432	1.2582587974975872	1.1927554597312895	1.0183487970811413	1.2268126518517628	5.625122746892046	5.751803460265659	5.12846245029528	5.321835094248071	3.2575311996468717	3.104228067703967	4.973675280173218	4.69359636324986	4.665426098614287	3.6913941412687885	3.683662540354722
YDR455C	0.3936960310382049	0.5995759265040432	0.3999714614554397	0.5288813184652335	0.4987171004623148	0.4788818896884436	0.2667924360954355	0.2752891334505877	0.03437928339321916	0.2385685332694982	0.7581935758236499	0.7450986489303341	0.1719169821437766	0.14482744348700538	1.2756189361379673	0.1159231208648187	0.1159231208648187
YDR456W	3.49899322232656	3.123353560859032	2.6900643227152035	2.4305939179975584	3.8683851451790807	4.412980926090814	1.66106313507831	1.819419620075291	2.0275955349242816	1.7808879707002485	3.1595480662398874	2.8708909729043635	2.4694928023801284	2.067895795600365	1.2756189361379673	2.249294905800922	2.1398579438332472
YDR457W	1.956957804160993	2.7761587750330166	1.5496970182400367	1.9358832976895581	1.4250927742907336	1.5726712057360892	2.001110612399914	2.232726304237484	2.833783733184437	2.3071692128037617	1.9234247177998691	1.8552647741944295	1.9480173808870103	1.9181006387094106	5.206151421249244	5.331573717812409	4.726828309055095
YDR458C	2.787002279476151	3.210560844050283	2.9338981362407512	3.021998183373067	3.181823476589524	3.177450523360167	1.43189434175721	1.7043230581825686	1.9467791111732415	1.5084672218913728	1.8908062951925007	2.2158941329378496	1.9461198473943289	1.8793261312539309	1.2756189361379673	2.0951617996227196	2.084998280115087
YDR459C	3.884587446503864	4.159522727530136	2.51634445148803	1.754703535169264	4.944984583263994	7.0222452048708615	2.0630666974781064	2.0937881790758803	2.103911418952226	1.9064037701106034	1.5951594670009275	1.5494727759415643	2.1220310761730024	2.081209522490438	1.2756189361379673	1.2238947153069777	1.2144833821382985
YDR460W	1.4603946226700861	1.564817002668123	1.56620295998521	1.2455301599760489	0.9632418909111051	1.2527186245465443	1.4171974077462768	1.352777357018076	1.0470982094889185	1.1975476405536083	1.767002368371947	1.7707112973067696	1.3102876377357662	1.2884003363433914	1.2756189361379673	1.228247696840867	1.1609903965734965
YDR461C-A	0.7704130611401838	0.5995759265040432	1.34834991061192	1.5583747790357037	1.2663602678477779	1.0428301015894603	1.1780347604500943	0.919700102856168	0.9488282058133599	1.0991851079663175	2.925581343431262	3.261733052687518	1.6542361521993072	1.8102389070667875	1.2756189361379673	0.859400819449836	0.8638605069371421
YDR461W	0.3936960310382049	0.5995759265040432	0.8704142608547896	0.5288813184652335	0.4987171004623148	0.8757009441752477	0.55668429389959	0.2859437068125136	0.4807772475660832	0.5718877525731206	0.6305325398791233	0.6443474910865785	1.8908062951925007	2.447897821183705	1.2756189361379673	0.5501354106719671	0.1159231208648187
YDR462W	1.672519477853495	0.5995759265040432	2.41447402580617	2.652832508592417	1.4688788362233987	1.9774503377124475	1.4946990184656177	1.1349691817698786	1.0395190269866832	1.3332888640237497	3.1137288486803	3.08678411185957	1.443759791207323	1.6632534167783088	1.2756189361379673	1.0317984720450615	1.0195858238285196
YDR463W	1.9105313855292476	1.5507274985621367	1.8503438674172439	2.1426672424469846	2.3873081439448116	2.7315121192629155	1.2990993598397345	1.3176728884406212	1.3561145998670914	1.6149316160392062	1.8947336138873219	2.0756522994255264	1.873870147159618	1.828783470987291	1.2756189361379673	1.9275716885108798	1.87239365864311
YDR464C-A	0.3936960310382049	0.5995759265040432	0.3999714614554397	0.5288813184652335	0.4987171004623148	0.4788818896884436	0.02675416565298789	0.04900382207564416	0.03437928339321916	0.03849849923610589	0.03169762484330099	0.04767563863056484	0.03079286563914704	0.02675416565298789	1.2756189361379673	0.1159231208648187	0.1159231208648187
YDR464W	1.5227333715406983	1.255463134307304	1.6161404640229575	2.019274073030743	2.501643485763367	1.6052255363981216	1.873870147159618	2.0468895230208073	2.3428505835531386	1.7257446134378525	1.4323199010086256	1.5286315187215744	1.8701981601212319	1.808070931155855	1.2756189361379673	2.4050513221413086	2.188533373518475
YDR465C	1.1126565464575608	0.5995759265040432	1.1265548903055662	1.3342080694258494	0.4987171004623148	1.1524171730146837	1.9176925829077895	2.688043216268953	1.7261085877193214	1.4333558367340302	0.8244145855901484	0.7736688957490465	2.078742739884831	1.6549614758037394	1.2756189361379673	1.3898996397560617	1.3730928328952365
YDR466W	1.4525114031266302	1.637863482863259	1.6438024035740906	1.8637476049147788	1.4143291670929974	2.1831070992815356	0.8479015616242142	0.7813446558824603	0.9246737224747658	0.8490395877300787	1.0585615009397906	1.1595336145641264	0.9368399582311133	0.8998270469517922	1.2756189361379673	1.7808879707002485	1.6907890766473106
YDR467C	0.3936960310382049	1.0093514752062132	0.7835417076682942	0.5288813184652335	0.4987171004623148	1.0163570163553444	0.5948373823517955	0.58727756212579	0.5658624365010498	0.6126384216509586	0.5021547946305174	0.5726735941565295	0.5977649761232726	0.6055903552183867	1.2756189361379673	0.6947610091722789	0.65299961809661
YDR468C	2.0582889993931075	2.718226567533397	1.4669568166348803	2.0499535227253722	1.9033360649394064	1.2820676740114256	1.8684242876072652	1.8751682862575443	1.6544831061133538	1.7113317108739279	2.4276833371523128	2.173457694145495	1.8132040557997715	1.9513083304528833	1.2756189361379673	1.589611933849501	1.7628229140973475
