Gene	SRR3124700	SRR3124701	SRR3124703	SRR3124704	SRR3124705	SRR3124706	SRR3124707	SRR3124708	SRR3124710	SRR3124712	SRR3124715	SRR3124716	SRR3124717	SRR3131174	SRR3131176	SRR3131178	SRR3131180	SRR3131183	SRR3131184	SRR3131186	SRR3131188	SRR3131190	SRR3131192	SRR3131193	SRR3131196	SRR3131198	SRR3131200	SRR3131202	SRR3131205
YER139C	0.9151247230451005	1.215345484340581	0.9138709659055333	1.2841295244836919	0.9123594586163369	1.2948141173675012	0.8839212189147913	0.8953965829102831	1.1909111334814293	1.433572050132687	0.9681424581139809	1.2675874228146211	0.9081025717262254	1.2765281362375371	0.9138709659055333	1.2952204478835547	0.8830288717966792	0.9123594586163369	1.2151097584607113	0.9001965288365456	0.9034148287159447	1.1886690744453223	0.9028068243237937	1.437487276190149	0.8419900420316895	0.9684388756950172	1.2000564116657195	0.9143713437948127	1.2913352662345878
YER140W	1.316498158563824	1.1703553691207162	1.385374013006861	0.9988623701643833	1.504117636953409	1.0279679621525177	1.3284336259639096	1.3272981779973383	1.0647419673458214	1.1351582270425664	1.1621998240219817	1.212414223824298	1.265395035465794	1.2105999253516488	1.5028139645230372	1.021397997480431	1.3363444264053528	1.322389847411335	1.1658909292759656	1.2632038420686231	1.3305398535552853	1.0783707760563	1.3929997223102353	1.1347591021323722	1.395418895310919	1.163439867660815	1.0555614964794227	1.3805399877120168	0.9948776616926288
YER141W	2.5274925095798535	6.6132117964292405	2.0831584562630443	7.508504588196985	2.153750463768967	7.432910941786997	2.15595635975691	2.1573168801756766	7.183092421429269	7.699781142752989	3.3648071905930736	6.588215039164706	2.749757338329535	6.640313305664817	2.1720775886731305	7.305415323846928	2.15595635975691	2.57929393918502	6.6024098147851795	2.76728142454407	2.18984128281531	7.24882279610034	2.1136440933806178	7.754775952878543	2.0499535227253722	3.4260137520783447	7.1931550356475356	2.1133040755762065	7.538814871725129
YER142C	0.8338722473156563	1.5789424786047124	1.0289670333660514	2.0805897911967213	0.9845733112028527	1.82319058787925	0.946601630140386	0.9861780693763333	1.917379997616579	2.4517698810372477	1.1496282291962512	1.4077374134244156	0.8712093038080659	1.433572050132687	1.0033437655003599	1.8435076843745892	0.9646265527255719	0.8360505632798325	1.5666039142742374	0.8786531153238124	0.9935484855958642	1.87081210205011	0.9594047601720374	2.4084517667576986	1.0254887636683518	1.150900414192161	1.793387141377927	1.037829335490729	2.0831584562630443
YER143W	1.7308980298931798	2.8377840764664053	1.754703535169264	4.275661937741961	1.7786848525344268	3.7122216593105737	1.8070324634335824	1.7854881054893446	3.166095650319499	4.313045056291725	1.9115958618973057	2.854861491350567	1.7245035195887883	2.8017166138586562	1.759238094070108	3.595453442470373	1.7835421255927746	1.685042734324294	2.875774181640162	1.703317480230945	1.747438018768571	3.078091556941865	1.6831361449530136	4.320616846459631	1.7154852285073852	1.8999045250906699	3.331693921676377	1.7329444539065062	4.156634209021049
YER144C	2.4781219050178205	2.641029350348956	2.2690073618127125	2.249294905800922	2.286084129750881	2.2963087612676896	2.468641063608035	2.5199007743467674	2.2914709386694647	2.15595635975691	2.131265273578322	2.4050513221413086	2.700254126244701	2.399710651957608	2.266410976812628	2.2740183445586104	2.4354547844085914	2.4621422991302735	2.624095214492865	2.6815188831972714	2.492935841305869	2.2924337963660157	2.32573224229215	2.1432452349080098	2.34871368652978	2.1227317660179015	2.3774445357041634	2.2455545352241177	2.257106656764998
YER145C	2.7423287943743855	1.9617155511131474	4.645772235024899	1.0830074364225044	4.6342467952914115	2.067895795600365	4.761522713558635	4.483635934311721	3.5898230736125627	2.156645666224092	2.850565843610098	2.4849192085540297	3.2815366261162606	2.496173728336613	4.616070553772031	2.133251089851536	4.78150582593166	2.732793315168044	2.0015163049427462	3.3424078000505606	4.5254686938241555	3.761389737018569	4.156634209021049	2.2318697734187407	4.5552769872289876	2.860527174399083	1.5305656521946058	4.6887496394674875	1.114194355840741
YER145C-A	0.9154034109139575	0.6602654185201088	0.8885123109349673	0.58391998782257	0.8860333952511935	0.6557617739994056	0.8699824610482473	1.0071224522230178	0.7494885937549158	0.7139410849931298	0.8449857905079575	0.5638553956092044	0.8130101515409734	0.5621950220883309	0.8865882059721394	0.6624601146568991	0.8656713306479007	0.9355611998651803	0.6619536542580173	0.8113380510938963	1.0312999689813853	0.7578489448693062	0.9651451713619661	0.7270004465576958	0.9945909051204871	0.8424002964304235	0.683887782260165	0.8874503656934137	0.5834878577075165
YER146W	1.1975476405536083	0.726216408077552	1.136169575212346	0.9190303516611946	1.1381402983854527	0.8334706518014015	1.078686699452516	1.136452047189262	0.956941045007058	0.8603163343069447	1.015853243646786	0.7408883092393593	1.0153900371427005	0.7208578819238861	1.1281596071155742	0.791327576179793	1.0659727792217333	1.1404752706727965	0.7096324408067757	1.0119208417836951	1.1171332777542426	0.9185921147013502	1.1642160047536565	0.8150704188558425	1.205954569630584	1.003553901204516	0.8887849000597298	1.122237704690186	0.8773585071787429
YER147C	1.527501805040228	1.5589393718562143	1.416783599562316	1.420606758630387	1.496172499489595	1.3419264189567408	1.5748687418722729	1.4212511101597605	1.2640496601868476	1.3544768772275186	1.316498158563824	1.4972814865525366	1.485980253088073	1.438460091849619	1.433890955070962	1.3063053397039968	1.4988977276947475	1.4456715359129493	1.5089370723758873	1.4295702270361488	1.3573307212163384	1.244238157049767	1.3540970896075257	1.3320156428788021	1.355423248731376	1.2568625220429148	1.2856645706783272	1.3664201089825074	1.373291239907331
YER147C-A	1.6227345851776904	1.4617610876026061	1.4783550709342514	1.1341751650139495	1.5370522846516337	1.1446779556835496	1.4626464171542948	1.6731167126326012	1.2126808719564361	1.3030378045735396	1.3919775348553085	1.3795692030042097	1.5295043430663409	1.4293822501840607	1.56620295998521	1.1676618167899142	1.504117636953409	1.6527747309165848	1.4717313078148495	1.577736698775483	1.6824089611535418	1.242427328731147	1.7818089690737273	1.3173722791824767	1.7604099677655238	1.3917914297836647	1.1524171730146837	1.5186021406152963	1.1595336145641264
YER148W	2.749757338329535	2.2297099192634238	2.4342583653717633	1.4895822606858697	2.4276833371523128	1.5632385245107407	2.2158941329378496	2.737748396383861	1.8152610519268229	1.8357820252126755	2.2369944394642682	1.9669141648565456	2.3040494780829137	1.9843936777810463	2.422126955258588	1.5724050148468607	2.227381427117833	2.7315121192629155	2.2503989541749037	2.3019917359831448	2.7515201120366237	1.8637476049147788	2.663878680608063	1.852970999537132	2.6249599608305347	2.249294905800922	1.5151191164041753	2.4305939179975584	1.4959105416217777
YER148W-A	0.7700679604454129	0.35639283773772495	0.608394052691905	0.22869036810030596	0.6546719032906024	0.2462947061348716	0.4605189622348883	0.631319351283296	0.036687981593559946	0.3798775213740352	0.7040317467159792	0.3874825560150803	0.580007707518512	0.4341484091419673	0.7023033096131384	0.2401792205849245	0.4566893599701294	0.7822860056713643	0.3791600563319566	0.5957231184850167	0.6522046386630407	0.027642582336018982	0.73873358547638	0.4032037460775635	0.7828637309128312	0.7266250035208726	0.25313730188355216	0.6606734301099234	0.2377674912671586
YER149C	1.2268126518517628	0.8704142608547896	1.3951670440208694	0.9161474063001989	1.3944033210862463	0.7378038974661809	1.3192058760311487	1.2045443510834029	0.9019122172582668	0.8248501112006414	1.1009587257684257	0.9013559342382143	1.260884657025905	0.8868706740841312	1.3754521018687647	0.730618234007794	1.3186134035489845	1.225273978265223	0.8634356106544081	1.25659360507185	1.1960528943257536	0.8983528539256944	1.278883194441122	0.819677187883741	1.215345484340581	1.0935254292969168	0.9472163901792807	1.3765686081236927	0.8909102745032768
YER150W	0.7885627234781627	7.72279632842891	0.6770069028570742	8.265560931278268	0.6759014424347112	8.298366898623406	0.8035255052839377	0.8025121228772572	7.831837126769764	8.871773971246022	1.117615484329586	7.707046698450163	0.8893648902514795	7.697852681028998	0.682195041444372	8.286857413476742	0.8008328173410335	0.7910167738632395	7.67316597340002	0.8922610650053697	0.8025121228772572	7.797260870173277	0.7208578819238861	8.753257547097324	0.7707499487139976	1.096419128802456	7.637268905552336	0.693194842168367	8.290547952733746
YER151C	2.8901765989780808	2.098243135262806	3.109744558465345	1.6540170857820653	3.1558740557920615	1.991391507958033	2.953782116015567	2.925581343431262	2.038647588558262	2.1165212370222917	2.60636383507786	2.320239405552545	2.9338981362407512	2.2914709386694647	3.1468027583825147	1.9702997916657339	2.9710294126625185	2.874376036366658	2.084998280115087	2.9489655387640434	2.914823948128824	2.0149162478841167	2.914823948128824	2.0872394083155883	2.783611800044904	2.598498739259581	1.8368294709885897	3.133776829970021	1.637863482863259
YER152C	1.8714322513308377	2.3504485299121685	1.8637476049147788	3.21181381973382	2.1187806482908575	2.674026526101552	1.7137997630704314	1.664715373250855	2.696774672147043	2.91586285633726	1.8299362092797058	2.331762874390094	1.9216411488803926	2.140768800926062	1.9467791111732415	2.4668070818100665	1.6214477335726754	1.7265320676952425	2.20177842439281	1.800933728854956	1.5286315187215744	2.4781219050178205	1.8558200907599065	2.704507840502777	1.529013740967798	1.6895283550083815	2.54141773665724	1.7456837999378207	2.9646889591965384
YER152W-A	0.7564761087752322	0.7900275276623189	0.7270004465576958	1.145539523214598	0.8218199327527389	0.9236220570059148	0.6747871555625976	0.723731725741241	0.9967558638356686	1.0726212032420115	0.8133376737146261	0.8343121206638889	0.7976711490847345	0.8071320792096344	0.7996638622636508	0.893319988336775	0.6689929021886818	0.7336313664069796	0.7717836856633524	0.7845026749382638	0.6992547547300882	0.9477217462889823	0.7507529185141886	1.0078788664458986	0.7270004465576958	0.8001223242196024	0.9328013256076677	0.7033342161334646	1.0996957199841142
YER153C	0.9347962210809692	0.9365926866449468	0.8446552580624819	1.2151097584607113	0.9436685549174398	1.0585615009397906	0.8535660412014979	0.8771023698167957	1.0585615009397906	1.131410891463045	0.9151247230451005	0.9193914464984714	0.9013559342382143	0.8833355724010503	0.8814026611787837	1.0216393944993665	0.7993577334739231	0.8464496693006938	0.876125319931597	0.8557291366492763	0.7859255125399847	0.9700684658945986	0.8885123109349673	1.0617853234244363	0.8101424438522529	0.8356982742397832	1.033636224741183	0.8008328173410335	1.1487523866940879
YER154W	2.537040873038848	2.4521264450496765	2.267552868047066	3.166095650319499	2.297106502399783	2.7203105077828407	2.127757296421675	2.3734541460347787	3.133776829970021	3.1318081806803155	2.8726040397390435	2.090307993916507	2.2918644482081616	2.0347101993604544	2.267552868047066	2.6649890618193126	2.079128388205975	2.4711498545450308	2.4105469244951463	2.257106656764998	2.3215330228534823	3.045637393105312	2.2430111390716405	3.039652037992175	2.2362057087196514	2.7654271959884937	2.8416441861687503	2.2265963074166786	3.078091556941865
YER155C	3.3424078000505606	2.7560386385009132	4.020534855223488	3.977265146748268	4.385710241705577	3.938209859249115	4.156634209021049	3.3756663570976855	3.176117411808952	2.638904468693111	3.575855586305434	3.5088985349832336	4.451413864625257	3.4960976330688256	4.301388241013671	3.8362686108396	4.044020079094437	3.30921959674908	2.613375743194579	4.404128834007619	3.2929327541440774	2.996007390635075	3.3561973723571072	2.5360561628098353	3.300276755384388	3.49899322232656	4.019141763404134	3.9660349882280763	3.942850321874581
YER156C	4.249468953385909	1.4577804570810056	3.799778215984312	1.6712546923485827	3.779595298341837	1.7878778516575693	4.0475653363904405	4.274395212925541	2.0588394178647915	1.5429828369967022	3.475665753130394	1.5073720140127906	4.098547845405717	1.48919310983077	3.698042987336524	1.7851556986607893	4.015255946251896	4.196067044029609	1.4756546747980708	4.027398722258828	4.155362045478525	2.08231437513507	4.050803246753242	1.5491130132935504	4.134666531207064	3.4396204990464385	1.9345209346144598	3.724395688963964	1.6679088978370669
YER157W	1.7121695195706765	1.1098101859061158	1.8621745052873597	1.348744307195407	1.8209678696161116	1.3686298808464636	1.7443624258859114	1.8350156640789967	1.4008956653499656	1.1598775651758408	1.7295731866978223	1.1883165756602998	1.744696312822287	1.1856261007852948	1.8246770516244308	1.347852668456242	1.7382770617722323	1.6854374279542974	1.100233641088124	1.7425565578663098	1.80070526826455	1.3917914297836647	1.771740471211672	1.1552177628207045	1.7621381746901124	1.7261085877193214	1.5409209216504254	1.8589321893521698	1.3424956282701195
YER158C	1.5936077918574738	2.4192254198375087	1.241785503102061	2.3222610555985193	1.1753813011617842	2.2907719349816666	1.4925855117465145	1.398519469370449	2.18698488230473	2.2740183445586104	1.5955722853176582	2.3840102142096153	1.828783470987291	2.3578995679603594	1.1841375375342815	2.3019917359831448	1.4944369620906175	1.6260871805379453	2.3873081439448116	1.8534097092462505	1.4071472963330418	2.15595635975691	1.3730928328952365	2.221168285827889	1.4307648632921324	1.5893080463976754	2.0708529817998205	1.252326379107249	2.281097155919608
YER158W-A	0.7436679675413722	0.8928242489572066	0.9016636196484248	0.9368399582311133	0.9254123790045692	0.8753024548802321	0.8634356106544081	0.807821258704055	0.8603163343069447	0.8850775946086079	0.8225821636181094	0.9164160080024946	0.829194490249531	0.9182953641434657	0.9488282058133599	0.8893648902514795	0.8647073298399709	0.7420183425754286	0.896880253932235	0.8311324940980578	0.8153761038549789	0.8641608440698615	0.8899678130658213	0.9007880486570734	0.8638605069371421	0.826789556387002	0.9102550743406389	0.9067861782143664	0.9535069825310538
YER159C	1.3457718543346828	1.8168572078861807	1.4680695477708414	1.5174308363967275	1.5429828369967022	1.562066584656351	1.43189434175721	1.4367794960346794	1.7618191695568337	1.5748687418722729	1.5868195176293027	1.692996757843017	1.3583839012292367	1.6617231998737605	1.5502167555492732	1.5571162387605022	1.4617610876026061	1.3457718543346828	1.8246770516244308	1.3765686081236927	1.4392876527397185	1.7604099677655238	1.5966652004100594	1.5901457059022328	1.620755069134278	1.6184471035842758	1.6177907847028077	1.4880607147368214	1.4912881162628386
YER161C	1.8612380207084178	1.8793261312539309	1.758771521423658	1.6407435993404742	1.8206787003359057	1.704762294378599	1.812017010046039	1.8660737995281478	1.7532179987764873	1.848990432645267	1.8064314128599759	1.8835558073451333	1.6565084156699605	1.8456977135857133	1.832534075851374	1.6706460461163535	1.8159855831004752	1.887442807241368	1.873870147159618	1.6630038024561424	1.881264171837932	1.7372149256233413	1.8650048296189385	1.8346848556000528	1.8974446631289204	1.8021741925661856	1.6046875897304824	1.7600913978765467	1.6080922606842576
YER162C	0.9480567405730473	1.779622368055025	1.0387790240030372	1.7379309142590058	1.030636491252467	1.5535002183905084	1.0791447002806396	1.0358223151342072	1.385374013006861	1.8963455204740067	1.0026816487025139	1.8963455204740067	1.0590570659798348	2.648208045024382	1.2197297337737099	2.025018937839265	1.2934792202037544	1.2177858019290415	2.442707975252879	1.2593834244333681	1.2767524280226594	1.7653224848590638	1.2486629794217763	2.487043875477618	1.2560349814961005	1.2387497879179086	1.875567732715394	1.244564951671356	2.2349911102822513
YER163C	0.7831893122957334	1.1043144206834954	0.8918577550080478	1.3415110593736435	0.9221003275996449	1.3171250760795405	0.8264516754861073	0.7529588563240752	1.0804825165446275	1.4542909008792435	0.8560850564661207	1.1545595648822389	0.7532707380137978	1.4661077928223856	1.149990589132796	1.7322762965793785	1.0695714567178851	1.002437939567922	1.5949372097631245	0.9695684403067402	0.9703219186245624	1.5966652004100594	1.0143954244660451	2.126553608999897	1.004205369564123	1.1517772918662472	1.6603424884630793	1.1347591021323722	1.7927140589133224
YER164W	2.6900643227152035	2.098879637281681	2.97308028633989	2.3396416521446395	3.1939859260868686	2.1382576406131837	3.090984962855438	2.641029350348956	1.941811511220414	1.8187834347323106	2.327824055729507	2.6090886518392895	3.3530682969559615	2.616504797373851	3.2688150162152056	2.1341307785371875	3.137551346847112	2.7010327540567083	2.095983716262536	3.3732356862959616	2.6557892390862707	1.9261515801217977	2.6684417972888683	1.8227117814327682	2.602666593916251	2.3441191596722715	2.3019917359831448	3.049469671547883	2.346334952925807
YER165C-A	0.6146198416968459	0.6150586521513195	0.6816973740221604	0.6421947082582729	0.6816973740221604	0.6231345164258137	0.7258629446095859	0.539167832095529	0.6250017472885552	0.6398770596186578	0.6451396986603857	0.755846557108774	0.7352621973660436	0.7652244824365043	0.683887782260165	0.6274808535682953	0.7232846327512157	0.6141669250256355	0.618856602281112	0.7363840960855123	0.5430430487644909	0.6213352922730313	0.5514640123641901	0.6389735255364898	0.5843525078306908	0.6418064258177824	0.7526077496393166	0.6915810041048438	0.6430752331078344
YER165W	8.251432549138935	5.713891636987398	7.812264749543306	4.252675067465697	7.862924413071527	5.713891636987398	8.090937628233153	8.090937628233153	6.724966066683784	5.025657299031922	8.056476510665892	5.683399443969515	8.056476510665892	5.764282690530599	7.9710783806098835	5.939567988901661	8.196583799265213	8.251432549138935	5.79706714161067	8.118473135183752	8.160510367419567	6.868935614953566	8.251432549138935	5.291886226132929	8.231468388853704	8.07782701578447	5.12846245029528	7.8475530104494045	4.356020865238346
YER166W	2.487043875477618	2.926866157875595	3.181823476589524	3.0530026620124864	3.176117411808952	2.778769165666725	3.0484609464179986	2.549908690330857	2.6118325913614355	2.2080640827250657	2.642778583062344	3.161770939471084	3.1693811283639923	3.1610931044790367	3.1729299681988166	2.770042601521292	3.0686797939007864	2.4975925429269137	2.922357551865955	3.1558740557920615	2.5535227822138262	2.605405603268127	2.4849192085540297	2.2278135131258057	2.401077604510894	2.645560222238343	3.321459275422391	3.1677473115911057	3.07021666893571
YER167W	2.000055674840429	2.267552868047066	1.9995788231282872	1.6247537810894277	2.081209522490438	2.0689228923835548	2.3071692128037617	1.9834816823815609	2.2321852922635834	1.939618742082086	2.016173527475776	2.510724974729691	2.2799860981777	2.4711498545450308	2.079128388205975	2.036863350353649	2.3169218676152017	1.9991368991033522	2.283032536409964	2.2924337963660157	1.9834816823815609	2.232726304237484	1.9565840585072023	1.9389618087709106	2.2265963074166786	2.0450504701612413	1.6889484225794362	2.0095303664941184	1.6049824934633983
YER168C	2.0347101993604544	1.2803857833294803	1.9358832976895581	1.4964494325767415	1.880616109941689	1.4036679703797927	1.9858976216961512	2.133251089851536	1.5025573203314866	1.379922466206536	1.6127777314801457	1.2602271453150766	1.8174616507277719	1.2491985023400975	1.8684242876072652	1.3886019002101018	1.9353313034801518	1.9858976216961512	1.2833314067653803	1.7905156779100033	2.0763784418469586	1.4842788989693254	2.0124201253632834	1.381206901452859	2.0004403289447437	1.6125525588231224	1.4521151862333515	1.9010986274531247	1.496920612356231
YER169W	2.0872394083155883	2.5653168499083314	2.039304330196178	2.6536928276327965	1.991391507958033	2.4711498545450308	2.0282678318057323	2.0528907105895033	2.5185575418660995	2.5009807010328653	1.9811740004538003	2.8780198347116652	1.8954945042775855	2.8301342585153444	2.018065057255032	2.4521264450496765	2.054097113609882	2.0947772640240947	2.57826218236287	1.9261515801217977	2.071412993538557	2.4706870115975548	2.0499535227253722	2.499442821805013	2.0095303664941184	2.002019307794638	2.5892301030501113	2.051051001706538	2.6150488821599733
YER170W	0.8930669554182012	1.9033360649394064	0.9290768754781793	1.641970599449852	0.9778991303959013	1.4242383984545546	0.8613093160049995	0.8906720018662148	1.4084543011877448	1.7899582960067364	1.0019933544279147	1.8793261312539309	0.9172485395278134	1.8558200907599065	0.9726796240381793	1.409320312489768	0.8501871885351712	0.8882622023203187	1.8959579257455381	0.9207033761235819	0.8893648902514795	1.4129375666017845	0.9409293951576254	1.7908633997486663	0.7996638622636508	1.0001448051201791	1.5745575880332998	0.9161474063001989	1.6388196547026532
YER171W	2.28919909597964	1.1584854545954877	2.2773530770566883	1.3958457345441722	2.32573224229215	1.2640496601868476	2.399267942882565	2.3889166486635425	1.355423248731376	1.1547646614635427	1.9723161249574084	1.2709647288815211	2.2751573507132083	1.2853111934132393	2.304690420375678	1.2717795696074181	2.357081492395993	2.276140845500948	1.1609903965734965	2.251811182564644	2.369475318493415	1.366136991828407	2.3375586975119385	1.1579071207526275	2.378574054054619	1.968686745807772	1.4169745791144417	2.2690073618127125	1.4101337527096889
YER172C	2.4621422991302735	2.1093788647808096	3.1385986991979893	2.6557892390862707	3.19798167391716	2.462838351591188	3.32720473712029	2.558152269715337	2.0911539790145577	2.0689228923835548	2.4124888190019846	2.625483020441674	3.325504976946931	2.6349816439683265	3.182553065673919	2.436339347979625	3.3237117231224746	2.4679363840885795	2.0925454329697306	3.2872898484339066	2.5599601729824366	2.0717152545346056	2.6815188831972714	2.062190772160638	2.6090886518392895	2.4135785072301017	2.437978540181021	3.118251167178124	2.6573692397069117
YER172C-A	0.386768183432551	0.3860537584320394	0.25583055459970633	0.04723655768340909	0.2549474735910296	0.24716121131643687	0.2859437068125136	0.47855923799327377	0.3760889185779608	0.05655277956454841	0.4546950173921709	0.3342275463297448	0.3159814403986993	0.32812055365981685	0.2360496860708812	0.2710396601910656	0.27279799624981266	0.40457079215365893	0.39523216798960126	0.3671075596798518	0.48511880657482453	0.40388447227285634	0.4139128686575617	0.4392560274974995	0.270198486933949	0.4626138975914746	0.33678970631092847	0.2850839514749469	0.03572523150473164
YER173W	1.1543261824436952	1.063041994547287	1.1950346847029882	1.0991851079663175	1.2332902771146435	1.0409150570591736	1.1775742970003276	1.2136630436063003	1.075008257028819	1.1465424662557593	1.1288744918230302	1.1615563671453117	1.1748449935577623	1.1367529923567519	1.220876438184225	1.0232705655149277	1.162908590610614	1.14376341605448	1.0520333392448187	1.1545595648822389	1.2007186097942824	1.048675607364403	1.1768865383578424	1.1056865725101892	1.1460568471639518	1.118583382680228	1.03997765046336	1.1876317160872933	1.0849470554988228
YER174C	2.984623930565696	2.244164206259806	1.9167715490965702	1.7471599888907012	1.819935900079061	1.5203257361574327	1.8047770759490485	2.533633787203379	1.5135478951082615	1.484904305673417	2.811016816859993	2.3642529605133893	1.9010986274531247	2.3642529605133893	1.8146625477499978	1.525549913554145	1.8126102420962065	3.0484609464179986	2.2586659938460896	1.902123068983286	2.588150717778804	1.5387390421074034	2.597568272970333	1.5013375011480112	2.180115608339032	2.836399671565577	1.688398345183664	1.915322289954259	1.755495567465228
YER175C	1.162908590610614	6.073954455418308	1.1746496573155416	2.5875034952487814	1.1545595648822389	2.902344477268487	1.168438139907473	1.1595336145641264	2.4239240593628524	3.094259558201628	1.278883194441122	5.371514009486871	1.1273076555004564	5.291886226132929	1.1446779556835496	2.8048617492274794	1.1753813011617842	1.1549902607414517	6.029857453339096	1.1232417412160656	1.1517772918662472	2.415120052856451	1.163439867660815	3.0655629933118083	1.1686382800510902	1.280668546594957	2.3453319502526253	1.1727605352718977	2.550739630484458
YER175W-A	0.6891570261348727	0.6619536542580173	0.6150586521513195	0.5853074188332538	0.6451396986603857	0.5061797386773601	0.5903219836185399	0.6843268114687806	0.45393492735857865	0.5328253433366934	0.6245602546499817	0.5685180611458917	0.5937343038019891	0.5605994589393468	0.6330048461543683	0.4984129039627836	0.5795662975774694	0.6873612420209857	0.6552060991827248	0.5948373823517955	0.6755341155140033	0.4425014606982791	0.6472316178025689	0.5266227988947083	0.6743671737061011	0.6213352922730313	0.4838253978694283	0.6050820790119467	0.5775789688553062
YER176W	2.1382576406131837	2.010184835262003	2.4621422991302735	1.4367794960346794	2.6000404009872016	1.4632159532220197	2.426656796437305	2.32573224229215	1.4396230739025615	1.6036559317993	1.8570278580513524	1.8687261501547185	2.264038506372966	1.8469134045987854	2.5801013519871874	1.4495700064344568	2.4298361501877337	2.112971256024786	1.9823963902062802	2.2605398645357937	2.326947233834868	1.4257692826677177	2.214798585085746	1.6008783584815605	2.2562701359516435	1.8440852163586052	1.4008956653499656	2.447897821183705	1.4152291176767235
YER177W	6.404611490362076	5.852973332697623	6.174424764100635	7.044155852900953	6.029857453339096	6.269069423560913	6.210038370703174	6.341596515337765	7.822970241615458	6.073954455418308	7.8475530104494045	5.417044221937409	6.080196785203378	5.442335982337281	6.045619567726437	6.563745911731264	6.189671497714366	6.467132649298106	5.921336477433437	6.210038370703174	6.420164204358091	7.8272803844083185	6.682125554853802	6.174424764100635	6.550488326260689	7.914892581102297	7.594049194375483	6.283697918144227	7.141063876425247
YER178W	4.924543313757944	7.508504588196985	5.371514009486871	7.526913510169944	5.299463230936978	7.72279632842891	5.300869040247081	5.108253646737072	7.404226707043752	7.440454892985944	5.403304302839852	7.594049194375483	4.79449133639527	7.594049194375483	5.291886226132929	7.754775952878543	5.2945696770792825	4.953051394119006	7.538814871725129	4.79449133639527	5.108253646737072	7.389481151001053	5.206151421249244	7.556046341241599	5.121122411103784	5.460632508406998	7.538814871725129	5.337772627779393	7.548142523983204
YER179W	0.704404631296383	0.8370227942808791	0.6619536542580173	0.9881182489726661	0.5809675954241957	0.9310395638132021	0.6516913562099393	0.7036732217106971	0.9105388252073572	0.9268843105141407	0.852915601607067	0.8228944682595114	0.7447037781382359	0.8218199327527389	0.5746301193985393	0.9274334436980227	0.6539059050343109	0.7019378982743012	0.8433485194088615	0.7374435022249619	0.7007830463075948	0.9232589137179805	0.689533230340711	0.9307799761728526	0.6534673012745752	0.8606975734295788	0.9490643106610751	0.6497093528782879	0.9830928534222654
YER180C	1.0689553786075479	1.0941912022304998	1.0540799445245768	1.1644558462750005	1.1552177628207045	1.1258806257292258	1.0555614964794227	1.084521568926953	1.0726212032420115	1.1098101859061158	1.0276566606172621	1.1168663613564604	1.1216818276527338	1.1147454960375733	1.14376341605448	1.1115395336575615	1.047532670011791	1.0673871708498839	1.085924239344241	1.1017858640462195	1.0827811573196253	1.0628284310445402	1.1214769590037348	1.1158701719530817	1.1092504131319556	1.028629585526096	1.0279679621525177	1.0456184786357754	1.1517772918662472
YER180C-A	0.758492713051962	0.8071320792096344	0.7432099448077477	0.8107858346614554	0.759721417146741	0.7617928841902897	0.6584399533770591	0.7420183425754286	0.7825694994201431	0.9074751725004302	0.6830685864230827	0.8464496693006938	0.7360732398811609	0.8449857905079575	0.7724329019330936	0.7581935758236499	0.6615137566674822	0.7564761087752322	0.8053645952095057	0.7286476218553902	0.7456878211380533	0.7790251573989402	0.7683673250961773	0.9095472695856941	0.7015817725170177	0.6834981996843632	0.6639447233202856	0.7450986489303341	0.804032479127476
YER181C	0.18323802797231542	0.44920533555021547	0.024498201318067042	0.35100810550857825	0.1702111123158589	0.3493524440840029	0.1387442421760785	0.12543178566777016	0.3671075596798518	0.4546950173921709	0.22319517240113806	0.3646222852438685	0.14933238566634677	0.3538663323309392	0.15369910436537595	0.40388447227285634	0.12106887432450303	0.17105751870922406	0.44770224615182713	0.14051486678826258	0.11502657270246154	0.35639283773772495	0.23135405751180582	0.44920533555021547	0.11416849430726667	0.2177823064502422	0.444045522890658	0.016680719719038697	0.35242417982591795
YER182W	1.1554737198012242	3.6011520711587917	1.0822405960504522	4.405524783141014	1.1288744918230302	4.156634209021049	1.1598775651758408	1.1700500484054266	3.848864756704672	4.939903495757593	1.7471599888907012	2.9740413879399963	1.2075333296156616	2.9383268816778667	1.129073223532977	4.006626424858978	1.1587365860091836	1.1712798235697006	3.584153114000686	1.2027373372865173	1.1686382800510902	3.7852312075176817	1.1864364221953934	4.918502659545447	1.1753813011617842	1.7618191695568337	3.884587446503864	1.08076379751461	4.292977271303842
YER183C	1.1844796356705618	1.0726212032420115	1.2751608952113809	1.1006948534850198	1.2886660291230347	1.042312138036281	1.1906532162212238	1.2635261249125396	1.0431403711123535	1.109564579676147	1.0946528483688078	1.082469618559662	1.2139641174996012	1.0822405960504522	1.2943492727297654	1.0673871708498839	1.1968535960958713	1.2052828384228216	1.077806543037003	1.2201474694150252	1.290577258678008	1.0707193970409632	1.2397075398471884	1.1178347732484415	1.3030378045735396	1.105116114374776	1.167949910152033	1.2732898267835768	1.1219190096035527
